"Ensembl","Gene_Symbols"
"ENSG00000178796","RIIAD1"
"ENSG00000177954","RPS27"
"ENSG00000188010","MORN2"
"ENSG00000143947","RPS27A"
"ENSG00000135617","PRADC1"
"ENSG00000034510","TMSB10"
"ENSG00000135940","COX5B"
"ENSG00000173272","MZT2A"
"ENSG00000172428","COPS9"
"ENSG00000162244","RPL29"
"ENSG00000269893","SNHG8"
"ENSG00000164405","UQCRQ"
"ENSG00000177556","ATOX1"
"ENSG00000124785","NRN1"
"ENSG00000204568","MRPS18B"
"ENSG00000124614","RPS10"
"ENSG00000137168","PPIL1"
"ENSG00000112695","COX7A2"
"ENSG00000111906","HDDC2"
"ENSG00000196683","TOMM7"
"ENSG00000128609","NDUFA5"
"ENSG00000090266","NDUFB2"
"ENSG00000147669","POLR2K"
"ENSG00000211450","SELENOH"
"ENSG00000197345","MRPL21"
"ENSG00000167283","ATP5MG"
"ENSG00000229117","RPL41"
"ENSG00000257698","GIHCG"
"ENSG00000139722","VPS37B"
"ENSG00000129559","NEDD8"
"ENSG00000161981","SNRNP25"
"ENSG00000103254","ANTKMT"
"ENSG00000134419","RPS15A"
"ENSG00000175061","SNHG29"
"ENSG00000134049","IER3IP1"
"ENSG00000127540","UQCR11"
"ENSG00000174917","MICOS13"
"ENSG00000104979","C19orf53"
"ENSG00000105258","POLR2I"
"ENSG00000161281","COX7A1"
"ENSG00000232838","PET117"
"ENSG00000099977","DDT"
"ENSG00000184076","UQCR10"
"ENSG00000187051","RPS19BP1"
"ENSG00000125356","NDUFA1"
