"Ensembl","Gene_Symbols"
"ENSG00000130770","ATP5IF1"
"ENSG00000117228","GBP1"
"ENSG00000122406","RPL5"
"ENSG00000177954","RPS27"
"ENSG00000228474","OST4"
"ENSG00000143947","RPS27A"
"ENSG00000034510","TMSB10"
"ENSG00000115474","KCNJ13"
"ENSG00000174748","RPL15"
"ENSG00000168028","RPSA"
"ENSG00000188846","RPL14"
"ENSG00000163584","RPL22L1"
"ENSG00000163682","RPL9"
"ENSG00000145425","RPS3A"
"ENSG00000169567","HINT1"
"ENSG00000131495","NDUFA2"
"ENSG00000164587","RPS14"
"ENSG00000169230","PRELID1"
"ENSG00000231500","RPS18"
"ENSG00000198755","RPL10A"
"ENSG00000118402","ELOVL4"
"ENSG00000112306","RPS12"
"ENSG00000122644","ARL4A"
"ENSG00000232956","SNHG15"
"ENSG00000106153","CHCHD2"
"ENSG00000204839","MROH6"
"ENSG00000161016","RPL8"
"ENSG00000148303","RPL7A"
"ENSG00000211450","SELENOH"
"ENSG00000173113","TRMT112"
"ENSG00000149806","FAU"
"ENSG00000149273","RPS3"
"ENSG00000151366","NDUFC2"
"ENSG00000229117","RPL41"
"ENSG00000122026","RPL21"
"ENSG00000140988","RPS2"
"ENSG00000103363","ELOB"
"ENSG00000134419","RPS15A"
"ENSG00000167526","RPL13"
"ENSG00000161970","RPL26"
"ENSG00000198242","RPL23A"
"ENSG00000108298","RPL19"
"ENSG00000131469","RPL27"
"ENSG00000239672","NME1"
"ENSG00000108479","GALK1"
"ENSG00000115268","RPS15"
"ENSG00000267855","NDUFA7"
"ENSG00000233927","RPS28"
"ENSG00000105640","RPL18A"
"ENSG00000105258","POLR2I"
"ENSG00000161281","COX7A1"
"ENSG00000105193","RPS16"
"ENSG00000105372","RPS19"
"ENSG00000063177","RPL18"
"ENSG00000083845","RPS5"
"ENSG00000171222","SCAND1"
"ENSG00000099977","DDT"
"ENSG00000241360","PDXP"
"ENSG00000100316","RPL3"
"ENSG00000198034","RPS4X"
