"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ETV2","ETV2","MA0762.1","4.9231",4.10821e-07,0.831865,0.805106,0.0562719,84,"False",0.000326191874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELF2","ELF2","MA1483.1","4.49421",3.39145e-06,0.815696,0.790052,0.0578494,84,"False",0.00134640565,3.96485131999046e-12,0.00147485066140386,NA,NA,NA,0.505903866558265,0.985907330051224,NA,NA,NA,NA
"ETV6","ETV6","MA0645.1","4.32749",7.37602e-06,0.876664,0.851358,0.0535734,84,"False",0.00176224727,0.00433835109720142,0.195734410441685,NA,NA,NA,0.0996903531218462,0.569965755113715,NA,NA,NA,NA
"ELF5","ELF5","MA0136.2","4.28668",8.87782e-06,0.885457,0.864397,0.0444988,84,"False",0.00176224727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IKZF1","IKZF1","MA1508.1","4.05055",2.50876e-05,0.854342,0.831165,0.0506515,84,"False",0.0035204372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETS1","ETS1","MA0098.3","4.03393",2.68333e-05,0.868951,0.846278,0.0547487,84,"False",0.0035204372,0.0727696968623176,0.00884487904695111,0.592404147480443,0.589814352578906,0.650757850317913,0.920062292974519,0.82607515231774,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","4.00022",3.10366e-05,0.876947,0.852902,0.0555015,84,"False",0.0035204372,0.38501207651341,0.193038616195455,NA,NA,NA,0.752539042631744,0.638636448532551,NA,NA,NA,NA
"FEV","FEV","MA0156.2","3.94775",3.8571e-05,0.863197,0.840666,0.0575116,84,"False",0.00382817175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERF","ERF","MA0760.1","3.90981",4.51998e-05,0.852722,0.83128,0.0547128,84,"False",0.0039876268,0.0178253604144062,0.114986601513686,0.950666325732283,0.948824476776832,0.237154633168661,0.174930370976504,0.140079633858934,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","3.86156",5.55e-05,0.877533,0.849665,0.0604512,84,"False",0.00407973741666667,0.0946289767037063,0.681808842602978,NA,NA,NA,0.417096154831838,0.116839352223826,NA,NA,NA,NA
"ERG","ERG","MA0474.2","3.84684",5.86579e-05,0.869843,0.84857,0.0535705,84,"False",0.00407973741666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELK3","ELK3","MA0759.1","3.83379",6.16585e-05,0.850594,0.827514,0.0631709,84,"False",0.00407973741666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","3.78894",7.41178e-05,0.851407,0.82927,0.0584367,84,"False",0.00452688716923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELF4","ELF4","MA0641.1","3.64932",0.000128738,0.801055,0.779983,0.0606801,84,"False",0.00730128371428572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","3.60953",0.000150962,0.852817,0.829929,0.0584508,84,"False",0.00799092186666667,3.50348140210382e-08,1.67362124743937e-06,0.434763680098521,0.43329768539502,0.478695492727338,0.011953665651392,0.403348069965854,0.184114186503812,0.898898033394353,NA,0.787845757961382
"ETV5","ETV5","MA0765.2","3.55575",0.000185084,0.874465,0.853063,0.0600732,84,"False",0.0091847935,6.15870134771707e-62,2.57719639402265e-25,0.834587754561411,0.83115605176075,-0.0519253525836568,0.663044582309516,0.516750069727252,NA,NA,NA,NA
"ELK1","ELK1","MA0028.2","3.39043",0.000342413,0.827614,0.805366,0.0699452,84,"False",0.0159927012941176,0.0041690652570815,0.00425795957755273,0.536946345710963,0.535252845654692,0.573834639981018,0.870088888845472,0.898464179674233,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","3.23552",0.000600477,0.832689,0.817285,0.0404134,84,"False",0.0264877076666667,0.148694907909732,0.084310802644648,0.645554242930037,0.643440616342005,0.55860159985051,0.242754278518856,0.458859382390806,NA,NA,NA,NA
"CREB3L4","CREB3L4","MA1475.1","3.1688",0.000749782,0.798675,0.780213,0.0691791,84,"False",0.0313329951578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETS2","ETS2","MA1484.1","3.08331",0.00100981,0.86587,0.848397,0.0559681,84,"False",0.0385180742857143,0.697647864855191,0.418560672460833,NA,NA,NA,0.287102516593727,0.342663967530865,NA,NA,NA,NA
"E2F2","E2F2","MA0864.2","3.08285",0.00101874,0.77034,0.755513,0.0321272,84,"False",0.0385180742857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","2.99625",0.00135069,0.790456,0.772676,0.0559618,84,"False",0.0479227330434783,0.0356772039060901,0.00719014055445673,0.560702183863406,0.559492936043709,0.749728461118118,0.287103336454833,0.19554222026195,NA,NA,NA,NA
"EHF","EHF","MA0598.3","2.98817",0.00138819,0.819988,0.803084,0.0513355,84,"False",0.0479227330434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atf1","Atf1","MA0604.1","2.90889",0.00179063,0.857121,0.839285,0.0620297,84,"False",0.0592400091666667,6.1787406663087e-07,1.63088269250908e-05,0.552296445666687,0.550026247374509,0.336226124429652,0.00644156430648039,0.628915987906009,NA,NA,NA,NA
"JUNB","JUNB","MA1140.2","2.8807",0.00195109,0.737693,0.719098,0.0755033,84,"False",0.0619666184,0.155452788223761,0.0921834148554804,0.779723180091787,0.776273682597629,-0.198374395386052,0.962669568962779,0.596769574542858,NA,NA,NA,NA
"E2F6","E2F6","MA0471.2","2.86265",0.00208337,0.870257,0.852237,0.0518222,84,"False",0.0636229146153846,0.0168561992646649,0.00460617419280245,0.561147893900661,0.559945220600618,0.596892094260028,0.525704118799032,0.941518740880744,NA,NA,NA,NA
"ELF3","ELF3","MA0640.2","2.69779",0.00346076,0.83492,0.820002,0.0486964,84,"False",0.101771979259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFYB","NFYB","MA0502.2","2.63065",0.00422268,0.819734,0.803189,0.0587568,84,"False",0.11177187625,1.39877743608174e-05,0.222123054227119,0.510540773252874,0.509375447584097,-0.856306628109507,0.559140026854318,0.49298719490589,0.614842800490951,0.808814849604267,NA,0.468390576990508
"ATF3","ATF3","MA0605.2","2.62704",0.00424696,0.75587,0.737623,0.0807133,84,"False",0.11177187625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MLX","MLX","MA0663.1","2.61899",0.00436834,0.789253,0.77323,0.0584496,84,"False",0.11177187625,1.67428391874641e-08,0.000201037611284382,0.726299001506741,0.724274404131834,-0.117968924042033,0.384148597320451,0.559889297433236,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","2.61484",0.00442587,0.798592,0.780667,0.0622021,84,"False",0.11177187625,0.311021418721738,0.156086175556367,NA,NA,NA,0.623022551483732,0.0864267219018964,NA,NA,NA,NA
