"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ELK1","ELK1","MA0028.2","15.0582",3.72872e-53,0.835627,0.805366,0.0690342,922,"False",2.96060368e-50,0.0041690652570815,0.00425795957755273,0.536946345710963,0.535252845654692,0.573834639981018,0.870088888845472,0.898464179674233,NA,NA,NA,NA
"ELK3","ELK3","MA0759.1","14.2909",4.50978e-48,0.85386,0.827514,0.0631068,922,"False",1.79038266e-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","14.3116",7.81046e-48,0.857617,0.829929,0.0573077,922,"False",2.06716841333333e-45,3.50348140210382e-08,1.67362124743937e-06,0.434763680098521,0.43329768539502,0.478695492727338,0.011953665651392,0.403348069965854,0.184114186503812,0.898898033394353,NA,0.787845757961382
"ELK4","ELK4","MA0076.2","14.251",1.29979e-47,0.879084,0.852902,0.0583967,922,"False",2.58008315e-45,0.38501207651341,0.193038616195455,NA,NA,NA,0.752539042631744,0.638636448532551,NA,NA,NA,NA
"ETS2","ETS2","MA1484.1","13.7672",1.18824e-44,0.872262,0.848397,0.0569106,922,"False",1.88692512e-42,0.697647864855191,0.418560672460833,NA,NA,NA,0.287102516593727,0.342663967530865,NA,NA,NA,NA
"FEV","FEV","MA0156.2","13.457",8.05362e-43,0.864177,0.840666,0.0589209,922,"False",1.06576238e-40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETS1","ETS1","MA0098.3","13.1953",3.395e-41,0.868968,0.846278,0.0566925,922,"False",3.5696652e-39,0.0727696968623176,0.00884487904695111,0.592404147480443,0.589814352578906,0.650757850317913,0.920062292974519,0.82607515231774,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","13.1746",3.91839e-41,0.852836,0.82927,0.0604737,922,"False",3.5696652e-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","13.2388",4.04622e-41,0.875357,0.844252,0.0654268,922,"False",3.5696652e-39,3.00037733708396e-05,0.121783865573205,NA,NA,NA,0.399691895689708,0.951789520255054,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","13.0103",1.21799e-39,0.843783,0.819262,0.0476169,922,"False",9.6708406e-38,0.0073480530726374,0.75873785669812,NA,NA,NA,0.00101801379391762,0.000829199852099876,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","12.8821",2.55868e-39,0.87677,0.853063,0.059564,922,"False",1.84690174545455e-37,6.15870134771707e-62,2.57719639402265e-25,0.834587754561411,0.83115605176075,-0.0519253525836568,0.663044582309516,0.516750069727252,NA,NA,NA,NA
"ERF","ERF","MA0760.1","12.7999",6.24791e-39,0.852768,0.83128,0.0565083,922,"False",4.13403378333333e-37,0.0178253604144062,0.114986601513686,0.950666325732283,0.948824476776832,0.237154633168661,0.174930370976504,0.140079633858934,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","12.6995",3.91161e-38,0.795678,0.772676,0.0547085,922,"False",2.38909103076923e-36,0.0356772039060901,0.00719014055445673,0.560702183863406,0.559492936043709,0.749728461118118,0.287103336454833,0.19554222026195,NA,NA,NA,NA
"ERG","ERG","MA0474.2","12.6058",8.88673e-38,0.869898,0.84857,0.0558701,922,"False",5.04004544285714e-36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF15","KLF15","MA1513.1","12.6177",2.61656e-37,0.901885,0.860109,0.0767993,922,"False",1.38503242666667e-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","12.5395",4.37644e-37,0.835474,0.817285,0.0400274,922,"False",2.17180835e-35,0.148694907909732,0.084310802644648,0.645554242930037,0.643440616342005,0.55860159985051,0.242754278518856,0.458859382390806,NA,NA,NA,NA
"ELF2","ELF2","MA1483.1","12.0196",1.25615e-34,0.811065,0.790052,0.0605671,922,"False",5.86695941176471e-33,3.96485131999046e-12,0.00147485066140386,NA,NA,NA,0.505903866558265,0.985907330051224,NA,NA,NA,NA
