ID,Phase,Error,Magnitude,ProjectionX,ProjectionY,Inner_Error,Circular_Error,Modified_Inner_Error,Modified_Error,Out_of_Plane_Error,Out_of_Plane_Reconstruction_Error,Input_Magnitude,Dense_Input_Magnitude,Decoding_Dense_Output_Magnitude,Model_Output_Magnitude,Modified_Decoding_Dense_Output_Magnitude,Modified_Model_Output_Magnitude,Covariate_D,Covariate_D_1,Phases_MA
11606935,2.6327528953552246,0.09385770559310913,5.179521560668945,-4.523329257965088,2.5232789516448975,0.7236912846565247,8.734200477600098,2.8436331748962402,1.9667997360229492,2.4615213871002197,2.242542028427124,1.1014480590820312,2.1273131370544434,1.2703555822372437,0.7512127757072449,3.9997355937957764,3.660771608352661,cond_1,cond_0,3.5023992501368846
20221273,3.6916242281543177,0.3903481364250183,6.579685688018799,-5.60923433303833,-3.4392952919006348,0.3903481364250183,15.566444396972656,4.55240535736084,4.55240535736084,5.646913051605225,5.646913051605225,1.6493903398513794,2.5921790599823,1.7951955795288086,0.7052351832389832,6.461356163024902,5.39371919631958,cond_0,cond_0,2.4435279173377915
20944237,2.431471347808838,0.3358149230480194,4.5306315422058105,-3.435499668121338,2.9536356925964355,0.335814893245697,6.23267936706543,1.840388298034668,1.840388298034668,1.6425501108169556,1.642549991607666,1.5622261762619019,1.5830901861190796,1.1185181140899658,0.9834209680557251,3.2007765769958496,3.506617784500122,cond_0,cond_0,3.7036807976832713
20252720,2.4251832962036133,0.293502539396286,4.49735164642334,-3.391761302947998,2.9533252716064453,5.57141637802124,6.115735054016113,7.178112983703613,1.6252336502075195,1.6088283061981201,1.4856113195419312,1.4201200008392334,4.786294937133789,1.1136053800582886,0.8133547306060791,3.1677439212799072,3.1753532886505127,cond_1,cond_0,3.709968849288496
11413170,3.6877570788012903,0.25442585349082947,6.762179851531982,-5.778438091278076,-3.5123677253723145,0.5144279599189758,16.601356506347656,4.875809669494629,4.114089012145996,6.02310037612915,5.330983638763428,1.3110828399658203,2.6921019554138184,1.7943161725997925,0.4760921895503998,6.6147074699401855,5.067315578460693,cond_1,cond_0,2.447395066690819
20251553,4.426936690007345,0.14837536215782166,2.4451849460601807,-0.6885432004928589,-2.3462390899658203,1.3091965913772583,1.0442798137664795,1.8042255640029907,0.5795444250106812,0.3191509246826172,0.2916213274002075,0.7102460265159607,2.664639472961426,1.8185207843780518,0.39123547077178955,2.9442379474639893,1.4585226774215698,cond_1,cond_0,1.7082154554847637
11652071,4.137913290654318,0.06224631518125534,4.70793342590332,-2.5582661628723145,-3.9522032737731934,0.07319169491529465,6.874384880065918,2.0252015590667725,1.8450849056243896,2.3156392574310303,2.0819811820983887,0.7183504104614258,2.0891690254211426,1.8424640893936157,0.3968854546546936,4.867709636688232,3.2786319255828857,cond_1,cond_0,1.997238854837791
21145876,3.486138168965475,0.13616487383842468,3.8566293716430664,-3.629971504211426,-1.302649974822998,0.13616487383842468,4.080165386199951,1.6022608280181885,1.6022608280181885,1.4708842039108276,1.4708842039108276,1.0284841060638428,1.868174433708191,1.7371714115142822,0.766933262348175,4.057462692260742,3.1294965744018555,cond_0,cond_0,2.6490139765266343
21117192,2.2114853858947754,0.1088499128818512,2.985414981842041,-1.784525752067566,2.393359661102295,0.1088499128818512,1.9709362983703613,0.7037305235862732,0.7037305235862732,0.4954998195171356,0.4954998195171356,1.0837715864181519,1.0866618156433105,0.942226767539978,1.0208629369735718,1.8609826564788818,2.408562421798706,cond_0,cond_0,3.923666759597334
20390027,4.176318947468893,0.15883496403694153,2.359147071838379,-1.2049607038497925,-2.028212070465088,1.4861446619033813,0.9236403703689575,2.0122594833374023,0.5767861008644104,0.30764228105545044,0.2771402895450592,0.8113950490951538,2.839247226715088,1.8416388034820557,0.3933784067630768,2.941694974899292,1.4428349733352661,cond_1,cond_0,1.9588331980232159
20996621,5.844215426837103,0.093394435942173,1.813724160194397,1.6417648792266846,-0.770845890045166,0.093394435942173,0.331073522567749,0.3097560405731201,0.3097560405731201,0.09576376527547836,0.09576376527547836,0.641965389251709,1.1657962799072266,1.2638983726501465,0.7565118074417114,1.691975712776184,1.3314634561538696,cond_0,cond_0,0.29093671865500603
20156469,4.908999983464376,0.026035401970148087,3.362419843673706,0.6568375825881958,-3.297640323638916,0.29312726855278015,2.790513753890991,1.0830459594726562,0.762932300567627,0.7226253151893616,0.6766717433929443,0.5204102396965027,1.9074914455413818,1.6975549459457397,0.5003368854522705,3.3502955436706543,2.0817067623138428,cond_1,cond_0,1.2261521620277325
20139850,3.9751270453082483,0.07166951894760132,5.35359525680542,-3.5990257263183594,-3.963331699371338,0.07166952639818192,9.476896286010742,2.7386364936828613,2.7386364936828613,3.3224873542785645,3.3224873542785645,1.0091475248336792,2.2271220684051514,1.8375276327133179,0.6066505908966064,5.446676731109619,4.204293251037598,cond_0,cond_0,2.1600251001838604
50104008,3.6970470587359827,0.025703605264425278,3.598040819168091,-3.057114601135254,-1.897352695465088,0.24747341871261597,3.3749077320098877,1.4420300722122192,1.1398783922195435,1.2240517139434814,1.0835806131362915,0.5127553939819336,2.0623037815093994,1.796415090560913,0.47401225566864014,3.944084882736206,2.53267502784729,cond_1,cond_0,2.4381050867561265
11319389,2.301755428314209,0.06158529967069626,2.716963529586792,-1.8138011693954468,2.0228734016418457,0.8081998229026794,1.4739819765090942,1.3318684101104736,0.5217782258987427,0.3761793076992035,0.3498489260673523,0.8479124307632446,1.9974533319473267,1.015532374382019,0.851209819316864,1.8189934492111206,1.9801318645477295,cond_1,cond_0,3.8333967171779
11326252,2.801007032394409,0.014430103823542595,4.1396918296813965,-3.901904582977295,1.382819414138794,0.10984098166227341,4.928832530975342,1.468500018119812,1.2784744501113892,1.4797871112823486,1.3341002464294434,0.768233060836792,1.6019678115844727,1.3874757289886475,0.7027646899223328,3.513706684112549,2.9327895641326904,cond_1,cond_0,3.3341451130977
50301963,5.778591756020681,0.15998002886772156,1.3034566640853882,1.1410082578659058,-0.6301584243774414,0.15998002886772156,0.046042975038290024,0.22795933485031128,0.22795931994915009,0.012996304780244827,0.012996307574212551,0.7708433866500854,1.3045176267623901,1.3003087043762207,0.7229792475700378,1.4477237462997437,0.9274843335151672,cond_0,cond_0,0.35656038947142754
50101785,2.125213861465454,0.0587187334895134,3.659498453140259,-1.9265364408493042,3.1113321781158447,0.0587187334895134,3.536466598510742,0.9582465291023254,0.9582465291023254,0.8820710182189941,0.8820711374282837,1.1496113538742065,1.0772342681884766,0.8713871240615845,1.0354759693145752,2.174933671951294,2.89650297164917,cond_0,cond_0,4.009938284026655
20152393,2.369751453399658,0.1484621912240982,4.659831523895264,-3.339364528656006,3.2500271797180176,2.75701642036438,6.6971845626831055,4.390798568725586,1.550089716911316,1.7357962131500244,1.6082247495651245,1.2456114292144775,3.4485108852386475,1.069925308227539,0.8302966952323914,3.19049072265625,3.2930750846862793,cond_1,cond_0,3.765400692092451
11616707,3.187164370213644,0.03805380314588547,2.8647959232330322,-2.8618216514587402,-0.1305084228515625,0.22446270287036896,1.738731861114502,0.9932314157485962,0.7032244205474854,0.5937290191650391,0.5264514684677124,0.5250503420829773,1.6622960567474365,1.6125550270080566,0.5984537601470947,3.010336399078369,1.9940873384475708,cond_1,cond_0,2.9479877752784653
20299973,5.005037848149435,0.05946920067071915,2.598813533782959,0.7497304677963257,-2.4883198738098145,0.3142126798629761,1.2781022787094116,0.761513352394104,0.4807116985321045,0.3242379128932953,0.30428028106689453,0.5371010899543762,1.8264572620391846,1.6633206605911255,0.5364168286323547,2.748220920562744,1.5754685401916504,cond_1,cond_0,1.1301142973426739
20147440,4.79782206216921,0.02712111547589302,2.8558053970336914,0.24368345737457275,-2.8453898429870605,0.32510900497436523,1.722006916999817,0.913618803024292,0.5661287903785706,0.460132360458374,0.42911264300346375,0.45166558027267456,1.9095646142959595,1.7333450317382812,0.46335306763648987,3.0637505054473877,1.7237114906311035,cond_1,cond_0,1.3373300833228985
10684501,2.3409624099731445,0.019379056990146637,3.3496854305267334,-2.332233428955078,2.4043874740600586,0.3244587481021881,2.7605106830596924,1.0821139812469482,0.7466301321983337,0.7105329036712646,0.659398078918457,0.8007102012634277,1.5705366134643555,1.0469964742660522,0.8391363024711609,2.2712385654449463,2.4000203609466553,cond_1,cond_0,3.7941897355189647
20204538,3.774597946797506,0.1015004813671112,6.018177032470703,-4.852175235748291,-3.5601754188537598,0.152128666639328,12.591050148010254,3.6337342262268066,3.10868239402771,4.544961929321289,4.0302205085754395,1.0492030382156372,2.4016318321228027,1.812099575996399,0.45711490511894226,6.0071868896484375,4.452507495880127,cond_1,cond_0,2.360554198694603
20610726,1.787297248840332,0.01074665691703558,4.147160053253174,-0.8908661603927612,4.050344944000244,0.010746655985713005,4.952308654785156,1.1962058544158936,1.1962056159973145,1.2762916088104248,1.2762914896011353,1.184289813041687,0.6120390295982361,0.5964384078979492,1.0905961990356445,2.1833267211914062,3.3465864658355713,cond_0,cond_0,4.347854896651777
50303145,2.8249309062957764,0.1415146291255951,3.2817952632904053,-3.1186251640319824,1.0219380855560303,0.1415146291255951,2.603294849395752,1.050136923789978,1.050136923789978,0.7886705994606018,0.7886705994606018,1.0862542390823364,1.5411946773529053,1.4032821655273438,0.914641261100769,2.9169745445251465,2.6360833644866943,cond_0,cond_0,3.310221239196333
20154287,2.9864559173583984,0.2457943558692932,2.6697797775268555,-2.637716770172119,0.4125218391418457,0.2457943558692932,1.3940823078155518,0.8190217018127441,0.8190217018127441,0.44776496291160583,0.44776496291160583,1.1939215660095215,1.6328009366989136,1.5038647651672363,0.88397616147995,2.66060471534729,2.1692557334899902,cond_0,cond_0,3.1486962281337108
20706215,5.573767964039938,0.047704074531793594,4.240448951721191,3.217404842376709,-2.7621936798095703,0.9028438329696655,5.2502546310424805,2.140765428543091,1.247646450996399,1.3839243650436401,1.2773762941360474,0.9517914652824402,2.365003824234009,1.4090510606765747,0.7876708507537842,3.4821765422821045,2.9702672958374023,cond_1,cond_0,0.561384181452171
20358955,3.707510296498434,0.07342017441987991,6.197032451629639,-5.23089599609375,-3.32279109954834,0.11163356900215149,13.504571914672852,3.7128846645355225,3.2916014194488525,4.8959221839904785,4.334940433502197,0.9909369945526123,2.3848865032196045,1.7987231016159058,0.47168290615081787,6.142338275909424,4.611030101776123,cond_1,cond_0,2.4276418489936753
20730959,4.55432635942568,0.050346970558166504,3.343953847885132,-0.5263561010360718,-3.3022685050964355,0.050346966832876205,2.7470600605010986,0.9295087456703186,0.9295087456703186,0.8001075983047485,0.8001075983047485,0.537461519241333,1.7853442430496216,1.7956658601760864,0.3994690179824829,3.5762085914611816,2.1809659004211426,cond_0,cond_0,1.5808257860664288
50105725,5.3208317200290125,0.1517113894224167,3.7055423259735107,2.1180522441864014,-3.0405426025390625,0.1517113894224167,3.6599793434143066,1.0899137258529663,1.0899137258529663,0.9167090654373169,0.9167090654373169,0.9414950013160706,1.7682567834854126,1.5318379402160645,0.49095314741134644,3.2808074951171875,2.3493809700012207,cond_0,cond_0,0.8143204254630962
10478041,2.4827373027801514,0.25607120990753174,4.939717769622803,-3.9058027267456055,3.0241551399230957,0.25607120990753174,7.760686874389648,2.0489819049835205,2.0489816665649414,2.0771567821502686,2.0771565437316895,1.5509395599365234,1.6811866760253906,1.1582247018814087,0.9746650457382202,3.569760799407959,3.8123393058776855,cond_0,cond_0,3.652414842711958
21407511,5.369564179574148,0.0731590986251831,2.3360707759857178,1.4270656108856201,-1.8495163917541504,0.0731590986251831,0.8925425410270691,0.4280071258544922,0.4280071258544922,0.2248932272195816,0.2248932272195816,0.5142236351966858,1.3336730003356934,1.5092720985412598,0.513757586479187,2.331446409225464,1.412109613418579,cond_0,cond_0,0.7655879659179607
20989910,2.6926183700561523,0.11264072358608246,2.626943349838257,-2.3665943145751953,1.1402029991149902,2.041708469390869,1.3234723806381226,2.6319923400878906,0.5867703557014465,0.3813788592815399,0.3461124897003174,0.8528424501419067,3.0147387981414795,1.3131682872772217,0.7337608337402344,2.284073829650879,1.8442859649658203,cond_1,cond_0,3.442533775435957
20177982,4.7259830872165125,0.0095851244404912,2.9653756618499756,0.04031026363372803,-2.965101718902588,0.009585120715200901,1.931350827217102,0.6476929187774658,0.6476929187774658,0.5283878445625305,0.5283878445625305,0.22311441600322723,1.6035243272781372,1.7541221380233765,0.36543264985084534,3.18867826461792,1.815898060798645,cond_0,cond_0,1.4091690582755962
20602974,3.793034617100851,0.16845978796482086,3.4250271320343018,-2.7236170768737793,-2.076709270477295,0.16845978796482086,2.940378189086914,1.2513139247894287,1.2513139247894287,1.0595993995666504,1.0595993995666504,1.0291712284088135,1.9086216688156128,1.8153457641601562,0.671620786190033,3.8243839740753174,2.6788852214813232,cond_0,cond_0,2.3421175283912583
50101659,3.1390938758850098,0.05693328008055687,1.9628907442092896,-1.962884545326233,0.004904747009277344,0.05693328380584717,0.4635792672634125,0.3679327964782715,0.3679327964782715,0.1562342792749405,0.1562342792749405,0.617318868637085,1.3640282154083252,1.588269591331482,0.8524144887924194,2.2747251987457275,1.5998069047927856,cond_0,cond_0,2.9960582696070994
50105437,3.7461944262133997,0.1047840416431427,5.006410598754883,-4.118916988372803,-2.8458166122436523,0.1047840490937233,8.025663375854492,2.4762704372406006,2.4762706756591797,2.903324604034424,2.903324604034424,1.152204155921936,2.2120392322540283,1.8067361116409302,0.6873972415924072,5.145934581756592,4.036284923553467,cond_0,cond_0,2.3889577192787095
20185860,3.1447458902942103,0.17598563432693481,3.002002000808716,-3.0019869804382324,-0.009466171264648438,2.9667184352874756,2.0040059089660645,3.654512405395508,0.8905511498451233,0.6764658689498901,0.600529134273529,0.9632506370544434,3.8353095054626465,1.5911836624145508,0.6094854474067688,3.077751398086548,2.1003589630126953,cond_1,cond_0,2.990406255197899
50107583,4.201101605092184,0.3450733423233032,2.737027883529663,-1.3392289876937866,-2.3870038986206055,0.3450733423233032,1.5086328983306885,1.0046486854553223,1.0046486854553223,0.49868470430374146,0.49868470430374146,1.2459874153137207,2.094412088394165,1.8407119512557983,0.5209435820579529,3.2435271739959717,1.9057343006134033,cond_0,cond_0,1.9340505403999249
11440263,4.868200723324911,0.03814302384853363,3.414478302001953,0.5298657417297363,-3.373115062713623,0.03814302012324333,2.9148528575897217,0.8511834144592285,0.8511834144592285,0.7629182934761047,0.7629182934761047,0.4781675934791565,1.6800299882888794,1.7111845016479492,0.3606269955635071,3.417285680770874,2.099165201187134,cond_0,cond_0,1.2669514221671978
50104846,4.266168419514791,0.06419400125741959,4.816352367401123,-2.078540802001953,-4.344757556915283,0.261184424161911,7.282273292541504,2.267906904220581,1.8644641637802124,2.3570058345794678,2.1336281299591064,0.7347780466079712,2.247161865234375,1.8368287086486816,0.38821882009506226,4.897170543670654,3.3036489486694336,cond_1,cond_0,1.8689837259773174
20225925,2.0246195793151855,0.4495299756526947,4.557331085205078,-1.9979575872421265,4.096026420593262,8.547088623046875,6.327301979064941,9.991808891296387,1.7449065446853638,1.5769942998886108,1.4803569316864014,1.7318705320358276,5.85221004486084,0.7884360551834106,0.9365949034690857,2.651547908782959,3.3227503299713135,cond_1,cond_0,4.110532566176923
33411712,4.866594735776083,0.18400141596794128,3.763758897781372,0.578095555305481,-3.71909761428833,0.18400141596794128,3.8191816806793213,1.1948626041412354,1.1948626041412354,1.0000540018081665,1.0000540018081665,0.9716439247131348,1.9928845167160034,1.7117093801498413,0.3605450689792633,3.6685237884521484,2.352154016494751,cond_0,cond_0,1.268557409716026
20500815,4.557862345372335,0.2316494584083557,6.020068168640137,-0.9265631437301636,-5.948336124420166,3.5831708908081055,12.600543022155762,6.509250640869141,2.7674527168273926,3.6651253700256348,3.3752126693725586,1.2087650299072266,4.331608772277832,1.7949312925338745,0.40650102496147156,5.612118244171143,4.0519914627075195,cond_1,cond_0,1.5772898001197735
20453625,3.759768788014547,0.015506060793995857,4.079031944274902,-3.324152946472168,-2.364002227783203,0.057133372873067856,4.740218639373779,1.6241610050201416,1.4403165578842163,1.7131197452545166,1.5185505151748657,0.5546453595161438,1.9545499086380005,1.8093541860580444,0.46027615666389465,4.366973876953125,2.905353307723999,cond_1,cond_0,2.375383357477562
50305165,1.7759557962417603,0.12548428773880005,3.68587589263916,-0.7508987188339233,3.6085777282714844,0.5201246738433838,3.6069650650024414,1.4650192260742188,1.0098804235458374,0.9320940971374512,0.873036801815033,1.200386643409729,1.4350700378417969,0.587591290473938,1.0099855661392212,1.859297275543213,2.853447675704956,cond_1,cond_0,4.3591963492503485
89164957,5.308178190385,0.027333809062838554,4.4786906242370605,2.5132718086242676,-3.707038402557373,0.456346720457077,6.0506439208984375,1.7973212003707886,1.3056397438049316,1.513655662536621,1.4161217212677002,0.8207866549491882,2.0914041996002197,1.537605881690979,0.6664006114006042,3.819180488586426,2.9581596851348877,cond_1,cond_0,0.8269739551071087
11310844,4.652952376996176,0.13863146305084229,3.8502109050750732,-0.22870886325836182,-3.843411922454834,0.1386314481496811,4.061850070953369,1.235192894935608,1.235192894935608,1.1403779983520508,1.1403779983520508,0.8078433871269226,1.8865923881530762,1.7732373476028442,0.376664936542511,3.893184185028076,2.508246898651123,cond_0,cond_0,1.4821997684959332
20914669,1.4822323322296143,0.21459543704986572,5.291121006011963,0.467990517616272,5.270383834838867,0.3161671757698059,9.206859588623047,2.4644908905029297,2.144153118133545,2.6126458644866943,2.4151461124420166,1.6160844564437866,0.9773094654083252,0.3861064612865448,1.0859984159469604,2.9983694553375244,4.182953834533691,cond_1,cond_0,4.6529198132624945
15176592,5.356233839188711,0.40739569067955017,1.4356483221054077,0.8617837429046631,-1.1482224464416504,0.4073956608772278,0.09489472210407257,0.49711140990257263,0.497111439704895,0.0238666869699955,0.0238666869699955,1.1952942609786987,1.6272804737091064,1.515499472618103,0.5074277520179749,1.7709665298461914,0.7877438068389893,cond_0,cond_0,0.7789183063033978
20249897,5.377856198941366,0.17630928754806519,3.3518078327178955,2.069495677947998,-2.636627197265625,0.17630928754806519,2.765500068664551,0.9396278858184814,0.9396278858184814,0.6976699233055115,0.6976699233055115,0.9049845933914185,1.596142292022705,1.5053777694702148,0.5177268981933594,3.0009329319000244,2.128787040710449,cond_0,cond_0,0.7572959465507427
10460587,4.758009258900778,0.17731812596321106,4.079509735107422,0.1860436201095581,-4.075265407562256,0.17731812596321106,4.741690158843994,1.3778891563415527,1.3778891563415527,1.283341407775879,1.283341407775879,0.8953769207000732,1.9344130754470825,1.7450956106185913,0.36228296160697937,3.982715606689453,2.623990535736084,cond_0,cond_0,1.377142886591331
20946545,4.394785586987631,0.21743835508823395,1.529360294342041,-0.4776049852371216,-1.4528717994689941,0.8033089637756348,0.14011114835739136,0.9474238157272339,0.3460700809955597,0.043334100395441055,0.039520323276519775,0.7805957198143005,2.09983229637146,1.823146939277649,0.3892773687839508,2.2374703884124756,0.7795193195343018,cond_1,cond_0,1.740366558504478
20187042,4.224306408558981,0.10990431904792786,3.205749750137329,-1.5032821893692017,-2.8314261436462402,1.5301337242126465,2.432666063308716,2.508237361907959,0.9099966287612915,0.7982507348060608,0.720937192440033,0.7590310573577881,2.9746687412261963,1.8395665884017944,0.3900648355484009,3.6167490482330322,2.0837831497192383,cond_1,cond_0,1.910845736933128
20983400,4.342910710965292,0.2556031048297882,3.737037181854248,-1.3495525121688843,-3.484846591949463,0.2556031346321106,3.7456865310668945,1.4543668031692505,1.4543668031692505,1.1805028915405273,1.1805028915405273,1.1466665267944336,2.1695024967193604,1.829606056213379,0.46785593032836914,3.9961025714874268,2.6200978755950928,cond_0,cond_0,1.792241434526817
70883578,4.240720812474386,0.06772374361753464,5.329108238220215,-2.421402931213379,-4.7472310066223145,0.06772372871637344,9.370589256286621,2.514714002609253,2.514714002609253,3.0585644245147705,3.0585644245147705,0.9055063128471375,2.207970380783081,1.8385956287384033,0.5058686137199402,5.324375629425049,3.973771095275879,cond_0,cond_0,1.8944313330177227
20260284,5.612987999116079,0.01946263760328293,3.359095335006714,2.6325201988220215,-2.086470603942871,0.05701347440481186,2.782665491104126,0.8938176035881042,0.7735138535499573,0.7421504855155945,0.6833120584487915,0.7597861289978027,1.3807357549667358,1.388830304145813,0.8053820729255676,2.851450204849243,2.389676094055176,cond_1,cond_0,0.5221641463760296
11157783,5.480303112660543,0.0063307336531579494,3.996556043624878,2.7761526107788086,-2.874967098236084,0.04580211266875267,4.489673614501953,1.18374764919281,1.0487473011016846,1.1550066471099854,1.072019338607788,0.7732250094413757,1.5331896543502808,1.4560109376907349,0.7450547218322754,3.3709168434143066,2.7349841594696045,cond_1,cond_0,0.6548490328315655
50197261,4.250917498265402,0.14059986174106598,5.202312469482422,-2.3164138793945312,-4.658141613006592,0.14059987664222717,8.829715728759766,2.5009870529174805,2.5009870529174805,2.872391700744629,2.872391700744629,1.0560743808746338,2.2905540466308594,1.8379255533218384,0.5020092725753784,5.216256141662598,3.8626532554626465,cond_0,cond_0,1.884234647226707
50106730,4.224931065236227,0.17851567268371582,3.749168872833252,-1.756041407585144,-3.3124895095825195,0.22427968680858612,3.7789649963378906,1.43205726146698,1.2987234592437744,1.2397749423980713,1.119735836982727,0.8773846626281738,2.005673408508301,1.8395320177078247,0.3900299668312073,4.055670261383057,2.5017573833465576,cond_1,cond_0,1.9102210802558819
50109215,1.949290156364441,0.4609442353248596,1.1499361991882324,-0.42492592334747314,1.0685462951660156,4.689764976501465,0.01124043483287096,4.719839096069336,0.48830196261405945,0.0028168782591819763,0.00264535378664732,1.353954553604126,4.308511257171631,0.7265500426292419,0.9593742489814758,0.7278431057929993,1.056723713874817,cond_1,cond_0,4.185861989127668
36379623,4.790242020283834,0.1082533746957779,3.119891405105591,0.24264788627624512,-3.110441207885742,1.2383521795272827,2.24696946144104,1.9624550342559814,0.7581574320793152,0.6018381118774414,0.5610795617103577,0.7753655314445496,2.72895884513855,1.7356268167495728,0.461047887802124,3.2599174976348877,1.9085516929626465,cond_1,cond_0,1.3449101252082745
15218541,3.9628642241107386,0.050934042781591415,4.724969387054443,-3.21907901763916,-3.458737850189209,0.05093405023217201,6.937698841094971,2.116511583328247,2.116511583328247,2.4382448196411133,2.4382448196411133,0.8908364176750183,2.0722358226776123,1.8365925550460815,0.6111838221549988,4.923658847808838,3.686654806137085,cond_0,cond_0,2.17228792138137
33477756,4.29263955751528,0.01601117104291916,3.1217854022979736,-1.2722264528274536,-2.8507866859436035,0.016011176630854607,2.2509868144989014,0.8397814035415649,0.8397814035415649,0.7220450043678284,0.7220450043678284,0.4091323912143707,1.7063199281692505,1.8346565961837769,0.48634621500968933,3.52716326713562,2.1627418994903564,cond_0,cond_0,1.8425125879768292
21001933,4.969068829213278,0.075325608253479,2.7361931800842285,0.6946388483047485,-2.6465506553649902,0.075325608253479,1.50718355178833,0.5783225297927856,0.5783225297927856,0.3850015103816986,0.3850014805793762,0.49733009934425354,1.530346155166626,1.6764872074127197,0.37207967042922974,2.867403268814087,1.5974596738815308,cond_0,cond_0,1.166083316278831
50301387,1.5075827836990356,0.6325551867485046,2.504096031188965,0.15818727016448975,2.4990947246551514,0.6325551867485046,1.1311525106430054,1.0797126293182373,1.0797126293182373,0.31801220774650574,0.31801220774650574,1.7720654010772705,1.5765352249145508,0.40031731128692627,1.1290088891983032,0.9365171194076538,2.256026268005371,cond_0,cond_0,4.627569361793073
21236608,5.188596550618307,0.22385837137699127,5.178713798522949,2.3739848136901855,-4.602529048919678,4.055943012237549,8.73082447052002,5.8057451248168945,1.9221911430358887,2.1746575832366943,2.040761947631836,1.241668939590454,4.378966808319092,1.5901610851287842,0.6130478382110596,4.394701957702637,3.380075454711914,cond_1,cond_0,0.9465555948738018
21138877,5.235981647168295,0.07637999206781387,4.201096057891846,2.1005258560180664,-3.6382689476013184,0.07637999206781387,5.123508453369141,1.275995135307312,1.275995135307312,1.2763676643371582,1.2763675451278687,0.7806684374809265,1.7732751369476318,1.5697684288024902,0.45387229323387146,3.682122230529785,2.6641347408294678,cond_0,cond_0,0.899170498323814
