"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ILF3",0.0044644552175579,1.77755075980079,9.61940806117899,"['KHDRBS2', 'RPL32', 'RPL12', 'RPL10A', 'RPL9', 'RPL7', 'ACTG1', 'LMNB1', 'MAP1LC3A', 'RPS15A', 'SNCG', 'RPS2', 'RPS13', 'RPL19', 'UBL4A', 'PTPN1', 'GABARAPL1', 'HSP90AA1', 'RPL21', 'HSPA5', 'RPS3A', 'RPL23A', 'HIST2H2BE', 'PDIA4', 'RPS26', 'RPS25', 'PLSCR1', 'RPL37A', 'RPL24', 'RPS23']",0.866104312206233,0,0,30,"ILF3",0.866104312206233,0.264467216231804,0.0422923306021171,0.598952245455648,NA,0.472964314462473,0.912450236096618,0.813714561680291,0.0650064426958434,0.808627534012811,0.180886570475564,0.500092338319318
"STAT3",0.0467642910095684,1.55191819911224,4.75295958333803,"['IFNAR2', 'GADD45GIP1', 'PTPN1', 'CDKN1A', 'RPS9', 'HSP90AA1', 'CEBPB', 'INSR', 'SLC40A1', 'HSPB1', 'HIF1A', 'TSHR', 'FGR', 'RPS6KA5', 'APEX1', 'STMN1', 'BHLHE40', 'LEPR', 'PIM1', 'JAK3', 'PTPN2']",0.999984499831456,0,0,21,"STAT3",0.999984499831456,1.10321172659323e-05,0.00332369351208973,0.931467426019377,0.93349402395606,0.186250969851914,0.98175423525043,0.978522953831165,0.485221182377541,0.760418850715161,NA,0.796954504789944
"RAD21",0.060627355459182,1.51665703136291,4.25120342643161,"['HSP90AA1', 'CEBPB', 'WNT2B', 'RPS7', 'CTTNBP2', 'RPL35A', 'RPS3A', 'RPL23A', 'RPS25', 'RPS15A', 'RPS19', 'RPS18', 'TMSB4X', 'RPL22L1', 'RPS2', 'RPS11', 'RPS27A', 'RPS10', 'S100A9', 'RPS13']",0.999984499831456,0,0,20,"RAD21",0.999984499831456,0.958751054014844,0.718490188319053,NA,NA,NA,0.821836716298481,0.715242972394695,0.22153079400454,0.862931513462543,NA,0.337153317938522
"ATF2",0.0725428216864082,1.46359350445259,3.83985208151173,"['PLK3', 'PTPN1', 'HSP90AA1', 'CEBPB', 'TPI1', 'AHNAK', 'PGAM1', 'HSPB1', 'HIST2H2BE', 'PDIA4', 'HSP90B1', 'PRDX5', 'LDHA', 'RPS6KA5', 'HSPH1', 'GRPEL1', 'CYCS', 'CALM3', 'CALR', 'CLIC1', 'S100A11']",0.999984499831456,0,0,21,"ATF2",0.999984499831456,0.475269419840515,0.657356794557273,NA,NA,NA,0.999031979016365,0.999790090091945,0.714286281885988,0.821802083389357,NA,0.378891360649935
"STAT4",0.102313096041246,2.47963932518906,5.65287740675894,"['IFNAR2', 'STAT3', 'JAK3', 'MAP2K6']",0.999984499831456,0,0,4,"STAT4",0.999984499831456,NA,NA,NA,NA,NA,NA,NA,0.659515293335617,0.792858882133107,NA,0.122488862615361
"ESR1",0.112214378821306,1.19108376068376,2.60531008491559,"['CDKN1A', 'HMGB2', 'HSPB1', 'RPL10A', 'RPL9', 'RPL7', 'LMNB1', 'GRIP1', 'RPS19', 'RPL36AL', 'SNRPD1', 'RPS18', 'SEC61B', 'RPS11', 'RPS10', 'IKBKE', 'CLIC1', 'RPS13', 'YWHAH', 'RPS12', 'RPS9', 'HSP90AA1', 'RPL21', 'RPS7', 'RPSA', 'RPS3A', 'MRPS6', 'NME1', 'PDIA4', 'RPL37A', 'DNAJB11', 'RPL24', 'S100A8', 'FKBP5', 'CEBPB', 'AHNAK', 'RPL12', 'RPL36A', 'DDX21', 'IQGAP1', 'ZC3HAV1', 'PLA2G7', 'HIF1A', 'HSP90B1', 'LDHA', 'RPS15A', 'HSPH1', 'RPS2', 'RPL19', 'ESRRA', 'FIS1', 'PTPN1', 'XBP1', 'HSPA5', 'ZBTB16', 'STAT3', 'RPL23A', 'RPS26', 'MYO1D', 'RPS25', 'APEX1', 'CALM3', 'STUB1', 'CALM2', 'HSPA1B', 'RPS23']",0.999984499831456,0,0,66,"ESR1",0.999984499831456,0.167948586731554,0.494487065348327,NA,NA,NA,0.498791826214212,0.619239794376691,NA,NA,NA,NA
"ILF2",0.118793172948801,1.43285106382979,3.05250484153891,"['UBL4A', 'GABARAPL1', 'KHDRBS2', 'RPL21', 'HSPA5', 'RPL23A', 'RPL10A', 'RPL9', 'RPL7', 'RPS26', 'MAP1LC3A', 'RPS15A', 'RPS2', 'RPS13', 'RPS23', 'RPL19']",0.999984499831456,0,0,16,"ILF2",0.999984499831456,0.038193748789472,0.157564387050101,0.621337278521364,0.618938462738056,-0.355697555890153,0.908527603633507,0.999790090091945,0.155519112390423,0.811313715497116,NA,0.93470647551083
"HDAC8",0.12369311592538,1.77675904909808,3.71334051076308,"['ESRRA', 'HSP90AA1', 'KHDRBS2', 'SNRPD1', 'SH3PXD2B', 'RPS10', 'IKBKE']",0.999984499831456,0,0,7,"HDAC8",0.999984499831456,0.0274186433603379,0.00993395173283044,NA,NA,NA,0.983026794541759,0.964142931119434,0.631226602139252,0.887247701990488,NA,0.5530815609492
"STAT2",0.128429559002016,1.86067366579178,3.81879956392955,"['IFNAR2', 'ZFP36', 'HSP90AA1', 'STAT3', 'HSPB1', 'JAK3']",0.999984499831456,0,0,6,"STAT2",0.999984499831456,0.0492766104405957,0.19846676313779,0.964591498254176,0.966062819736226,-0.0395761121961606,0.95432113887234,0.999790090091945,0.867634209255701,0.793131951631335,NA,0.0630923301244529
"NOD2",0.157754750949409,1.85954565312363,3.43404836098975,"['FIS1', 'CASP4', 'CASP1', 'NLRP3', 'NLRP1']",0.999984499831456,0,0,5,"NOD2",0.999984499831456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
