"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ZNF274",0.0239220326776091,12.3288590604027,46.0230807014532,"['SETDB1', 'TRIM28']",0.999058200576025,0,0,2,"ZNF274",0.999058200576025,0.053665004549303,0.360378132654671,0.92943744364414,NA,-0.231362380202651,0.720258516062568,0.376637125898794
"E2F4",0.0390022656522769,4.63131313131313,15.0246075302915,"['TRIM28', 'CCNE1', 'CHMP2A']",0.999058200576025,0,0,3,"E2F4",0.999058200576025,0.0117361814400315,0.0144022076630948,0.421846293035785,0.423099506217322,0.313543270381471,0.362763337930231,0.474596970455689
"STAT1",0.0987126043242382,1.98906705539359,4.60576957523186,"['TRIM28', 'FBXO2', 'PIM1', 'ARRB2', 'ATG7', 'PTPN2']",0.999058200576025,0,0,6,"STAT1",0.999058200576025,8.07179666707381e-08,0.0149718236688827,0.354654999729914,0.355162873682796,-0.582159657657805,0.0177634567296093,0.0150952150122767
"TET1",0.100544778946561,18.438127090301,42.3551821638167,"['SAP30']",0.999058200576025,0,0,1,"TET1",0.999058200576025,0.00523005041043618,0.109225226563171,NA,NA,NA,0.872841695034211,0.440100109890819
"HNF1B",0.100544778946561,18.438127090301,42.3551821638167,"['PCBD1']",0.999058200576025,0,0,1,"HNF1B",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"ERG",0.10154904914729,2.92131844763424,6.68167856586678,"['SETDB1', 'DNAJA4', 'HNRNPA2B1']",0.999058200576025,0,0,3,"ERG",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"CBX3",0.10387914399285,2.39014821272886,5.41255547858248,"['ZNF460', 'TRIM28', 'PIM1', 'TNKS1BP1']",0.999058200576025,0,0,4,"CBX3",0.999058200576025,1.38387430691529e-07,0.0146581389036667,0.622507493966314,0.623254154616241,-0.334727804105743,0.521547034845476,0.539278157823598
"SUZ12",0.142419337115366,3.3575350823673,6.54376702885394,"['SETDB1', 'WDR77']",0.999058200576025,0,0,2,"SUZ12",0.999058200576025,0.00917695522178752,0.234529233725301,NA,NA,NA,0.898829011622573,0.856383009762713
"TAL1",0.14796097950561,2.41150636802811,4.60792250575503,"['DBR1', 'LMO3', 'RPN1']",0.999058200576025,0,0,3,"TAL1",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"MYBL2",0.160754582809255,3.07718120805369,5.62470693133753,"['CCNE1', 'LIN52']",0.999058200576025,0,0,2,"MYBL2",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"KRT7",0.191010746350442,6.1438127090301,10.1706247719581,"['PCNA']",0.999058200576025,0,0,1,"KRT7",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"GABPB1",0.191010746350442,6.1438127090301,10.1706247719581,"['LMO3']",0.999058200576025,0,0,1,"GABPB1",0.999058200576025,0.222632640265841,0.345670488508815,NA,NA,NA,0.908197882629386,0.734038095845296
"TCOF1",0.198523475610715,2.6366251198466,4.26302184296954,"['PCNA', 'ARRB2']",0.999058200576025,0,0,2,"TCOF1",0.999058200576025,2.25416429727594e-08,0.000185492338808785,0.755214239213095,0.756839942280062,0.163479135714208,0.694656573181567,0.544727187079471
"JARID2",0.232782940564146,4.60702341137124,6.7154223552728,"['SETDB1']",0.999058200576025,0,0,1,"JARID2",0.999058200576025,0.000101797846451506,0.0736297210511909,NA,NA,NA,0.376533826744589,0.996616018310916
"MAFK",0.232782940564146,4.60702341137124,6.7154223552728,"['BACH2']",0.999058200576025,0,0,1,"MAFK",0.999058200576025,1.98798132360433e-05,0.121120058769009,0.560525784570717,0.561534407478836,-0.308866349742546,0.703630311199723,0.685542612857607
"IRF1",0.256701921299871,2.17015396762732,2.95106153444408,"['TRIM28', 'TRAF3']",0.999058200576025,0,0,2,"IRF1",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"SIN3B",0.256701921299871,2.17015396762732,2.95106153444408,"['SETDB1', 'SAP30']",0.999058200576025,0,0,2,"SIN3B",0.999058200576025,0.542250113762224,0.0995464767153856,NA,NA,NA,0.867382105153412,0.737327318266906
"FLI1",0.272405043960771,3.68494983277592,4.79214897755006,"['FMR1']",0.999058200576025,0,0,1,"FLI1",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"ZFP42",0.272405043960771,3.68494983277592,4.79214897755006,"['TRIM28']",0.999058200576025,0,0,1,"ZFP42",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"FOXA2",0.272405043960771,3.68494983277592,4.79214897755006,"['PPARGC1B']",0.999058200576025,0,0,1,"FOXA2",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"POLE",0.272405043960771,3.68494983277592,4.79214897755006,"['PCNA']",0.999058200576025,0,0,1,"POLE",0.999058200576025,0.00548656678317199,0.00501929423100944,0.454117763419313,0.455681597865065,0.52919108405477,0.189373799175248,0.432289356747683
"BCL11A",0.272405043960771,3.68494983277592,4.79214897755006,"['NR2F2']",0.999058200576025,0,0,1,"BCL11A",0.999058200576025,0.00385817813004761,0.0110215957348923,NA,NA,NA,0.0565050744629511,0.42058372792377
"BCL11B",0.272405043960771,3.68494983277592,4.79214897755006,"['NR2F2']",0.999058200576025,0,0,1,"BCL11B",0.999058200576025,6.00956894604792e-11,0.00311166347732068,NA,NA,NA,0.463242159839679,0.388879857642835
"IRF4",0.309987373562511,3.07023411371237,3.59593099775364,"['RIPK2']",0.999058200576025,0,0,1,"IRF4",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"ZNF263",0.309987373562511,3.07023411371237,3.59593099775364,"['PCBD1']",0.999058200576025,0,0,1,"ZNF263",0.999058200576025,0.119039055427212,0.30278161607353,NA,NA,NA,0.653602788471038,0.612004028071349
"CEBPZ",0.309987373562511,3.07023411371237,3.59593099775364,"['PCBD1']",0.999058200576025,0,0,1,"CEBPZ",0.999058200576025,0.0269206512791253,0.198273883082659,NA,NA,NA,0.00047514174984386,0.00276451878659466
"HNF4A",0.334435281198966,1.75551294343241,1.92283421290956,"['PCBD1', 'PPARGC1B']",0.999058200576025,0,0,2,"HNF4A",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"STAT5B",0.334435281198966,1.75551294343241,1.92283421290956,"['PTPN2', 'FGFR2']",0.999058200576025,0,0,2,"STAT5B",0.999058200576025,0.433958791959353,0.813905773387535,NA,NA,NA,0.235818237835555,0.68128583246459
"SREBF1",0.334435281198966,1.75551294343241,1.92283421290956,"['PCBD1', 'PPARGC1B']",0.999058200576025,0,0,2,"SREBF1",0.999058200576025,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577
"BHLHE40",0.34563460462732,2.63115145723841,2.79526457738519,"['SETDB1']",0.999058200576025,0,0,1,"BHLHE40",0.999058200576025,0.669000201118665,0.742857268372954,NA,NA,NA,0.454747857318843,0.690151744369153
"STAT6",0.353569670753338,1.67541183648566,1.74188333977984,"['SH3BGRL', 'PTPN2']",0.999058200576025,0,0,2,"STAT6",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"UBTF",0.353569670753338,1.67541183648566,1.74188333977984,"['CCNE1', 'POLR1B']",0.999058200576025,0,0,2,"UBTF",0.999058200576025,0.0724738210447933,0.7188021801499,NA,NA,NA,0.0758156155340282,0.0767511797960229
"SIN3A",0.355210854422285,1.29935545476247,1.34488969012892,"['TRIM28', 'SETDB1', 'MKX', 'THAP11', 'SAP30']",0.999058200576025,0,0,5,"SIN3A",0.999058200576025,0.00469976909297525,0.654267513160807,NA,NA,NA,0.603350804767813,0.472206324426312
"WRNIP1",0.379446058196165,2.30183946488294,2.23058103245476,"['TRIM28']",0.999058200576025,0,0,1,"WRNIP1",0.999058200576025,0.0141296852422019,0.00188759500856052,NA,NA,NA,0.760344572121204,0.976745850152832
"POLR3A",0.379446058196165,2.30183946488294,2.23058103245476,"['PCBD1']",0.999058200576025,0,0,1,"POLR3A",0.999058200576025,0.0222481077853384,0.288812162725692,NA,NA,NA,0.254281782128084,0.158444330795394
"MTA3",0.379446058196165,2.30183946488294,2.23058103245476,"['HNRNPA2B1']",0.999058200576025,0,0,1,"MTA3",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"FOXM1",0.379446058196165,2.30183946488294,2.23058103245476,"['CCNE1']",0.999058200576025,0,0,1,"FOXM1",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"CNOT3",0.379446058196165,2.30183946488294,2.23058103245476,"['TNKS1BP1']",0.999058200576025,0,0,1,"CNOT3",0.999058200576025,0.193682816723817,0.589152098688562,NA,NA,NA,0.954939987757808,0.850487776435429
"CCND1",0.398193478456084,1.34836166543484,1.24159470105717,"['PCNA', 'POLR1B', 'WDR77']",0.999058200576025,0,0,3,"CCND1",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"AIRE",0.409679454457248,1.47355704697987,1.31497319633628,"['PCNA', 'TRIM28']",0.999058200576025,0,0,2,"AIRE",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"SIRT3",0.427861132544934,1.41662364481156,1.2026519826637,"['PPP1R14A', 'PTPN2']",0.999058200576025,0,0,2,"SIRT3",0.999058200576025,0.242297561745949,0.782559149070781,NA,NA,NA,0.253858605092393,0.133810895468089
"HDAC2",0.434089422750789,1.13166876234956,0.94438292694039,"['SETDB1', 'RASA4', 'ARRB2', 'FKBP3', 'PPARGC1B', 'SAP30', 'STK3']",0.999058200576025,0,0,7,"HDAC2",0.999058200576025,0.0135938588777157,0.00648771446172206,NA,NA,NA,0.602069237791595,0.517582895178968
"E2F2",0.441933768419497,1.84080267558528,1.5031907272132,"['GIT2']",0.999058200576025,0,0,1,"E2F2",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"SMARCA4",0.445643910419555,1.18831734960767,0.960439736028904,"['PCNA', 'TRIM28', 'CCNE1', 'WDR77']",0.999058200576025,0,0,4,"SMARCA4",0.999058200576025,6.13209260713134e-07,2.90618295340121e-05,0.680385972940595,0.680628794349885,0.332579923666618,0.635012814326174,0.0854991819664808
"NFE2L2",0.445745101184359,1.36390753169277,1.10204821371389,"['TRIM28', 'ATG7']",0.999058200576025,0,0,2,"NFE2L2",0.999058200576025,0.00118881384996741,0.000367576825174863,NA,0.583084689948513,NA,0.617939010179287,0.857426658241868
"STAT3",0.448553473017757,1.15127118644068,0.923005629949109,"['TRIM28', 'PIM1', 'SUPT20H', 'FGFR2', 'PTPN2']",0.999058200576025,0,0,5,"STAT3",0.999058200576025,0.697829666008642,0.0471146514552524,NA,NA,NA,0.591790941410396,0.146144100171511
"SETDB1",0.453925891708292,1.22760942760943,0.969592108855661,"['PCNA', 'TRIM28', 'RASGRF2']",0.999058200576025,0,0,3,"SETDB1",0.999058200576025,0.284964026839229,0.00324555529976816,0.202755587297532,0.204110291175614,1.13300099406639,0.0432606595822466,0.0555111367686371
"SP3",0.470784283137582,1.6731529340225,1.26047860958075,"['GCH1']",0.999058200576025,0,0,1,"SP3",0.999058200576025,0.0670760985687042,0.00945206584004817,NA,NA,NA,0.0785093885259795,0.190497264315216
"NR2C2",0.470784283137582,1.6731529340225,1.26047860958075,"['TRIM28']",0.999058200576025,0,0,1,"NR2C2",0.999058200576025,0.402056473031875,0.277010757371613,NA,NA,NA,0.114398968750216,0.431767702098037
"RUNX3",0.470784283137582,1.6731529340225,1.26047860958075,"['PIM1']",0.999058200576025,0,0,1,"RUNX3",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"LMO4",0.470784283137582,1.6731529340225,1.26047860958075,"['MERTK']",0.999058200576025,0,0,1,"LMO4",0.999058200576025,0.0280334870533957,0.899812255177603,NA,NA,NA,0.550229344129479,1
"HCFC1",0.480551606656362,1.26938208747975,0.930229411965331,"['PPARGC1B', 'THAP11']",0.999058200576025,0,0,2,"HCFC1",0.999058200576025,0.0105867563544305,0.0785641869971223,NA,NA,NA,0.0242560727461123,0.0286382282736041
"POU5F1",0.496006004641642,1.07212205270458,0.751736867283171,"['PURB', 'TOX2', 'SETDB1', 'TRIM28', 'RPN1', 'NR2F2']",0.999058200576025,0,0,6,"POU5F1",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"SMARCC1",0.497446291504001,1.22684563758389,0.85666666319225,"['TRIM28', 'CCNE1']",0.999058200576025,0,0,2,"SMARCC1",0.999058200576025,1.10586213992103e-06,0.000970158320950043,NA,NA,NA,0.660087812244169,0.506168301058542
"STAT5A",0.497446291504001,1.22684563758389,0.85666666319225,"['PTPN2', 'FGFR2']",0.999058200576025,0,0,2,"STAT5A",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"NR0B1",0.498148015843295,1.53344481605351,1.06859332680478,"['TRIM28']",0.999058200576025,0,0,1,"NR0B1",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"ZBTB7B",0.498148015843295,1.53344481605351,1.06859332680478,"['ZNF277']",0.999058200576025,0,0,1,"ZBTB7B",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"PAX3",0.498148015843295,1.53344481605351,1.06859332680478,"['TRIM28']",0.999058200576025,0,0,1,"PAX3",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"RNF2",0.520364133792925,1.10383838383838,0.721056434564511,"['SETDB1', 'PSMC4', 'UBE2J1']",0.999058200576025,0,0,3,"RNF2",0.999058200576025,0.959518084396881,0.260714122825396,NA,NA,NA,0.564307705855665,0.346916221735876
"TRIM28",0.546474140052256,1.03597259231062,0.626005388597529,"['RCN1', 'ZNF460', 'SETDB1', 'ARRB2']",0.999058200576025,0,0,4,"TRIM28",0.999058200576025,0.000262167047676341,0.00177222225326413,0.137705108195627,0.13792239892904,0.405646607858332,0.532285817137458,0.72086338822407
"STAT2",0.548716730453709,1.31390348781653,0.788569324816099,"['PURB']",0.999058200576025,0,0,1,"STAT2",0.999058200576025,0.0298326072248975,0.217311530074839,NA,NA,NA,0.312046804121123,0.249339087234257
"TFAP2A",0.548716730453709,1.31390348781653,0.788569324816099,"['CASP6']",0.999058200576025,0,0,1,"TFAP2A",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"CDKN1B",0.561410002866794,1.08172127911567,0.624481802264899,"['CCNE1', 'PIM1']",0.999058200576025,0,0,2,"CDKN1B",0.999058200576025,1.46248114256339e-09,3.5540982471054e-05,0.708520790155545,0.709550894536752,0.033193545673554,0.0152189779335481,0.0820965829033228
"CEBPB",0.570232550204232,1.02132435465769,0.573689143515968,"['TRIM28', 'NFIC', 'NR2F2']",0.999058200576025,0,0,3,"CEBPB",0.999058200576025,3.59052450381653e-06,8.04513275494258e-05,0.896874382866601,0.896993246149158,0.0602683694043098,0.0263991432945905,0.293824280641756
"NFATC1",0.572062932258087,1.22608695652174,0.684777255509464,"['PIM1']",0.999058200576025,0,0,1,"NFATC1",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"MAX",0.591144550723859,1.02125279642058,0.536867187349977,"['HNRNPA2B1', 'PIM1']",0.999058200576025,0,0,2,"MAX",0.999058200576025,3.3880737270915e-07,0.0516050647101421,0.415007841632972,0.416317096203809,-0.737430374128988,0.684850696471875,0.748818357339388
"BCLAF1",0.594205180826577,1.1492474916388,0.59821848292012,"['ARRB2']",0.999058200576025,0,0,1,"BCLAF1",0.999058200576025,0.00405159713360227,0.0582027256425803,NA,NA,NA,0.883069074835272,0.745050895986006
"NOD2",0.594205180826577,1.1492474916388,0.59821848292012,"['RIPK2']",0.999058200576025,0,0,1,"NOD2",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"NANOG",0.605470413131096,0.967038809144072,0.485211317023472,"['TRIM28', 'PSMC4', 'FBXO30']",0.999058200576025,0,0,3,"NANOG",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"E2F1",0.619356110458356,0.967149417167079,0.4633369833399,"['TRIM28', 'CCNE1']",0.999058200576025,0,0,2,"E2F1",0.999058200576025,NA,NA,NA,NA,NA,NA,NA
"PPARG",0.632891645035537,0.942178626742385,0.431005311447757,"['SETDB1', 'ZBTB5']",0.999058200576025,0,0,2,"PPARG",0.999058200576025,1.62112938045234e-05,0.0949383941699264,0.782312287524077,0.78284877905673,-0.366402862715901,0.00614568995147202,0.102248737488678
"NR4A1",0.632891645035537,0.942178626742385,0.431005311447757,"['TRIM28', 'HNRNPA2B1']",0.999058200576025,0,0,2,"NR4A1",0.999058200576025,NA,NA,NA,NA,NA,NA,0.274718506322876
