"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"NFKB1 (mouse)",0.054996362833149,1.48650214343645,4.31158196532204,"['CNTNAP1', 'SEH1L', 'SLC24A3', 'SATB1', 'LENG9', 'DLL1', 'MFSD6', 'SLC22A15', 'PPP6R1', 'NRIP2', 'NPTX1', 'EPHB3', 'CHGA', 'CD74', 'RASL10B', 'TPBG', 'KCNAB3', 'PARD3B', 'BCAN', 'TNIP1', 'GNB4', 'GEMIN7', 'THOP1', 'ZFP28', 'GZF1']",0.989369623804637,0,0,25,"NFKB1",0.989369623804637,7.96434248710725e-37,1.3710717056212e-22,0.652682491089264,0.651497012715713,0.0400672732004047,6.42213577310839e-10,0.00866341841448702
"ELK1 (mouse)",0.0629391588854475,1.62263225046619,4.48753025393836,"['PRDM8', 'SEH1L', 'RASL10B', 'CCDC69', 'TPBG', 'GBA2', 'ARFGAP1', 'FAM171A2', 'SAMD14', 'CNNM1', 'CTXN2', 'NEFH', 'ZFP28', 'GZF1', 'CBR3']",0.989369623804637,0,0,15,"ELK1",0.989369623804637,2.97076636837325e-12,6.01933715300983e-10,0.68506901964184,0.684763681333511,0.277192937522881,0.847078702109006,0.949378598943762
"RARA (human)",0.0666187246264978,1.66726403823178,4.51623412593506,"['CNTNAP1', 'RNF24', 'QPRT', 'TET1', 'OR9Q1', 'KCNAB2', 'ZBTB3', 'ARFGAP1', 'CHIT1', 'CTDNEP1', 'CNNM1', 'KLC2', 'GEMIN7']",0.989369623804637,0,0,13,"RARA",0.989369623804637,0.00198338332342482,0.345129403687738,NA,NA,NA,0.113297939708661,0.166218112366803
"IRF8 (mouse)",0.0745256508917834,1.63441805922017,4.24394939127342,"['SATB1', 'QPRT', 'TET1', 'MID1', 'PARD3B', 'UNG', 'MFSD6', 'UCK1', 'TNIP1', 'RNF150', 'CTXN2', 'CCDC150', 'GZF1']",0.989369623804637,0,0,13,"IRF8",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"NR2C2 (human)",0.0792669099976675,4.6359375,11.7517979717405,"['SEH1L', 'ZFP28']",0.989369623804637,0,0,2,"NR2C2",0.989369623804637,0.0672280242870101,0.434282635590338,NA,NA,NA,0.0268655493773719,0.643799525709974
"IKZF1 (mouse)",0.0830248780288529,1.6027633851468,3.98866097096977,"['PRDM8', 'TOP3B', 'WFIKKN1', 'SATB1', 'QPRT', 'KCNAB3', 'PLCXD3', 'HYAL1', 'PCBP2', 'CHAC1', 'ZFP28', 'GZF1', 'CBR3']",0.989369623804637,0,0,13,"IKZF1",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"AHR (human)",0.0989926190749301,1.55108877721943,3.58721850490802,"['SPI1', 'QPRT', 'LSR', 'ACCS', 'ARFGAP1', 'UNG', 'LRFN3', 'CCNA1', 'NPTX1', 'EVI2B', 'PHLDA1', 'EPHB3', 'ZFP28']",0.989369623804637,0,0,13,"AHR",0.989369623804637,2.48205345843522e-07,0.0063204709340211,0.679198571970668,0.678429240963586,0.0239455926725743,0.0852973230294195,0.141912098450382
"CBFB (human)",0.101770357545436,1.75884786272407,4.01903138929247,"['CCNA1', 'DCXR', 'FIGNL2', 'ZBTB33', 'NEFH', 'MID1', 'ZNF486', 'ZNF134']",0.989369623804637,0,0,8,"CBFB",0.989369623804637,0.933105631132624,0.270758940391247,NA,NA,NA,0.23247373302362,0.112135786562734
"MEF2A (human)",0.101978627007112,1.38884594664231,3.17072422263819,"['SUN2', 'LYNX1', 'SEH1L', 'SATB1', 'TET1', 'FOXO4', 'ZBTB33', 'PLA2G6', 'TMPRSS11F', 'SLC5A3', 'MID1', 'UNG', 'CCNA1', 'SLC22A15', 'CNNM1', 'HINT3', 'HYAL1', 'SPOCK2', 'LRIT3', 'GEMIN7', 'EVI2B', 'STEAP2', 'CBR3']",0.989369623804637,0,0,23,"MEF2A",0.989369623804637,7.08434861399564e-05,0.0665658091632735,NA,NA,NA,0.508056281020342,0.98333179888456
"NFYB (mouse)",0.102102142516621,1.64547038327526,3.7546039937811,"['CHIT1', 'PRDM8', 'CNNM1', 'ILVBL', 'WDR64', 'KCNAB2', 'MID1', 'ZBTB3', 'PDZRN4', 'UNG']",0.989369623804637,0,0,10,"NFYB",0.989369623804637,1.56522396532684e-18,2.88733775087801e-08,0.824935325296321,0.824403601095505,-0.147714976758642,0.0711314707183966,0.200522882053104
"CPEB1 (mouse)",0.103805055427393,1.63946759259259,3.71378856279277,"['CHIT1', 'PRDM8', 'CNNM1', 'ILVBL', 'WDR64', 'KCNAB2', 'MID1', 'ZBTB3', 'PDZRN4', 'UNG']",0.989369623804637,0,0,10,"CPEB1",0.989369623804637,2.24273447734865e-28,4.99561472400602e-10,0.639223415154641,0.638669197265166,-0.211854590703303,0.00247126144634236,0.66075715249416
"POU2F2 (mouse)",0.117792571553499,1.52597047566976,3.26379153863929,"['BCAN', 'SATB1', 'TPBG', 'KCNAB2', 'GEMIN7', 'ZBTB33', 'ACCS', 'DLL1', 'MID1', 'PARD3B', 'TMEM220', 'CBR3']",0.989369623804637,0,0,12,"POU2F2",0.989369623804637,1.06488463942879e-10,8.36033357507145e-10,0.595696614297755,0.594331287616238,0.403555203764524,0.82927410723466,0.276436547324664
"RELA (human)",0.118176144977537,1.35925555517237,2.90279763763569,"['PRDM8', 'SUN2', 'LYNX1', 'CNTNAP1', 'RASL10B', 'GPS1', 'WDR64', 'ABHD14B', 'CPLX1', 'GBA2', 'ZBTB3', 'UNG', 'LMF1', 'CTDNEP1', 'CCNA1', 'SAMD14', 'TNIP1', 'PPP6R1', 'OGFOD2', 'NPTX1', 'SLC38A2', 'ZNF134', 'CBR3']",0.989369623804637,0,0,23,"RELA",0.989369623804637,0.0149342318487538,0.34873178822299,NA,NA,NA,0.213890538881729,0.5892990649623
"TFAP2A (mouse)",0.119728060361556,1.47262787674899,3.12570019229338,"['SUN2', 'CNTNAP1', 'FBXW5', 'PHF10', 'RASL10B', 'ABHD14B', 'CTDNEP1', 'BCAN', 'UCK1', 'TNIP1', 'ILVBL', 'GNB4', 'ENPP5', 'NEFH']",0.989369623804637,0,0,14,"TFAP2A",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"Stat3 (mouse)",0.125347957841658,1.53587588881707,3.1894947051569,"['SEH1L', 'WDR1', 'RNF24', 'SATB1', 'NRIP2', 'WDR64', 'FOXO4', 'PLCXD2', 'PHLDA1', 'THOP1', 'TMEM220']",0.989369623804637,0,0,11,"Stat3",0.989369623804637,8.85339666577899e-06,4.06211265877431e-07,0.449693635549799,0.448388864110944,0.61472669855231,0.262825567879919,0.456062576950469
"IRF7 (human)",0.12669585613186,3.42997685185185,7.08621520799233,"['QPRT', 'TET1']",0.989369623804637,0,0,2,"IRF7",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"RXRA (human)",0.131202580287349,1.46778042959427,2.98108074592448,"['CHGA', 'LYNX1', 'RNF24', 'QPRT', 'TET1', 'KCNAB2', 'PLA2G6', 'ZBTB3', 'CTDNEP1', 'HYAL1', 'PCBP2', 'CTXN2', 'CBR3']",0.989369623804637,0,0,13,"RXRA",0.989369623804637,0.0253397830817513,0.0696143243971587,NA,NA,NA,0.175594717197463,0.771439033779531
"WT1 (human)",0.134686000124142,1.33260631264903,2.67162130857808,"['LYNX1', 'SLC24A3', 'PHF10', 'RNF24', 'SATB1', 'GPS1', 'LENG9', 'ACCS', 'PLA2G6', 'CPLX1', 'DLL1', 'GBA2', 'SLC5A3', 'ZBTB3', 'RNF40', 'ZFP36L1', 'LRFN3', 'MFSD6', 'SAMD14', 'HYAL1', 'PCBP2', 'ZNF513', 'NPTX1']",0.989369623804637,0,0,23,"WT1",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"TCFAP2A (human)",0.141954545083773,1.40740421868274,2.74760260264828,"['PRDM8', 'SUN2', 'RRM2', 'PHF10', 'GPS1', 'LENG9', 'ABHD14B', 'KCNAB2', 'CPLX1', 'DLL1', 'SLC5A3', 'TMEM47', 'CCNA1', 'NPTX1', 'ZFP28']",0.989369623804637,0,0,15,"TCFAP2A",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"UBTF (human)",0.146644459524748,1.43457943925234,2.75402565052193,"['PRDM8', 'SPI1', 'KCNAB2', 'FOXO4', 'CTDNEP1', 'CCNA1', 'SAMD14', 'UCK1', 'HYAL1', 'ZNF513', 'CHAC1', 'EPHB3', 'ZFP28']",0.989369623804637,0,0,13,"UBTF",0.989369623804637,3.59150496844087e-06,0.00370066599456155,0.958359910452292,0.958368108772713,-0.165504112692869,0.0359813567631038,0.14640382262042
"RELA (mouse)",0.166268366132478,1.37949031747174,2.47501549495236,"['TMEM185B', 'CHGA', 'SEH1L', 'SATB1', 'LENG9', 'RNF40', 'UNG', 'FAM171A2', 'SLC22A15', 'ILVBL', 'NINJ1', 'OGFOD2', 'GNB4', 'ENPP5']",0.989369623804637,0,0,14,"RELA",0.989369623804637,0.0149342318487538,0.34873178822299,NA,NA,NA,0.213890538881729,0.5892990649623
"CREM (human)",0.167268142790532,1.59599444774936,2.85388881732213,"['LRRC34', 'SEH1L', 'TPBG', 'SPOCK2', 'CHAC1', 'FOXO4', 'RNF40']",0.989369623804637,0,0,7,"CREM",0.989369623804637,0.0261545905989217,0.109656661240409,NA,NA,NA,0.0232713661287863,0.61679512418143
"SRF (mouse)",0.167644534555368,1.54111853201106,2.75229808350835,"['TOP3B', 'LRRC34', 'PHF10', 'NRIP2', 'DCDC2B', 'SLC17A6', 'MID1', 'ZBTB3']",0.989369623804637,0,0,8,"SRF",0.989369623804637,5.39011000472123e-06,0.000129245223486829,0.87154173363866,0.870938887544284,0.230486846960343,0.129811532833341,0.262205241969036
"ETS1 (human)",0.172584491201254,1.24441575318768,2.18627466142059,"['PRDM8', 'SPI1', 'SLC24A3', 'WDR1', 'OR9Q1', 'PLA2G6', 'UNG', 'SAMD14', 'HINT3', 'NRIP2', 'PCBP2', 'SLC17A6', 'NPTX1', 'ENPP5', 'SLC38A2', 'PHLDA1', 'TOP3B', 'CD74', 'FBXW5', 'PHF10', 'TPBG', 'TET1', 'KCNAB2', 'TMPRSS11F', 'MID1', 'CCNA1', 'LRIT3', 'GNB4', 'ZNF513', 'GEMIN7', 'PDZRN4']",0.989369623804637,0,0,31,"ETS1",0.989369623804637,1.11190689416626e-08,0.0156237668955435,0.921851112214014,0.921851579102261,-0.157274766391784,0.596309380328159,0.665255812069739
"NFE2 (human)",0.17330955575853,1.2932214669392,2.26659815511106,"['PRDM8', 'SUN2', 'LRRC34', 'LYNX1', 'RRM2', 'FBXW5', 'SLC24A3', 'PHF10', 'WFIKKN1', 'GPS1', 'LSR', 'KCNAB2', 'SLC5A3', 'RNF40', 'KLC2', 'HYAL1', 'NINJ1', 'ARMCX6', 'ZNF513', 'GEMIN7', 'NEFH']",0.989369623804637,0,0,21,"NFE2",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"EIF4EBP1 (human)",0.177171937713765,2.14015748031496,3.703830624258,"['HYAL1', 'ILVBL', 'PCBP2']",0.989369623804637,0,0,3,"EIF4EBP1",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"TEAD2 (mouse)",0.182322762935355,1.36887894606015,2.32980012585244,"['LRRC34', 'WFIKKN1', 'SATB1', 'TPBG', 'QPRT', 'LENG9', 'UNG', 'ZFP36L1', 'CTDNEP1', 'CCNA1', 'KLC2', 'PCBP2', 'GEMIN7']",0.989369623804637,0,0,13,"TEAD2",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"STAT5B (human)",0.185478085919108,1.40313299232737,2.36402447832424,"['CHGA', 'SLC22A15', 'TNIP1', 'DNAH5', 'SLC17A6', 'NPTX1', 'EVI2B', 'STEAP2', 'MID1', 'PDZRN4', 'EPHB3']",0.989369623804637,0,0,11,"STAT5B",0.989369623804637,4.04288322987305e-16,0.000490176549676255,0.551632016193375,0.549388934752365,-0.553868613429522,0.260613156325064,0.682405825656933
"CEBPE (human)",0.186742662638281,2.64241071428571,4.43402792392428,"['SPOCK2', 'PLA2G6']",0.989369623804637,0,0,2,"CEBPE",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"STAT3 (human)",0.193253823937985,1.26861450359376,2.08528611049149,"['PAQR8', 'LYNX1', 'SEH1L', 'SATB1', 'TPBG', 'OR9Q1', 'ZBTB33', 'TMPRSS11F', 'DLL1', 'MID1', 'TMEM220', 'CHIT1', 'PLCXD3', 'HYAL1', 'POC1A', 'RNF150', 'GEMIN7', 'ENPP5', 'STEAP2', 'ZNF134', 'CBR3']",0.989369623804637,0,0,21,"STAT3",0.989369623804637,8.85339666577899e-06,4.06211265877431e-07,0.449693635549799,0.448388864110944,0.61472669855231,0.262825567879919,0.456062576950469
"TFAP2A (human)",0.197888511202266,1.23701298701299,2.00402472238089,"['TMEM185B', 'SLC24A3', 'WFIKKN1', 'GPS1', 'CPLX1', 'DLL1', 'SLC5A3', 'SAMD14', 'HYAL1', 'DCDC2B', 'NPTX1', 'CD74', 'LYNX1', 'RRM2', 'FBXW5', 'PHF10', 'DCXR', 'KCNAB2', 'MID1', 'RNF40', 'CTDNEP1', 'BCAN', 'NINJ1', 'ZNF513', 'DEPDC4', 'ZFP28']",0.989369623804637,0,0,26,"TFAP2A",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"FOXC1 (human)",0.199074951702632,1.18184400709059,1.90758354615393,"['PRDM8', 'LRRC34', 'SPI1', 'WDR1', 'ACCS', 'GBA2', 'TMEM47', 'SLC22A15', 'HINT3', 'OGFOD2', 'RNF150', 'CHAC1', 'PHLDA1', 'ZNF486', 'PAQR8', 'TOP3B', 'SUN2', 'LYNX1', 'DCXR', 'TET1', 'LSR', 'KCNAB2', 'ZBTB33', 'TMEM170B', 'KCNAB3', 'TMPRSS11F', 'MID1', 'RNF40', 'PARD3B', 'CHIT1', 'CTDNEP1', 'BCAN', 'CCNA1', 'ILVBL', 'NINJ1', 'MAP1A', 'ZNF513', 'ANKRD40', 'GEMIN7', 'CTXN2', 'DEPDC4', 'CCDC150', 'PRTFDC1', 'PDZRN4', 'SLC24A3', 'SATB1', 'CCDC69', 'OR9Q1', 'PLA2G6', 'DLL1', 'SLC5A3', 'UNG', 'C12ORF56', 'CNNM1', 'KLC2', 'NRIP2', 'DCDC2B', 'PCBP2', 'POC1A', 'SLC17A6', 'STX4', 'PHF10', 'RNF24', 'RASL10B', 'TPBG', 'LRFN3', 'PLCXD3', 'UCK1', 'TNIP1', 'LRIT3', 'GNB4', 'EVI2B', 'ZFP28', 'ZNF134']",0.989369623804637,0,0,74,"FOXC1",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"CREB1 (mouse)",0.210769774318031,1.44186340907652,2.24496526295494,"['WDR1', 'PHF10', 'LENG9', 'TET1', 'TMEM170B', 'PLCXD2', 'STEAP2', 'EPHB3']",0.989369623804637,0,0,8,"CREB1",0.989369623804637,0.203842840058736,0.164067012684051,NA,NA,NA,0.438563819938428,0.694495446885467
"CRTC1 (human)",0.21696618200143,1.39691386837264,2.13450364160078,"['CHIT1', 'CD74', 'KLC2', 'TNIP1', 'ABHD14B', 'DLL1', 'MID1', 'PDZRN4', 'CBR3']",0.989369623804637,0,0,9,"CRTC1",0.989369623804637,0.00267459986815039,0.0311302029875909,NA,NA,NA,0.265407028651049,0.0638741651697885
"SP1 (human)",0.217532200711566,1.31465517241379,2.00538603017122,"['PRDM8', 'SUN2', 'LYNX1', 'PHF10', 'GPS1', 'LENG9', 'CPLX1', 'DLL1', 'SLC5A3', 'SAMD14', 'SPOCK2', 'NPTX1', 'ZFP28']",0.989369623804637,0,0,13,"SP1",0.989369623804637,3.01832286015746e-20,3.57204136236744e-06,0.388320844870781,0.386408126477945,-0.478615930845522,0.264000400677414,0.988113407521202
"Pax6 (human)",0.225995281405911,2.31015625,3.43575945794192,"['HYAL1', 'ZBTB3']",0.989369623804637,0,0,2,"Pax6",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"FOXJ1 (human)",0.227068656540257,1.33339138764314,1.97675653969452,"['CHIT1', 'PRDM8', 'SUN2', 'LRRC34', 'PHF10', 'OGFOD2', 'PLCXD2', 'TMPRSS11F', 'MID1', 'ZBTB3', 'UNG']",0.989369623804637,0,0,11,"FOXJ1",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"GATA3 (human)",0.231470888154768,1.25353011346298,1.8342920772414,"['PAQR8', 'SUN2', 'SLC24A3', 'TMEM170B', 'MID1', 'TMEM47', 'PLCXD3', 'KLC2', 'TNIP1', 'HYAL1', 'LRIT3', 'GNB4', 'ENPP5', 'PHLDA1', 'THOP1', 'PDZRN4', 'ZNF134']",0.989369623804637,0,0,17,"GATA3",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"NR3C1 (mouse)",0.233840377323502,1.39669675201081,2.02956315811299,"['SUN2', 'ABHD10', 'SLC24A3', 'PCBP2', 'TET1', 'TMEM170B', 'PDZRN4', 'TMEM220']",0.989369623804637,0,0,8,"NR3C1",0.989369623804637,2.01352184151079e-08,4.53866710709949e-05,0.875209995343366,0.87485519958397,-0.0400173354391198,1.30974325722844e-08,0.000110101325516446
"POU3F1 (human)",0.233928862782612,2.25342987804878,3.27364369876768,"['CNNM1', 'CTXN2']",0.989369623804637,0,0,2,"POU3F1",0.989369623804637,5.43036681078902e-21,3.84002134668774e-15,0.88381540922631,0.883601213438397,-0.00932589026257592,7.38752971719823e-09,0.000667447107499979
"FEV (human)",0.233928862782612,2.25342987804878,3.27364369876768,"['CD74', 'HYAL1']",0.989369623804637,0,0,2,"FEV",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"Sox5 (mouse)",0.252549421698867,1.50649350649351,2.07315850792959,"['CD74', 'MFSD6', 'WDR64', 'ACCS', 'PARD3B']",0.989369623804637,0,0,5,"Sox5",0.989369623804637,1.65537571369591e-24,8.47550472043032e-14,0.924188913801668,0.924413226991991,-0.0630093210867034,8.95035948355482e-05,0.0453822535799348
"CEBPB (human)",0.256728852420383,1.29040158777079,1.75460394485527,"['PAQR8', 'SUN2', 'PLCXD3', 'PHF10', 'SPOCK2', 'NINJ1', 'OR9Q1', 'ZNF513', 'STEAP2', 'SLC5A3', 'ZNF134']",0.989369623804637,0,0,11,"CEBPB",0.989369623804637,1.82329335332488e-21,9.88877026780065e-13,0.905661649687816,0.905620921697072,-0.127398060484462,3.550916843811e-05,0.0261211086925046
"TCF4 (human)",0.257594969548017,1.17573986116186,1.59473452851254,"['PRDM8', 'WDR1', 'DNAH5', 'QPRT', 'FIGNL2', 'SLC22A15', 'SPOCK2', 'NRIP2', 'RNF150', 'ENPP5', 'PHLDA1', 'CHGA', 'CD74', 'RASL10B', 'TPBG', 'DCXR', 'KCNAB2', 'TMPRSS11F', 'MID1', 'BCAN', 'CCNA1', 'PLCXD3', 'ILVBL', 'MAP1A', 'ANKRD40', 'CTXN2', 'THOP1', 'PDZRN4']",0.989369623804637,0,0,28,"TCF4",0.989369623804637,8.69975689992977e-24,4.12823011915509e-13,0.839774834906972,0.839286757914495,-0.167472857101405,0.00311919274044853,0.410565729578502
"NFIL3 (human)",0.261189630396623,3.54263565891473,4.75601877579895,"['PHF10']",0.989369623804637,0,0,1,"NFIL3",0.989369623804637,1.47030830326952e-05,7.65590889120506e-06,0.521123464001335,0.520295140506198,0.450564276393426,0.185994869718618,0.263065240049172
"STAT5B (mouse)",0.263198747713552,1.29874651810585,1.73362638362164,"['CCNA1', 'LRRC34', 'RRM2', 'PHF10', 'SATB1', 'RASL10B', 'OGFOD2', 'QPRT', 'PHLDA1', 'THOP1']",0.989369623804637,0,0,10,"STAT5B",0.989369623804637,4.04288322987305e-16,0.000490176549676255,0.551632016193375,0.549388934752365,-0.553868613429522,0.260613156325064,0.682405825656933
"MTF1 (human)",0.2648179153794,1.26510311053296,1.68095869747574,"['CCNA1', 'SUN2', 'FBXW5', 'KLC2', 'RNF24', 'GPS1', 'ABHD14B', 'ZNF513', 'KCNAB2', 'FOXO4', 'ZBTB3', 'CYB5D1']",0.989369623804637,0,0,12,"MTF1",0.989369623804637,NA,NA,NA,NA,NA,NA,NA
"NRF1 (mouse)",0.274143835830967,1.24176323562827,1.60696873632472,"['FBXW5', 'SEH1L', 'PHF10', 'FOXO4', 'TMEM170B', 'SLC5A3', 'RNF40', 'TMEM220', 'CTDNEP1', 'TNIP1', 'HINT3', 'GEMIN7', 'PDZRN4']",0.989369623804637,0,0,13,"NRF1",0.989369623804637,2.74347443311857e-31,8.59133325468693e-19,0.874750737979355,0.874394120357568,-0.0497595083636545,2.34689533833632e-05,0.199374015749818
