"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"SREBF1 (human)",0.000953577850664776,2.08233731739708,14.4832588562324,"['PANK4', 'HDDC2', 'DCLRE1C', 'RPL32', 'RPL34', 'RPL9', 'RPL7', 'EEF1B2', 'KRTCAP2', 'MAP1LC3A', 'RPL36AL', 'TMED2', 'ACP2', 'TSTD1', 'RPL23', 'AMPD3', 'CORT', 'DPM3', 'NDUFS6', 'RPL24', 'SET', 'RPL10', 'TIMM13', 'TIMM10', 'SEZ6L2', 'PARD6A', 'PHKG1', 'DDT', 'CAMK2N2', 'ABI3BP', 'RAB24', 'ZNF428', 'DNAJB9', 'RPS27A', 'TAF9B', 'NLGN4Y', 'SURF1', 'RPL35A', 'MRPL21', 'RPS28', 'SPCS1', 'MC1R', 'COL5A1', 'UBE2S', 'APEX1', 'FXYD6', 'FAU', 'ZNF853', 'CBLN4']",0.124215048470777,0,0,49,"SREBF1",0.124215048470777,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577
"PLAU (human)",0.0013609212432385,2.50650557620818,16.5419177175153,"['COX7B', 'RPL3', 'DCUN1D3', 'NDUFB2', 'SEZ6L2', 'RPL9', 'TSPAN31', 'CHCHD2', 'PARD6A', 'MAP1LC3A', 'RPLP2', 'RPL18', 'HES4', 'RPL41', 'RPS9', 'RPL21', 'ST8SIA2', 'RPS3A', 'AMPD3', 'RPS27', 'VGF', 'NMNAT1', 'RPS29', 'UBE2S', 'SST', 'APEX1', 'CRH', 'CYCS', 'RPP25', 'CENPQ', 'SCN2B']",0.124215048470777,0,0,31,"PLAU",0.124215048470777,NA,NA,NA,NA,NA,NA,NA
"MYC (mouse)",0.00166155032783356,2.2118320610687,14.1557344363583,"['BEX4', 'RPL30', 'SET', 'RPLP1', 'COPS7A', 'FGF1', 'PSMB10', 'CLGN', 'CPLX3', 'LDHA', 'MRPL40', 'RPS19', 'PHKG1', 'CCDC85B', 'DDT', 'RPL14', 'RPLP2', 'SLC39A7', 'TAF9B', 'RPS12', 'SURF1', 'NDUFA7', 'H2AFZ', 'SURF2', 'SSR2', 'RPSA', 'AMPD3', 'MANF', 'CORT', 'RPS28', 'VGF', 'UQCRQ', 'APEX1', 'TMEM126A', 'BAX', 'CBLN4', 'TOMM5', 'RPS23']",0.124215048470777,0,0,38,"MYC",0.124215048470777,NA,NA,NA,NA,NA,NA,NA
"RARA (human)",0.0022027559982436,2.41666666666667,14.7852777756973,"['RPL3', 'SET', 'RPLP0', 'TIMM10', 'MEA1', 'RPL10A', 'RPL9', 'RPS15', 'MED11', 'RPL18A', 'RPS19', 'PHKG1', 'KAT5', 'ACP2', 'RPS10', 'RPS12', 'RPL19', 'OST4', 'VEGFB', 'RPS26', 'CORT', 'RPS25', 'SFRP1', 'RPS27', 'MC1R', 'CYCS', 'RPS21', 'CENPQ', 'RBMS2', 'SCN2B']",0.124215048470777,0,0,30,"RARA",0.124215048470777,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805
"TP53 (mouse)",0.00233486933215745,2.54815772462831,15.4413245232963,"['NDUFB9', 'RPL30', 'SET', 'RPL9', 'COX7A1', 'RPS15', 'PARD6A', 'RPS19', 'RPS18', 'NRIP2', 'ACP2', 'RPS9', 'ENDOG', 'DHPS', 'RPL35A', 'ATOX1', 'RPS26', 'MC1R', 'TMEM115', 'NMNAT1', 'RPL37A', 'R3HCC1', 'TOMM7', 'BAX', 'RPL26', 'RBMS2', 'GRINA']",0.124215048470777,0,0,27,"TP53",0.124215048470777,NA,NA,NA,NA,NA,NA,NA
"NR1H3 (human)",0.00387414369340462,2.49431818181818,13.8520229742756,"['NECAB2', 'RPL3', 'SET', 'RPL11', 'RPLP0', 'TIMM10', 'RPL9', 'RPL6', 'RPS15', 'MED11', 'RPL18A', 'RPS19', 'CAMK2N2', 'SPDYE2', 'TMED2', 'RPL19', 'VEGFB', 'RPS25', 'RPS27', 'MC1R', 'TMEM126A', 'BAX', 'RPS21', 'RBMS2', 'SCN2B']",0.171753703740938,0,0,25,"NR1H3",0.171753703740938,0.262814860247566,0.0465352974105701,0.652324527234159,0.653707507290102,0.732551910022944,0.881250410367735,0.593880055165205
"NRF1 (mouse)",0.00491541017342668,2.16453854856958,11.5053450736579,"['IFITM3', 'RPL30', 'COX7B', 'CD81', 'COX7A2', 'MEA1', 'COX7C', 'CLGN', 'RPS15', 'LDHA', 'RPS16', 'PARD6A', 'RPS19', 'RPL35', 'RPL38', 'PCBD1', 'ATP6V0E2', 'RPS10', 'BTF3', 'TIMM8B', 'RPS9', 'RPL21', 'RPL23A', 'RPSA', 'RPS25', 'RPS28', 'SPCS1', 'UBE2S', 'RPS21', 'TOMM5', 'RPS23']",0.186785586590214,0,0,31,"NRF1",0.186785586590214,3.27021819603819e-06,0.151681117684159,NA,NA,NA,0.291124951068865,0.910530018183984
"VDR (human)",0.00970691814603667,Inf,Inf,"['RPS25', 'KAT5', 'RPS19BP1', 'PCP4L1', 'NRIP2']",0.294425845337765,0,0,5,"VDR",0.294425845337765,NA,NA,NA,NA,NA,NA,NA
"SREBF2 (human)",0.00996177672195446,2.27820397111913,10.5002417328077,"['NECAB2', 'OST4', 'NDUFA7', 'ENDOG', 'SLC32A1', 'RPL12', 'TINF2', 'TBCC', 'UQCR10', 'FGF1', 'RPL9', 'ARL4C', 'LDHA', 'DBNDD2', 'HAX1', 'PHKG1', 'VGF', 'DDT', 'DDIT3', 'ACP2', 'RPL38', 'HMGN2', 'C8ORF33']",0.294425845337765,0,0,23,"SREBF2",0.294425845337765,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795
"IKZF1 (human)",0.0159426782425894,1.92174046740467,7.95361412024946,"['NECAB2', 'RPL30', 'SET', 'RPL10', 'RPL11', 'RPLP0', 'TMEM141', 'RPS15', 'C12ORF57', 'MED11', 'RPS16', 'MAP1LC3A', 'RPL18A', 'PHKG1', 'ZNF428', 'TMED2', 'RPS10', 'ENDOG', 'RPS7', 'DHPS', 'TBCC', 'ATP1B2', 'CORT', 'RPS27', 'FNDC4', 'APEX1', 'FAU', 'GRINA', 'SCN2B']",0.424075241252877,0,0,29,"IKZF1",0.424075241252877,NA,NA,NA,NA,NA,NA,NA
