Item ID	Item value	Change in Kuiper test statistic when item removed
DUSP3	1.12054003633088	-0.003676470588235503
CACNA2D3	0.343021214829337	-0.003676470588235503
PDGFB	1.52665597318689	-0.003676470588235503
CACNA1B	1.65189319411957	-0.003676470588235503
CACNA1A	0.916730576672802	-0.003676470588235503
CACNA1C	1.64211407359376	-0.003676470588235503
RASGRP3	21.6434301553403	0.0366489520165354
DUSP10	-2.68854970914633	-0.023511474531427212
FGF14	2.28131023399689	-0.003676470588235503
RPS6KA5	2.3036842550499	-0.003676470588235503
CACNB4	0.303706629044372	-0.003676470588235503
MAP3K8	0.173018330045489	-0.003676470588235503
CD14	5.15741114695864	-0.003676470588235503
FGF13	-0.380529750023096	-0.003676470588235503
HSPA1B	-0.268673711590849	-0.003676470588235503
MAP2K6	3.27739717241141	-0.003676470588235503
HSPA1A	-0.261663656381831	-0.003676470588235503
