"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ILF3",2.20737981545141e-08,2.69625385715361,47.5319209640911,"['RPL3', 'RPL32', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'RPL7', 'ACTG1', 'LMNB1', 'RPS4X', 'RPS14', 'RPL7A', 'RPS16', 'MAP1LC3A', 'RPL18A', 'RPS13', 'HSP90AA1', 'RPL21', 'RPS8', 'RPL23', 'RPS6', 'RPS3A', 'PLSCR1', 'RPL37A', 'RPL24', 'RPL27', 'RPL29', 'RPL10', 'RPL11', 'NDRG1', 'RPS15A', 'GRK5', 'RPL14', 'RPL13', 'RPL15', 'RPS2', 'RPL18', 'RPL17', 'RPL19', 'FN1', 'RPL23A', 'RAB11A', 'RPS26', 'RPS25', 'RPS28', 'RPS20', 'PLP2', 'OCIAD2', 'RPS23']",4.56927621798442e-06,0,0,49,"ILF3",4.56927621798442e-06,0.0523259607808247,0.0110055192468249,NA,NA,NA,0.177179236070057,0.205950084028073,0.0650064426958434,0.808627534012811,0.180886570475564,0.500092338319318
"RAD21",2.51470319885898e-06,2.65787297814066,34.2689019086272,"['RPL30', 'CEBPB', 'RPL10', 'RPL11', 'HSD17B8', 'RPL6', 'RPS4X', 'RPS14', 'RPS16', 'RPS15A', 'RPS19', 'RPS18', 'TMSB4X', 'RPL13', 'RPS2', 'RPS11', 'RPS27A', 'RPS10', 'RPL17', 'RPS13', 'SERPINB1', 'HSP90AA1', 'RPS7', 'RPL23', 'RPS5', 'RPS6', 'ESRRB', 'RPL35A', 'RPS3A', 'RPL23A', 'CP', 'RPS25', 'FASN', 'RPS20', 'RPL22L1']",0.000260271781081904,0,0,35,"RAD21",0.000260271781081904,0.00316230452556618,0.00274715839522509,0.84185484739671,0.839700967829945,0.403228350544324,0.431360240963557,0.424762024825303,0.22153079400454,0.862931513462543,NA,0.337153317938522
"ILF2",8.061572020184e-06,2.67394871794872,31.3611454399828,"['RPL10', 'RPLP0', 'RPL11', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'RPL7', 'RPS4X', 'RPL7A', 'RPS16', 'MAP1LC3A', 'RPS15A', 'RPL14', 'FLNA', 'RPS2', 'RPL18', 'RPL17', 'RPS13', 'RPL19', 'RPL21', 'RPS8', 'RPL23', 'RPS6', 'FN1', 'RPL23A', 'NFKB2', 'RPS26', 'RPS20', 'MAP3K14', 'RPS23']",0.000556248469392696,0,0,31,"ILF2",0.000556248469392696,0.0113107735782746,0.122743274326449,NA,NA,NA,0.620595456739287,0.737946253199413,0.155519112390423,0.811313715497116,NA,0.93470647551083
"ESR1",0.000234154761527541,1.53782922903038,12.8555269409143,"['DDX3Y', 'CDKN1A', 'RPL3', 'RPLP0', 'HMGB2', 'HSPB1', 'IRS2', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'LMNB1', 'RPL7', 'RPS4X', 'TUBA1C', 'AKAP13', 'RPL7A', 'RPS14', 'RPS16', 'RPS19', 'RPL18A', 'RPL36AL', 'RPS18', 'RPS6KA2', 'RPL36', 'RPS11', 'JUNB', 'EMD', 'RPS10', 'RPS13', 'YWHAH', 'RPS12', 'SREBF1', 'HSP90AA1', 'RPS9', 'RPL21', 'ANXA2', 'RPS7', 'RPS8', 'ACTN1', 'RPS6', 'NME2', 'ARID5A', 'TAP1', 'RPSA', 'RPS3A', 'MRPS6', 'NME1', 'RPL37A', 'RPL24', 'MYH9', 'TAGLN2', 'SLC25A5', 'RPL29', 'FKBP5', 'CEBPB', 'RPL10', 'SHC1', 'RPL11', 'LDHA', 'RPS15A', 'RRS1', 'RPL14', 'FLNA', 'RPL13', 'RPL15', 'RPS2', 'RPL18', 'RPL17', 'RPL19', 'BARD1', 'BTF3', 'FIS1', 'SVIL', 'XBP1', 'GADD45B', 'BDNF', 'GADD45A', 'ZBTB16', 'PTGES3', 'RPL23A', 'PSMB9', 'RPS26', 'RPS25', 'FASN', 'RPL27A', 'SPAG1', 'CALM3', 'TAB2', 'RPS20', 'HSPA1B', 'RPS23']",0.0121175089090503,0,0,92,"ESR1",0.0121175089090503,0.0116637185989631,0.951546776661054,0.702472769364355,0.697705594737467,-1.36563731217018,0.485299216456854,0.473649972004574,NA,NA,NA,NA
"STAT3",0.00735993015741048,1.75766503545391,8.63313185430044,"['DIRAS3', 'CDKN1A', 'CEBPB', 'RPL11', 'CXCR4', 'HSPB1', 'SUMO4', 'IL1RAP', 'GHR', 'SOCS3', 'NFKBIZ', 'PIM1', 'HES1', 'PIM2', 'HES5', 'IFNAR2', 'SMAD1', 'RPS9', 'HSP90AA1', 'STAT1', 'BMX', 'PML', 'NFKB2', 'TRIP10', 'FGFR3', 'CD44', 'IRF9']",0.304701108516794,0,0,27,"STAT3",0.304701108516794,5.78344348564237e-05,0.036459560771767,0.973535436716491,0.974228511488656,-0.0453072132708192,0.851698669127096,0.917837559672277,0.485221182377541,0.760418850715161,NA,0.796954504789944
"NFKB1",0.0140491828780107,1.63938621482481,6.99229539955787,"['SERPINA3', 'CEBPB', 'NOTCH1', 'HMGB2', 'MYL12A', 'ACTG1', 'SOCS3', 'ZFP36', 'TUBB6', 'MAP1LC3A', 'NFKBIZ', 'BANP', 'HSP90AA1', 'DST', 'IL1R1', 'RPS8', 'IL18', 'HMGA2', 'PML', 'NFKB2', 'TUBB2B', 'SERPING1', 'MYH9', 'TAB2', 'SLC25A5', 'MAP3K14', 'IRF9', 'HSPA1A']",0.484696809291369,0,0,28,"NFKB1",0.484696809291369,0.000262424786973808,0.641219076275528,0.624523522345437,NA,-1.82160422835697,0.101311380030031,0.192703029982988,0.651094097430347,0.876243297421722,NA,0.99089712194382
"EED",0.0270855833720769,2.0134365167106,7.26599642208729,"['RPS15', 'RPL7A', 'HSP90AA1', 'RPL3', 'TSC22D1', 'RPLP0', 'RPS3A', 'RPL15', 'RPS10', 'ACTG1', 'HIST1H1C', 'RPL19']",0.726530941580074,0,0,12,"EED",0.726530941580074,0.0014573466445687,0.598071783348441,NA,NA,NA,0.528294298824388,0.787967501237102,NA,NA,NA,NA
"TCF12",0.0316203050824707,3.24923463809316,11.2227128200511,"['NOTCH1', 'ID2', 'ID1', 'PRSS23', 'RUNX1']",0.726530941580074,0,0,5,"TCF12",0.726530941580074,4.45218751838807e-08,0.00468438332090443,NA,NA,NA,0.107351422924484,0.196108307957053,NA,NA,NA,NA
"ESR2",0.0332305047811615,1.43015721120984,4.86866561095281,"['RPL32', 'RPLP0', 'SIPA1L2', 'RPL10A', 'RPL7', 'RPS4X', 'AKAP13', 'RPL7A', 'RPS16', 'RPL18A', 'RPL36AL', 'RPS18', 'RPL36', 'RPS11', 'RPS27A', 'RPL17', 'RPS13', 'YWHAH', 'HIST1H1C', 'SREBF1', 'RPS9', 'HSP90AA1', 'RPS7', 'RPL23', 'ACTN1', 'RPS6', 'ARID5A', 'RPL23A', 'PNRC1', 'GFAP', 'RPS26', 'RPS25', 'SMTN', 'CALM3', 'RPL29', 'HSPA1B']",0.726530941580074,0,0,36,"ESR2",0.726530941580074,0.0229241405259872,0.0682131505364925,0.964227950157774,0.965477683030468,-0.00384099750277553,0.798049988577262,0.530454523176256,NA,NA,NA,NA
"PPARD",0.0350981131198104,2.49627560521415,8.36154450583982,"['HSP90AA1', 'GADD45B', 'BCL6', 'GADD45A', 'NEDD4', 'SMAD9', 'RXRG']",0.726530941580074,0,0,7,"PPARD",0.726530941580074,0.320193820698853,0.358870583552936,NA,NA,NA,0.22926620430898,0.118790161683466,NA,NA,NA,NA
