"Ensembl","Gene_Symbols","p","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000187961","KLHL17",0.0279775988278418,"4.76801071118386","6.00342530050177","1.42595425276324","1.07310571360229",0.22910106983813,1,0.284284260340119
"ENSG00000188290","HES4",0.010380883828914,"2.15476067773432","2.17416040577695","8.38957128708091","12.5367187211943",0.152796097674192,1,-0.401672414897751
"ENSG00000187608","ISG15",0.376805936391772,"2.4084484029523","1.85655559614982","0.432132715960998","1.00627483725786",0.65084661740397,1,-0.845277757480752
"ENSG00000131591","C1orf159",0.315924097302074,"0.208955155939861","6.15242836667317","4.69977873617705","4.92947321095244",0.602421351824945,1,-0.0477166983844476
"ENSG00000078808","SDF4",0.529495231516257,"2.48768921907172","2.80565461908308","4.18541005176019","5.33871612661048",0.757874267857095,1,-0.243380517890541
"ENSG00000176022","B3GALT6",0.204908575079554,"2.48685717213129","2.27751493771973","0.840067522705613","1.56575093787728",0.500768613116008,1,-0.622638547620818
"ENSG00000162572","SCNN1D",0.546245238893183,"0.312603992666535","0.535164981052834","2.00335332426147","2.70527186188391",0.765365416475713,1,-0.300379972055509
"ENSG00000131584","ACAP3",0.778914779140833,"0.202539244357077","0.37769445616423","7.43976746907132","9.23058437441804",0.892000970619945,1,-0.215682764815773
"ENSG00000224051","CPTP",0.197045110376133,"2.65026311884263","2.37289941979451","0.487794098992901","1.21999770779394",0.494654694182572,1,-0.916710870344987
"ENSG00000175756","AURKAIP1",0.0666921634102871,"2.53524281056929","2.49621281083708","2.02614668959119","4.32171545842502",0.325498992193964,1,-0.757516613536638
"ENSG00000242485","MRPL20",0.0170726511273316,"1.88592793699596","2.2302653254202","0.750762998478105","3.4936333973799",0.190626233484463,1,-1.53760754101089
"ENSG00000179403","VWA1",0.71538160761029,"2.67619730260353","2.14886848203172","0.786345096050236","0.722434465838931",0.86165913955795,1,0.0847690384209871
"ENSG00000160072","ATAD3B",0.89008834016549,"1.21718977373575","1.01240458143403","1.78834470207852","2.01548597771518",0.94918811623664,1,-0.119569901759162
"ENSG00000205090","TMEM240",0.624789246557779,"2.89089699339759","2.64096171673446","2.32061382679435","2.94207355264837",0.815061640200583,1,-0.237282891569149
"ENSG00000160075","SSU72",0.0511475822953657,"3.18881766776017","2.60589632959487","6.98183515562244","7.05182292711969",0.285385838258403,1,-0.00997435612691152
"ENSG00000228594","FNDC10",0.320007361759619,"1.95146944843476","2.58509976525843","1.85898308648405","2.16621101601546",0.60553831018497,1,-0.152949955298437
"ENSG00000197530","MIB2",0.701248833108547,"0.407222058973557","0.736888475411426","3.40899630042727","3.23371867718908",0.854719423344633,1,0.0527851396661172
"ENSG00000078369","GNB1",0.217922845426339,"2.94392456892631","2.77730077625705","21.1976886426651","26.8453983236655",0.512541837908064,1,-0.236202272228606
"ENSG00000142609","CFAP74",0.31807863515235,"6.20658604265075","0.644064722452074","1.08181079844738","0.939767060637861",0.604473449139092,1,0.140759544590801
"ENSG00000187730","GABRD",0.0829836739556904,"2.65961046011056","2.41811172310642","19.2399531559332","23.3285485468487",0.35287722761453,1,-0.192688859563403
"ENSG00000162585","FAAP20",0.0177358362192105,"3.13206211075353","2.39071134550683","2.52720391580576","3.58220821748467",0.192170890192384,1,-0.34886591081479
"ENSG00000157916","RER1",0.814025842446034,"2.62147476595016","2.56376521073227","2.61746072727914","3.10493551959825",0.913128737793024,1,-0.170788288789611
"ENSG00000157911","PEX10",0.792182015721768,"2.75950112712385","2.59322937138347","1.95985554523067","1.92352227702519",0.899735541982098,1,0.0187127444651046
"ENSG00000157881","PANK4",0.0403870358871282,"3.11329660801796","2.86232160008798","2.54067902991274","0.984316178905277",0.262945382584281,1,0.94823949343065
"ENSG00000158109","TPRG1L",0.181466859750529,"3.06463273889494","2.83236766835591","4.1035868276101","5.49126578979465",0.479567419358898,1,-0.291297364483301
"ENSG00000116213","WRAP73",0.426640378555309,"2.95005147394575","2.5215932642091","0.824990132884913","1.09273302728826",0.685063739815002,1,-0.281065775390479
"ENSG00000130764","LRRC47",0.0480152027007939,"2.98328156510253","2.57040439148486","5.0663250816555","5.3829833230915",0.281128286507972,1,-0.0606270226873403
"ENSG00000198912","C1orf174",0.512498147258543,"3.02357524634251","3.33965183268174","1.11455361637559","0.756561876360925",0.74551003093916,1,0.387424936851426
"ENSG00000196581","AJAP1",0.845123356713999,"0.533931104898374","0.560810891601263","14.3556555418741","12.2494620582943",0.929199684837614,1,0.15866195656138
"ENSG00000116254","CHD5",0.972969056633511,"0.00638978972448968","0.0588936696494448","14.0951691029274","14.6560621906611",0.987922461666623,1,-0.039021929417285
"ENSG00000116251","RPL22",0.00117114893800099,"3.41147493072227","2.66213358811354","6.83457119742837","12.7466573070731",0.0588159743324647,1,-0.623275333323487
"ENSG00000158286","RNF207",0.28740000433896,"0.939386254979915","1.19627497539457","1.80322715245419","0.797342987224951",0.580602246261637,1,0.816048267046551
"ENSG00000116237","ICMT",0.181010037275441,"2.71919633041608","2.72913177792288","1.73588745589969","2.80613336249154",0.479015588816396,1,-0.480288723581478
"ENSG00000162408","NOL9",0.765241426888271,"0.88066005221549","0.845715997339415","4.10050344977176","3.37691604277026",0.885748289056024,1,0.194146879188233
"ENSG00000204859","ZBTB48",0.822398038345085,"1.99906149938835","2.12283397392493","1.18370280901379","0.894771454988809",0.918229745742718,1,0.279834449925022
"ENSG00000162413","KLHL21",0.0937614203604259,"4.16313579658858","4.17750690508594","4.14483655587753","2.09355591050565",0.369860188470545,1,0.682999343341531
"ENSG00000116273","PHF13",0.0830884017096948,"3.77188491908869","3.01784591879187","1.46673890832141","0.733141246898507",0.35287722761453,1,0.693458405379342
"ENSG00000041988","THAP3",0.125512865535031,"3.53435318461003","2.7644895729684","1.24835599716204","1.06293511716968",0.416128239999268,1,0.160793423379039
"ENSG00000116288","PARK7",0.000456296563018478,"2.36608865586043","2.40030270855045","1.99583877829533","8.1347112040254",0.0442151369564905,1,-1.40507583738385
"ENSG00000162426","SLC45A1",0.850486427097231,"2.14417464611149","2.23979991972527","2.30505003292192","2.10154801429943",0.931871654459708,1,0.0924281596354295
"ENSG00000074800","ENO1",0.0799324290456449,"2.72391237703801","2.40905178003234","6.99250827627008","10.7176050292261",0.349253219232248,1,-0.427048389544101
"ENSG00000049239","H6PD",0.174693443604362,"0.619390602415017","0.100138448835516","2.32435467408134","0.954289527212953",0.472990049479346,1,0.890230606909941
"ENSG00000171612","SLC25A33",0.0968932245478098,"1.09553798036417","1.49840005839101","4.05580043886373","2.73502208312631",0.375557153781904,1,0.394008553504307
"ENSG00000171603","CLSTN1",0.558079942234235,"3.2715400324593","3.1094128897737","25.8653944844435","28.2824838239929",0.772358196655521,1,-0.0893367118651566
"ENSG00000173614","NMNAT1",0.0639550714413274,"0.720340143673671","0.772658087290544","3.4896975267414","1.95419318755253",0.319539505224177,1,0.579837647435278
"ENSG00000142657","PGD",0.12786978316137,"3.17447294243644","2.8086036589079","2.0802611197538","3.2403559693543",0.420669229640888,1,-0.443189766676831
"ENSG00000241563","CORT",1.03818966212548e-09,"1.81239441653231","1.88485197340566","2.77499351184","6.46987221677052",6.03603469559754e-06,6.03603469559754e-06,-0.846507949085036
"ENSG00000116649","SRM",0.0461243346189195,"2.60957774503502","2.47306806028897","8.42720426290241","11.7986146582603",0.275919196811772,1,-0.336517047139886
"ENSG00000120942","UBIAD1",0.257832042262402,"1.45199804113847","2.25259126702163","1.18828308787827","0.830546969841724",0.55746950305452,1,0.358180277441064
"ENSG00000204624","DISP3",0.205764895779788,"3.15943937722724","3.28091775471675","2.94654891914433","0.781825469918727",0.501390236405569,1,1.32675837520992
"ENSG00000116661","FBXO2",0.00293721405063421,"3.45195645756588","2.50277596487167","5.75116287074589","4.43521860652125",0.0833685826762354,1,0.259825166994546
"ENSG00000011021","CLCN6",0.19126557668676,"3.61363003919483","3.79696365189815","7.52978635138319","4.44958962972158",0.489251326407386,1,0.526054794533292
"ENSG00000116685","KIAA2013",0.92803284855046,"2.55760823781649","2.66167908534606","1.42092322181597","1.62049301853642",0.96591174032803,1,-0.131423618812847
"ENSG00000116688","MFN2",0.481462270355258,"2.43831214493256","2.41945966858628","5.5281200977511","6.7945276749003",0.725158812894961,1,-0.20626972292052
"ENSG00000189337","KAZN",0.0535069629964377,"0.57918004619534","0.365743819066463","512.59742422749","328.990130757783",0.292867720655667,1,0.443463036381513
"ENSG00000171729","TMEM51",0.830029612032997,"6.26888686167489","0.0930535964885186","0.981278785697378","1.39828997082968",0.921649247828514,1,-0.354148715209767
"ENSG00000142634","EFHD2",0.667428986184647,"3.12587817248337","2.82091366240337","3.5920034712416","3.31953291587255",0.835939708245915,1,0.0788860317800601
"ENSG00000116809","ZBTB17",0.122096421747781,"2.84219089206648","3.09861091913551","1.318062363678","0.346459423356179",0.412404672586078,1,1.33615232338439
"ENSG00000185519","FAM131C",0.443595861252432,"3.02635958620685","2.78325149930108","1.92394978731236","1.30535743231589",0.697901472850206,1,0.387903356065113
"ENSG00000037637","FBXO42",0.299469012983379,"6.1468879369872","5.91020444541081","16.870248417786","18.1788030092086",0.590522936233871,1,-0.0747046236375482
"ENSG00000058453","CROCC",0.0442808903811512,"5.03540530386334","5.75376046590191","6.32284360523435","5.23119120390951",0.272673450621185,1,0.189530028707851
