Item ID	Item value	Change in Kuiper test statistic when item removed
ENTPD3	9.55343555845609	0.029192438602744897
NME2	11.4788233644204	-0.005494505494505475
NME3	10.9503761278944	-0.005494505494505475
DCK	12.9212201032084	0.02267602216335285
NME1	10.3859222167901	-0.005494505494505475
POLE4	11.688079440531	-0.005494505494505475
NT5C	11.0502889003012	-0.005494505494505475
POLD4	11.8861423249336	-0.005494505494505475
NT5E	6.37097228286578	0.07142857142857151
POLE3	11.1811603233283	-0.005494505494505475
POLR2E	10.8739065467291	-0.005494505494505475
POLR2I	11.5694033906358	-0.005494505494505475
POLR2K	12.2451274394198	-0.005494505494505475
POLR2L	11.9544708719369	-0.005494505494505475
