"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"BATF",0.0467591022756438,6.96224040276904,21.3235763195505,"['NFIL3', 'DDIT3']",0.999567445944106,0,0,2,"BATF",0.999567445944106,NA,NA,NA,NA,NA,NA,NA
"SOX17",0.114063658151914,12.1626373626374,26.4050684627553,"['TCF7']",0.999567445944106,0,0,1,"SOX17",0.999567445944106,NA,NA,NA,NA,NA,NA,NA
"TCF12",0.143871374979259,3.24669603524229,6.29480988110308,"['ASCL1', 'RUNX1']",0.999567445944106,0,0,2,"TCF12",0.999567445944106,2.79902146123809e-12,0.0739681105237214,0.116954792736043,0.117888843892195,-0.860530098897144,3.23544717402457e-06,0.00410320279775937
"HNF1B",0.149122790701558,8.10769230769231,15.4288185791842,"['PCBD1']",0.999567445944106,0,0,1,"HNF1B",0.999567445944106,NA,NA,NA,NA,NA,NA,NA
"NFE2L2",0.156840848701081,1.99042802961893,3.68731507874328,"['PRKCH', 'DDIT3', 'PRKCD', 'BACH1']",0.999567445944106,0,0,4,"NFE2L2",0.999567445944106,0.00118881384996741,0.000367576825174863,NA,0.583084689948513,NA,0.617939010179287,0.857426658241868
"FLI1",0.157823141952428,3.04350220264317,5.61915793949465,"['PRKCD', 'RUNX1']",0.999567445944106,0,0,2,"FLI1",0.999567445944106,NA,NA,NA,NA,NA,NA,NA
"PHC1",0.186399861993412,2.70484581497797,4.54376531235815,"['GMNN', 'RUNX1']",0.999567445944106,0,0,2,"PHC1",0.999567445944106,6.14874042080493e-08,3.56204719027346e-07,0.799273361705527,0.799619672407888,0.170996585451763,0.113582140312278,0.179977382629708
"MYCN",0.20094656391829,2.56225365175052,4.11169009059918,"['CDKN2A', 'MYLK']",0.999567445944106,0,0,2,"MYCN",0.999567445944106,NA,NA,NA,NA,NA,NA,NA
"STAT4",0.230381245209907,2.3178099433606,3.40259078396571,"['PRKCD', 'ETV5']",0.999567445944106,0,0,2,"STAT4",0.999567445944106,0.158259183296659,0.00569971249280619,0.669799260330258,0.670195370214115,0.721653127925236,0.000563706059944711,0.00224822180794868
"CEBPA",0.253517073037585,1.50406504065041,2.06406471672555,"['DDIT3', 'PGAM1', 'TRIB2', 'RUNX1', 'GFAP']",0.999567445944106,0,0,5,"CEBPA",0.999567445944106,NA,NA,NA,NA,NA,NA,NA
