"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"RXRA (mouse)",0.0031258939696253,2.18896051571313,12.6260007947548,"['OST4', 'CHRM5', 'DUSP28', 'SNX31', 'ETV5', 'RAB11A', 'ASGR1', 'ACTG1', 'ZDHHC4', 'CLGN', 'CORT', 'H1F0', 'CHDH', 'ABI3BP', 'FAT1', 'MYADM', 'COL6A6', 'SLC26A3']",0.527621510867578,0,0,18,"RXRA",0.527621510867578,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"Arnt::Ahr (mouse)",0.00364448127641093,2.96801555999784,16.6640457466819,"['PANK4', 'DUOX1', 'ORMDL3', 'TIMP2', 'NSG1', 'LDLR', 'TIRAP', 'BBC3', 'RHD', 'ADAMTS20']",0.527621510867578,0,0,10,"Arnt::Ahr",0.527621510867578,NA,NA,NA,NA,NA,NA,NA
"HIF1A (mouse)",0.00522397535512453,1.75248793599129,9.20844190934687,"['USHBP1', 'TCF7', 'GMNN', 'ARHGAP18', 'THY1', 'ASGR1', 'MYLK', 'HRH1', 'LBH', 'TCTEX1D1', 'ZXDB', 'PCBD1', 'ST8SIA6', 'SLC16A9', 'RHBDL2', 'SAMD3', 'HIPK4', 'MARCKSL1', 'CDKN2A', 'FN1', 'SPATA2L', 'GADD45G', 'RRAGA', 'B3GNT5', 'COL6A6', 'SCRG1', 'HSPA1B', 'FREM2', 'FREM3']",0.527621510867578,0,0,29,"HIF1A",0.527621510867578,0.000302344691196479,0.00121092221392744,0.61652393386657,0.617317541563475,0.423643696333801,0.484306763894514,0.564965483098805
"PPARG::RXRA (mouse)",0.00888636540000017,24.3788546255507,115.147111950325,"['TIRAP', 'MYLK']",0.673142179050013,0,0,2,"PPARG::RXRA",0.673142179050013,NA,NA,NA,NA,NA,NA,NA
"MYB (human)",0.0156886164026204,1.45907541953321,6.06219558796973,"['IFITM3', 'ABCB1', 'SEMA3C', 'PCDH11Y', 'GMNN', 'C1ORF56', 'C12ORF40', 'ART3', 'ACMSD', 'SPRED2', 'C1QTNF7', 'LEPR', 'APOD', 'CD36', 'BCL2L14', 'TRPM3', 'SAMD3', 'KLRG1', 'TRPC7', 'STARD4', 'ATP6AP2', 'FN1', 'ENTPD7', 'DUSP28', 'NMBR', 'NR2F2', 'KMO', 'FMO5', 'ZPBP', 'DCN', 'FOXP2', 'TOM1L1', 'UBE2S', 'CENPJ', 'VEPH1', 'COL5A2', 'ITGBL1', 'COL6A6', 'MRVI1', 'CBLN4', 'KBTBD7', 'VIP', 'SCG2', 'SCRG1']",0.795255671171757,0,0,44,"MYB",0.795255671171757,NA,NA,NA,NA,NA,NA,NA
"CBEPB (human)",0.0157476370529061,1.34886195410807,5.59921358460897,"['KDM5D', 'TRAF3IP2', 'WDR1', 'PCDH11Y', 'CHRM5', 'GMNN', 'MRPS12', 'C12ORF40', 'PKD2L2', 'ASGR1', 'CLGN', 'SPRED2', 'C1QTNF7', 'IQUB', 'CDK20', 'SLC16A9', 'CD36', 'SEPHS2', 'CC2D2B', 'STARD4', 'TRPC3', 'MRPS24', 'H2AFZ', 'SLC2A12', 'ACTL6A', 'RPSA', 'KMO', 'HLA-F', 'ZFY', 'DCN', 'FOXP2', 'TMPRSS11D', 'PRKD3', 'DDIT3', 'MAK', 'PDE5A', 'COL6A6', 'FREM2', 'ARL9', 'PRPS1', 'SLC3A1', 'TIMM10', 'PCDH18', 'SNX31', 'RHOBTB1', 'ART3', 'TCTEX1D1', 'ABI3BP', 'PCBD1', 'FILIP1L', 'LDLR', 'CORIN', 'SLC10A4', 'B3GALNT1', 'MOAP1', 'HIPK4', 'METAP1D', 'GADD45A', 'P2RY14', 'USP9Y', 'FMO5', 'HCRTR2', 'AGT', 'GADD45G', 'IGSF10', 'KBTBD6', 'HIST3H2A', 'VEPH1', 'SERINC1', 'KLRD1', 'KBTBD7', 'CBLN2']",0.795255671171757,0,0,72,"CBEPB",0.795255671171757,NA,NA,NA,NA,NA,NA,NA
"ETS2 (human)",0.0342686552872411,1.4026073938537,4.73172996191334,"['SHC3', 'C12ORF40', 'ZDHHC22', 'TIMM10', 'PCDH18', 'RNF5', 'CCDC144A', 'FSTL4', 'CNDP1', 'RHD', 'ADAMTS5', 'TMEM208', 'RPL15', 'SLC16A9', 'CDIPT', 'SAMD3', 'HMGN1', 'TMPRSS11A', 'TRPC3', 'CDKN2A', 'GAD1', 'PCDH8', 'CLEC11A', 'GAB1', 'FN1', 'CCK', 'NAP1L5', 'DCN', 'PDRG1', 'SCNN1G', 'IL7', 'VEPH1', 'CBLN4', 'ATF5', 'SCRG1', 'ISCU', 'CFTR', 'HSPA1B', 'PAPPA2']",0.910951333339589,0,0,39,"ETS2",0.910951333339589,0.44585198642316,0.383108184826108,NA,NA,NA,0.338498973129538,0.576760118198673
"NR4A2 (human)",0.0362216476038835,3.48988621997472,11.5797856690082,"['NLGN4Y', 'ACTL6A', 'NEU1', 'HCRTR2']",0.910951333339589,0,0,4,"NR4A2",0.910951333339589,NA,NA,NA,NA,NA,NA,NA
"FEV (human)",0.0364283391267006,2.38140311804009,7.88817935814151,"['PRKY', 'DOLPP1', 'NEU1', 'SMCR5', 'SERINC1', 'ISCU', 'PAPSS2']",0.910951333339589,0,0,7,"FEV",0.910951333339589,NA,NA,NA,NA,NA,NA,NA
"SMAD3 (mouse)",0.039975424583143,3.36924015868172,10.8472363431437,"['TCEAL7', 'OPRK1', 'CCK', 'BICC1']",0.910951333339589,0,0,4,"SMAD3",0.910951333339589,0.0181139073446255,0.475780171454051,NA,NA,NA,0.971273583680408,0.661591783338844
"POU1F1 (human)",0.0410162711822923,1.3868642370845,4.42934818467537,"['ABCB1', 'PCDH11Y', 'ANKRD55', 'C12ORF40', 'PKD2L2', 'PCDH18', 'ART3', 'CLGN', 'ACMSD', 'C1QTNF7', 'TCTEX1D1', 'ZXDB', 'ABI3BP', 'ZBBX', 'PCBD1', 'GPC5', 'CD36', 'FILIP1L', 'NUDT15', 'SAMD3', 'TMPRSS11A', 'TRPC3', 'OR2L2', 'NMBR', 'KMO', 'PTPN13', 'DCN', 'FOXP2', 'TMPRSS11D', 'IGSF10', 'IL7', 'MAK', 'RPA3', 'VEPH1', 'COL6A6', 'KLRD1', 'VIP', 'SCG2']",0.910951333339589,0,0,38,"POU1F1",0.910951333339589,NA,NA,NA,NA,NA,NA,NA
"MZF1 1-4 (human)",0.0418004364262601,1.30086885118565,4.13006151917456,"['DOCK6', 'PANK4', 'CITED2', 'UBE2L6', 'ADRA1D', 'TMEM97', 'BACH1', 'ACTG1', 'SALL2', 'TIMP2', 'CD36', 'DUSP4', 'TRPC3', 'DUSP28', 'PDRG1', 'VGF', 'PAPPA', 'CHDH', 'MYADM', 'PDE5A', 'ANGPTL1', 'FKBP5', 'MYCBP', 'NDUFB11', 'ANKRD55', 'DCUN1D3', 'TCF7', 'DEDD2', 'C12ORF57', 'TCEAL7', 'DUOX1', 'HRH1', 'DDT', 'NRIP2', 'NEU1', 'ORMDL3', 'TMEM208', 'PCBD1', 'CDIPT', 'LDLR', 'BCL2L14', 'HES4', 'NLGN4Y', 'GAD1', 'P2RY14', 'PCDH8', 'RARRES1', 'FN1', 'NR2F2', 'HTR5A', 'C12ORF75', 'SPATA2L', 'GADD45G', 'MAFB', 'STAG3', 'FAT1', 'ANKRD18A', 'HAR1A', 'FSIP2']",0.910951333339589,0,0,59,"MZF1 1-4",0.910951333339589,NA,NA,NA,NA,NA,NA,NA
"XBP1 (human)",0.0476138080249809,1.51677264886852,4.61801526432021,"['XBP1', 'TGFB1', 'HSPA5', 'MRPS24', 'P2RY14', 'PCDH8', 'TUSC1', 'OR2L2', 'TIMM10', 'RND3', 'RHOBTB1', 'GLI3', 'LSM10', 'RPS6KA5', 'LBH', 'VGF', 'NUP210L', 'C1QTNF7', 'TAC1', 'SEPHS2', 'BCL2L14', 'HES4']",0.910951333339589,0,0,22,"XBP1",0.910951333339589,1.33486826411049e-12,1.21843141259669e-10,0.81913064341924,0.819017255921375,0.0527234351059098,2.53995180385837e-05,0.00252645425989178
"Nkx3-2 (mouse)",0.0480512279983372,1.45165703861356,4.40648692160511,"['DOCK6', 'TRAF3IP2', 'WDR1', 'ANKRD55', 'HHIP', 'TUSC1', 'SUPT4H1', 'ZDHHC4', 'HRH1', 'TMEM208', 'SLC16A9', 'CD36', 'SAC3D1', 'KLRG1', 'CBR3', 'MRPS24', 'P2RY14', 'SLC2A12', 'RPSA', 'NSG1', 'FOXP2', 'MC1R', 'TNNT2', 'NFE2L3', 'RBM20', 'COL6A6', 'CRLF3']",0.910951333339589,0,0,27,"Nkx3-2",0.910951333339589,NA,NA,NA,NA,NA,NA,NA
"FOXM1 (human)",0.0481217133353948,3.15129888666857,9.56110946700894,"['ZBBX', 'A1BG', 'VIP', 'CORIN']",0.910951333339589,0,0,4,"FOXM1",0.910951333339589,NA,NA,NA,NA,NA,NA,NA
"NFE2 (human)",0.0513386405530118,1.26185567010309,3.74684265754402,"['PANK4', 'DOCK5', 'PCDH11Y', 'CITED2', 'UBE2L6', 'TMEM97', 'FGF1', 'ACTG1', 'ZDHHC4', 'SPDYE1', 'LEPR', 'SLC39A7', 'CD36', 'PRKCH', 'H2AFZ', 'PRKCD', 'CLEC11A', 'MRPL49', 'HLA-F', 'TIRAP', 'ARL4C', 'CORT', 'RRAGA', 'KIF9', 'PTP4A3', 'VGF', 'DDIT3', 'CHDH', 'POLR1C', 'ARMCX6', 'LYG2', 'SYNC', 'ARF5', 'PRPS1', 'TSTA3', 'SHC3', 'AHCY', 'ANKRD55', 'SUPT4H1', 'JAKMIP1', 'CCDC144A', 'FSTL4', 'DEDD2', 'C12ORF57', 'TCEAL7', 'DDT', 'NEU1', 'PNPO', 'PDE6B', 'SAMD3', 'B3GALNT1', 'LINGO1', 'XBP1', 'ST8SIA2', 'RARRES1', 'NMBR', 'FMO5', 'PER2', 'RPS25', 'ANLN', 'ANKRD20A4', 'VEPH1', 'SMOC1', 'MRVI1', 'ZNF853', 'VIP', 'HSPA1B', 'SLC26A5']",0.910951333339589,0,0,68,"NFE2",0.910951333339589,NA,NA,NA,NA,NA,NA,NA
