GENE_SYMBOLS,refseq_ids
DSTN,NM_001011546
BHLHE41,NM_030762
FAU,NM_001997
MRPS17,NM_015969
ATXN1,NM_000332
MRTFA,NM_001282660
NAV3,NM_001024383
UBE2S,NM_014501
KCNIP4,NM_001035003
MRPL19,NM_014763
GNB1,NM_001282538
RAD9A,NM_001243224
AFF3,NM_001025108
EXOC6B,NM_001321729
CELF2,NM_001025076
PIGS,NM_033198
TPI1,NM_000365
TBC1D5,NM_001134380
RPS15,NM_001018
NEDD8,NM_006156
PEG13,NR_144431
IMP4,NM_001320304
GID8,NM_017896
CDC42BPA,NM_001366010
PELI3,NM_001098510
CALM3,NM_001329921
STX8,NM_004853
ETV1,NM_001163147
CBFA2T2,NM_001032999
BAG1,NM_001172415
FAM168A,NM_001286050
NCOA1,NM_001362950
DRAP1,NM_006442
PPP1R12B,NM_001167857
ALDOC,NM_005165
BICRAL,NM_001318819
MAT2B,NM_013283
HMGN4,NM_006353
RPTOR,NM_001163034
GALNT17,NM_022479
ANAPC15,NM_001278485
UBE2N,NM_003348
TTC9B,NM_152479
WARS,NA
LARP6,NM_001286679
PKM,NM_001206796
TSPAN13,NM_014399
HAX1,NM_001018837
PPM1H,NM_020700
HMGA1,NM_001319077
CHCHD7,NM_001011667
PARD6A,NM_001037281
PCMT1,NM_001252049
POLR3H,NM_001018050
STK16,NM_001008910
ATP6V1G1,NM_004888
POLR2E,NM_001316323
UQCRFS1,NM_006003
EMC6,NM_001014764
WBP2,NM_001330499
RPS4X,NM_001007
HDDC3,NM_001286451
TTLL5,NM_015072
KIF13B,NM_015254
BBS9,NM_001033604
MKLN1,NM_001145354
ARL6IP4,NM_001002251
MYO1D,NM_001303279
FAF1,NM_007051
ST3GAL6,NM_001271142
FAM98A,NM_001304538
AGAP1,NM_001037131
SOS1,NM_001382394
PLA2R1,NM_001007267
SLC12A5,NM_001134771
KAT5,NM_001206833
CDK5R2,NM_003936
TOMM70,NM_014820
PFKM,NM_000289
KCNB2,NM_004770
BLOC1S2,NM_001001342
SCOC,NM_001153446
TRAF3,NM_001199427
STAG1,NM_005862
C11orf80,NM_001302084
MCF2L2,NM_015078
TUSC2,NM_007275
FAM174C,NM_017914
SMG6,NM_001170957
XKR6,NM_173683
ASB8,NM_001319296
CTNND2,NM_001288715
PYURF,NM_032906
SCN2B,NM_004588
FBXO2,NM_012168
PTPN9,NM_002833
NCBP2AS2,NM_001355243
SLC2A3,NM_006931
NUDT15,NM_001304745
PRH1,NM_001291314
MAGI2,NM_001301128
IGF1R,NM_000875
RPS6KA5,NM_001322227
FAM120B,NM_001286379
CDC37,NM_007065
PDP1,NM_001161778
ATXN7,NM_000333
ADCY9,NM_001116
SRP72,NM_001267722
COMMD1,NM_001321781
LDHA,NM_001135239
EVI5,NM_001308248
NICN1,NM_032316
ARL6IP5,NM_006407
FMN2,NM_001305424
MED13L,NM_015335
RPL10A,NM_007104
CGGBP1,NM_001008390
CFL2,NM_001243645
C3orf80,NM_001168214
PHF21A,NM_001101802
ZFAND3,NM_001410904
KIAA1958,NM_001287036
GMPR2,NM_001002000
TMEM35A,NM_021637
SPECC1,NM_001033553
C6orf120,NM_001029863
RPS25,NM_001028
ATP5MPL,NA
NUDT16,NM_001171905
COX7C,NM_001867
MFSD3,NM_138431
YWHAG,NM_012479
C9orf16,NA
CHP1,NM_007236
PTPRJ,NM_001098503
RFX7,NM_001368073
SNTG1,NM_001287813
DENND1A,NM_001352964
TBCK,NM_001163435
SMYD3,NM_001167740
SPRY2,NM_001318536
HINT3,NM_138571
ZSWIM5,NM_020883
NSF,NM_006178
ERH,NM_004450
MICOS10,NM_001032363
ATP6V1C1,NM_001007254
IPO5,NM_002271
ABLIM1,NM_001003407
GOT2,NM_001286220
RPL10,NM_001256577
PCNX2,NM_001328607
SYNE1,NM_001099267
AUTS2,NM_001127231
DIRAS1,NM_145173
COA8,NM_001302652
IRAK1BP1,NM_001010844
ZCCHC7,NM_001289119
TMEM271,NM_001362796
ODC1,NM_001287188
SYT13,NM_001247987
CADPS,NM_003716
RPL23,NM_000978
FNBP1,NM_001363755
PNMA8C,NM_001386793
SPRYD3,NM_032840
COX11,NM_001162861
DHRSX,NM_145177
C2CD2L,NM_001290474
RPL18,NM_000979
CDH18,NM_001167667
VSTM2L,NM_080607
RUNDC1,NM_001321381
RAB4A,NM_001271998
ELP4,NM_001288725
WDR70,NM_001345998
SELENOM,NM_080430
DIS3L2,NM_001257281
BPTF,NM_004459
SDCCAG8,NM_001350246
PACS1,NM_018026
DEXI,NM_014015
SEZ6L2,NM_001114099
FTL,NM_000146
CNOT7,NM_001322087
CSMD2,NM_001281956
CDK5R1,NM_003885
SPOCK1,NM_004598
TBCC,NM_003192
DCTN2,NM_001261412
PSMD8,NM_002812
TPST1,NM_003596
EHBP1,NM_001142614
SLC30A3,NM_001318949
WNK2,NM_001282394
SURF2,NM_001278928
ERC1,NM_001301248
ETS2,NM_001256295
CCDC184,NM_001013635
XRN1,NM_001042604
ZNF483,NM_001007169
CHCHD2,NM_001320327
PCSK2,NM_001201528
SERF2,NM_001018108
FAM171A1,NM_001010924
FAM131B,NM_001031690
CTIF,NM_001142397
RAPGEF4,NM_001100397
MANBAL,NM_001003897
TMSB4X,NM_021109
TCEAL8,NM_001006684
PREPL,NM_001042385
RPL19,NM_000981
SLC22A23,NM_001286455
SNHG15,NR_003697
JPT1,NM_001002032
BTF3,NM_001037637
RPL34,NM_000995
NFE2L1,NM_001330261
FKBP4,NM_002014
KANTR,NM_001397448
TMEM246,NA
AGPAT1,NM_001371437
UBXN6,NM_001171091
ATXN2,NM_001310121
SYT11,NM_152280
AP1S1,NM_001283
FMN1,NM_001103184
MRPS24,NM_032014
RNF180,NM_001113561
RABGAP1L,NM_001035230
KCNMA1,NM_001014797
AIG1,NM_001286587
CA10,NM_001082533
C19orf53,NM_014047
SYF2,NM_015484
FOXP1,NM_001012505
CHST2,NM_004267
ILF3,NM_001137673
KBTBD4,NM_001318716
CLSTN1,NM_001009566
POMP,NM_015932
NUP50-DT,NR_038956
DTNA,NM_001128175
CTSF,NM_003793
DYNLL2,NM_080677
BPGM,NM_001293085
TTPAL,NM_001039199
KAZN,NM_001017999
MARK1,NM_001286124
OCIAD1,NM_001079839
BAG5,NM_001015048
UBN2,NM_173569
CSMD1,NM_033225
MLLT10,NM_001009569
NAPB,NM_001283018
EMSY,NM_001300942
TRMT11,NM_001031712
CCDC7,NM_001026383
PTPRE,NM_001316676
CDK8,NM_001260
SYP,NM_003179
COMMD10,NM_001308080
LAMTOR1,NM_017907
CCDC180,NM_001348010
MSI2,NM_001322250
RPS23,NM_001025
PDE4D,NM_001104631
ERC2,NM_015576
TMEM59,NM_001305043
BOD1,NM_001159651
SNRPD1,NM_001291916
NCOA4,NM_001145260
COA3,NM_001040431
POLR2I,NM_006233
CHSY3,NM_175856
SEH1L,NM_001013437
HDAC8,NM_001166418
GNAZ,NM_002073
KIF3C,NM_002254
ADGRB3,NM_001704
SHPRH,NM_001042683
ANO6,NM_001025356
SYNGR1,NM_004711
BEX5,NM_001012978
RPL35A,NM_000996
OSBPL6,NM_001201480
SPCS2,NM_014752
ATP8A2,NM_001313741
NDRG3,NM_022477
LDB2,NM_001130834
THAP5,NM_001130475
RPL11,NM_000975
TOMM6,NM_001134493
SLC9A9,NM_173653
SLC25A6,NM_001636
JMJD1C,NM_001282948
LRTM2,NM_001039029
ZFYVE28,NM_001172656
NBEA,NM_001204197
EXOC4,NM_001037126
MPC2,NM_001143674
CACNA1B,NM_000718
MRPL51,NM_016497
RAB11FIP5,NM_001371272
CLVS1,NM_173519
HERPUD1,NM_001010989
SYNC,NM_001161708
PSMD2,NM_001278708
FAM131A,NM_001171093
LRFN5,NM_001330106
TIMM10B,NM_012192
PRR13,NM_001005354
RPL32,NM_000994
ARHGAP44,NM_001321164
RAB3A,NM_002866
POLR2C,NM_002694
CACNG2,NM_001379051
HEY1,NM_001040708
NDUFAF4,NM_014165
KIZ,NM_001163022
PPP1R11,NM_021959
B3GALT1,NM_020981
MIPOL1,NM_001195296
SMIM29,NM_001008703
RPL14,NM_001034996
EXT1,NM_000127
CELSR2,NM_001408
STOML2,NM_001287031
FN3KRP,NM_024619
MAGI3,NM_001142782
FLNB,NM_001164317
NPM3,NM_006993
CSMD3,NM_001363185
PGM2L1,NM_173582
IRGQ,NM_001007561
FAM193A,NM_001256666
C1orf21,NM_030806
PFDN4,NM_002623
ENPP5,NM_001290072
MICAL3,NM_001122731
CDKN2AIPNL,NM_080656
TMEM178B,NM_001195278
AGO3,NM_024852
PSMD3,NM_002809
PKN2,NM_001320707
GRM5,NM_000842
RNF24,NM_001134337
DSCAM,NM_001271534
PPP1R16B,NM_001172735
LCOR,NM_001170765
RPS15A,NM_001019
ANKRD36C,NM_001010914
YWHAQ,NM_006826
TMEM117,NM_001286211
ZNF91,NM_001300951
JAM3,NM_001205329
RAB14,NM_016322
DYNC2H1,NM_001080463
CTSB,NM_001317237
SRPRA,NM_001177842
RNF141,NM_016422
RNPC3,NM_017619
RPL30,NM_000989
KIAA0586,NM_001244189
MAK16,NM_032509
DST,NM_001144769
BRF2,NM_018310
TMEM14A,NM_014051
BTBD8,NM_001376131
SRP68,NM_001260502
FRMD6,NM_001042481
VPS13B,NM_015243
VWA8,NM_001009814
NSD2,NM_001042424
ASPHD1,NM_181718
MYL6B,NM_001199629
HRAS,NM_001130442
NRXN1,NM_001135659
CCNDBP1,NM_012142
PIBF1,NM_001349655
OSBP2,NM_001003812
ARF3,NM_001412914
SHANK2,NM_001379226
DZIP1,NM_014934
THRB,NM_000461
CAMKV,NM_001320147
CEP295,NM_033395
OST4,NM_001134693
MRPL35,NM_001363782
KDELR2,NM_001100603
PNMA8B,NM_020709
SCAMP1,NM_001290229
JAZF1,NM_175061
VGF,NM_003378
DENND4A,NM_001144823
SLC41A2,NM_001352169
DIP2B,NM_020849
RANBP6,NM_001243202
RPS19,NM_001022
RPLP0,NM_001002
NEUROD6,NM_022728
AKAP6,NM_004274
RBMS3,NM_001003792
FDX2,NM_001031734
KIF1BP,NA
POMGNT2,NM_032806
FGF12,NM_001377292
LRATD1,NM_001291410
CLSTN3,NM_014718
HIVEP3,NM_001127714
FRMD5,NM_001286490
CUEDC2,NM_024040
IER5,NM_016545
PCBP2,NM_001098620
CDKAL1,NM_017774
DCTN1,NM_001135040
PDHB,NM_000925
RPL13,NM_000977
TSPYL5,NM_033512
LSAMP,NM_001318915
BORCS7,NM_001136200
UFC1,NM_016406
TMEM151B,NM_001039704
EFR3B,NM_001319099
ATG9A,NM_001077198
TOMM40L,NM_001286373
UBE2QL1,NM_001145161
DGKB,NM_001350705
RAB22A,NM_020673
SCLT1,NM_001300897
VPS13C,NM_001018088
NSD1,NM_001365684
PLK2,NM_001252226
MRPS7,NM_015971
KMT2C,NM_021230
RIMS2,NM_001100117
ANK2,NM_001127493
RALGPS2,NM_001286247
KCNIP3,NM_001034914
TMEM208,NM_001318217
ANAPC10,NM_001256706
CWC27,NM_001297644
VPS13A,NM_001018037
RPS16,NM_001020
L3MBTL2,NM_001003689
KCNF1,NM_002236
RHOB,NM_004040
RBM33,NM_001008408
ARHGEF17,NM_014786
ARHGEF11,NM_001377418
PSMG3,NM_001134340
RPL9,NM_000661
NFS1,NM_001198989
SVIP,NM_001320340
EIF4B,NM_001300821
DIP2C,NM_014974
TVP23C,NM_001135036
FAM241B,NM_145306
ZCCHC14,NM_015144
SLCO3A1,NM_001145044
SLITRK1,NM_001281503
NGRN,NM_001033088
EEF1B2,NM_001037663
TNR,NM_001328635
TTC28,NM_001145418
AUH,NM_001306190
KBTBD7,NM_032138
ARPC5,NM_001270439
SYN3,NM_001135774
RPL22,NM_000983
RBM41,NM_001171080
FAM168B,NM_001009993
NR6A1,NM_001278546
SFSWAP,NM_001261411
GAB1,NM_002039
RHOV,NM_133639
KLHL22,NM_032775
ARFIP2,NM_001242854
KCNS2,NM_020697
C11orf87,NM_207645
NDUFAF8,NM_001086521
RIMS3,NM_014747
SNHG32,NM_001040437
BCAP31,NM_001139441
MAGEH1,NM_014061
LARGE1,NM_001362949
CHGB,NM_001819
SNX29,NM_001009607
CTDSPL,NM_001008392
TFDP2,NM_001178138
SLC38A6,NM_001172702
CNTNAP2,NM_014141
SCAMP5,NM_001178111
ATG101,NM_001098673
LSM10,NM_032881
FIS1,NM_016068
COPZ1,NM_001271734
DLGAP2,NM_001277161
PPIF,NM_005729
ZBTB8OS,NM_001308135
RCN2,NM_001271837
CAND1,NM_001329674
KCNJ9,NM_004983
SRRM3,NM_001039212
OTUD5,NM_001136157
MDGA2,NM_001113498
ALYREF,NM_005782
KATNAL2,NM_001353899
ROGDI,NM_024589
RNLS,NM_001031709
KCNIP4-IT1,NR_002813
PRORP,NM_001256678
FHIT,NM_001166243
ANKRD65,NM_001145210
TRIO,NM_007118
SGSM1,NM_001039948
RPL7,NM_000971
CIPC,NM_033426
IQCJ-SCHIP1,NM_001197113
SF3A1,NM_001005409
AP3M2,NM_001134296
LRPAP1,NM_002337
PACSIN1,NM_001199583
PPP2R2B,NM_001271899
SLC22A17,NM_001289050
NUBP2,NM_001284501
LRBA,NM_001199282
GPX4,NM_001039847
CNNM2,NM_017649
RUNDC3B,NM_001134405
CTXN3,NM_001048252
ANKS6,NM_173551
RPS21,NM_001024
RPL23A,NM_000984
PHACTR1,NM_001242648
NOP9,NM_001286367
SLC25A4,NM_001151
CHCHD10,NM_001301339
RIMS1,NM_001168407
TCF20,NM_001378418
RPL17,NM_000985
NPTN-IT1,NR_103844
RIT2,NM_001272077
RAB28,NM_001017979
C1orf122,NM_001142726
PRKACA,NM_001304349
CX3CL1,NM_001304392
RNF216,NM_001377156
AFF1,NM_001166693
FBXO42,NM_018994
DYM,NM_001353210
CHRM3,NM_000740
ENOPH1,NM_001292017
RPRML,NM_203400
XYLT1,NM_022166
RAB11FIP3,NM_001142272
SSNA1,NM_003731
ARL8B,NM_018184
UQCRB,NM_001199975
RPS7,NM_001011
TIMM10,NM_012456
KRAS,NM_001369786
ABRACL,NM_021243
FAM135B,NM_001362965
ANKIB1,NM_019004
LRCH1,NM_001164211
CFAP46,NM_001200049
HSDL1,NM_001146051
PRKCE,NM_005400
JAKMIP1,NM_001099433
ARL16,NM_001040025
AARS,NA
SLC48A1,NM_017842
OXLD1,NM_001039842
IDE,NM_001165946
DDT,NM_001084392
TMEM108,NM_001136469
GLCCI1,NM_138426
SPRED1,NM_152594
MYDGF,NM_019107
CRPPA,NM_001101417
GPR22,NM_005295
RANBP1,NM_001278639
MFSD4A,NM_181644
SNX17,NM_001267059
BTBD9,NM_001099272
SLC16A10,NM_018593
UBE2L6,NM_004223
ZNF438,NM_001143766
ASCC3,NM_001284271
RPL36A,NM_001199972
MYRIP,NM_001284423
HIGD1A,NM_001099668
ABCC1,NM_004996
CREG2,NM_153836
CENPX,NM_001271006
CDKN2D,NM_001800
KDM2A,NM_001256405
FJX1,NM_014344
ST8SIA1,NM_001304450
ZNF780B,NM_001005851
SLC39A11,NM_001159770
MRPS34,NM_001300900
HAPLN4,NM_023002
GDE1,NM_001324066
MAP2K5,NM_001206804
UBE2M,NM_003969
VAPB,NM_001195677
HEIH,NR_045680
WBP11,NM_016312
CDHR3,NM_001301161
SNRPE,NM_001304464
BCL7B,NM_001197244
TMEM121,NM_001331238
CCT6A,NM_001009186
NSMCE2,NM_001349485
KAT2B,NM_003884
ATP1A3,NM_001256213
DYNLT3,NM_006520
FIBP,NM_004214
PTPRK,NM_001135648
HNRNPK,NM_001318186
BCAS2,NM_005872
MAPK8,NM_001278547
ARPP19,NM_001306191
DNAJC19,NM_001190233
NLGN1,NM_001365923
ZMYM4,NM_001350138
PTPRD,NM_001040712
SLITRK2,NM_001144003
PSPC1,NM_001042414
C2CD3,NM_001286577
FYTTD1,NM_001011537
RSL1D1,NM_015659
CCDC88A,NM_001135597
GBA2,NM_001330660
BICD1,NM_001003398
JAKMIP3,NM_001104947
EEF2,NM_001961
HSP90AA1,NM_001017963
ORMDL3,NM_001320801
RPL27A,NM_000990
DKK3,NM_001018057
ATP1B1,NM_001001787
MLLT3,NM_001286691
NFATC3,NM_004555
HMGN1,NM_004965
NMT2,NM_001308295
PSMD12,NM_001316341
FHOD3,NM_001281739
LRCH3,NM_001363887
ATOX1,NM_004045
RPS18,NM_022551
RPAP2,NM_024813
FXYD6,NM_001164831
ADIPOR1,NM_001290553
ST6GALNAC5,NM_001320273
POU2F1,NM_001198783
ZMAT2,NM_144723
SLC25A44,NM_001135672
KDM4C,NM_001146694
DNMT3A,NM_001320892
FAM155A,NA
C22orf39,NM_001166242
LAMP5,NM_001199897
TMED9,NM_017510
UBAP2,NM_001282529
ZNRF1,NM_032268
GABARAP,NM_007278
B3GNT2,NM_001319075
FARS2,NM_001318872
SLC8A3,NM_001130417
TBC1D1,NM_001253912
WDR1,NM_005112
RAB40B,NM_006822
TMEM30A,NM_001143958
MADD,NM_001135943
EGLN2,NM_017555
NNAT,NM_001322802
SORBS1,NM_001034954
TUSC1,NM_001004125
ANKRD36,NM_001164315
KIF16B,NM_001199865
MRPL34,NM_001382342
PCLO,NM_014510
ZBTB16,NM_001018011
USP1,NM_001017415
TMEM33,NM_018126
TAFA1,NM_001252216
HDX,NM_001177478
TMEM219,NM_001083613
JCAD,NM_001350001
ZXDB,NM_007157
GPR135,NM_022571
SLC22A15,NM_018420
NEK1,NM_001199397
XBP1,NM_001079539
SNED1,NM_001080437
RALGAPA2,NM_020343
RESF1,NM_018169
MOCS3,NM_014484
FBN1,NM_000138
B4GALT7,NM_007255
ATRNL1,NM_001276282
SUMO2,NM_001005849
ERP29,NM_001034025
STMN4,NM_001283053
LANCL1,NM_001136574
SHC4,NM_203349
MRPS23,NM_016070
KRT222,NM_152349
SEC61B,NM_006808
RCN1,NM_002901
GSK3A,NM_019884
SPTBN4,NM_020971
CARMIL1,NM_001173977
ST7L,NM_001308264
SMIM19,NM_001135674
