GENE_SYMBOLS,refseq_ids
ADCYAP1,NM_001099733
SEC61G,NM_001012456
VAMP1,NM_001297438
LRRC61,NM_001142928
RHNO1,NM_001252499
ACACB,NM_001093
ATRAID,NM_001170795
FUNDC1,NM_173794
CENPX,NM_001271006
SLC22A8,NM_001184732
ATP5PF,NM_001003696
YPEL3,NM_001145524
FRAS1,NM_001166133
TIMM8A,NM_001145951
FABP7,NM_001319039
FXYD1,NM_001278717
CTXN1,NM_206833
MESP1,NM_018670
PFDN6,NM_001185181
SLC9A3R2,NA
KCNA5,NM_002234
NDUFAF8,NM_001086521
PEG10,NM_001040152
MARCKS,NM_002356
YDJC,NM_001017964
PLK3,NM_004073
ARHGAP18,NM_033515
SPTY2D1OS,NA
RPL36,NM_015414
GET3,NM_001371488
RPL27,NM_000988
MAD2L1,NM_002358
ARF5,NM_001662
DCDC2,NM_001195610
MSRB1,NM_001382264
NME2,NM_001018137
PELO,NM_015946
KCNJ4,NM_004981
LY86,NM_004271
ATP5MF,NM_001003713
STAR,NM_000349
DLEU2L,NR_002771
ZBTB18,NM_001278196
GGCX,NM_000821
NIF3L1,NM_001136039
HCRTR2,NM_001384272
SLC35A2,NM_001032289
SLC17A7,NM_020309
PIM2,NM_006875
RPL38,NM_000999
BAP1,NM_001410772
PPP1R1B,NM_001242464
SURF1,NM_001280787
NOP16,NM_001256539
H1F0,NA
NDUFB7,NM_004146
BORCS6,NM_017622
EPOP,NM_001130677
DCC,NM_005215
RPS21,NM_001024
RILP,NM_031430
GTF3C6,NM_138408
FAM50B,NM_012135
CEBPB,NM_001285878
KLF10,NM_001032282
TMEM17,NM_198276
IER5L,NM_203434
ATOX1,NM_004045
COX14,NM_001257133
STOML1,NM_001256672
TMEM147,NM_001242597
UBL5,NM_001048241
CXorf40A,NA
BCL7C,NM_001286526
ZNF689,NM_138447
C6orf163,NM_001010868
PHF23,NM_001284517
CITED2,NM_001168388
APRT,NM_000485
ABCC12,NM_001392028
CETN2,NM_004344
PEA15,NM_001297576
LAMA4,NM_001105206
ATP6V1F,NM_001198909
VASH2,NM_001136474
DDIT3,NM_001195053
UQCRB,NM_001199975
MEOX2,NM_005924
SFTA1P,NR_027082
RPL26,NM_000987
TMEM54,NM_001329722
KDM2B-DT,NR_183427
NAXE,NM_144772
CHCHD1,NM_203298
TNFRSF19,NM_001204458
SUV39H1,NM_001282166
HSD11B2,NM_000196
OVCH1,NM_001353179
CLIP3,NM_001199570
TUBB,NM_001293212
EGR1,NM_001964
GRWD1,NM_031485
NRG1-IT1,NR_104156
HNRNPAB,NM_004499
FILIP1L,NM_001042459
PET100,NM_001171155
TMEM258,NM_014206
RPS26,NM_001029
RTL8A,NM_001078172
ISCA2,NM_001272007
PKD1L1,NM_138295
ANAPC11,NM_001002244
SLC35C1,NM_001145265
SLC25A18,NM_001303484
CMPK2,NM_001256477
KTI12,NM_138417
ABHD3,NM_001308256
IGFBP6,NM_002178
C12orf57,NM_001301834
DBP,NM_001352
UBQLN2,NM_013444
TIMP2,NM_003255
RBP4,NM_001323517
ZNF574,NM_001330519
LTBP1,NM_000627
CRIP2,NM_001270837
MOXD1,NM_015529
SOCS5,NM_014011
RAD51AP2,NM_001099218
KCNJ11,NM_000525
PSPN,NM_004158
RPS15A,NM_001019
HYOU1,NM_001130991
RAB33A,NM_004794
PRXL2B,NM_001195736
CUTA,NM_001014433
YOD1,NM_001276320
RPL30,NM_000989
TCEA3,NM_003196
SEPTIN5,NM_001009939
EEF1A1,NM_001402
FOXO4,NM_001170931
PCSK5,NM_001190482
NDN,NM_002487
PABPC1L2A,NM_001012977
TUBB4B,NM_006088
KCNA4,NM_002233
ZNHIT2,NM_014205
ITPKA,NM_002220
COPRS,NM_001330176
NDUFC2,NM_001204054
UCK1,NM_001135954
DCTPP1,NM_024096
ENPP6,NM_153343
SLC25A11,NM_001165417
LIN7C,NM_018362
MCC,NM_001085377
TRAPPC5,NM_001042461
LYSMD1,NM_001136543
RPS17,NM_001021
SLIRP,NM_001267863
DANCR,NR_024031
ARL2BP,NM_012106
PDK2,NM_001199898
RPS11,NM_001015
APLP1,NM_001024807
RPS6,NM_001010
FRAT2,NM_012083
RPL6,NM_000970
NCDN,NM_001014839
C4orf48,NM_001141936
DPM3,NM_018973
EPHB3,NM_004443
ZNF319,NM_001384365
FNDC9,NM_001001343
SDF2L1,NM_022044
DOC2B,NM_003585
HNRNPH2,NM_001032393
MAF1,NM_032272
ST8SIA6,NM_001004470
AIP,NM_001302959
TSPAN33,NM_178562
RTL8C,NM_001078171
CTSZ,NM_001336
NEK5,NM_001365552
FOXP1-IT1,NA
TP53I11,NM_001076787
TSC22D3,NM_001015881
CAMK2N1,NM_018584
RPL35,NM_007209
ARL2,NM_001199745
NDUFS5,NM_001184979
NLE1,NM_001014445
USH2A,NM_007123
ANK1,NM_000037
CARTPT,NM_004291
SLC22A24,NM_001136506
PSMB6,NM_001270481
PCBP3,NM_001130141
TMEM126A,NM_001244735
NRGN,NM_001126181
PHPT1,NM_001135860
FOSL2,NM_005253
CUBN,NM_001081
MRM3,NM_001317947
ATP5IF1,NM_016311
IFIT2,NM_001547
RPL36AL,NM_001001
TSHZ2,NM_001193421
RPL21,NM_000982
DCLK3,NM_001394672
HINT2,NM_032593
JMJD8,NM_001005920
FAXDC2,NM_016348
HTATSF1,NM_001163280
KRT10,NM_000421
SMG8,NM_018149
GADD45GIP1,NM_052850
PHF13,NM_153812
GCHFR,NM_005258
ZFP92,NM_001136273
ITGB1-DT,NR_184020
ALDOA,NM_000034
TTC30A,NA
BCL2L14,NM_001370268
HMGB3,NM_001301228
UQCR11,NM_006830
BOLA2,NM_001031827
RPS13,NM_001017
CALHM1,NM_001001412
DISC1,NM_001012957
DUSP5,NM_004419
PCBD1,NM_000281
COX6B1,NM_001863
TMEM177,NM_001105198
ADRA2C,NM_000683
PARK7,NM_001123377
C3orf49,NM_001355236
RPL24,NM_000986
SLC7A4,NM_004173
MGAT2,NM_001015883
CASP6,NM_001226
GPRIN1,NM_052899
ACOT4,NM_152331
HIST3H2A,NA
CSNK2B,NM_001282385
ILVBL,NM_006844
UPK2,NM_006760
TYRO3,NM_001330264
ISLR2,NM_001130136
ZNF853,NM_001353546
SPON2,NM_001128325
RGS14,NM_001366617
GATD3B,NA
MRPL54,NM_172251
ATP5ME,NM_007100
C1orf56,NM_017860
CLU,NM_001831
PCED1B,NM_001281429
CCDC71L,NM_175884
PHKA1,NM_001122670
SPRY1,NM_001258038
AR,NM_000044
PDIA4,NM_001371244
HSPH1,NM_001286503
ENDOG,NM_004435
POLR1E,NM_001282766
ELOB,NM_007108
SLITRK4,NM_001184749
TUNAR,NM_001416131
PTMS,NM_001330333
FGF1,NM_000800
CDKN2AIP,NM_001317343
SAC3D1,NM_001367485
TXNDC17,NM_032731
SPARC,NM_001309443
NDUFB11,NM_001135998
DRAIC,NR_026979
ACTB,NM_001101
ACAN,NM_001135
SLC24A1,NM_001254740
TAF7L,NM_001168474
OR2L5,NM_001258284
C17orf49,NM_001142798
MOGAT1,NM_058165
PRPH2,NM_000322
ZNF174,NM_001032292
STK10,NM_005990
BANF1,NM_001143985
FFAR4,NM_001195755
IRF2BP1,NM_015649
GSTM4,NM_000850
STUM,NM_001003665
NDUFB3,NM_001257102
TMEM81,NM_203376
GYPB,NM_001304382
CITED1,NM_001144885
TMEM256,NM_152766
SHB,NM_003028
ZNF703,NM_025069
PYGO2,NM_138300
NOP10,NM_018648
NLRP1,NM_001033053
POLR2L,NM_021128
GFRA1,NM_001145453
ATP5MC1,NM_001002027
ACCS,NM_001127219
SERPINE3,NM_001101320
SCO2,NM_001169109
SSUH2,NM_001256748
H2AFX,NA
PIGW,NM_001346754
FGFBP3,NM_152429
DZIP1L,NM_001170538
FMC1,NM_197964
RPS27A,NM_001135592
GRM4,NM_000841
RPS24,NM_001026
ATF5,NM_001193646
PCP4,NM_006198
LRRC14,NM_001272036
IFIT1,NM_001270927
LPL,NM_000237
RPS3A,NM_001006
AURKAIP1,NM_001127229
NACA,NM_001113201
SPATA17,NM_001375655
YIF1A,NM_001300861
CRIM1-DT,NR_037631
KCNS1,NM_001322799
CITED4,NM_133467
NXT1,NM_013248
SFMBT2,NM_001018039
NPTX2,NM_002523
LRRIQ3,NM_001105659
GDF10,NM_004962
ZNF593,NM_015871
PTRHD1,NM_001013663
CHST1,NM_003654
NOS1,NM_000620
SLC3A1,NM_000341
UQCRQ,NM_014402
CAV2,NM_001206747
CIB1,NM_001277764
HES4,NM_001142467
NDUFA11,NM_001193375
PGLYRP1,NM_005091
BBC3,NM_001127240
NDUFA1,NM_004541
PRDM6,NM_001136239
STIP1,NM_001282652
RPS10,NM_001014
BTG1,NM_001731
DDX28,NM_018380
DOLK,NM_014908
DNAJB2,NM_001039550
SHISA6,NM_001173461
BTBD11,NA
NUDT14,NM_001318380
ASB2,NM_001202429
RTL8B,NM_001078173
SLC38A2,NM_001307936
FASTKD5,NM_021826
ZIK1,NM_001010879
NPTX1,NM_002522
TCEAL6,NM_001006938
NRARP,NM_001004354
MAGEL2,NM_019066
CPNE6,NM_001280558
ART3,NM_001130016
DAPK2,NM_001363730
ROPN1L,NM_001201466
TOMM7,NM_019059
ELK1,NM_001114123
IMP3,NM_018285
HEXIM1,NM_006460
PRKD3,NM_005813
F8A1,NM_012151
CYP1B1,NM_000104
WFS1,NM_001145853
INAFM2,NM_001301268
CKS1B,NM_001826
RHBDD2,NM_001040456
SPDYE21P,NA
SLC24A3,NM_020689
SH3BGRL3,NM_031286
ADAMTS16,NM_139056
B3GAT2,NM_080742
DNAH10OS,NM_001039894
MYOM1,NM_003803
ALKBH7,NM_032306
IL18,NM_001243211
MYOT,NM_001135940
NDUFB4,NM_001168331
CASQ1,NM_001231
SPR,NM_003124
SOSTDC1,NM_015464
CHAC1,NM_001142776
BMI1,NM_005180
USP27X,NM_001145073
GSTP1,NM_000852
RASL11B,NM_023940
CTXN2,NM_001145668
RNF181,NM_016494
ATP5F1E,NM_006886
COCH,NM_001135058
EEF1A2,NM_001958
SLC22A25,NM_001394058
NDUFC1,NM_001184986
LGALS1,NM_002305
PNMA5,NM_001103150
ACMSD,NM_001307983
HAAO,NM_012205
EXOSC4,NM_019037
ANKRD34C,NM_001146341
GPR6,NM_001286099
RPA3,NM_002947
IL17RE,NM_001193380
TMEM97,NM_014573
ARMCX6,NM_001009584
NKAIN3,NM_001039769
OR2L2,NM_001004686
EHD1,NM_001282444
P2RY14,NM_001081455
PRKCQ,NM_001242413
NDUFB2,NM_004546
TWNK,NM_001163812
ZNF491,NM_152356
RPL37A,NM_000998
ZNHIT1,NM_006349
HPCAL1,NM_001258357
NAIF1,NM_197956
BATF3,NM_018664
PLEKHG3,NM_001308147
FKBP2,NM_001135208
UQCC3,NM_001085372
FN1,NM_001306129
PDLIM2,NM_001368120
SLC26A5,NM_001167962
PSENEN,NM_001281532
FHL3,NM_001243878
MEIS3,NM_001009813
NGB,NM_021257
RPUSD2,NM_001286407
LPCAT2,NM_017839
PMFBP1,NM_001160213
KCNK13,NM_022054
CEACAM1,NM_001024912
E2F1,NM_005225
SLC2A9,NM_001001290
FAT2,NM_001447
CCNA1,NM_001111045
CCDC196,NM_001004331
PLCB2,NM_001284297
UBC,NM_021009
F12,NM_000505
JAG1,NM_000214
TMED1,NM_006858
FCRLB,NM_001002901
TOMM34,NM_006809
ZNF672,NM_024836
TPBGL,NM_001195528
EVI2B,NM_006495
CSRNP1,NM_001320559
MAD2L2,NM_001127325
TLL2,NM_012465
MED16,NM_005481
WDR88,NM_173479
PDC,NM_002597
SLC39A1,NM_001271957
KLHL34,NM_153270
SNX31,NM_001363720
COL12A1,NM_004370
CHAC2,NM_001008708
CHRDL1,NM_001143981
FAM163A,NM_001329712
PPP2R1A,NM_001363656
ANGPTL5,NM_178127
TH2LCRR,NR_132124
SLC47A1,NM_018242
COX7A1,NM_001864
COX17,NM_001382002
IGFBP5,NM_000599
ID2,NM_002166
HAS1,NM_001297436
FRK,NM_002031
CTU2,NM_001012759
PNMA6F,NM_001354980
INSIG1,NM_001346590
CHODL,NM_001204174
VPS37D,NM_001077621
C2orf15,NM_001317992
NEFH,NM_021076
NXN,NM_001205319
PTGES,NM_004878
UPK3BL1,NM_001114403
RTL9,NM_001385449
EGR4,NM_001965
LRRC10B,NM_001145077
DCXR,NM_001195218
LENG1,NM_024316
SPDYE5,NM_001099435
DECR2,NM_020664
KCNG1,NM_002237
COX6A1,NM_004373
PLCXD2,NM_001134478
MROH6,NM_001100878
ANKS4B,NM_145865
DNAJB1,NM_001300914
MYO16,NM_001198950
C1QTNF4,NM_031909
PPM1J,NM_005167
CCNO,NM_001024592
DNASE2,NM_001375
ANKRD20A4,NA
GYPE,NM_002102
IGFBP3,NM_000598
SPRYD4,NM_207344
MAML2,NM_032427
THEMIS,NM_001010923
LEPR,NM_001003679
PDE5A,NM_001083
LXN,NM_020169
ARHGEF38,NM_001242729
RAG1,NM_000448
NINJ1,NM_004148
C12orf40,NM_001031748
MAP1S,NM_001308363
FRAT1,NM_005479
SNAI3,NM_178310
SLC16A3,NM_001042422
HSP90AB1,NM_001271969
HPCA,NM_002143
PTER,NM_001001484
RTP1,NM_153708
CYP3A5,NM_000777
RASD1,NM_001199989
SRPX,NM_001170750
ETV4,NM_001079675
TUBB8,NM_001164154
FLT3,NM_004119
CDC42EP2,NM_006779
TMEM244,NM_001010876
APOLD1,NM_001130415
SLC5A3,NM_006933
KCNJ2,NM_000891
C9orf153,NM_001010907
P4HA3,NM_001288748
CCN1,NM_001554
PKD2L2,NM_001258448
EIF3G,NM_003755
ALPK1,NM_001102406
CEBPA,NM_001285829
PABPC1L2B,NM_001042506
ACTC1,NM_001406482
GRIN3A,NM_133445
DNAH12,NM_001291661
SLC12A3,NM_000339
ITM2A,NM_001171581
EPOR,NM_000121
IGFBP2,NM_000597
LY6H,NM_001130478
LRMDA,NM_001305581
ITGA4,NM_000885
CD302,NM_001198763
PYDC1,NM_152901
ZBTB33,NM_001184742
SAMD5,NM_001030060
GLYAT,NM_005838
ASPN,NM_001193335
RIOX1,NM_024644
SFR1,NM_001002759
MYH7,NM_000257
CLDND2,NM_152353
DLL3,NM_016941
RBP2,NM_004164
TNFSF9,NM_003811
TEX15,NM_001350162
ITPRIPL1,NM_001008949
SLC10A3,NM_001142391
THSD7A,NM_015204
IL7,NM_000880
TMEM220,NM_001004313
TRMT112,NM_001286082
PDZD9,NM_001363519
TMEM272,NM_001351003
SMIM24,NM_001136503
APEX2,NM_001271748
CASS4,NM_001164114
B9D2,NM_030578
ZCCHC12,NM_001312891
TIMP3,NM_000362
GCNT7,NM_080615
LSR,NM_001260489
ARGFX,NM_001012659
CRYBG1,NM_001371242
NAP1L3,NM_004538
RDH12,NM_152443
B3GNT5,NM_032047
C10orf95,NM_001363580
CDK2AP1,NM_001270433
RMRP,NR_003051
HIPK4,NM_144685
ANKUB1,NM_001144960
PPM1M,NM_001122870
LCMT2,NM_014793
CYGB,NM_134268
ABCB1,NM_000927
CDKN2C,NM_001262
CXCL17,NM_198477
SPSB2,NM_001146316
ACSL5,NM_001387037
RFX4,NM_001206691
TDO2,NM_005651
GPR87,NM_023915
SLC10A1,NM_003049
UBL7,NM_001286739
APOBEC4,NM_203454
NPIPB11,NM_001310137
CHST9,NM_001243848
WNT2,NM_003391
TSBP1,NM_001286474
TRIM68,NM_001304496
CCDC150,NM_001080539
CLDN20,NM_001001346
CD3EAP,NA
ANKRD30A,NM_052997
NOTCH4,NM_004557
ADAM21,NM_003813
DRGX,NM_001080520
ZPBP,NM_001159878
CALB1,NM_001366795
CHGA,NM_001275
ZNF416,NM_001353405
PPDPF,NM_001353423
MAP3K15,NM_001001671
HSPA1B,NM_005346
GHRL,NM_001134941
EGOT,NR_004428
FZD1,NM_003505
KCNK7,NM_005714
ADORA2A,NM_000675
OR9Q1,NM_001005212
DISC1FP1,NR_104190
FAM106C,NM_001348162
SLC18A2,NM_003054
FAM90A1,NM_001319982
RNF182,NM_001165032
ACTA2,NM_001141945
PLCXD3,NM_001005473
FKBPL,NM_022110
FAM227B,NM_001330293
GSG1L,NM_001109763
AGBL1,NM_001386094
MMP15,NM_002428
DCDC2B,NM_001099434
SERPING1,NM_000062
BTBD18,NM_001145101
INSL6,NM_007179
ZNF695,NM_001204221
BFSP2,NM_003571
IGFBP4,NM_001552
SEMA5A,NM_003966
HSD11B1,NM_001206741
NHLRC1,NM_198586
TMEM200A,NM_001258276
ADGRG2,NM_001079858
ANGPT2,NM_001118887
RBP5,NM_001329454
ECM2,NM_001197295
ADRA1D,NM_000678
ROMO1,NM_080748
SPAG17,NM_206996
PRSS12,NM_003619
GLIPR1L1,NM_001304964
SPINK8,NM_001080525
FAM71E1,NA
VIT,NM_001177969
CNBD2,NM_001207076
HHIP,NM_022475
MIF,NM_002415
ACTL6A,NM_004301
KCTD15,NM_001129994
BLOC1S3,NM_212550
USHBP1,NM_001297703
KDF1,NM_152365
MEIOC,NM_001033659
ADCY10,NM_001167749
FUT2,NM_000511
P2RY12,NM_022788
SYCP3,NM_001177948
OGN,NM_014057
SCUBE3,NM_001303136
FKBP8,NM_001308373
KCTD4,NM_198404
EXPH5,NM_001144763
CNTNAP3,NM_001393379
DNAH11,NM_001277115
RAB7B,NM_001164522
CA1,NM_001128829
SMPD2,NM_003080
C6orf99,NA
GSG1,NM_001080554
XIST,NR_001564
RASL10B,NM_033315
DOCK5,NM_001322810
WNT7A,NM_004625
FSD2,NM_001007122
WDR64,NM_001367482
REC114,NM_001042367
LENG9,NM_001301782
CFAP100,NM_182628
SELP,NM_003005
EMILIN3,NM_052846
LTB4R,NM_001143919
EFNA1,NM_004428
GJD2,NM_020660
DUOX1,NM_017434
CASC18,NR_110108
CPHXL,NM_001355613
CDKN1A,NM_000389
EPX,NM_000502
HLA-C,NM_001243042
OR2M4,NM_017504
ZNF581,NM_016535
TRPC5OS,NM_001195576
UST,NM_005715
PRSS48,NM_001353611
GNA15,NM_002068
RRM2,NM_001034
KCNJ13,NM_001172416
SLCO2A1,NM_005630
OMD,NM_005014
SLC44A3,NM_001114106
PSME1,NM_001281528
PLN,NM_002667
MYORG,NM_020702
EVC,NM_001306090
NFE2L3,NM_004289
SCAT2,NR_157844
RBM47,NM_001098634
BHLHE22,NM_152414
GPR171,NM_013308
HSD17B13,NM_001136230
MSH4,NM_002440
ANGPTL1,NM_001376763
OOEP,NM_001080507
MEIOB,NM_001163560
SERPIND1,NM_000185
RTL1,NM_001134888
C5orf63,NM_001164478
ALDOB,NM_000035
COL18A1,NM_001379500
ACKR4,NM_016557
GPR83,NM_001330345
ZFAND4,NM_001128324
ASB14,NM_001142733
CPB2,NM_001278541
ANKEF1,NM_001303472
UPK1B,NM_006952
SLC19A3,NM_001371411
HCP5,NR_040662
NRIP2,NM_031474
CCDC141,NM_001316745
SHOC1,NM_001080551
ERVMER34-1,NM_001242690
LUARIS,NR_038276
CORIN,NM_001278585
BCO1,NM_017429
TAGAP,NM_001278733
SEMA3F,NM_001318798
CA4,NM_000717
ANGPTL2,NM_012098
TRIL,NM_014817
CYP2C18,NM_000772
REEP6,NM_001329556
FOSB,NM_001114171
TMC4,NM_001145303
VAV3,NM_001079874
LPAR6,NM_001162497
SSC5D,NM_001144950
TRIP13,NM_001166260
PRELP,NM_002725
ASIP,NM_001385218
PSG8,NM_001130167
TEKT5,NM_144674
GPR150,NM_199243
ISOC1,NM_016048
CCNE2,NM_004702
EBF3,NM_001005463
TAP1,NM_000593
KIF6,NM_001289020
CDKN2A,NM_000077
GPR82,NM_080817
TEX48,NM_001199233
ZNF677,NM_001317998
LIPI,NM_001302998
SLC9C1,NM_001320531
DCLRE1B,NM_001319946
FAM66A,NR_026789
C1QL2,NM_182528
PTTG1,NM_001282382
ACSM6,NM_207321
FSIP2,NM_173651
PZP,NM_002864
CELA2B,NM_015849
NEAT1,NR_002802
TRIM67,NM_001004342
TDRD9,NM_153046
AMH,NM_000479
INSM1,NM_002196
PAWR,NM_001354732
TMEM213,NM_001085429
C1QTNF7,NM_001135170
PDGFD,NM_025208
PP2D1,NM_001252657
HBA1,NM_000558
ECE2,NM_001037324
CKS2,NM_001827
SFT2D2,NM_199344
SPDYE2,NM_001031618
CATSPERB,NM_024764
LVRN,NM_173800
EFCC1,NM_001377500
EIF3CL,NM_001099661
BHLHB9,NA
SLC22A18AS,NM_001302862
IL1RAPL2,NM_017416
CAV3,NM_001234
TRIM22,NM_001199573
FAM217A,NM_173563
TUSC7,NR_015391
IMPG1,NM_001282368
MCMDC2,NM_001136160
PCDH12,NM_016580
TSHR,NM_000369
PALMD,NM_017734
PDE6C,NM_006204
LYVE1,NM_006691
C17orf78,NM_001321399
TMPRSS11A,NM_001114387
GNRHR,NM_000406
SEL1L2,NM_001271539
BGLAP,NM_199173
RPS4Y1,NM_001008
RNF212B,NM_001282322
BMX,NM_001320866
TYR,NM_000372
QRFPR,NM_198179
MINDY4B,NM_001351281
MS4A13,NM_001012417
PIK3C2G,NM_001288772
COL6A6,NM_001102608
RBPMS2,NM_194272
SPDYE2B,NM_001166339
SFRP2,NM_003013
C5orf64,NR_126523
ALDH1A1,NM_000689
KCNK2,NM_001017424
HTR2B,NM_000867
DCDC2C,NM_001287444
LUNAR1,NR_126487
FAM242F,NR_135136
OLFML2A,NM_001282715
RBM20,NM_001134363
FOS,NM_005252
ESRRB,NM_001379180
HSPB1,NM_001540
AQP9,NM_001320635
GALNT6,NM_007210
SLC28A2,NM_004212
PRSS55,NM_001197020
HPN,NM_001375441
EFHB,NM_001330688
MYBPC1,NM_001254718
ADAM28,NM_001304351
IMPA2,NM_014214
GATD3A,NA
ZNF502,NM_001134440
HSPA1A,NM_005345
KCNIP1,NM_001034837
ANKRD53,NM_001115116
FAT4,NM_001291285
CYP3A7,NM_000765
FAM81B,NM_152548
FSHR,NM_000145
SNTG2,NM_018968
GTSCR1,NM_001278515
FGF7,NM_002009
SPDYE6,NM_001146210
ITGA10,NM_001303040
NOX5,NM_001184779
C9orf92,NA
TRIM5,NM_001410958
ATP4A,NM_000704
FGF10,NM_004465
PDCD1LG2,NM_025239
CYP39A1,NM_001278738
ITIH2,NM_002216
PRKCH,NM_006255
ZFY,NM_001145275
NLGN4Y,NM_001164238
PRKY,NM_002760
SGCG,NM_000231
KDM5D,NM_001146705
RAB3B,NM_002867
EIF1AY,NM_001278612
ANKRD18A,NM_001331100
UTY,NM_001258249
TTTY14,NM_031932
PCDH11Y,NM_001278619
HLA-DQB1,NM_001243961
USP9Y,NM_004654
