GENE_SYMBOLS,refseq_ids
EPB41,NM_001166005
EIF4H,NM_022170
RPTOR,NM_001163034
RAB1B,NM_030981
BORCS7,NM_001136200
DANT2,NR_130730
LDB2,NM_001130834
HECW1,NM_001287059
FTX,NR_028379
UQCRFS1,NM_006003
PTPN9,NM_002833
CA10,NM_001082533
MFSD3,NM_138431
TOR1A,NM_000113
KCNIP3,NM_001034914
EGR3,NM_001199880
NCBP2AS2,NM_001355243
IMP4,NM_001320304
ATP5MPL,NA
CCDC115,NM_001321118
RSL24D1,NM_016304
NT5C3B,NM_052935
LDHA,NM_001135239
DRAP1,NM_006442
CHCHD2,NM_001320327
G3BP2,NM_001400004
RPS19,NM_001022
RAD9A,NM_001243224
CLPTM1L,NM_030782
ARL6IP4,NM_001002251
TMEM155,NA
KDM4C,NM_001146694
CNDP2,NM_001168499
C6orf120,NM_001029863
ATXN1,NM_000332
NAP1L5,NM_153757
H3F3B,NA
DNAJC19,NM_001190233
CALM2,NM_001305624
PRH1,NM_001291314
ODC1,NM_001287188
RPL19,NM_000981
KIZ,NM_001163022
NPTN-IT1,NR_103844
PNMA2,NM_007257
CTXN3,NM_001048252
MAGI3,NM_001142782
CENPX,NM_001271006
GNG10,NM_001017998
GABRB1,NM_000812
NUDT15,NM_001304745
BLOC1S2,NM_001001342
HMGA1,NM_001319077
CBARP,NM_001393918
PDE4D,NM_001104631
SELENOM,NM_080430
TMEM130,NM_001134450
SRSF3,NM_003017
CHCHD7,NM_001011667
C4orf3,NM_001001701
IGIP,NM_001007189
PTGES2,NM_001256335
FAM98A,NM_001304538
GPATCH8,NM_001002909
SRXN1,NM_080725
DSTN,NM_001011546
NUP50-DT,NR_038956
SHISA4,NM_198149
RFX7,NM_001368073
MOCS3,NM_014484
NDEL1,NM_001025579
STX8,NM_004853
SCLT1,NM_001300897
ZNF438,NM_001143766
NEK1,NM_001199397
GID8,NM_017896
ARL8B,NM_018184
RPS6KA5,NM_001322227
ATP8A2,NM_001313741
ATP6V1G1,NM_004888
RPS18,NM_022551
MAP6D1,NM_024871
CCDC184,NM_001013635
ZNF385B,NM_001113397
SNHG15,NR_003697
CFL2,NM_001243645
KCNIP4,NM_001035003
SLU7,NM_001364517
AFF1,NM_001166693
RAB6B,NM_001363953
JAM3,NM_001205329
ACLY,NM_001096
TOMM6,NM_001134493
ATP6V1C1,NM_001007254
FTL,NM_000146
ZSWIM5,NM_020883
SGSM1,NM_001039948
SPECC1,NM_001033553
RDH14,NM_020905
RAB11FIP3,NM_001142272
MAP2K5,NM_001206804
OST4,NM_001134693
RPS21,NM_001024
RIMS2,NM_001100117
PCSK2,NM_001201528
OSBPL6,NM_001201480
KSR2,NM_173598
EMC10,NM_175063
FMN1,NM_001103184
NFATC3,NM_004555
RPL9,NM_000661
RPL23A,NM_000984
PRPS1,NM_001204402
ASPHD1,NM_181718
BHLHE41,NM_030762
MAP1LC3A,NM_032514
COPS8,NM_006710
ERH,NM_004450
RPL22,NM_000983
RPS7,NM_001011
PLA2R1,NM_001007267
UBXN1,NM_001286077
XYLT1,NM_022166
KIF16B,NM_001199865
PELI3,NM_001098510
TUSC1,NM_001004125
TPI1,NM_000365
TPST1,NM_003596
WIPI2,NM_001033518
CDC37,NM_007065
SLC9A9,NM_173653
BEX5,NM_001012978
FEN1,NM_004111
EXT1,NM_000127
RPL13,NM_000977
LRRC4C,NM_001258419
SYP,NM_003179
ZCCHC7,NM_001289119
MEF2D,NM_001271629
NACAD,NM_001146334
BICD1,NM_001003398
PCMT1,NM_001252049
RFK,NM_018339
MICOS10,NM_001032363
CUEDC2,NM_024040
KIAA1958,NM_001287036
LARP6,NM_001286679
CDK8,NM_001260
PEG13,NR_144431
APEX1,NM_001244249
NSG2,NM_015980
SEZ6L2,NM_001114099
FHOD3,NM_001281739
POLR2E,NM_001316323
CHP1,NM_007236
SSNA1,NM_003731
NFKB1,NM_001165412
KAZN,NM_001017999
ACP2,NM_001131064
SOWAHB,NM_001029870
HERPUD1,NM_001010989
RAB11FIP5,NM_001371272
RALGAPA2,NM_020343
FUT8,NM_001371533
CDH18,NM_001167667
MAK16,NM_032509
MANBAL,NM_001003897
TMSB4X,NM_021109
MYDGF,NM_019107
TMEM117,NM_001286211
TMEM108,NM_001136469
STAG1,NM_005862
PCCA,NM_000282
SNRPD1,NM_001291916
CHSY3,NM_175856
MYL6B,NM_001199629
COA8,NM_001302652
IQCJ-SCHIP1,NM_001197113
UQCRB,NM_001199975
PFDN4,NM_002623
AFF3,NM_001025108
GOT2,NM_001286220
SMYD3,NM_001167740
SCN2B,NM_004588
CCNQ,NM_001130997
RPL7,NM_000971
CDK5R2,NM_003936
MPC2,NM_001143674
TMEM35A,NM_021637
DCTN2,NM_001261412
AKTIP,NM_001012398
MRPL51,NM_016497
DDT,NM_001084392
CSMD2,NM_001281956
RUNDC1,NM_001321381
TIMM10B,NM_012192
RPS9,NM_001013
ZNF780B,NM_001005851
SRP9,NM_001130440
RPL36AL,NM_001001
RAB3A,NM_002866
OXLD1,NM_001039842
RPS6KA2,NM_001006932
SERF2,NM_001018108
PHF23,NM_001284517
RPL17,NM_000985
CGGBP1,NM_001008390
STARD9,NM_020759
PSMD2,NM_001278708
ROGDI,NM_024589
SYF2,NM_015484
SRPRA,NM_001177842
KBTBD7,NM_032138
CCDC180,NM_001348010
MZT2B,NM_001330282
ABRACL,NM_021243
SYNC,NM_001161708
SLC48A1,NM_017842
DTNA,NM_001128175
KCNQ3,NM_001204824
UFC1,NM_016406
EML6,NM_001039753
PJA2,NM_014819
DEGS1,NM_001321541
PKM,NM_001206796
PARD6A,NM_001037281
TBCC,NM_003192
HIVEP3,NM_001127714
RAB28,NM_001017979
KHDRBS3,NM_006558
CTSF,NM_003793
KCNIP4-IT1,NR_002813
ATOX1,NM_004045
MRPL34,NM_001382342
KAT2B,NM_003884
KBTBD4,NM_001318716
RPS3A,NM_001006
EEF1B2,NM_001037663
CCSER1,NM_001145065
CHCHD10,NM_001301339
TOMM7,NM_019059
PGM2L1,NM_173582
SPRY2,NM_001318536
ALDOC,NM_005165
AZIN1,NM_001301668
MIPOL1,NM_001195296
GPR135,NM_022571
ANKS6,NM_173551
ANKRD65,NM_001145210
ASNSD1,NM_001353497
GMDS,NM_001253846
PNMA8C,NM_001386793
GPR22,NM_005295
CALM3,NM_001329921
RPS10,NM_001014
SURF2,NM_001278928
ENDOD1,NM_015036
MRPS34,NM_001300900
RPS13,NM_001017
VGF,NM_003378
MAGI2,NM_001301128
EVI5,NM_001308248
VWA8,NM_001009814
GHITM,NM_014394
NR6A1,NM_001278546
RPL26,NM_000987
WBP2,NM_001330499
RPL27A,NM_000990
NDUFAF4,NM_014165
MRPL35,NM_001363782
PIGS,NM_033198
SRRM3,NM_001039212
UBXN6,NM_001171091
ETS2,NM_001256295
ARHGDIA,NM_001185077
FIS1,NM_016068
CCDC7,NM_001026383
JPT1,NM_001002032
LSAMP,NM_001318915
CCNDBP1,NM_012142
FDX2,NM_001031734
NHS,NM_001136024
RIT2,NM_001272077
ANKRD36C,NM_001010914
MAT2B,NM_013283
RPL14,NM_001034996
KATNAL2,NM_001353899
TENM4,NM_001098816
NUDCD2,NM_001329991
AP1S1,NM_001283
ADGRB3,NM_001704
MRPS7,NM_015971
ANO6,NM_001025356
COX4I1,NM_001318786
PTPRD,NM_001040712
MRPS23,NM_016070
KIF13B,NM_015254
PDHB,NM_000925
MANEAL,NM_001031740
TMEM271,NM_001362796
MRPS26,NM_030811
PRDX5,NM_001358511
RSL1D1,NM_015659
ATP5MC2,NM_001002031
CNTNAP2,NM_014141
CNOT7,NM_001322087
STK38,NM_001305102
CFAP46,NM_001200049
SRP68,NM_001260502
LRFN5,NM_001330106
RPS27A,NM_001135592
DUSP26,NM_001305115
MRPL49,NM_004927
CHST2,NM_004267
BTBD8,NM_001376131
THAP5,NM_001130475
NEUROD6,NM_022728
BTF3,NM_001037637
MRPL43,NM_001308396
ERLEC1,NM_001127397
DIRAS1,NM_145173
RPL36A,NM_001199972
SDHAF1,NM_001042631
CDHR3,NM_001301161
PLEKHB2,NM_001031706
RPRML,NM_203400
TIMM10,NM_012456
RRAGA,NM_006570
SLCO3A1,NM_001145044
NUDT16,NM_001171905
RPL21,NM_000982
SALL2,NM_001291446
FGF12,NM_001377292
DLGAP2,NM_001277161
PPIL1,NM_016059
CSMD3,NM_001363185
ANAPC10,NM_001256706
MPI,NM_001289155
KCNF1,NM_002236
NRP1,NM_001024628
GLCCI1,NM_138426
PLCL1,NM_006226
HEIH,NR_045680
BAG5,NM_001015048
ASB8,NM_001319296
TNR,NM_001328635
SRRD,NM_001013694
PSMD8,NM_002812
NFS1,NM_001198989
TRPM2,NM_001001188
SNHG8,NR_003584
SLC35F3,NM_001300845
COPZ1,NM_001271734
RIMS1,NM_001168407
SIVA1,NM_006427
RPL38,NM_000999
VSTM2L,NM_080607
EIF4B,NM_001300821
SPRYD3,NM_032840
DCC,NM_005215
NUBP2,NM_001284501
AHCY,NM_000687
SLC39A11,NM_001159770
EMC7,NM_020154
TMEM126B,NM_001193537
RPLP0,NM_001002
SORCS3,NM_014978
CCDC138,NM_001303105
S100A6,NM_014624
SLC2A3,NM_006931
LAMTOR1,NM_017907
GPX4,NM_001039847
SLC12A5,NM_001134771
CELSR2,NM_001408
GAN,NM_001377486
N4BP2,NM_001318359
RBMS3,NM_001003792
ARFIP2,NM_001242854
TRPC5,NM_012471
SNX17,NM_001267059
HRAS,NM_001130442
ZNF483,NM_001007169
DEXI,NM_014015
UQCR10,NM_001003684
RANBP6,NM_001243202
UBE2N,NM_003348
PDP1,NM_001161778
CACHD1,NM_001293274
BCAS2,NM_005872
RBM41,NM_001171080
MCU,NM_001270679
FRMD5,NM_001286490
BOD1,NM_001159651
TAF9B,NM_015975
ZC4H2,NM_001178032
RNF141,NM_016422
SLC35A5,NM_001348905
L3MBTL2,NM_001003689
NOLC1,NM_001284388
NICN1,NM_032316
PPIF,NM_005729
SEC61B,NM_006808
LSM10,NM_032881
SF3A1,NM_001005409
RPS24,NM_001026
CIPC,NM_033426
ATP1A3,NM_001256213
RPL36,NM_015414
SLC38A6,NM_001172702
RPL35,NM_007209
TSR2,NM_001346789
ATRNL1,NM_001276282
FAM193A,NM_001256666
SYT4,NM_020783
ZNF69,NM_001321163
CHMP3,NM_001005753
SYT13,NM_001247987
POLR2C,NM_002694
GABARAP,NM_007278
THADA,NM_001083953
RPS5,NM_001009
FAM131B,NM_001031690
ARL6IP5,NM_006407
PFDN5,NM_002624
C2CD3,NM_001286577
CCDC171,NM_001348002
CHCHD1,NM_203298
COMMD8,NM_001329668
PLXNA4,NM_001105543
MLLT3,NM_001286691
FHIT,NM_001166243
ABCC1,NM_004996
AGPAT1,NM_001371437
CNTN4,NM_001206955
SYT11,NM_152280
FRMD6,NM_001042481
CA3,NM_005181
PREPL,NM_001042385
CLSTN1,NM_001009566
TSGA10,NM_001349012
C2CD2L,NM_001290474
UBFD1,NM_019116
IRGQ,NM_001007561
PRR13,NM_001005354
MRPL9,NM_001300733
RANBP1,NM_001278639
CACNG2,NM_001379051
PRADC1,NM_032319
KLHL22,NM_032775
SSU72,NM_014188
FAM131A,NM_001171093
NLGN1,NM_001365923
FAM155A,NA
RPS3,NM_001005
SLC30A3,NM_001318949
ZNF428,NM_182498
LRATD1,NM_001291410
FBXO2,NM_012168
RCN1,NM_002901
SH2D5,NM_001103160
WBP11,NM_016312
NCOA4,NM_001145260
LSM7,NM_016199
NRXN3,NM_001105250
CAMKV,NM_001320147
TTPAL,NM_001039199
COX17,NM_001382002
ARF3,NM_001412914
DDX23,NM_004818
ATP5MD,NA
IPO5,NM_002271
GABARAPL2,NM_007285
LRTM2,NM_001039029
ANKRD36,NM_001164315
TMEM208,NM_001318217
UBE2M,NM_003969
RPL37,NM_000997
EFNA5,NM_001410773
MGAT4C,NM_001351282
CNIH1,NM_001009551
HDX,NM_001177478
DHRSX,NM_145177
ZMAT4,NM_001135731
NRG2,NM_001184935
ARL16,NM_001040025
PET117,NM_001164811
SELENOS,NM_018445
CHURC1,NM_001204063
BPGM,NM_001293085
RPL27,NM_000988
SLC8A3,NM_001130417
ASCC3,NM_001284271
RPL8,NM_000973
RESF1,NM_018169
DNMBP,NM_001318326
TMEM109,NM_024092
C14orf119,NM_017924
TFDP2,NM_001178138
RYR2,NM_001035
PPM1E,NM_014906
SLC22A17,NM_001289050
ADGRV1,NM_032119
DNMT3A,NM_001320892
LRPAP1,NM_002337
DNAJC14,NM_001394687
CACNA1C,NM_000719
TIMM8B,NM_012459
MDGA2,NM_001113498
KHDRBS2,NM_001350622
ST6GALNAC3,NM_001160011
MARCH11,NA
TUBG1,NM_001070
DNAH14,NM_001145154
TMEM219,NM_001083613
NNAT,NM_001322802
MCHR1,NM_005297
ZNF587B,NM_001204818
ACTR1B,NM_005735
STOML2,NM_001287031
IER5,NM_016545
FKBP4,NM_002014
NPM3,NM_006993
RPL12,NM_000976
HSDL1,NM_001146051
SCOC,NM_001153446
SLITRK1,NM_001281503
ARPC5,NM_001270439
TMEM14A,NM_014051
P3H2,NM_001134418
RBMS1,NM_002897
RPL24,NM_000986
CDK5R1,NM_003885
GRPEL2,NM_152407
FIBP,NM_004214
SNRPE,NM_001304464
NFE2L1,NM_001330261
SBK1,NM_001024401
SUMO2,NM_001005849
UQCR11,NM_006830
TVP23C,NM_001135036
FN3KRP,NM_024619
ZNF622,NM_033414
SORCS1,NM_001013031
NAA38,NM_001320924
USP49,NM_001286554
PTPRK,NM_001135648
UBE2QL1,NM_001145161
UROD,NM_000374
CDC14B,NM_001077181
HMGN1,NM_004965
MMGT1,NM_001330000
TOMM40L,NM_001286373
TXN2,NM_012473
FMNL2,NM_001004417
YWHAQ,NM_006826
TNRC18,NM_001013722
NME2,NM_001018137
NPIPB5,NM_001135865
RPS29,NM_001030001
MFSD4A,NM_181644
SIPA1L3,NM_015073
CENPJ,NM_018451
TANGO6,NM_024562
ARL15,NM_019087
CCDC175,NM_001164399
B3GAT3,NM_001288721
ARHGAP26,NM_001135608
MAGEH1,NM_014061
SYN3,NM_001135774
ABL1,NM_005157
B3GALT1,NM_020981
YWHAG,NM_012479
PDRG1,NM_030815
B3GALT6,NM_080605
RHOV,NM_133639
SLC25A4,NM_001151
RHOB,NM_004040
PSMD3,NM_002809
GNAZ,NM_002073
CTSB,NM_001317237
RAB14,NM_016322
ALYREF,NM_005782
SLC25A6,NM_001636
RNLS,NM_001031709
CCDC3,NM_001282658
ATP5PF,NM_001003696
NSF,NM_006178
TOX2,NM_001098796
FBN1,NM_000138
SLITRK2,NM_001144003
AOPEP,NM_001193329
KHDRBS2-OT,NA
MRPL40,NM_001318151
GDE1,NM_001324066
CCDC88A,NM_001135597
CHMP5,NM_001195536
LRCH1,NM_001164211
VPS4A,NM_013245
AK9,NM_001001706
DCTN1,NM_001135040
TMEM246,NA
RAD23A,NM_001270362
RPL13A,NM_001270491
CAMK2N2,NM_033259
RCN2,NM_001271837
RPS11,NM_001015
CTSD,NM_001909
COA3,NM_001040431
PURB,NM_033224
CCDC127,NM_145265
JAKMIP3,NM_001104947
UQCRQ,NM_014402
C1orf122,NM_001142726
POMGNT2,NM_032806
ATG101,NM_001098673
SARS,NA
DDX54,NM_001111322
KCNS2,NM_020697
UBE2L6,NM_004223
TMEM41A,NM_080652
BCAP31,NM_001139441
BAD,NM_004322
MCTP1,NM_001002796
SMIM29,NM_001008703
TTYH1,NM_001005367
C3orf18,NM_001171740
NRF1,NM_001040110
SNHG32,NM_001040437
TMEFF2,NM_001305134
HNRNPK,NM_001318186
MZT2A,NM_001085365
SMIM19,NM_001135674
AARS,NA
RTL5,NM_001024455
NGRN,NM_001033088
PNMA8B,NM_020709
HTRA2,NM_001321727
SVIP,NM_001320340
SUPT3H,NM_001261823
PCDH9,NM_001318372
RALYL,NM_001100391
CADM4,NM_145296
DBNDD1,NM_001042610
COX7B,NM_001866
LYSMD2,NM_001143917
PHB,NA
DCTN6,NM_006571
PSMG3,NM_001134340
GPR27,NM_018971
ZMAT2,NM_144723
GAB1,NM_002039
CADM2,NM_001167674
SPRN,NM_001012508
LSM4,NM_001252129
BOLA3,NM_001035505
ADRB1,NM_000684
CRPPA,NM_001101417
NAA16,NM_001110798
DYNLL2,NM_080677
PGRMC2,NM_006320
RORA,NM_002943
TMEM258,NM_014206
SUFU,NM_001178133
SAP30L,NM_001131062
INPP4B,NM_001101669
TMEM167B,NM_001322248
DDA1,NM_024050
CNTRL,NM_001330762
TMEM121,NM_001331238
GABRG3,NM_001270873
ORMDL3,NM_001320801
PSMB10,NM_002801
KCNJ9,NM_004983
RPL28,NM_000991
POLD4,NM_001256870
ANKRD30BL,NM_001024655
SPSB3,NM_001324081
HAPLN4,NM_023002
COX14,NM_001257133
CREB3,NM_006368
HSP90AA1,NM_001017963
TMEM19,NM_018279
C11orf87,NM_207645
UQCC3,NM_001085372
CRIM1-DT,NR_037631
CTTNBP2,NM_001363349
LAMP5,NM_001199897
GRIP1,NM_001178074
EEF2,NM_001961
COX7A1,NM_001864
ZDHHC4,NM_001134387
PTPRT,NM_001394024
HIGD1A,NM_001099668
ATP5MF,NM_001003713
CISD3,NM_001136498
DKK3,NM_001018057
GRM7,NM_000844
KRT10,NM_000421
TSR3,NM_001001410
SNX29,NM_001009607
BCL7B,NM_001197244
NKAIN2,NM_001040214
SKP2,NM_001243120
KCNV1,NM_014379
RPS26,NM_001029
ANAPC11,NM_001002244
THAP7,NM_001008695
MORN2,NM_001145450
KBTBD6,NM_152903
NENF,NM_013349
LIMS1,NM_001193482
ST6GALNAC5,NM_001320273
FKBP1B,NM_001322963
EGLN2,NM_017555
MYRIP,NM_001284423
FSTL4,NM_015082
PPP1R11,NM_021959
NAPB,NM_001283018
ASTN2,NM_001184734
SYT12,NM_001177880
CYC1,NM_001916
TPT1,NM_001286272
SHC4,NM_203349
VDAC2,NM_001184783
SAC3D1,NM_001367485
ANTXR1,NM_001410840
