GENE_SYMBOLS,refseq_ids
ATP6V1A,NM_001690
ZFYVE28,NM_001172656
ACTR2,NM_001005386
ACP1,NM_001040649
FTX,NR_028379
FMN2,NM_001305424
STUB1,NM_001293197
PNMA2,NM_007257
C16orf91,NA
MRPS17,NM_015969
TNIK,NM_001161560
ARL6IP4,NM_001002251
TBCK,NM_001163435
RSL24D1,NM_016304
TMEM155,NA
SRP72,NM_001267722
CALM2,NM_001305624
HECW1,NM_001287059
DSTN,NM_001011546
FLNB,NM_001164317
GNG10,NM_001017998
RPL32,NM_000994
ERC2,NM_015576
WNK2,NM_001282394
DENND5B,NM_001308339
MICOS10,NM_001032363
EPB41,NM_001166005
SUB1,NM_006713
RBFOX1,NM_001142333
LDHA,NM_001135239
FAM222B,NM_001077498
KCNB2,NM_004770
FBXL20,NM_001184906
CDKN2AIPNL,NM_080656
NT5C3B,NM_052935
MAGI1,NM_001033057
MRPS24,NM_032014
HMGN4,NM_006353
EGR3,NM_001199880
CCDC115,NM_001321118
ARL8B,NM_018184
ATCAY,NM_033064
PRH1,NM_001291314
ATP5MPL,NA
RAB1B,NM_030981
KIAA0586,NM_001244189
NUP50-DT,NR_038956
MEF2D,NM_001271629
AGAP1,NM_001037131
MAP6D1,NM_024871
PDE10A,NM_001130690
NSD2,NM_001042424
UBN2,NM_173569
KCNQ5,NM_001160130
IGF1R,NM_000875
GPATCH8,NM_001002909
POLR2I,NM_006233
HDDC3,NM_001286451
CREBL2,NM_001310
ERC1,NM_001301248
EHMT1,NM_001039765
FAM135B,NM_001362965
IGIP,NM_001007189
PELI3,NM_001098510
DIP2C,NM_014974
ALMS1,NM_001378454
TOMM70,NM_014820
G3BP2,NM_001400004
MAP1LC3A,NM_032514
MFSD3,NM_138431
RAD9A,NM_001243224
SDCCAG8,NM_001350246
ZSWIM5,NM_020883
KDM2A,NM_001256405
KCNIP3,NM_001034914
PTGES2,NM_001256335
PCSK2,NM_001201528
ZNF133,NM_001083330
SHISA4,NM_198149
ABLIM1,NM_001003407
DANT2,NR_130730
SLC35B4,NM_032826
RPL22,NM_000983
COPS8,NM_006710
WDR70,NM_001345998
FTL,NM_000146
OSBP2,NM_001003812
C4orf3,NM_001001701
RPL36AL,NM_001001
SLU7,NM_001364517
BRF2,NM_018310
KSR2,NM_173598
RPS6KA5,NM_001322227
SRSF3,NM_003017
FEN1,NM_004111
RAB6B,NM_001363953
OMG,NM_002544
TMEM130,NM_001134450
SELENOM,NM_080430
POMP,NM_015932
TOMM6,NM_001134493
KCNIP4,NM_001035003
RPL19,NM_000981
NEK1,NM_001199397
RPL23A,NM_000984
ZCCHC7,NM_001289119
CTNND2,NM_001288715
PTPRJ,NM_001098503
NDEL1,NM_001025579
CCNQ,NM_001130997
WIPI2,NM_001033518
SMYD3,NM_001167740
CFL2,NM_001243645
STARD9,NM_020759
SPCS2,NM_014752
FGF14,NM_001321931
PPP3CC,NM_001243974
RPTOR,NM_001163034
RPS21,NM_001024
TOMM7,NM_019059
C19orf53,NM_014047
WDR19,NM_001317924
CA10,NM_001082533
R3HDM2,NM_001330121
MRPL51,NM_016497
HMGA1,NM_001319077
SNHG15,NR_003697
SRXN1,NM_080725
RFK,NM_018339
ODC1,NM_001287188
FAM168A,NM_001286050
DRAP1,NM_006442
SYP,NM_003179
SLC22A23,NM_001286455
MARK1,NM_001286124
CDC37,NM_007065
GABRB1,NM_000812
LRRC4C,NM_001258419
ACP2,NM_001131064
SHPRH,NM_001042683
PEG13,NR_144431
PHF23,NM_001284517
PRKACA,NM_001304349
EMSY,NM_001300942
CDC42BPA,NM_001366010
SLC16A10,NM_018593
DENND4A,NM_001144823
UBE2S,NM_014501
PCMT1,NM_001252049
GNB1,NM_001282538
SRP9,NM_001130440
HAX1,NM_001018837
ZNF652,NM_001145365
MAP2K5,NM_001206804
CADPS,NM_003716
RPL9,NM_000661
ATXN1,NM_000332
DCTN2,NM_001261412
KIF16B,NM_001199865
FNBP1,NM_001363755
TMEM59,NM_001305043
GRSF1,NM_001098477
AUH,NM_001306190
XRN1,NM_001042604
EEF1B2,NM_001037663
KIAA1958,NM_001287036
SNRPD1,NM_001291916
BORCS7,NM_001136200
SMG6,NM_001170957
RFX7,NM_001368073
ACLY,NM_001096
CDK5R2,NM_003936
AMBRA1,NM_001267782
MED13L,NM_015335
RPS3A,NM_001006
CENPX,NM_001271006
DNAJC19,NM_001190233
COA8,NM_001302652
PDE4D,NM_001104631
ASPHD1,NM_181718
RIMS2,NM_001100117
MANBAL,NM_001003897
ATXN7,NM_000333
CHCHD2,NM_001320327
GID8,NM_017896
ELP4,NM_001288725
ZNF385B,NM_001113397
TMSB4X,NM_021109
FAM171A1,NM_001010924
KCNMA1,NM_001014797
EMC10,NM_175063
SOWAHB,NM_001029870
NSG2,NM_015980
STXBP5L,NM_001308330
CBARP,NM_001393918
MKLN1,NM_001145354
OSBPL6,NM_001201480
TPST1,NM_003596
DNAJC5,NM_025219
PNMA8C,NM_001386793
RDH14,NM_020905
BLOC1S2,NM_001001342
CDH18,NM_001167667
CCDC184,NM_001013635
ANKRD65,NM_001145210
RPS13,NM_001017
ATP6V1C1,NM_001007254
FOXP1,NM_001012505
ARHGDIA,NM_001185077
KAZN,NM_001017999
SEZ6L2,NM_001114099
SERF2,NM_001018108
RPS7,NM_001011
TMEM35A,NM_021637
RPS19,NM_001022
FAM98A,NM_001304538
AMPH,NM_001635
ALDOC,NM_005165
MICAL3,NM_001122731
FAM120B,NM_001286379
RNF24,NM_001134337
ATOX1,NM_004045
COMMD1,NM_001321781
LRBA,NM_001199282
NCBP2AS2,NM_001355243
OXLD1,NM_001039842
LDB2,NM_001130834
RUNDC1,NM_001321381
PKM,NM_001206796
ERH,NM_004450
MAK16,NM_032509
SYNC,NM_001161708
TMEM108,NM_001136469
SSNA1,NM_003731
ABRACL,NM_021243
OST4,NM_001134693
NACAD,NM_001146334
SDHAF1,NM_001042631
JAZF1,NM_175061
ANKIB1,NM_019004
UQCRB,NM_001199975
TPI1,NM_000365
TCEAL8,NM_001006684
TMEM117,NM_001286211
CLTC,NM_001288653
DHRSX,NM_145177
SYF2,NM_015484
C9orf16,NA
SPOCK1,NM_004598
PJA2,NM_014819
CALM3,NM_001329921
DYNC2H1,NM_001080463
RAB3A,NM_002866
MOCS3,NM_014484
RPL14,NM_001034996
CTXN3,NM_001048252
CSPP1,NM_001077204
CHP1,NM_007236
ETS2,NM_001256295
EVI5,NM_001308248
GHITM,NM_014394
SCN2B,NM_004588
PRPS1,NM_001204402
RPL7,NM_000971
COX11,NM_001162861
PACS1,NM_018026
KDM4C,NM_001146694
SRPRA,NM_001177842
KAT5,NM_001206833
IRAK1BP1,NM_001010844
NAV3,NM_001024383
MAP2K1,NM_001411065
RAB11FIP3,NM_001142272
MYL6B,NM_001199629
LARP6,NM_001286679
CHSY3,NM_175856
PIGS,NM_033198
ARHGEF11,NM_001377418
PFDN4,NM_002623
EXT1,NM_000127
SNTG1,NM_001287813
PEX11B,NM_001184795
KBTBD7,NM_032138
C6orf120,NM_001029863
TIMM10B,NM_012192
RAB28,NM_001017979
MAGI3,NM_001142782
STAG1,NM_005862
WBP2,NM_001330499
VWA8,NM_001009814
RPS10,NM_001014
UBXN6,NM_001171091
MRPS23,NM_016070
RPL27A,NM_000990
PPM1H,NM_020700
PARD6A,NM_001037281
NBEA,NM_001204197
CTIF,NM_001142397
POLR2E,NM_001316323
DIRAS1,NM_145173
TCF20,NM_001378418
RNF180,NM_001113561
NEUROD6,NM_022728
AFF3,NM_001025108
RAB11FIP5,NM_001371272
RPL21,NM_000982
C3orf80,NM_001168214
ZNF780B,NM_001005851
PSMD2,NM_001278708
MRPL34,NM_001382342
JMJD1C,NM_001282948
GOT2,NM_001286220
CHCHD10,NM_001301339
EML6,NM_001039753
RPL17,NM_000985
XKR6,NM_173683
ZNF438,NM_001143766
CGGBP1,NM_001008390
CCDC7,NM_001026383
KATNAL2,NM_001353899
BEX5,NM_001012978
SORBS1,NM_001034954
COPZ1,NM_001271734
DIS3L2,NM_001257281
BHLHE41,NM_030762
ATP8A2,NM_001313741
MAT2B,NM_013283
CSMD3,NM_001363185
UBE2N,NM_003348
ADGRB3,NM_001704
KCNIP4-IT1,NR_002813
MAGI2,NM_001301128
SBF2,NM_001386339
ZBTB16,NM_001018011
AKAP6,NM_004274
ASB8,NM_001319296
CEP295,NM_033395
VPS13B,NM_015243
LSAMP,NM_001318915
THAP5,NM_001130475
DZIP1,NM_014934
CTSF,NM_003793
MPC2,NM_001143674
MRPL49,NM_004927
FIS1,NM_016068
APEX1,NM_001244249
ATP6V1G1,NM_004888
VGF,NM_003378
MRPL35,NM_001363782
JAM3,NM_001205329
RPL26,NM_000987
RRAGA,NM_006570
AFF1,NM_001166693
CACHD1,NM_001293274
ZNF846,NM_001077624
PKP4,NM_001005476
HIVEP3,NM_001127714
CCSER1,NM_001145065
CDK8,NM_001260
RPS18,NM_022551
AZIN1,NM_001301668
CTDSPL,NM_001008392
SPRY2,NM_001318536
AKTIP,NM_001012398
AFDN,NM_001040000
BTBD8,NM_001376131
UFC1,NM_016406
RUNDC3B,NM_001134405
DNAJC1,NM_022365
EXOC2,NM_018303
FDX2,NM_001031734
PRORP,NM_001256678
DEXI,NM_014015
SLC12A5,NM_001134771
PPIL1,NM_016059
GPR135,NM_022571
DDT,NM_001084392
SURF2,NM_001278928
SLC9A9,NM_173653
RPS6KA2,NM_001006932
VPS13A,NM_001018037
LARGE1,NM_001362949
ASNSD1,NM_001353497
MIPOL1,NM_001195296
TSR2,NM_001346789
CSMD2,NM_001281956
MRPS34,NM_001300900
XYLT1,NM_022166
RPL13,NM_000977
PDP1,NM_001161778
RIT2,NM_001272077
SRP68,NM_001260502
LRFN5,NM_001330106
TMEM271,NM_001362796
CNOT7,NM_001322087
TSPAN13,NM_014399
KCNF1,NM_002236
ANKS6,NM_173551
AGO3,NM_024852
CCNDBP1,NM_012142
CCDC171,NM_001348002
SPRYD3,NM_032840
TRPM2,NM_001001188
CHMP7,NM_001317899
DEGS1,NM_001321541
SYNE1,NM_001099267
MANEAL,NM_001031740
SYT11,NM_152280
MED27,NM_001253881
CELSR2,NM_001408
SLC2A3,NM_006931
BTBD9,NM_001099272
NDUFAF4,NM_014165
SYT13,NM_001247987
MRPS26,NM_030811
HDAC8,NM_001166418
PHACTR1,NM_001242648
PDHB,NM_000925
TBCC,NM_003192
ILF3,NM_001137673
NRP1,NM_001024628
BTF3,NM_001037637
AIG1,NM_001286587
RPL36A,NM_001199972
RIMS1,NM_001168407
ACBD6,NM_032360
SGSM1,NM_001039948
STK38,NM_001305102
BICD1,NM_001003398
NOLC1,NM_001284388
POLR2C,NM_002694
CHIC2,NM_012110
BAG5,NM_001015048
PPIF,NM_005729
RPS3,NM_001005
KCNQ3,NM_001204824
PTK2,NM_001199649
SYNGR1,NM_004711
CHRM3,NM_000740
COX17,NM_001382002
PLA2R1,NM_001007267
CHST2,NM_004267
KIF3C,NM_002254
ZNF483,NM_001007169
RAPGEF4,NM_001100397
PRR13,NM_001005354
VSTM2L,NM_080607
CUEDC2,NM_024040
RPS27A,NM_001135592
ASAH1,NM_001127505
JPT1,NM_001002032
ATP1A3,NM_001256213
DOCK7,NM_001271999
RSL1D1,NM_015659
CHCHD1,NM_203298
ANKRD36,NM_001164315
RPS24,NM_001026
KIF13B,NM_015254
SYT4,NM_020783
ARL6IP5,NM_006407
LSM10,NM_032881
TAF9B,NM_015975
MYDGF,NM_019107
SHANK2,NM_001379226
ZCCHC14,NM_015144
TRIO,NM_007118
NUDCD2,NM_001329991
NAV1,NM_001167738
PLEKHB2,NM_001031706
SSU72,NM_014188
SALL2,NM_001291446
KIZ,NM_001163022
GMDS,NM_001253846
TTC28,NM_001145418
LRTM2,NM_001039029
PSPC1,NM_001042414
OCIAD1,NM_001079839
CLSTN1,NM_001009566
SRRD,NM_001013694
AP1S1,NM_001283
LRATD1,NM_001291410
CAMKV,NM_001320147
AHCYL2,NM_001130720
RPL38,NM_000999
PCCA,NM_000282
PKN2,NM_001320707
MRPL43,NM_001308396
CNTN4,NM_001206955
MSI2,NM_001322250
ANKRD36C,NM_001010914
PSMD8,NM_002812
POU2F1,NM_001198783
SNX17,NM_001267059
ETV1,NM_001163147
SNHG8,NR_003584
SPECC1,NM_001033553
PTPRK,NM_001135648
CCDC180,NM_001348010
M6PR,NM_001207024
DNAH14,NM_001145154
SCOC,NM_001153446
EXOC4,NM_001037126
GPR22,NM_005295
ZNF800,NM_176814
MLLT3,NM_001286691
LRRC6,NA
NEBL,NM_001010896
PPP1R16B,NM_001172735
LAMTOR1,NM_017907
NUDT16,NM_001171905
ARF3,NM_001412914
IQCJ-SCHIP1,NM_001197113
RNF216,NM_001377156
NCOA4,NM_001145260
PREPL,NM_001042385
FHOD3,NM_001281739
ENDOD1,NM_015036
TNR,NM_001328635
NUBP2,NM_001284501
CDHR3,NM_001301161
DST,NM_001144769
CIPC,NM_033426
SLC35F3,NM_001300845
DUSP26,NM_001305115
IRGQ,NM_001007561
THADA,NM_001083953
NSD1,NM_001365684
LRPAP1,NM_002337
DCC,NM_005215
DTNA,NM_001128175
SIVA1,NM_006427
N4BP2,NM_001318359
ANO6,NM_001025356
VPS13C,NM_001018088
AGPAT1,NM_001371437
BPGM,NM_001293085
CSMD1,NM_033225
IPO5,NM_002271
YWHAQ,NM_006826
ROCK1,NM_005406
LRRFIP1,NM_001137550
BICRAL,NM_001318819
S100A6,NM_014624
MRPS7,NM_015971
PCLO,NM_014510
ARL16,NM_001040025
RPS5,NM_001009
RER1,NM_007033
FGF12,NM_001377292
SLC38A6,NM_001172702
ACTR1B,NM_005735
CTSB,NM_001317237
STOML2,NM_001287031
STX8,NM_004853
KAT2B,NM_003884
TRMT11,NM_001031712
FAM131B,NM_001031690
NPTN-IT1,NR_103844
KIF1BP,NA
CHMP3,NM_001005753
LRRC37B,NM_001321350
NR6A1,NM_001278546
SLC30A3,NM_001318949
NRG2,NM_001184935
CACNA1C,NM_000719
NRXN1,NM_001135659
RNF141,NM_016422
EIF4B,NM_001300821
ATRNL1,NM_001276282
IER5,NM_016545
PTPRD,NM_001040712
LSM7,NM_016199
BOD1,NM_001159651
ALYREF,NM_005782
ANK2,NM_001127493
TMEM126B,NM_001193537
C1orf21,NM_030806
ATP5MC2,NM_001002031
HINT3,NM_138571
FRMD5,NM_001286490
NNAT,NM_001322802
ATP5MD,NA
RANBP1,NM_001278639
SFXN5,NM_001330400
ARFIP2,NM_001242854
HMBOX1,NM_001135726
FMN1,NM_001103184
PTPN9,NM_002833
DLGAP2,NM_001277161
FBXO42,NM_018994
RHOV,NM_133639
NPM3,NM_006993
HERPUD1,NM_001010989
UBFD1,NM_019116
GANAB,NM_001278192
CADM4,NM_145296
MCTP1,NM_001002796
TIMM8B,NM_012459
SEC61B,NM_006808
MRPL9,NM_001300733
SIK3,NM_001281748
SF3A1,NM_001005409
DCTN1,NM_001135040
KHDRBS2-OT,NA
ZC4H2,NM_001178032
TMEM14A,NM_014051
NSMCE2,NM_001349485
RPLP0,NM_001002
RPS29,NM_001030001
C2CD2L,NM_001290474
ARL15,NM_019087
SCAMP5,NM_001178111
TIMM10,NM_012456
SRRM3,NM_001039212
C1orf122,NM_001142726
TNKS,NM_003747
THRB,NM_000461
FAM193A,NM_001256666
SUMO2,NM_001005849
TMEM178B,NM_001195278
ZMYM4,NM_001350138
PRADC1,NM_032319
PGM2L1,NM_173582
NFS1,NM_001198989
DLD,NM_000108
RPL37,NM_000997
ZNF638,NM_001014972
TTPAL,NM_001039199
GNAZ,NM_002073
SLC41A2,NM_001352169
SLC39A11,NM_001159770
ZNF91,NM_001300951
SGMS1,NM_147156
TMEM109,NM_024092
CACNA1D,NM_000720
FUT8,NM_001371533
MCHR1,NM_005297
GPX4,NM_001039847
MGAT4C,NM_001351282
ERLEC1,NM_001127397
BCAS2,NM_005872
COMMD8,NM_001329668
PRDX5,NM_001358511
C3orf18,NM_001171740
NAA38,NM_001320924
NFE2L1,NM_001330261
GRM5,NM_000842
VPS4A,NM_013245
UQCR10,NM_001003684
KRT222,NM_152349
NLGN1,NM_001365923
FAM131A,NM_001171093
RAD23A,NM_001270362
NICN1,NM_032316
PSMD3,NM_002809
FRMD6,NM_001042481
ZNF69,NM_001321163
YWHAG,NM_012479
FBXO2,NM_012168
SLC22A17,NM_001289050
CNNM2,NM_017649
PRKCE,NM_005400
SLCO3A1,NM_001145044
ATP5PF,NM_001003696
RCN1,NM_002901
HNRNPK,NM_001318186
PNMA8B,NM_020709
HRAS,NM_001130442
RANBP6,NM_001243202
NRF1,NM_001040110
GBA2,NM_001330660
RAB14,NM_016322
RPS9,NM_001013
WBP11,NM_016312
FN3KRP,NM_024619
RBMS3,NM_001003792
RPRML,NM_203400
PPP2R2B,NM_001271899
TSNARE1,NM_001291931
TUBG1,NM_001070
TFDP2,NM_001178138
ENPP5,NM_001290072
MDGA2,NM_001113498
NRXN3,NM_001105250
TENM2,NM_001080428
L3MBTL2,NM_001003689
DSCAM,NM_001271534
NFATC3,NM_004555
ROGDI,NM_024589
SLC8A3,NM_001130417
ZNF704,NM_001033723
CDK5R1,NM_003885
NSF,NM_006178
KRAS,NM_001369786
PFDN5,NM_002624
ERP44,NM_015051
COA3,NM_001040431
NMT2,NM_001308295
AHCY,NM_000687
SCLT1,NM_001300897
DGKB,NM_001350705
UBE2QL1,NM_001145161
WWC2,NM_001410864
KHDRBS2,NM_001350622
ADGRV1,NM_032119
CLVS1,NM_173519
KLHL22,NM_032775
GABARAP,NM_007278
ATG7,NM_001136031
FKBP4,NM_002014
CTSD,NM_001909
STRN3,NM_001083893
SLC25A4,NM_001151
PET117,NM_001164811
TUSC1,NM_001004125
RHOB,NM_004040
P3H2,NM_001134418
B3GALT1,NM_020981
TXN2,NM_012473
LRCH1,NM_001164211
DYNLL2,NM_080677
BOLA3,NM_001035505
MBD2,NM_003927
SNHG32,NM_001040437
