"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"E2F6 (human)",0.0198554350147483,1.84880103949285,7.24596432541044,"['SUN2', 'RRM2', 'PHF10', 'TPBG', 'GPS1', 'LENG9', 'ABHD14B', 'FOXO4', 'PLCXD2', 'CPLX1', 'DLL1', 'ZFP36L1', 'LRFN3', 'CCNA1', 'UCK1', 'HYAL1', 'NPTX1']",0.973973146695977,0,0,17,"E2F6",0.973973146695977,0.00341885990492273,0.215533721569975,NA,NA,NA,0.299064355607077,0.963019310512442
"SP1 (mouse)",0.0222157109996658,1.66418265419375,6.33546937116,"['SUN2', 'LYNX1', 'WDR1', 'PHF10', 'RNF24', 'SATB1', 'GPS1', 'LENG9', 'TMEM170B', 'SLC5A3', 'UNG', 'ZFP36L1', 'LRFN3', 'ABHD10', 'SAMD14', 'PPP6R1', 'NINJ1', 'PCBP2', 'GNB4', 'ANKRD40', 'RNF150', 'SLC38A2', 'PHLDA1', 'GZF1']",0.973973146695977,0,0,24,"SP1",0.973973146695977,3.01832286015746e-20,3.57204136236744e-06,0.388320844870781,0.386408126477945,-0.478615930845522,0.264000400677414,0.988113407521202
"GATA2 (human)",0.0227358896220073,1.45818956503555,5.51751307817264,"['CNTNAP1', 'SPI1', 'QPRT', 'ACCS', 'GBA2', 'CYB5D1', 'TMEM47', 'ABHD10', 'SAMD14', 'HYAL1', 'PPP6R1', 'RNF150', 'CHAC1', 'ENPP5', 'PHLDA1', 'NEFH', 'TOP3B', 'SUN2', 'TET1', 'LSR', 'ZBTB33', 'TMEM170B', 'TMPRSS11F', 'MID1', 'RNF40', 'CHIT1', 'CTDNEP1', 'BCAN', 'CCNA1', 'ILVBL', 'NINJ1', 'MAP1A', 'GEMIN7', 'CCDC150', 'PDZRN4', 'TMEM185B', 'GPS1', 'LENG9', 'WDR64', 'OR9Q1', 'FIGNL2', 'PLCXD2', 'DLL1', 'UNG', 'ZFP36L1', 'C12ORF56', 'FAM171A2', 'KLC2', 'NRIP2', 'DCDC2B', 'PCBP2', 'SLC17A6', 'ZNF469', 'CHGA', 'RRM2', 'PHF10', 'TPBG', 'TNIP1', 'GNB4', 'EVI2B', 'ZNF134', 'GZF1']",0.973973146695977,0,0,62,"GATA2",0.973973146695977,NA,NA,NA,NA,NA,NA,NA
"SMAD3 (human)",0.0242809885224403,9.64516129032258,35.8613038210407,"['MFSD6', 'PHF10']",0.973973146695977,0,0,2,"SMAD3",0.973973146695977,0.000380619877286622,6.15350809912063e-05,0.561621317668838,0.560989085521792,0.401242555414961,0.0669487073221508,0.0217857866519315
"CPEB1 (human)",0.0242809885224403,9.64516129032258,35.8613038210407,"['CHIT1', 'TMPRSS11F']",0.973973146695977,0,0,2,"CPEB1",0.973973146695977,2.24273447734865e-28,4.99561472400602e-10,0.639223415154641,0.638669197265166,-0.211854590703303,0.00247126144634236,0.66075715249416
"NR3C1 (human)",0.0270538240222884,1.84398334765083,6.65664511753331,"['SUN2', 'ACCS', 'GBA2', 'RNF40', 'TMEM47', 'ABHD10', 'ILVBL', 'SPOCK2', 'ARMCX6', 'POC1A', 'ZNF513', 'GEMIN7', 'STEAP2', 'PHLDA1', 'NEFH']",0.973973146695977,0,0,15,"NR3C1",0.973973146695977,2.01352184151079e-08,4.53866710709949e-05,0.875209995343366,0.87485519958397,-0.0400173354391198,1.30974325722844e-08,0.000110101325516446
"EGR1 (mouse)",0.0337900757311171,1.72375537629446,5.83937326387641,"['SUN2', 'SATB1', 'TPBG', 'GPS1', 'ZBTB33', 'DLL1', 'SLC5A3', 'RNF40', 'ZFP36L1', 'CYB5D1', 'CTDNEP1', 'BCAN', 'GNB4', 'NPTX1', 'GEMIN7', 'PHLDA1', 'ZFP28']",0.973973146695977,0,0,17,"EGR1",0.973973146695977,7.27742019341422e-27,1.90977031975995e-12,0.359060497769574,0.356766579311231,-0.226727657799351,0.000977641118538206,0.0328488510611074
"RBPJ (mouse)",0.0378819818952422,1.75612528416267,5.74828922868275,"['CCDC69', 'TPBG', 'LENG9', 'KCNAB3', 'MID1', 'PARD3B', 'BCAN', 'ABHD10', 'TNIP1', 'DCDC2B', 'CHAC1', 'GEMIN7', 'ENPP5', 'SLC38A2', 'PHLDA1']",0.973973146695977,0,0,15,"RBPJ",0.973973146695977,1.04115446992256e-08,1.25854462262146e-07,0.981432193557065,0.981488350650513,0.0162469708064852,0.138497752700214,0.988364721688265
"MYOG (human)",0.0381897661418188,1.78996163682864,5.84456072238674,"['LYNX1', 'SPI1', 'TPBG', 'QPRT', 'FOXO4', 'ZBTB33', 'MID1', 'ARFGAP1', 'UNG', 'CTDNEP1', 'SLC22A15', 'OGFOD2', 'PDZRN4', 'ZFP28']",0.973973146695977,0,0,14,"MYOG",0.973973146695977,NA,NA,NA,NA,NA,NA,NA
"NFKB1 (mouse)",0.0400372759683916,1.54530870257522,4.97271742330337,"['CNTNAP1', 'SEH1L', 'SLC24A3', 'SATB1', 'LENG9', 'DLL1', 'MFSD6', 'SLC22A15', 'PPP6R1', 'NRIP2', 'NPTX1', 'EPHB3', 'CHGA', 'CD74', 'RASL10B', 'TPBG', 'KCNAB3', 'PARD3B', 'BCAN', 'TNIP1', 'GNB4', 'GEMIN7', 'THOP1', 'ZFP28', 'GZF1']",0.973973146695977,0,0,25,"NFKB1",0.973973146695977,7.96434248710725e-37,1.3710717056212e-22,0.652682491089264,0.651497012715713,0.0400672732004047,6.42213577310839e-10,0.00866341841448702
"RUNX1 (mouse)",0.0418504086470927,6.88479262672811,21.8499477142263,"['POC1A', 'PLCXD2']",0.973973146695977,0,0,2,"RUNX1",0.973973146695977,1.6929510081426e-06,0.000111969367651406,0.776910620331424,0.777432761469334,0.376613226539541,0.00556787921217813,0.146611449266683
"IRF8 (mouse)",0.0610743903873198,1.69365665574989,4.73489264299956,"['SATB1', 'QPRT', 'TET1', 'MID1', 'PARD3B', 'UNG', 'MFSD6', 'UCK1', 'TNIP1', 'RNF150', 'CTXN2', 'CCDC150', 'GZF1']",0.99956279533899,0,0,13,"IRF8",0.99956279533899,NA,NA,NA,NA,NA,NA,NA
"IKZF1 (mouse)",0.0672068863196935,1.66561478127644,4.49712586712479,"['PRDM8', 'TOP3B', 'WFIKKN1', 'SATB1', 'QPRT', 'KCNAB3', 'PLCXD3', 'HYAL1', 'PCBP2', 'CHAC1', 'ZFP28', 'GZF1', 'CBR3']",0.99956279533899,0,0,13,"IKZF1",0.99956279533899,NA,NA,NA,NA,NA,NA,NA
"SREBF1 (mouse)",0.0682788738052881,1.7407469342252,4.67243436957803,"['CHIT1', 'PRDM8', 'SUN2', 'SLC24A3', 'ILVBL', 'TPBG', 'WDR64', 'MID1', 'ZBTB3', 'PDZRN4', 'UNG']",0.99956279533899,0,0,11,"SREBF1",0.99956279533899,1.11092046160666e-09,0.000665052669653175,0.694072735950746,0.694013065239297,-0.0355155355693743,0.149350754460139,0.970416977892136
"NR2C2 (human)",0.0744083076407024,4.81451612903226,12.5090164990244,"['SEH1L', 'ZFP28']",0.99956279533899,0,0,2,"NR2C2",0.99956279533899,0.0672280242870101,0.434282635590338,NA,NA,NA,0.0268655493773719,0.643799525709974
"AHR (human)",0.0794889187259175,1.61640058700583,4.09294879051935,"['SPI1', 'QPRT', 'LSR', 'ACCS', 'ARFGAP1', 'UNG', 'LRFN3', 'CCNA1', 'NPTX1', 'EVI2B', 'PHLDA1', 'EPHB3', 'ZFP28']",0.99956279533899,0,0,13,"AHR",0.99956279533899,2.48205345843522e-07,0.0063204709340211,0.679198571970668,0.678429240963586,0.0239455926725743,0.0852973230294195,0.141912098450382
"POU2F1 (mouse)",0.0808853561616061,1.68371590602214,4.23407824369309,"['SATB1', 'TPBG', 'GEMIN7', 'ZBTB33', 'ACCS', 'DLL1', 'SLC5A3', 'MID1', 'PARD3B', 'TMEM220', 'CBR3']",0.99956279533899,0,0,11,"POU2F1",0.99956279533899,6.54433396505887e-34,2.18848837879623e-19,0.981311917399815,0.981367780680289,-0.0348269431647314,6.54224466399266e-05,0.284292561648001
"ELK1 (mouse)",0.0897838517083922,1.55381165919283,3.74523015791076,"['PRDM8', 'SEH1L', 'RASL10B', 'CCDC69', 'TPBG', 'GBA2', 'ARFGAP1', 'FAM171A2', 'SAMD14', 'CTXN2', 'NEFH', 'ZFP28', 'GZF1', 'CBR3']",0.99956279533899,0,0,14,"ELK1",0.99956279533899,2.97076636837325e-12,6.01933715300983e-10,0.68506901964184,0.684763681333511,0.277192937522881,0.847078702109006,0.949378598943762
"CBFB (human)",0.090252244592213,1.81230382925298,4.35885677594502,"['CCNA1', 'DCXR', 'FIGNL2', 'ZBTB33', 'NEFH', 'MID1', 'ZNF486', 'ZNF134']",0.99956279533899,0,0,8,"CBFB",0.99956279533899,0.933105631132624,0.270758940391247,NA,NA,NA,0.23247373302362,0.112135786562734
"WT1 (human)",0.0961425652152997,1.40193938821975,3.2832342868465,"['LYNX1', 'SLC24A3', 'PHF10', 'RNF24', 'SATB1', 'GPS1', 'LENG9', 'ACCS', 'PLA2G6', 'CPLX1', 'DLL1', 'GBA2', 'SLC5A3', 'ZBTB3', 'RNF40', 'ZFP36L1', 'LRFN3', 'MFSD6', 'SAMD14', 'HYAL1', 'PCBP2', 'ZNF513', 'NPTX1']",0.99956279533899,0,0,23,"WT1",0.99956279533899,NA,NA,NA,NA,NA,NA,NA
"RELA (human)",0.0980655609556479,1.39799941159164,3.24632104407505,"['PRDM8', 'SUN2', 'LYNX1', 'CNTNAP1', 'RASL10B', 'GPS1', 'WDR64', 'ABHD14B', 'CPLX1', 'GBA2', 'ZBTB3', 'UNG', 'LMF1', 'CTDNEP1', 'CCNA1', 'SAMD14', 'TNIP1', 'PPP6R1', 'OGFOD2', 'NPTX1', 'SLC38A2', 'ZNF134', 'CBR3']",0.99956279533899,0,0,23,"RELA",0.99956279533899,0.0149342318487538,0.34873178822299,NA,NA,NA,0.213890538881729,0.5892990649623
"TFAP2A (mouse)",0.0998543433604046,1.52422907488987,3.5118889054628,"['SUN2', 'CNTNAP1', 'FBXW5', 'PHF10', 'RASL10B', 'ABHD14B', 'CTDNEP1', 'BCAN', 'UCK1', 'TNIP1', 'ILVBL', 'GNB4', 'ENPP5', 'NEFH']",0.99956279533899,0,0,14,"TFAP2A",0.99956279533899,NA,NA,NA,NA,NA,NA,NA
