"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"BATF",0.00803670374871137,18.3050847457627,88.2989010554074,"['SNAPC5', 'DDIT3']",0.34171884954809,0,0,2,"BATF",0.34171884954809,NA,NA,NA,NA,NA,NA,NA
"NFE2L2",0.00911250265461573,5.27020408163265,24.7599873795759,"['PRKCH', 'DDIT3', 'PRKCD', 'COPS7A']",0.34171884954809,0,0,4,"NFE2L2",0.34171884954809,0.00118881384996741,0.000367576825174863,NA,0.583084689948513,NA,0.617939010179287,0.857426658241868
"SOX17",0.0458742041141326,31.8679775280899,98.2124005350144,"['TCF7']",0.919140862542383,0,0,1,"SOX17",0.919140862542383,NA,NA,NA,NA,NA,NA,NA
"STAT4",0.0490208460022604,6.09416195856874,18.37700415038,"['PRKCD', 'ETV5']",0.919140862542383,0,0,2,"STAT4",0.919140862542383,0.158259183296659,0.00569971249280619,0.669799260330258,0.670195370214115,0.721653127925236,0.000563706059944711,0.00224822180794868
"KLF4",0.0696714072079914,4.92003476749239,13.1068017573998,"['PRKCD', 'TSIX']",0.960592612897064,0,0,2,"KLF4",0.960592612897064,NA,NA,NA,NA,NA,NA,NA
"KLF5",0.0785984222520265,4.56779661016949,11.6177505839083,"['PRKCD', 'RPS27A']",0.960592612897064,0,0,2,"KLF5",0.960592612897064,NA,NA,NA,NA,NA,NA,NA
"PBX3",0.0896553105370593,12.7438202247191,30.7353269895162,"['MEIS2']",0.960592612897064,0,0,1,"PBX3",0.960592612897064,3.22816210426973e-07,6.51489672993758e-06,0.668454257691109,0.669012533982407,0.338232604459552,0.0221725538942105,0.143852060939715
"CEBPA",0.14932834213474,2.31325301204819,4.39889987623795,"['DDIT3', 'PGAM1', 'TRIB2']",0.993009127264524,0,0,3,"CEBPA",0.993009127264524,NA,NA,NA,NA,NA,NA,NA
"KLF1",0.221662620695041,4.24419475655431,6.39429864088339,"['RPS27A']",0.993009127264524,0,0,1,"KLF1",0.993009127264524,NA,NA,NA,NA,NA,NA,NA
"ILF2",0.230840043791177,1.6612987012987,2.43551416606529,"['RPS26', 'RPS15A', 'FN1', 'RPL10A']",0.993009127264524,0,0,4,"ILF2",0.993009127264524,1.56877630572739e-07,2.08245898596945e-05,0.979548924310056,0.978559889391117,0.0345800206400066,0.00159106397745079,0.0373373765200316
"FLI1",0.245684306607649,3.74421678783873,5.25578658580037,"['PRKCD']",0.993009127264524,0,0,1,"FLI1",0.993009127264524,NA,NA,NA,NA,NA,NA,NA
"ZFP42",0.245684306607649,3.74421678783873,5.25578658580037,"['TSIX']",0.993009127264524,0,0,1,"ZFP42",0.993009127264524,NA,NA,NA,NA,NA,NA,NA
"RAD21",0.264634356870999,1.558606271777,2.07202082729481,"['RPS15A', 'UBE2L6', 'RPL22L1', 'RPS27A']",0.993009127264524,0,0,4,"RAD21",0.993009127264524,3.43510504429041e-08,0.00211333341251407,0.554465216526275,0.556364550203254,-0.104934269134778,0.587365411151445,0.595021688055369
"SRF",0.27927769387468,1.96123424598001,2.50164974110735,"['TCF7', 'ETV4']",0.993009127264524,0,0,2,"SRF",0.993009127264524,0.566939874462354,0.486810910227213,NA,NA,NA,0.648619787089759,0.798764404810656
"CLOCK",0.324099520117331,2.65051498127341,2.98634755296508,"['PER2']",0.993009127264524,0,0,1,"CLOCK",0.993009127264524,2.98382363226557e-07,0.117714124778753,NA,NA,NA,0.134922863287464,0.440212303673612
"CBFB",0.344975907167906,2.4461970613656,2.60344031759194,"['CHGB']",0.993009127264524,0,0,1,"CBFB",0.993009127264524,0.336395728400923,0.0843165895772951,NA,NA,NA,0.705646777174372,0.673322010895091
"JUN",0.348579089071764,1.35671732522796,1.42983100252662,"['SNAPC5', 'DDIT3', 'COPS7A', 'ETV5']",0.993009127264524,0,0,4,"JUN",0.993009127264524,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"EP300",0.378538111977631,1.21862228931188,1.18381663198215,"['HIST3H2A', 'DDIT3', 'PRKCD', 'TCF7', 'FN1', 'ETV4']",0.993009127264524,0,0,6,"EP300",0.993009127264524,1.89494543731061e-13,5.37466541456109e-05,0.670892277845148,0.671305971042362,-0.0953296570415946,0.00876285349747977,0.489193039984772
"NR2C2",0.384824332606174,2.11928838951311,2.0238532893878,"['FKBP5']",0.993009127264524,0,0,1,"NR2C2",0.993009127264524,0.402056473031875,0.277010757371613,NA,NA,NA,0.114398968750216,0.431767702098037
"TBL1XR1",0.384824332606174,2.11928838951311,2.0238532893878,"['PRKCD']",0.993009127264524,0,0,1,"TBL1XR1",0.993009127264524,0.00133926730234486,0.826796461305088,NA,NA,NA,0.0384030944186743,0.249741732622952
"JUND",0.394403823318356,2.05074302283436,1.90797021624821,"['DDIT3']",0.993009127264524,0,0,1,"JUND",0.993009127264524,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"RUNX3",0.413120035519126,1.92611508341845,1.70271864208478,"['TCF7']",0.993009127264524,0,0,1,"RUNX3",0.993009127264524,NA,NA,NA,NA,NA,NA,NA
"SALL4",0.431260945676876,1.81573033707865,1.52710534647325,"['SALL2']",0.993009127264524,0,0,1,"SALL4",0.993009127264524,NA,NA,NA,NA,NA,NA,NA
"ELK1",0.440121179613284,1.76513732833958,1.44865735191401,"['TCF7']",0.993009127264524,0,0,1,"ELK1",0.993009127264524,0.00158906358864242,0.00303798375119974,0.574064472595197,0.575660380656649,0.486387404755736,0.879801610123535,0.852046911199861
"ATF3",0.457431945360417,1.67193968066233,1.30766943185723,"['DDIT3']",0.993009127264524,0,0,1,"ATF3",0.993009127264524,NA,NA,NA,NA,NA,NA,NA
"ESRRA",0.490472764398448,1.51217228464419,1.07724965099872,"['PRKCD']",0.993009127264524,0,0,1,"ESRRA",0.993009127264524,3.97009204015718e-06,0.000686998334671645,0.814314479916059,0.813849267481223,-0.204395105781407,0.02047786984313,0.14713666348662
"BCLAF1",0.506234884040304,1.44318181818182,0.982452545466015,"['PRKCD']",0.993009127264524,0,0,1,"BCLAF1",0.993009127264524,0.00405159713360227,0.0582027256425803,NA,NA,NA,0.883069074835272,0.745050895986006
"SMAD2",0.517921417767434,1.05453087409783,0.693809344882015,"['ARL4D', 'TGFB1', 'DOCK8', 'RPS27A', 'CHGB']",0.993009127264524,0,0,5,"SMAD2",0.993009127264524,9.95260767321379e-05,0.0746209655110175,NA,NA,NA,0.021921619243099,0.1337083695003
"SMAD4",0.524862123234955,1.08818181818182,0.701463408118035,"['TCF7', 'FN1', 'RPS27A']",0.993009127264524,0,0,3,"SMAD4",0.993009127264524,2.6143173958053e-06,0.000415163766704799,NA,NA,NA,0.987751854577839,0.881859982037229
"ILF3",0.530547131872769,1.05332542975696,0.667646616607442,"['RPS26', 'RPS15A', 'FN1', 'RPL10A']",0.993009127264524,0,0,4,"ILF3",0.993009127264524,8.34596668775493e-12,8.99414741624542e-09,0.955212820399178,0.954440404750361,0.014271138041382,0.149703660334499,0.187562771411261
"TARDBP",0.543550823859756,1.29534510433387,0.789683910365229,"['FN1']",0.993009127264524,0,0,1,"TARDBP",0.993009127264524,0.000106564971244019,0.0298690282333832,NA,NA,NA,0.583853026637885,0.575263436701714
"UBTF",0.550670393865062,1.26932584269663,0.757303718289886,"['CHGB']",0.993009127264524,0,0,1,"UBTF",0.993009127264524,0.0724738210447933,0.7188021801499,NA,NA,NA,0.0758156155340282,0.0767511797960229
"SP1",0.561950341080917,1.0284398034398,0.592732841395666,"['PRKCD', 'MYH11', 'MEIS2']",0.993009127264524,0,0,3,"SP1",0.993009127264524,0.000994485006887694,0.024800432107589,0.854719423344633,0.855329011820536,-0.155203394594898,0.441069173275815,0.748818357339388
"BMI1",0.571373259870185,1.19715921136315,0.670065080257614,"['RPS27A']",0.993009127264524,0,0,1,"BMI1",0.993009127264524,0.0587176417349245,0.0302175866767317,0.642672906249219,0.643848446984843,0.509116464845248,0.906120760764144,0.702304648426258
"HDAC8",0.571373259870185,1.19715921136315,0.670065080257614,"['FN1']",0.993009127264524,0,0,1,"HDAC8",0.993009127264524,4.8454337043983e-12,4.86826995539711e-06,NA,0.25888270355716,NA,0.486332445256896,0.626092944577498
"SOX2",0.578061192623797,1.17488555971702,0.643926045007976,"['SALL2']",0.993009127264524,0,0,1,"SOX2",0.993009127264524,2.34190160445113e-07,0.0707051980771265,0.345934934102191,0.346003102161616,-0.609558365892617,0.00280263092532215,0.0123757939728393
"GATA1",0.578061192623797,1.17488555971702,0.643926045007976,"['RPS27A']",0.993009127264524,0,0,1,"GATA1",0.993009127264524,NA,NA,NA,NA,NA,NA,NA
"SREBF2",0.584645346014968,1.15342185903984,0.619099023344492,"['INSIG1']",0.993009127264524,0,0,1,"SREBF2",0.993009127264524,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795
"SREBF1",0.603791022166682,1.09347152266563,0.55168604983906,"['INSIG1']",0.993009127264524,0,0,1,"SREBF1",0.993009127264524,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577
"CCNE1",0.603791022166682,1.09347152266563,0.55168604983906,"['PRKCH']",0.993009127264524,0,0,1,"CCNE1",0.993009127264524,0.0039009333385772,0.0125434503762708,0.297537379590384,0.298426789945011,0.478697187178268,0.944516533348096,0.976964414646426
"GFI1B",0.616064621702709,1.05683520599251,0.511934583497751,"['USHBP1']",0.993009127264524,0,0,1,"GFI1B",0.993009127264524,NA,NA,NA,NA,NA,NA,NA
"GTF2B",0.64511946597776,0.975108038029386,0.427409121951053,"['MYH11']",0.993009127264524,0,0,1,"GTF2B",0.993009127264524,0.873558572970789,0.710465513752938,NA,NA,NA,0.701213133649978,0.296459987068298
"AR",0.665163035755521,0.878393308080808,0.35814124419306,"['MAK', 'ETV5', 'FKBP5']",0.993009127264524,0,0,3,"AR",0.993009127264524,0.200046744772851,0.861411560094761,NA,NA,NA,0.81419125889625,0.854594127053686
"STAT5A",0.666780351674236,0.918254355968083,0.37216352743301,"['FN1']",0.993009127264524,0,0,1,"STAT5A",0.993009127264524,NA,NA,NA,NA,NA,NA,NA
"ESR2",0.691882311478821,0.85040885040885,0.313239092471074,"['RPS26', 'RPL36AL', 'RPL10A', 'RPS27A']",0.993009127264524,0,0,4,"ESR2",0.993009127264524,0.399830705555453,0.968846147109587,NA,NA,NA,0.8492175983245,0.611855475808359
"SMAD1",0.694148911609195,0.832218257508177,0.303816896846874,"['ARL4D', 'RPS27A']",0.993009127264524,0,0,2,"SMAD1",0.993009127264524,6.39103702533312e-06,0.0473177906945825,0.568731152125754,0.570773541825616,-0.606167714112597,0.58247778071935,0.976327083597052
"RUNX1",0.696830713046517,0.84434456928839,0.304988046734349,"['UBE2L6']",0.993009127264524,0,0,1,"RUNX1",0.993009127264524,0.000231211794443627,0.00266844905234418,0.407835390416994,0.409193582499894,0.311454994991717,0.968727668091942,0.694600735560215
