11332,1.40846725164688
653784,-0.828057886267245
55759,-1.36160693100407
6529,1.34002727196446
6533,1.08516877756687
11259,-1.49084492178596
64084,-0.586008446721078
10242,1.72316694902301
6133,-1.20367980215549
6164,-1.16233179573882
NA,-1.12698493063525
4726,-1.39595742346998
55568,1.24321892168516
4736,-1.46144693308918
9519,0.686701938788292
28969,1.85805071435259
54543,-0.928263407065807
6804,0.957253014060956
8910,0.866906443116174
6129,-0.957925450159566
4781,1.99090663944404
23245,1.27603228429778
5711,1.20343883549078
84986,0.965715976928638
280636,-1.45063379329801
23642,-0.915361121973749
2197,-0.947721227405001
4055,0.23564867254865
6166,-1.12420448585768
170691,2.17763991303086
6210,-1.27641766882977
6154,-0.961053674984776
3131,0.758327916058603
80781,0.952336392263496
