"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ILF3",8.21265008059506e-13,8.56003974623557,238.208191568833,"['RPL21', 'SSR4', 'RPS8', 'RPL11', 'RPS3A', 'NEDD8', 'RPL10A', 'RPL9', 'UQCRH', 'RPS26', 'RPS14', 'RPS28', 'RPS15A', 'MRPL40', 'SUMO1', 'RPL18A', 'RPL24', 'LAMTOR2', 'MRPL9', 'RPL29', 'RPS24', 'RPS13']",8.95178858784861e-11,0,0,22,"ILF3",8.95178858784861e-11,2.69292009318988e-36,3.7376762105082e-23,0.760953611767452,0.761748681080659,0.130802087571629,0.000107358378291278,0.118967657211547
"ILF2",1.5202223220886e-07,7.29487179487179,114.523936236258,"['RPL21', 'SSR4', 'RPS8', 'RPL11', 'NEDD8', 'RPL10A', 'RPL9', 'MRPL21', 'RPS26', 'RPS15A', 'SUMO1', 'RPS24', 'RPS13']",8.28521165538288e-06,0,0,13,"ILF2",8.28521165538288e-06,3.5200782480735e-29,4.95097972971707e-21,0.875209995343366,0.87485519958397,-0.0155306062535701,1.5319464133528e-06,0.0459476609269091
"RAD21",2.51934356878856e-05,5.19458560473067,55.0050882102492,"['RPS14', 'RPL30', 'RPS15A', 'SUMO1', 'RPL11', 'RPL35A', 'RPS3A', 'RPS27A', 'MEA1', 'RPS10', 'RPS13']",0.000915361496659844,0,0,11,"RAD21",0.000915361496659844,7.94137601101377e-22,5.3961587983296e-16,0.931056809246814,0.931195297025472,0.0980899705599007,0.0236612922567521,0.263611385869428
"ESR1",4.61885869955986e-05,2.79345537417325,27.8864443647646,"['FIS1', 'RPL21', 'RPS8', 'RPL11', 'RPS3A', 'MYL6B', 'NEDD8', 'RPL10A', 'RPL9', 'RPS26', 'RPS14', 'RPS15A', 'SUMO1', 'RPL18A', 'RPL36AL', 'BAG1', 'RPL24', 'SEC61B', 'RPL29', 'RPS10', 'RPS24', 'RPS13', 'RPS12']",0.00125863899563006,0,0,23,"ESR1",0.00125863899563006,0.000160127592785165,0.620936199705528,0.635858440247454,0.635012071511032,-1.23151048308644,0.806268154080142,0.901763669611147
"POLE",0.0128101616119127,13.7724550898204,60.0137009477905,"['SUMO1', 'NEDD8']",0.249957257346473,0,0,2,"POLE",0.249957257346473,2.86434868238664e-13,4.7764033956505e-10,0.728690099935244,0.728738933259623,0.206185926767563,2.22964185378982e-05,0.01206814118431
"TP53",0.0147746293819598,2.09109991603694,8.81365951657303,"['PLK3', 'RPS19BP1', 'ARL3', 'RPL11', 'COX17', 'GPS2', 'NEDD8', 'SUMO1', 'BAG1', 'RPL26', 'RPS27A', 'RPS10', 'TPT1']",0.249957257346473,0,0,13,"TP53",0.249957257346473,0.0856611584776267,0.206280298465481,NA,0.932887607650947,NA,0.169939845342364,0.217697839327482
"KLF7",0.0160523009305074,Inf,Inf,"['SUMO1']",0.249957257346473,0,0,1,"KLF7",0.249957257346473,2.91669901271608e-10,0.00319665964955834,0.749355041539165,0.749979835424336,-0.283301944210379,0.196417532866883,0.889578566327159
"CTCF",0.0295315601848938,4.78220574606117,16.8443429784575,"['SUMO1', 'H2AFZ', 'FAU']",0.331383539423846,0,0,3,"CTCF",0.331383539423846,2.63600574573633e-10,4.0200056720519e-06,NA,NA,NA,0.669080706896203,0.546821613652762
"ESR2",0.031995818513551,2.26892731240557,7.80998827584748,"['RPS26', 'RPL18A', 'RPL36AL', 'RPS27A', 'RPL29', 'RPL10A', 'RPS24', 'RPS13']",0.331383539423846,0,0,8,"ESR2",0.331383539423846,0.0229584522941577,0.000452765461234045,0.559070884624173,0.558290839809761,0.762765792734755,0.84541352720504,0.428400896345096
"HDAC8",0.0332922987681504,4.5480458419042,15.4744038706741,"['PPIL1', 'RPS28', 'RPS10']",0.331383539423846,0,0,3,"HDAC8",0.331383539423846,1.24745752603698e-34,2.28932736027621e-23,0.807161755024846,0.807068829378932,0.0843062960992484,0.0031862206220775,0.970443567730733
"HTT",0.0334423755381863,2.40275247925521,8.16438822656084,"['CHCHD2', 'NDUFA13', 'SUMO1', 'COX5B', 'COX6C', 'UQCRH', 'COX6B1']",0.331383539423846,0,0,7,"HTT",0.331383539423846,1.02651761221649e-08,2.17911601153395e-06,NA,NA,NA,0.00397838317968004,0.71559196907756
"CBFB",0.036630427353911,7.28566396618528,24.0927875723822,"['RPL35', 'CHGB']",0.332726381798025,0,0,2,"CBFB",0.332726381798025,0.933105631132624,0.270758940391247,NA,NA,NA,0.23247373302362,0.112135786562734
"E2F2",0.0479654196302491,6.19101796407186,18.8038237901181,"['RPS3A', 'RPS24']",0.40217159536132,0,0,2,"E2F2",0.40217159536132,NA,NA,NA,NA,NA,NA,NA
"PLAGL2",0.0626885803252346,20.547619047619,56.908192158529,"['SUMO1']",0.488075375389327,0,0,1,"PLAGL2",0.488075375389327,0.00819881413140029,6.36752034954057e-05,0.691868938070099,0.691998852995107,0.606863294080586,0.768307060515965,0.737247213935807
"NOD2",0.0692145055345931,4.95041916167665,13.2203162528724,"['FIS1', 'NDUFA13']",0.502958740218044,0,0,2,"NOD2",0.502958740218044,NA,NA,NA,NA,NA,NA,NA
"CHD2",0.0777403969465779,15.4092261904762,39.361023010091,"['SUMO1']",0.51509455872137,0,0,1,"CHD2",0.51509455872137,3.12072798810652e-34,4.77603253239374e-15,0.989134230030469,0.989110864920836,-0.0288683313271323,4.1974247633909e-06,0.0888070399667096
"EED",0.0803358486079202,3.10210843373494,7.822088403526,"['RPS15', 'RPS3A', 'RPS10']",0.51509455872137,0,0,3,"EED",0.51509455872137,1.32061753901997e-13,0.000123983777149904,0.557525972716661,0.555916968654112,-0.348844104229664,0.107938286456768,0.79976899674182
"TCF3",0.0957997081134049,2.13268459739392,5.00220242648023,"['EEF1B2', 'RPL24', 'COX7A2', 'MYL6B', 'RPS13']",0.580120454686729,0,0,5,"TCF3",0.580120454686729,0.177419248886588,0.511849127548809,NA,NA,NA,0.714955881036476,0.36917205273233
"SALL1",0.107126944699877,10.2708333333333,22.942378939477,"['SUMO1']",0.61457036696245,0,0,1,"SALL1",0.61457036696245,NA,NA,NA,NA,NA,NA,NA
"UBTF",0.14573159162955,3.08952095808383,5.9503826474763,"['SUMO1', 'CHGB']",0.733837121230933,0,0,2,"UBTF",0.733837121230933,3.59150496844087e-06,0.00370066599456155,0.958359910452292,0.958368108772713,-0.165504112692869,0.0359813567631038,0.14640382262042
"PRDM1",0.149470354404828,6.84523809523809,13.0104510995664,"['SUMO1']",0.733837121230933,0,0,1,"PRDM1",0.733837121230933,0.0355085613947441,0.054707687765749,0.793845451936547,0.793985424868183,0.104183951864419,0.942931880829048,0.875453886603775
"KLF1",0.149470354404828,6.84523809523809,13.0104510995664,"['RPS27A']",0.733837121230933,0,0,1,"KLF1",0.733837121230933,NA,NA,NA,NA,NA,NA,NA
"HIF1A",0.175683255579356,2.13377648525135,3.71079219768304,"['PLK3', 'SUMO1', 'NEDD8']",0.733837121230933,0,0,3,"HIF1A",0.733837121230933,0.524431052539902,0.00186529445025647,0.333119346825934,0.332395158408244,1.84590119513897,0.000607543792814419,0.0107428676317449
"PHF8",0.176584111664041,5.5995670995671,9.70941396045403,"['SUMO1']",0.733837121230933,0,0,1,"PHF8",0.733837121230933,1.58487046372761e-21,4.91351161682606e-08,0.711789076479266,0.71235248031676,-0.181987581364382,0.000126717638757984,0.0928492931142256
"GATA1",0.179773501158138,2.68497787034626,4.60757653887334,"['SUMO1', 'RPS27A']",0.733837121230933,0,0,2,"GATA1",0.733837121230933,NA,NA,NA,NA,NA,NA,NA
"KRT7",0.18981700321026,5.13244047619048,8.52854971186943,"['COG3']",0.733837121230933,0,0,1,"KRT7",0.733837121230933,NA,NA,NA,NA,NA,NA,NA
"RBM15",0.18981700321026,5.13244047619048,8.52854971186943,"['SUMO1']",0.733837121230933,0,0,1,"RBM15",0.733837121230933,0.000211379499842859,3.6070340124333e-06,0.499690906571161,0.498274189955925,0.650816024009453,0.299988193034133,0.46945588808118
"FLI1",0.202838470871062,4.73717948717949,7.55743715651783,"['SUMO1']",0.733837121230933,0,0,1,"FLI1",0.733837121230933,NA,NA,NA,NA,NA,NA,NA
"RFX5",0.202838470871062,4.73717948717949,7.55743715651783,"['NDUFA7']",0.733837121230933,0,0,1,"RFX5",0.733837121230933,2.74292497856261e-10,8.10708441051652e-09,0.735943358549628,0.73604346991408,0.315420713179113,0.545461600122586,0.790868736407654
"SMAD2",0.21374411770897,1.52594790304737,2.35450052018661,"['RPS14', 'RPL30', 'RPS3A', 'RPS27A', 'TPT1', 'CHGB']",0.733837121230933,0,0,6,"SMAD2",0.733837121230933,1.10590851456242e-15,1.22838266859519e-09,0.918063217588431,0.917938942839456,-0.128042748588536,0.000469750016243818,0.323329170426695
"MYB",0.226702299292798,2.28542914171657,3.39184556494684,"['COX7B', 'SUMO1']",0.733837121230933,0,0,2,"MYB",0.733837121230933,NA,NA,NA,NA,NA,NA,NA
"BHLHE40",0.228260513842582,4.1047619047619,6.06383216878054,"['SUMO1']",0.733837121230933,0,0,1,"BHLHE40",0.733837121230933,3.6110998757055e-46,2.06609867043539e-35,0.753698566682594,0.754330683764031,0.0821059864303979,0.000172513667666472,0.104608127082639
"TAF1",0.229312106765802,1.85403614457831,2.73038580390926,"['RPL30', 'ECI1', 'RPL35A']",0.733837121230933,0,0,3,"TAF1",0.733837121230933,3.46518029494953e-15,5.19003106679668e-08,0.860533732514407,0.860006042520274,0.0613531664320346,0.283202610448139,0.380327342341919
"ZBTB7A",0.252876474247242,3.62114845938375,4.97855100006511,"['SUMO1']",0.733837121230933,0,0,1,"ZBTB7A",0.733837121230933,0.763404268301703,0.308476160028187,NA,NA,NA,0.627230583146274,0.894529047097813
"POU5F1",0.272634289853456,1.45225008588114,1.8873790357935,"['PSMB6', 'RPL30', 'SUMO1', 'RPL24', 'RPL29']",0.733837121230933,0,0,5,"POU5F1",0.733837121230933,NA,NA,NA,NA,NA,NA,NA
"IRF8",0.27671176372271,3.23934837092732,4.16184636783369,"['SUMO1']",0.733837121230933,0,0,1,"IRF8",0.733837121230933,NA,NA,NA,NA,NA,NA,NA
"MAX",0.280356726324207,1.95722840034217,2.48899260724657,"['RPL34', 'RPL35']",0.733837121230933,0,0,2,"MAX",0.733837121230933,0.00372279666000216,0.0282340068244151,NA,NA,NA,0.779299418167454,0.445241901746584
"EPAS1",0.298235097384178,1.86771910724007,2.25970326703864,"['SUMO1', 'NEDD8']",0.733837121230933,0,0,2,"EPAS1",0.733837121230933,0.000280460614303386,0.00174798382130483,0.646057403289582,0.645292575717164,0.104296500592549,0.146006906555981,0.594689659885876
