"Ensembl","Gene_Symbols"
"ENSG00000241399","CD302"
"ENSG00000001626","CFTR"
"ENSG00000112667","DNPH1"
"ENSG00000130158","DOCK6"
"ENSG00000197168","NEK5"
"ENSG00000214300","SPDYE3"
"ENSG00000143333","RGS16"
"ENSG00000163145","C1QTNF7"
"ENSG00000118849","RARRES1"
"ENSG00000105329","TGFB1"
"ENSG00000225526","MKRN2OS"
"ENSG00000149380","P4HA3"
"ENSG00000189184","PCDH18"
"ENSG00000111837","MAK"
"ENSG00000115414","FN1"
"ENSG00000164161","HHIP"
"ENSG00000170615","SLC26A5"
"ENSG00000230561","CCDC192"
"ENSG00000243978","RTL9"
"ENSG00000133742","CA1"
"ENSG00000066923","STAG3"
"ENSG00000137252","HCRTR2"
"ENSG00000178878","APOLD1"
"ENSG00000228300","FAM174C"
"ENSG00000125458","NT5C"
"ENSG00000164776","PHKG1"
"ENSG00000069018","TRPC7"
"ENSG00000181218","HIST3H2A"
"ENSG00000140557","ST8SIA2"
"ENSG00000163584","RPL22L1"
"ENSG00000136206","SPDYE1"
"ENSG00000185674","LYG2"
"ENSG00000153086","ACMSD"
"ENSG00000052802","MSMO1"
"ENSG00000164675","IQUB"
"ENSG00000125355","TMEM255A"
"ENSG00000116678","LEPR"
"ENSG00000174226","SNX31"
"ENSG00000175832","ETV4"
"ENSG00000165181","SHOC1"
"ENSG00000130307","USHBP1"
"ENSG00000147459","DOCK5"
"ENSG00000083067","TRPM3"
"ENSG00000050344","NFE2L3"
"ENSG00000227954","TARID"
"ENSG00000234745","HLA-B"
"ENSG00000176597","B3GNT5"
"ENSG00000133392","MYH11"
"ENSG00000169783","LINGO1"
"ENSG00000160396","HIPK4"
"ENSG00000096060","FKBP5"
"ENSG00000253649","PRSS51"
"ENSG00000188992","LIPI"
"ENSG00000173124","ACSM6"
"ENSG00000134138","MEIS2"
"ENSG00000173698","ADGRG2"
"ENSG00000137857","DUOX1"
"ENSG00000134539","KLRD1"
"ENSG00000004059","ARF5"
"ENSG00000186480","INSIG1"
"ENSG00000135577","NMBR"
"ENSG00000081059","TCF7"
"ENSG00000104432","IL7"
"ENSG00000153802","TMPRSS11D"
"ENSG00000187054","TMPRSS11A"
"ENSG00000120437","ACAT2"
"ENSG00000112782","CLIC5"
"ENSG00000130164","LDLR"
"ENSG00000128573","FOXP2"
"ENSG00000166960","CCDC178"
"ENSG00000106483","SFRP4"
"ENSG00000143199","ADCY10"
"ENSG00000163273","NPPC"
"ENSG00000107099","DOCK8"
"ENSG00000278558","TMEM191B"
"ENSG00000109084","TMEM97"
"ENSG00000187753","C9orf153"
"ENSG00000179399","GPC5"
"ENSG00000206384","COL6A6"
"ENSG00000253250","C8orf88"
"ENSG00000187010","RHD"
"ENSG00000255501","CARD18"
"ENSG00000027075","PRKCH"
"ENSG00000150893","FREM2"
"ENSG00000270641","TSIX"
