GENE_SYMBOLS,refseq_ids
CD163L1,NM_001297650
LAMTOR5,NM_001382293
TNFAIP2,NM_001371220
CHRM3,NM_000740
AIDA,NM_022831
RPL9,NM_000661
TIMM8B,NM_012459
NAA38,NM_001320924
COX7C,NM_001867
CSF2RA,NM_001161529
C1orf162,NM_001300834
KCNIP4,NM_001035003
SYNDIG1,NM_001323606
FMC1,NM_197964
MAP2K6,NM_001330450
RASL10A,NM_001007279
KIAA0586,NM_001244189
NNAT,NM_001322802
MZT2A,NM_001085365
ERC2,NM_015576
NDUFS6,NM_004553
FKBP5,NM_001145775
RPS29,NM_001030001
TUBB2A,NM_001069
RASSF4,NM_032023
FGF14,NM_001321931
GPR65,NM_003608
RPSA,NM_001304288
YBX3,NM_001145426
RAB27A,NM_004580
SCD,NM_005063
IGSF6,NM_005849
IKBKE,NM_001193321
SELENOM,NM_080430
SELPLG,NM_001206609
SNTG1,NM_001287813
PIK3AP1,NM_152309
KHDRBS3,NM_006558
UBE2QL1,NM_001145161
DLEU7,NM_001306135
HAAO,NM_012205
STAT3,NM_001369512
ATP5MC1,NM_001002027
PGM5,NM_021965
RPL10A,NM_007104
PFDN5,NM_002624
GRM5,NM_000842
TNFRSF13C,NM_052945
RPL7,NM_000971
SYN3,NM_001135774
MRC2,NM_006039
IL15,NM_000585
PTPRT,NM_001394024
FCGR2A,NM_001136219
MEI4,NM_001282136
RNF149,NM_173647
FRMPD4,NM_001368395
SNHG19,NR_132114
CCDC191,NM_001353766
RPL35A,NM_000996
SNRNP25,NM_024571
NDUFAB1,NM_005003
RNF217,NM_001286398
TUBB3,NM_001197181
GLIPR1,NM_006851
RPS10,NM_001014
ATP8A2,NM_001313741
HCN1,NM_021072
KCNB2,NM_004770
MAMDC2,NM_001347990
NME1,NM_000269
STXBP5L,NM_001308330
PRIM1,NM_000946
ZNF711,NM_001330574
FIS1,NM_016068
BCL6,NM_001130845
CKLF,NM_001040138
CYSLTR1,NM_001282186
KCNQ5,NM_001160130
DBNDD2,NM_001048221
NT5C,NM_001252377
CHCHD7,NM_001011667
ACSM5,NM_001324371
AKTIP,NM_001012398
FAU,NM_001997
IQCJ-SCHIP1,NM_001197113
EEPD1,NM_030636
PNMA8B,NM_020709
SMIM3,NM_032947
PVT1,NR_003367
RALYL,NM_001100391
C1orf216,NM_001348691
SGCE,NM_001099400
NIBAN1,NM_052966
TRPS1,NM_001282902
NAP1L3,NM_004538
PHACTR2,NM_001100164
GALNT17,NM_022479
TGFBR3L,NM_001195259
NDUFB2,NM_004546
HRH1,NM_000861
EML1,NM_001008707
UQCRFS1,NM_006003
DDN,NM_015086
CALCOCO2,NM_001261390
GOLPH3,NM_022130
IGSF10,NM_001178145
ATP2B4,NM_001001396
CCSER1,NM_001145065
GRB2,NM_002086
EID2,NM_153232
PIGL,NM_001411072
RPS3A,NM_001006
MGST1,NM_001260511
AFF3,NM_001025108
SLC29A3,NM_001174098
FLOT2,NM_001330170
PCSK1,NM_000439
NUP210,NM_024923
KAZN,NM_001017999
KLHL2,NM_001161521
SLC6A6,NM_001134367
TMEM108,NM_001136469
CDH12,NM_001317227
RBMS1,NM_002897
CDK5R2,NM_003936
SHOC1,NM_001080551
PGS1,NM_024419
POLR2I,NM_006233
TMEM70,NM_001040613
RPS6KA5,NM_001322227
RPL37A,NM_000998
GADD45GIP1,NM_052850
PTPN14,NM_005401
CASP1,NM_001223
POGLUT1,NM_152305
CACNA1B,NM_000718
LILRB3,NM_001081450
RPS12,NM_001016
RAB5IF,NM_001199534
KIF21B,NM_001252100
NRG1,NM_001159995
NLRP1,NM_001033053
ELOB,NM_007108
TBC1D2B,NM_001387142
DLEU1,NM_005887
CD93,NM_012072
CNTNAP5,NM_001367498
NHP2,NM_001034833
SPATA6,NM_001286238
ADRB2,NM_000024
BCO2,NM_001037290
CD276,NM_001024736
TSPYL4,NM_021648
CDH18,NM_001167667
FCGR3A,NM_000569
GSDMD,NM_001166237
CLEC1A,NM_001297748
C17orf67,NM_001085430
CLIC4,NM_013943
SERF2,NM_001018108
ALOX15B,NM_001039130
CBWD3,NA
ENO4,NM_001242699
VGF,NM_003378
SCIN,NM_001112706
CITED2,NM_001168388
SERPINA1,NM_000295
RORA,NM_002943
GNG10,NM_001017998
SYNGR2,NM_001320523
ADCY9,NM_001116
RNF175,NM_173662
CSMD1,NM_033225
E2F3,NM_001243076
C12orf57,NM_001301834
C4orf19,NM_001104629
IL4R,NM_000418
TXNIP,NM_001313972
GRM7,NM_000844
ADGRL2,NM_001297704
WNT2B,NM_001291880
GALNT10,NM_017540
OMG,NM_002544
SLC11A1,NM_000578
FAM20A,NM_001243746
LY96,NM_001195797
ABCA7,NM_019112
PLEKHG5,NM_001042663
PDE4B,NM_001037339
TENM2,NM_001080428
BANF1,NM_001143985
ASIC2,NM_001094
GAB1,NM_002039
DLGAP1,NM_001003809
ST6GALNAC5,NM_001320273
LAIR1,NM_001289023
HAMP,NM_021175
IKZF2,NM_001079526
LEPR,NM_001003679
KHDRBS2,NM_001350622
MS4A14,NM_001079692
LINGO2,NM_001258282
CPT1A,NM_001031847
C1orf56,NM_017860
PET100,NM_001171155
PCSK5,NM_001190482
PIM1,NM_001243186
NDUFA7,NM_005001
CHGB,NM_001819
APEX1,NM_001244249
SYT6,NM_001253772
RFK,NM_018339
TIMM17A,NM_006335
WDFY3,NM_014991
STARD13,NM_001243466
OAS1,NM_001032409
CFAP74,NM_001003808
LTBR,NM_001270987
MAP3K8,NM_001244134
ARHGAP17,NM_001006634
TMEM141,NM_032928
SNRPE,NM_001304464
RALGPS2,NM_001286247
TMSB4X,NM_021109
TMEM132D,NM_133448
PLVAP,NM_031310
TLR2,NM_001318787
SLC5A9,NM_001011547
RYR2,NM_001035
S100A6,NM_014624
LIPC,NM_000236
CPEB4,NM_001308189
TSPO,NM_000714
IFI27L2,NM_032036
RPL26,NM_000987
RPL24,NM_000986
TBC1D30,NM_001330186
ADGRE2,NM_001271052
SH2B2,NM_001359228
NRG3,NM_001010848
BACH1,NM_001011545
CTSO,NM_001334
RPA3,NM_002947
LZTS3,NM_001282533
DRAM1,NM_018370
CACNA1C,NM_000719
UGCG,NM_003358
OPRM1,NM_000914
SBNO2,NM_001100122
ATP5F1E,NM_006886
SORCS1,NM_001013031
B4GALT6,NM_001330570
CXorf38,NM_001330455
CNTN5,NM_001243270
FFAR4,NM_001195755
USB1,NM_001195302
CA2,NM_000067
STAB1,NM_015136
FAM89A,NM_198552
SLC25A37,NM_001317812
LRRK2,NM_198578
CEBPB,NM_001285878
GRIN2B,NM_000834
PLXNC1,NM_005761
RPL22L1,NM_001099645
KSR2,NM_173598
HS3ST4,NM_006040
CACNA2D3,NM_018398
C12orf10,NA
MYO1D,NM_001303279
LRFN5,NM_001330106
DISP1,NM_001350630
RPS15,NM_001018
C1orf115,NM_024709
COX7B,NM_001866
ROBO2,NM_001128929
PXN,NM_001080855
WNT5A,NM_001256105
RPS15A,NM_001019
RPL36AL,NM_001001
HVCN1,NM_001040107
RPS26,NM_001029
SIGLEC9,NM_001198558
LGALS1,NM_002305
TOMM6,NM_001134493
BHLHE40,NM_003670
UNC5D,NM_001322818
RPS18,NM_022551
KCNH1,NM_002238
CNTN4,NM_001206955
SEC61B,NM_006808
TNFSF13,NM_001198622
GCA,NM_001330265
TGFBI,NM_000358
RPS2,NM_002952
GRAMD1A,NM_001136199
TAGAP,NM_001278733
CHEK2,NM_001005735
ACOT7,NM_007274
GPR135,NM_022571
NBPF14,NM_001395631
LAMTOR2,NM_001145264
ECT2,NM_001258315
LRRTM4,NM_001134745
OAT,NM_000274
SNHG3,NR_002909
AGFG1,NM_001135187
CXCL12,NM_000609
FLVCR2,NM_001195283
GTF2IRD2,NM_001281447
PROX1,NM_001270616
SRRM4,NM_194286
SNRPD1,NM_001291916
PKNOX2,NM_001382323
CCDC30,NM_001080850
PRELID1,NM_001271828
RPS9,NM_001013
PLSCR1,NM_001363872
RPL35,NM_007209
FGF20,NM_019851
PDGFC,NM_016205
PPA1,NM_021129
PLXNA4,NM_001105543
MDGA2,NM_001113498
VSIG4,NM_001100431
SOCS6,NM_004232
SRGAP1,NM_001346201
NCBP2AS2,NM_001355243
SNHG15,NR_003697
MGAT1,NM_001114617
GABRG3,NM_001270873
RTTN,NM_001318520
LDHA,NM_001135239
CACNA1A,NM_000068
RPS27A,NM_001135592
UBL4A,NM_014235
SGCZ,NM_001322879
TCIRG1,NM_001351059
LAP3,NM_015907
SMIM35,NM_001354434
LIMK2,NM_001031801
IL21R,NM_021798
ELOC,NM_001204857
CENPX,NM_001271006
LDLRAD3,NM_001304263
RPLP1,NM_001003
TMEM258,NM_014206
PARP9,NM_001146102
TOMM5,NM_001001790
ARPIN,NM_001282380
RPS23,NM_001025
B4GALT5,NM_004776
TYMP,NM_001113755
RPL39,NM_001000
IQGAP2,NM_001285460
CLIC1,NM_001287593
RNF144B,NM_182757
LDB2,NM_001130834
DDT,NM_001084392
IFITM2,NM_006435
KCNMA1,NM_001014797
SEC24D,NM_001318066
GCSH,NM_004483
MAP3K7CL,NM_001286617
MPC2,NM_001143674
GOLGA4,NM_001172713
RPL37,NM_000997
FMO4,NM_002022
ERVK13-1,NM_001012731
PSMB9,NM_002800
STEAP3,NM_001008410
APOC1,NM_001321065
NFIL3,NM_001289999
RGS6,NM_001204416
ACSL1,NM_001286708
CEP152,NM_001194998
TCEAL8,NM_001006684
TMEM176B,NM_001101311
CARTPT,NM_004291
CTTNBP2,NM_001363349
PEBP4,NM_001363233
TMEM163,NM_030923
SYCP2,NM_014258
ARMH1,NM_001004307
OST4,NM_001134693
TUSC2,NM_007275
SGSM1,NM_001039948
ARHGEF37,NM_001001669
XKR4,NM_052898
EPDR1,NM_001242946
DIRC3,NR_026597
SUPT4H1,NM_003168
ZFP36,NM_003407
HSPA1A,NM_005345
KIAA1217,NM_001098500
MIS12,NM_001258217
TNFSF13B,NM_001145645
FAM13A,NM_001015045
SPNS3,NM_001320449
TCF4,NM_001083962
B3GAT2,NM_080742
PRAF2,NM_007213
SEC61G,NM_001012456
C5,NM_001317163
GRID2,NM_001286838
HMOX1,NM_002133
FAM110B,NM_001377989
RPL23A,NM_000984
MACROD1,NM_001411019
HPGDS,NM_014485
TXLNA,NM_001376857
FAM157C,NR_126161
L1CAM,NM_000425
HIST2H2BF,NA
PIK3IP1,NM_001135911
LITAF,NM_001136472
XBP1,NM_001079539
FIRRE,NR_026975
S100A8,NM_001319196
PROS1,NM_000313
DOCK6,NM_001367830
TNFRSF11A,NM_001270949
SPATS2L,NM_001100422
SLC17A9,NM_001302643
CCDC65,NM_001286957
CRTC3,NM_001042574
MCF2L2,NM_015078
TEF,NM_001145398
TMEM154,NM_152680
EMC10,NM_175063
SCO2,NM_001169109
ESRRA,NM_001282450
PCTP,NM_001102402
KCNH7,NM_033272
DANT2,NR_130730
HRH2,NM_001131055
CLSTN2,NM_022131
SLC2A5,NM_001135585
CBWD6,NA
PTPRB,NM_001109754
HEATR3,NM_001329729
SLC25A19,NM_001126121
DPH6-DT,NR_038251
CPM,NM_001005502
BST2,NM_004335
DNAJC3,NM_006260
LMNB1,NM_001198557
MRPL32,NM_031903
CDH26,NM_001348204
SEMA6D,NM_001198999
SEC14L1,NM_001039573
CDH20,NM_031891
WNT5B,NM_030775
NUDCD2,NM_001329991
NOP10,NM_018648
POLE4,NM_019896
RPS25,NM_001028
EEF1B2,NM_001037663
INSR,NM_000208
UBXN2B,NM_001077619
VMP1,NM_001329394
F13A1,NM_000129
SH2D4A,NM_001174159
NASP,NM_001195193
PPP1R3B,NM_001201329
PCDH8,NM_002590
SEC14L5,NM_014692
PIM3,NM_001001852
TICAM2,NM_021649
PPP1R14A,NM_001243947
KRTCAP2,NM_173852
ZNF804A,NM_194250
SPDYE3,NM_001004351
NHSL1,NM_001144060
RPL32,NM_000994
ZMAT4,NM_001135731
ERMN,NM_001009959
CPED1,NM_001105533
ANTXR1,NM_001410840
SLC5A3,NM_006933
GPR155,NM_001033045
PLS1,NM_001145319
ZBTB16,NM_001018011
ACER3,NM_001300953
TMOD1,NM_001166116
PPP1R14B,NM_138689
NOTCH1,NM_017617
ZC3HAV1,NM_001363491
FDX2,NM_001031734
MRVI1,NA
INPP4B,NM_001101669
PTPN1,NM_001278618
RAD18,NM_020165
OLFM3,NM_001288821
PCNX1,NM_001308160
RNF44,NM_014901
ENPP1,NM_006208
MRO,NM_001127174
FCGBP,NM_003890
AMPD2,NM_001257361
SGK1,NM_001143676
PLA2G7,NM_001168357
FTH1,NM_002032
RPS13,NM_001017
MYOM1,NM_003803
EXTL1,NM_004455
NELL1,NM_001288713
HECW1,NM_001287059
FAM153CP,NM_001079527
DBP,NM_001352
ROMO1,NM_080748
ARG2,NM_001172
BEAN1,NM_001136106
GALNT13,NM_001301627
MANF,NM_006010
LRRC6,NA
OLFML3,NM_001286352
SPON1,NM_006108
HIST1H2AC,NA
SLC16A3,NM_001042422
FSTL5,NM_001128427
SNHG16,NR_038108
BDH1,NM_004051
ID2,NM_002166
EBPL,NM_001278636
HSPA1B,NM_005346
IQCH,NM_001031715
AHNAK,NM_001346445
ACOT11,NM_015547
CCND3,NM_001136017
ITPKC,NM_001411098
SNHG7,NM_032887
CSKMT,NM_001043229
CEMIP2,NM_001135820
PPARD,NM_001171818
BCL7B,NM_001197244
TSHZ2,NM_001193421
CYP51A1,NM_000786
BUB3,NM_001007793
MCUB,NM_017918
CPVL,NM_001348052
RPL12,NM_000976
GRIP1,NM_001178074
GPC6,NM_005708
B3GNTL1,NM_001009905
POMZP3,NM_012230
GABRG1,NM_173536
ITGAV,NM_001144999
HSPA6,NM_002155
NPAS3,NM_001164749
KRI1,NM_023008
RPL36A,NM_001199972
CPNE4,NM_001289112
PRR5,NM_001017528
C1RL,NM_001297640
SLC35F3,NM_001300845
VAMP8,NM_003761
OLR1,NM_001172632
PAICS,NM_001079524
HSPB8,NM_014365
CHSY1,NM_014918
HSP90B1,NM_003299
NDST3,NM_004784
S100A9,NM_002965
NEK10,NM_001031741
NCF4,NM_000631
KCNQ1OT1,NR_002728
RASGEF1C,NM_001031799
ADAM32,NM_001313994
HAPLN4,NM_023002
POU6F2,NM_001166018
PLTP,NM_001242920
MPHOSPH6,NM_005792
KCNJ2,NM_000891
RPL19,NM_000981
NETO2,NM_001201477
CCDC26,NR_130917
TMEM39A,NM_018266
NBPF9,NM_001037675
EPB41L3,NM_001281533
HIF1A,NM_001243084
LRRN3,NM_001099658
GRPEL1,NM_025196
ENOSF1,NM_001126123
CAMK1G,NM_020439
TTC12,NM_001318533
SNHG12,NR_024127
EML3,NM_001300793
CALR,NM_004343
HELB,NM_001370285
OSCAR,NM_001282349
PDGFB,NM_002608
SLC40A1,NM_014585
MORC1,NM_014429
APOE,NM_000041
RHOB,NM_004040
MS4A4A,NM_001243266
CSGALNACT1,NM_001130518
RASSF2,NM_014737
RPS11,NM_001015
FSTL4,NM_015082
SPP1,NM_000582
DLGAP2,NM_001277161
RPS27,NM_001030
SOD2,NM_000636
CD14,NM_000591
FGR,NM_001042729
TG,NM_003235
ANKRD36B,NM_001353337
ASTN2,NM_001184734
ADAMTS17,NM_139057
IRGQ,NM_001007561
TANC1,NM_001145909
PLCXD3,NM_001005473
OTUD1,NM_001145373
SLC35B1,NM_001278784
OLFML2B,NM_001297713
TFPT,NM_001321792
CSF2RB,NM_000395
SORCS3,NM_014978
IER3,NM_003897
ADAMTS19,NM_133638
FXYD5,NM_001164605
ABCB4,NM_000443
ETV1,NM_001163147
MCM5,NM_006739
GALNTL6,NM_001034845
DNAAF4,NM_001033559
NEUROD2,NM_006160
SDCBP,NM_001007067
NOP2,NM_001033714
CHI3L1,NM_001276
HSPA5,NM_005347
DGKG,NM_001080744
HIST2H2BE,NA
PPIF,NM_005729
PPIB,NM_000942
CDKN1A,NM_000389
APCDD1,NM_153000
TMEM182,NM_001321343
FRG1-DT,NR_149038
MAN2A1,NM_002372
TCP11L2,NM_001286262
MAFB,NM_005461
ROR2,NM_001318204
LSM10,NM_032881
UNC13C,NM_001080534
CLIC2,NM_001289
VPS9D1,NM_004913
SLC7A5,NM_003486
ANO3,NM_001313726
MYO10,NM_012334
GPR22,NM_005295
LIPG,NM_001308006
TREML1,NM_001271807
FCER1G,NM_004106
ARRDC5,NM_001080523
TBX19,NM_005149
TNFRSF1B,NM_001066
HMGB2,NM_001130688
KCNMB2,NM_001278911
MRPS6,NM_032476
ADARB2,NM_018702
BZW2,NM_001159767
EPOR,NM_000121
FLII,NM_001256264
SENP3,NM_015670
IARS,NA
PDIA4,NM_001371244
PATL2,NM_001145112
ENPP4,NM_014936
SLC2A3,NM_006931
GAD2,NM_000818
SIPA1L1,NM_001284245
KATNAL2,NM_001353899
P4HA1,NM_000917
NFKBIZ,NM_001005474
IFITM3,NM_021034
PCDH17,NM_001040429
PACRG,NM_001080378
DDX21,NM_001256910
RFX2,NM_000635
LGMN,NM_001008530
IFI30,NM_006332
ADAMTSL2,NM_001145320
DDIT3,NM_001195053
CEBPD,NM_005195
RHOU,NM_021205
YBX1,NM_004559
HIST1H2BD,NA
CH25H,NM_003956
GRM1,NM_000838
MMRN1,NM_001371403
SLC4A2,NM_001199692
ABCC3,NM_001144070
S100A11,NM_005620
DDIT4,NM_019058
GK,NM_000167
HMCES,NM_001006109
OLFM2,NM_001304347
PDE7B,NM_018945
KIAA0319,NM_001168374
BTBD19,NM_001136537
SLC26A3,NM_000111
SLC7A1,NM_003045
NECTIN2,NM_001042724
RACGAP1,NM_001126103
MS4A4E,NM_001351235
LAPTM4B,NM_018407
INAFM2,NM_001301268
SPDYE2,NM_001031618
SDF2L1,NM_022044
CD55,NM_000574
GRIK1,NM_000830
CEMIP,NM_001293298
THEMIS2,NM_001039477
PLA2G4C,NM_001159322
CPA6,NM_001127445
IMPDH1,NM_000883
RAB20,NM_017817
RARRES1,NM_002888
CBLN2,NM_182511
CD9,NM_001330312
TTN,NM_001256850
NAMPT,NM_005746
DNAJB11,NM_001378451
COL25A1,NM_001256074
FABP5,NM_001444
KIFC3,NM_001130099
CLEC2B,NM_005127
TNFRSF10D,NM_003840
P3H1,NM_001146289
CRACR2A,NM_001144958
IER2,NM_004907
H1F0,NA
PRKCQ,NM_001242413
FGF2,NM_001361665
XACT,NR_131204
THSD7A,NM_015204
ANKRD30BL,NM_001024655
TBC1D17,NM_001168222
RASGRP3,NM_001139488
BATF3,NM_018664
UFSP2,NM_018359
PRR16,NM_001300783
HSP90AA1,NM_001017963
C12orf42,NM_001099336
PLAC8,NM_001130715
IRAK2,NM_001570
GBP2,NM_004120
AMZ1,NM_001284355
GIPC2,NM_001304725
HSPH1,NM_001286503
RGS16,NM_002928
FES,NM_001143783
DNAJB1,NM_001300914
STX4,NM_001272095
APOLD1,NM_001130415
CASS4,NM_001164114
RASGEF1B,NM_001300735
TMUB1,NM_001136044
TGFBR1,NM_001130916
PFN1,NM_001375991
PTPRG,NM_001375471
CALCR,NM_001164737
EZH2,NM_001203247
RNASE1,NM_002933
MGAM,NM_001365693
ZNF568,NM_001204835
APOL6,NM_030641
CHORDC1,NM_001144073
FPR1,NM_001193306
ITPRIP,NM_001272012
HSPB1,NM_001540
MLKL,NM_001142497
FTL,NM_000146
FAM210A,NM_001098801
KNTC1,NM_014708
TSHR,NM_000369
MCC,NM_001085377
DPEP2,NM_001324159
TPRG1,NM_198485
ADGRG6,NM_001032394
LAMA2,NM_000426
PDK1,NM_001278549
BTG1,NM_001731
EYA2,NM_005244
NBEAL2,NM_001365116
IL1B,NM_000576
CENPQ,NM_018132
UNC5C,NM_003728
ZNF385D,NM_024697
HEG1,NM_020733
JUNB,NM_002229
RAMP1,NM_001308353
IL1RAP,NM_001167928
GNLY,NM_001302758
RBMS3,NM_001003792
RPH3AL,NM_001190411
TNFAIP3,NM_001270507
PSTPIP2,NM_024430
PKDCC,NM_138370
TEX41,NR_033870
