"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ILF3",1.57233996035646e-15,7.15666666666667,243.943653381051,"['RPL32', 'RPL10', 'RPL12', 'RPL11', 'NEDD8', 'RPL10A', 'RPL9', 'UQCRH', 'RPL7', 'TOMM22', 'RPS4X', 'RPS14', 'RPL7A', 'RPS15A', 'MRPL40', 'RPL18A', 'SUMO2', 'MRPL9', 'RPS2', 'RPL18', 'RPL17', 'RPS13', 'GABARAPL2', 'GABARAPL1', 'RPL21', 'SSR4', 'RPS8', 'RPL22', 'RPS3A', 'RPS26', 'RPS25', 'RPS28', 'RPL37A', 'RPL24', 'LAMTOR2', 'RPL29', 'RPS24', 'RPS23']",2.34278654093112e-13,0,0,38,"ILF3",2.34278654093112e-13,2.69292009318988e-36,3.7376762105082e-23,0.760953611767452,0.761748681080659,0.130802087571629,0.000107358378291278,0.118967657211547
"ILF2",7.2690765600458e-10,6.48537549407115,136.466708740554,"['GABARAPL2', 'GABARAPL1', 'RPL21', 'SSR4', 'RPL10', 'RPS8', 'RPL11', 'NEDD8', 'RPL10A', 'RPL9', 'MRPL21', 'TOMM22', 'RPL7', 'RPS26', 'RPS4X', 'RPL7A', 'RPS15A', 'SUMO2', 'RPS2', 'RPL18', 'RPL17', 'RPS13', 'RPS24', 'RPS23']",5.41546203723412e-08,0,0,24,"ILF2",5.41546203723412e-08,3.5200782480735e-29,4.95097972971707e-21,0.875209995343366,0.87485519958397,-0.0155306062535701,1.5319464133528e-06,0.0459476609269091
"RAD21",7.72492040282869e-07,4.49104993195855,63.2054385217352,"['RPL30', 'RPL10', 'CDCA5', 'RPS5', 'RPL22', 'RPL11', 'RPL35A', 'RPS3A', 'MEA1', 'RPS4X', 'RPS14', 'RPS25', 'RPS15A', 'RPS19', 'RPS18', 'SUMO2', 'RPS2', 'RPS27A', 'RPS10', 'RPL17', 'RPS13']",3.83671046673825e-05,0,0,21,"RAD21",3.83671046673825e-05,7.94137601101377e-22,5.3961587983296e-16,0.931056809246814,0.931195297025472,0.0980899705599007,0.0236612922567521,0.263611385869428
"ESR1",1.58311711664628e-06,2.6525155662105,35.4273024000025,"['RPL10', 'RPL12', 'RPL11', 'RPL36A', 'NEDD8', 'RPL10A', 'RPL9', 'RPL7', 'RPS4X', 'RPS14', 'RPL7A', 'RPS15A', 'RPL18A', 'RPS19', 'RPS18', 'BLOC1S1', 'RPL36AL', 'BAG1', 'RPL36', 'SEC61B', 'RPS2', 'RPL18', 'RPS10', 'RPL17', 'RPS13', 'RPS12', 'FIS1', 'RPL21', 'RPS8', 'RPL22', 'NME2', 'RPS3A', 'RPS26', 'RPS25', 'HAX1', 'RPL27A', 'RPL37A', 'RPL24', 'RPL29', 'RPS24', 'RPS23']",5.89711125950739e-05,0,0,41,"ESR1",5.89711125950739e-05,0.000160127592785165,0.620936199705528,0.635858440247454,0.635012071511032,-1.23151048308644,0.806268154080142,0.901763669611147
"ESR2",0.00132157745737223,2.73478991596639,18.1287287637706,"['RPL32', 'RPL10A', 'RPL7', 'RPS26', 'RPS4X', 'RPL7A', 'RPS25', 'RPL18A', 'RPS18', 'RPL36AL', 'RPL36', 'RPS27A', 'RPL29', 'RPL17', 'RPS24', 'RPS13']",0.0393830082296926,0,0,16,"ESR2",0.0393830082296926,0.0229584522941577,0.000452765461234045,0.559070884624173,0.558290839809761,0.762765792734755,0.84541352720504,0.428400896345096
"POLR2A",0.0087173502773151,3.66295546558704,17.3713463516224,"['GABARAPL1', 'SUMO2', 'NEDD8', 'POLR2I', 'POLR2J', 'POLR2K', 'POLR2L']",0.216480865219992,0,0,7,"POLR2A",0.216480865219992,2.44412415074209e-11,1.19905899647589e-10,0.84009101752082,0.839619614918192,0.149299214073133,0.015622719740102,0.171315465697446
"RFX5",0.0107293401309248,12.4422310756972,56.4226963016997,"['NDUFA7', 'LSM7', 'RPS19']",0.228381668501113,0,0,3,"RFX5",0.228381668501113,2.74292497856261e-10,8.10708441051652e-09,0.735943358549628,0.73604346991408,0.315420713179113,0.545461600122586,0.790868736407654
"CTCF",0.0127613993841254,4.62962962962963,20.1913441549836,"['H2AFZ', 'SUMO2', 'RPL36A', 'FAU', 'RPL17']",0.237681063529335,0,0,5,"CTCF",0.237681063529335,2.63600574573633e-10,4.0200056720519e-06,NA,NA,NA,0.669080706896203,0.546821613652762
"E2F2",0.0197479847639937,8.29083665338645,32.5390783683398,"['RPS3A', 'RPS2', 'RPS24']",0.326938858870562,0,0,3,"E2F2",0.326938858870562,NA,NA,NA,NA,NA,NA,NA
"CHD2",0.0327458278823422,16.531746031746,56.521704384371,"['SUMO2', 'PARK7']",0.487912835446899,0,0,2,"CHD2",0.487912835446899,3.12072798810652e-34,4.77603253239374e-15,0.989134230030469,0.989110864920836,-0.0288683313271323,4.1974247633909e-06,0.0888070399667096
