"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"TBP","TBP","MA0108.2","5.21943",8.12791e-08,0.837937,0.819899,0.0558083,279,"False",4.614658525e-05,0.000238019407742068,0.00516718655237332,NA,NA,NA,0.368365652761604,0.226165565586761,NA,NA,NA,NA
"HOXA10","HOXA10","MA0899.1","5.0061",2.5602e-07,0.844069,0.823298,0.0632626,279,"False",4.614658525e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POU1F1","POU1F1","MA0784.1","4.9867",2.81578e-07,0.75454,0.733381,0.0670534,279,"False",4.614658525e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POU3F1","POU3F1","MA0786.1","4.98272",2.88018e-07,0.79928,0.776844,0.0703717,279,"False",4.614658525e-05,0.00404904668252273,0.18092486936297,0.784727338482766,0.782063146821654,-0.281840652549306,0.656430927641837,0.938907617448373,NA,NA,NA,NA
"POU3F2","POU3F2","MA0787.1","4.97933",2.92355e-07,0.789095,0.767246,0.0696539,279,"False",4.614658525e-05,0.932457172281733,0.484588331884083,NA,NA,NA,0.887662543518287,0.558555561131672,NA,NA,NA,NA
"Arid3b","Arid3b","MA0601.1","4.92129",4.03287e-07,0.821459,0.79376,0.0772844,279,"False",4.614658525e-05,8.57005716572345e-05,0.342511840387981,0.55494388469305,0.551338486800152,-0.372713714832533,0.0322680227681554,0.356001926459514,NA,NA,NA,NA
"MEOX2","MEOX2","MA0706.1","4.89642",4.512e-07,0.859429,0.841309,0.0565823,279,"True",4.614658525e-05,1.3104253433097e-11,3.10356578484076e-09,0.922343423973169,0.920685680820544,0.0431266514403797,0.585354772270624,0.956578002148633,NA,NA,NA,NA
"LEF1","LEF1","MA0768.1","4.88825",4.64953e-07,0.760168,0.744781,0.0515989,279,"False",4.614658525e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POU4F3","POU4F3","MA0791.1","4.80606",7.1239e-07,0.730412,0.708699,0.0698364,279,"False",6.03504314e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAX1","VAX1","MA0722.1","4.79388",7.60081e-07,0.87629,0.857371,0.0595652,279,"False",6.03504314e-05,8.13003459912904e-06,0.00111134125525721,0.985760285349687,0.9848914549356,0.0142033949242549,0.31049562763057,0.258340976177159,NA,NA,NA,NA
"Arid3a","Arid3a","MA0151.1","4.75477",9.25808e-07,0.91581,0.890637,0.0789141,279,"False",6.47354307692308e-05,2.70847589489509e-08,8.28471799494357e-07,0.835132449641389,0.834025019526219,0.230372694348146,0.00440151130775534,0.202475877488421,NA,NA,NA,NA
"POU4F1","POU4F1","MA0790.1","4.72933",1.04836e-06,0.750841,0.728739,0.0706675,279,"False",6.47354307692308e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHOX2B","PHOX2B","MA0681.2","4.72466",1.0599e-06,0.729166,0.70334,0.0893822,279,"False",6.47354307692308e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VSX1","VSX1","MA0725.1","4.63626",1.65283e-06,0.857605,0.836006,0.0712802,279,"False",9.36186495238095e-05,0.0234326050319517,0.13643004857754,0.583225356585256,0.578260551492125,0.121996764117856,0.439131501104522,0.15183113507888,NA,NA,NA,NA
"HOXB13","HOXB13","MA0901.2","4.61521",1.8218e-06,0.789657,0.767805,0.0748926,279,"False",9.36186495238095e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIXL1","MIXL1","MA0662.1","4.59965",1.9864e-06,0.876314,0.85787,0.0584702,279,"False",9.36186495238095e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DLX5","DLX5","MA1476.1","4.59085",2.06304e-06,0.856837,0.833255,0.0775798,279,"False",9.36186495238095e-05,0.0030915277195768,1.48722131590883e-06,0.496003238174396,0.494897264343031,0.669831740042631,0.278802232271024,0.340300389976783,NA,NA,NA,NA
"Dlx1","Dlx1","MA0879.1","4.58081",2.18031e-06,0.874984,0.856185,0.058697,279,"False",9.36186495238095e-05,9.99894636718412e-08,3.87287718335011e-06,0.870131697898246,0.867669007114135,-0.0490264520891322,0.184214441674861,0.0812563500311971,NA,NA,NA,NA
"POU5F1","POU5F1","MA1115.1","4.55572",2.42829e-06,0.82923,0.808771,0.0706639,279,"False",9.36186495238095e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stat6","Stat6","MA0520.1","4.55083",2.45496e-06,0.823883,0.809161,0.0551148,279,"False",9.36186495238095e-05,1.91561129410246e-05,0.0150667618610854,0.969462655401561,0.967808491597212,-0.0652621618739502,0.71463844366624,0.754552667577609,0.628679277249308,0.634573841963653,NA,0.266259080939575
"VAX2","VAX2","MA0723.1","4.55267",2.47606e-06,0.873624,0.856277,0.0579075,279,"False",9.36186495238095e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNX1","MNX1","MA0707.1","4.5347",2.69626e-06,0.875095,0.857582,0.0589406,279,"False",9.37037373913043e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALX3","ALX3","MA0634.1","4.53307",2.71434e-06,0.850963,0.8326,0.0623285,279,"False",9.37037373913043e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dlx2","Dlx2","MA0885.1","4.48425",3.42934e-06,0.88124,0.860045,0.071443,279,"False",0.000113453998333333,1.29624200748029e-08,1.3696997406817e-08,0.761370383921373,0.757190544538018,0.234903039995256,0.0252280165365252,0.0910442716133578,NA,NA,NA,NA
"HOXD9","HOXD9","MA0913.2","4.46184",3.77761e-06,0.83263,0.814017,0.0672023,279,"False",0.000118150864615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VSX2","VSX2","MA0726.1","4.4582",3.86892e-06,0.841304,0.820343,0.0721331,279,"False",0.000118150864615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOXA13","HOXA13","MA0650.2","4.44711",4.04778e-06,0.808518,0.792936,0.0564696,279,"False",0.000119034715555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CDX2","CDX2","MA0465.2","4.41482",4.70529e-06,0.804255,0.7856,0.0682065,279,"False",0.000133428580714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DRGX","DRGX","MA1481.1","4.38545",5.42202e-06,0.878414,0.859175,0.0680134,279,"False",0.000145219953333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXC1","FOXC1","MA0032.2","4.38266",5.4869e-06,0.843498,0.825264,0.0649756,279,"False",0.000145219953333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lhx4","Lhx4","MA0704.1","4.37655",5.6964e-06,0.869166,0.85153,0.0583664,279,"True",0.000145901341935484,4.80016269644917e-08,0.000139290401676926,0.983213435406253,0.982143805439685,0.0462063423322743,0.142953128775076,0.275968774180967,NA,NA,NA,NA
"MEIS2","MEIS2","MA1640.1","4.3586",6.1108e-06,0.770737,0.753406,0.0635967,279,"True",0.000147082374857143,1.04406649814089e-12,0.0041769754893794,0.661516542881257,0.660694227783457,0.475766478558524,0.0504121629799254,0.404354809868214,NA,NA,NA,NA
"MEIS1","MEIS1","MA1639.1","4.35766",6.15858e-06,0.79697,0.780327,0.059528,279,"False",0.000147082374857143,3.33778517479817e-14,7.01982004688682e-07,0.942795513607161,0.94100388031854,0.0588698625222795,0.064382317516819,0.815884540167269,NA,NA,NA,NA
"POU2F3","POU2F3","MA0627.2","4.35103",6.30121e-06,0.788122,0.768735,0.0733718,279,"False",0.000147082374857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHOX","SHOX","MA0630.1","4.34793",6.48348e-06,0.877707,0.857587,0.0682789,279,"False",0.000147082374857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POU4F2","POU4F2","MA0683.1","4.33153",6.95611e-06,0.703374,0.685626,0.0628695,279,"False",0.000153420870555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Msx3","Msx3","MA0709.1","4.32382",7.21564e-06,0.865316,0.845244,0.0703998,279,"False",0.000154843734054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
