"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ELK1","ELK1","MA0028.2","12.9243",4.09471e-39,0.843684,0.805366,0.0731181,417,"False",1.71546479e-36,1.96152184176939e-06,0.00184097154398444,0.951036530742386,0.949421640547145,0.112215746015495,0.607277718007482,0.934538556782921,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","12.94",4.32107e-39,0.888005,0.852902,0.0603722,417,"False",1.71546479e-36,0.715826705811792,0.299845189565373,NA,NA,NA,0.901217463587411,0.187070456441869,NA,NA,NA,NA
"ELK3","ELK3","MA0759.1","12.6477",1.57747e-37,0.86191,0.827514,0.0661889,417,"False",4.17503726666667e-35,0.000428572709926351,0.00549946347054429,0.869917055099829,0.867496613422293,0.14567159454988,0.521815734932162,0.672776814045967,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","12.4884",1.28669e-36,0.862226,0.82927,0.0629027,417,"False",2.55407965e-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEV","FEV","MA0156.2","12.4315",2.63747e-36,0.872713,0.840666,0.0616213,417,"False",4.18830236e-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETS1","ETS1","MA0098.3","12.1519",9.48754e-35,0.877117,0.846278,0.0588146,417,"False",1.25551779333333e-32,7.52655523894193e-32,1.40157225470557e-15,0.682663721438024,0.681210519176397,0.188092591936517,0.9696468600399,0.700385427876603,NA,NA,NA,NA
"ETS2","ETS2","MA1484.1","12.0467",3.47209e-34,0.879221,0.848397,0.059384,417,"False",3.858909475e-32,0.000922039404088273,0.000309298778464677,0.800279124018655,0.797839380110256,0.437771568499582,0.917457867935002,0.776593727718107,NA,NA,NA,NA
"ERG","ERG","MA0474.2","12.0366",3.88807e-34,0.878627,0.84857,0.0582325,417,"False",3.858909475e-32,0.861321530092791,0.0573173626800006,0.385366926574171,0.385852116335828,1.89689683864584,0.261713657357731,0.782728490561612,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","11.9334",1.49908e-33,0.885475,0.853063,0.0607459,417,"False",1.32252168888889e-31,8.57232629394536e-48,1.81074091810226e-15,0.770523909501182,0.767219118236079,-0.0405524586225888,0.875726126385379,0.687899815495324,NA,NA,NA,NA
"ERF","ERF","MA0760.1","11.8772",2.57701e-33,0.860702,0.83128,0.0592858,417,"False",2.04614594e-31,0.0128098941523358,0.0904137875203208,0.802612957812316,0.800330254963236,0.356588456169727,0.398356593803953,0.299696627447422,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","11.8375",5.62717e-33,0.86377,0.829929,0.0584486,417,"False",4.06179361818182e-31,2.6214082932651e-06,0.000213041696985505,0.855435553567989,0.853998804882187,0.292281251191198,0.142966414202948,0.971722476181348,0.184114186503812,0.898898033394353,NA,0.787845757961382
"ETV6","ETV6","MA0645.1","11.1598",1.38016e-29,0.88081,0.851358,0.058754,417,"False",9.13205866666667e-28,8.22276461193199e-08,0.000854977404387748,0.644923116213576,0.641038142285631,0.151776338680699,0.00297878075781317,0.13007673138215,NA,NA,NA,NA
"ETV3","ETV3","MA0763.1","10.9763",9.01746e-29,0.861964,0.835857,0.0589427,417,"False",5.50758710769231e-27,7.89747243417176e-06,4.50409815209607e-07,0.526914857357361,0.525147275873594,0.49502371313844,0.621110999311816,0.981769537525229,NA,NA,NA,NA
"YY2","YY2","MA0748.2","10.7448",1.57844e-27,0.854923,0.821895,0.0641618,417,"False",8.95200971428571e-26,0.379258172631462,0.824088177239849,NA,NA,NA,0.714987960590535,0.763010045071762,NA,NA,NA,NA
"ELF2","ELF2","MA1483.1","10.4082",5.24735e-26,0.816858,0.790052,0.0588458,417,"False",2.77759726666667e-24,1.39201718570856e-25,6.73292249376029e-10,0.871617630508055,0.868963778479846,-0.139227698450992,0.0744177859637535,0.871427915651969,NA,NA,NA,NA
"ETV2","ETV2","MA0762.1","10.28",1.98237e-25,0.830332,0.805106,0.05707,417,"False",9.837511125e-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELF4","ELF4","MA0641.1","9.70301",7.62864e-23,0.805263,0.779983,0.0585775,417,"False",3.56302362352941e-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","9.00326",6.64438e-20,0.796772,0.772676,0.056802,417,"False",2.93090984444444e-18,0.00765626661230016,0.0141285299343714,0.804709777222552,0.802858247571241,0.455874685500427,0.293976833937406,0.118945495127134,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","8.99463",8.40208e-20,0.844359,0.819262,0.0492264,417,"False",3.51118501052632e-18,4.06441193665702e-06,0.546195709801122,NA,NA,NA,0.000165434538181747,0.000338811129950266,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","8.95591",1.17288e-19,0.836489,0.817285,0.0389742,417,"False",4.6563336e-18,0.000167939152916481,3.66403347909552e-05,0.602819148756804,0.598385421300252,0.550195545325108,0.0102730857219038,0.40667354352001,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","8.84519",3.02442e-19,0.874991,0.844252,0.0682097,417,"False",1.1435188e-17,1.51812735740264e-13,0.000781724180531524,NA,NA,NA,0.00259669227582591,0.271091848012478,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","8.28992",4.46939e-17,0.850431,0.820331,0.0576922,417,"False",1.61304348181818e-15,5.15505450293321e-10,0.0470845377361308,0.550076862391613,0.546043396697946,-0.450579880885771,0.844987247074728,0.839065134070986,NA,NA,NA,NA
"ELF5","ELF5","MA0136.2","7.84402",1.49276e-15,0.881779,0.864397,0.0469385,417,"False",5.15326713043478e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPDEF","SPDEF","MA0686.1","7.82934",1.64332e-15,0.820002,0.801715,0.0508897,417,"False",5.43665033333333e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","7.53122",2.09362e-14,0.874113,0.849665,0.0497568,417,"False",6.64933712e-13,0.00277682553643388,0.0196489349748077,NA,NA,NA,0.955532550191724,0.0989364488224664,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","7.44243",3.86887e-14,0.860035,0.835763,0.0585202,417,"False",1.18149337692308e-12,0.736049789758154,0.974285911952428,NA,NA,NA,0.301546809717095,0.0607102853524261,NA,NA,NA,NA
