"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"PITX1 (human)",0.000469178075833082,1.60970266040689,12.3376113843628,"['RPL5', 'COX7B', 'ZCCHC10', 'RPL3', 'CELF1', 'CEP120', 'COX6A1', 'RPL6', 'SUMO1', 'SPDYE2', 'C9ORF16', 'RPL35', 'TMED2', 'ACP2', 'CTSF', 'SNRNP35', 'EIF2B1', 'RPS10', 'RPL39', 'NDEL1', 'GPX4', 'TINF2', 'PAM16', 'AP1B1', 'GLRX2', 'RNF41', 'COX6B1', 'MYL6', 'UFC1', 'RPL24', 'TMEM219', 'RPL27', 'DNAJC8', 'RPL29', 'UBA52', 'OTUB1', 'SET', 'RPL11', 'COX7A2', 'TMEM160', 'NOL3', 'FAM149A', 'APH1A', 'PSMB5', 'RPS15A', 'PHKG1', 'BLOC1S1', 'RPL14', 'AP2S1', 'RPL13', 'STX4', 'RABAC1', 'RPL17', 'GADD45GIP1', 'NOP56', 'CENPV', 'SNAPIN', 'TAF13', 'GSS', 'NDUFA2', 'DOHH', 'RPS26', 'BCKDK', 'RPS27', 'NACA', 'TBCE', 'NDUFAB1', 'NAA16', 'FAU', 'NOL12', 'RPS24', 'GRINA']",0.0869960600310292,0,0,72,"PITX1",0.0869960600310292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRF1 (mouse)",0.000652303447949441,1.55067155067155,11.374176899322,"['RPL5', 'RPL30', 'NDUFA13', 'COX7B', 'COX4I1', 'SAT2', 'PARK7', 'RPL8', 'COX6A1', 'COX7C', 'RPS15', 'RPS14', 'RPS16', 'RPS19', 'TMEM108', 'RPL35', 'RPL38', 'SNRNP35', 'RPS10', 'CHCHD1', 'ACAD10', 'RPS9', 'RPL21', 'RPS8', 'PCDHGA1', 'TNFRSF19', 'PAM16', 'HAUS3', 'GLRX2', 'SYP', 'COMMD6', 'GTPBP4', 'COX6B1', 'DDX39B', 'RPL7L1', 'MRTO4', 'RPL27', 'DNAJC8', 'MZF1', 'UBA52', 'SRSF9', 'DCTN4', 'POMP', 'COX7A2', 'COX5B', 'COX5A', 'PSMB6', 'LDHA', 'PARD6A', 'TDG', 'CEP70', 'RPS3', 'SNRPB2', 'RPS2', 'DCAF11', 'BTF3', 'RWDD1', 'TIMM8B', 'HSPA8', 'NDUFA5', 'YIPF3', 'GSS', 'RPL23A', 'DOHH', 'COX6C', 'RPS25', 'LYRM2', 'LSM7', 'RPS28', 'SPCS1', 'FAM151B', 'ARPC3', 'UBE2S', 'RFXAP', 'NDUFAB1', 'NAA16', 'RPS21', 'TOMM5', 'RPS24', 'RPS23']",0.0869960600310292,0,0,80,"NRF1",0.0869960600310292,3.00037733708396e-05,0.121783865573205,NA,NA,NA,0.399691895689708,0.951789520255054,NA,NA,NA,NA
"YY1 (mouse)",0.000841897355138993,1.54244821209343,10.9203057644375,"['ROBO2', 'NDUFA13', 'RPL3', 'RPL32', 'POP4', 'RPL10A', 'HDDC3', 'MRPL33', 'RPL7', 'SERP2', 'RPS15', 'RPL7A', 'SUMO1', 'RPL36', 'ARL6IP4', 'HMGN2', 'RPS10', 'TNS3', 'ENDOG', 'DUSP3', 'GSTO1', 'MRPS18B', 'DUSP28', 'MRPL47', 'NDUFC1', 'PPRC1', 'COMMD6', 'MRPL46', 'PPP1R3F', 'NDUFS8', 'GORASP1', 'NDUFS3', 'JTB', 'RPL26', 'MAPRE1', 'PTMA', 'RPL28', 'CUL7', 'NDUFB7', 'CCDC148', 'NDUFB11', 'NDUFB2', 'MRPL14', 'COPS7A', 'COX5B', 'UQCRH', 'TSPAN31', 'MRPL20', 'MAN2A1', 'RPL14', 'RPS3', 'TMEM208', 'RPL15', 'SCAND1', 'GADD45GIP1', 'NOP56', 'FIS1', 'RANBP1', 'SURF1', 'SNAPIN', 'YIPF3', 'EIF2AK1', 'RPL35A', 'DOHH', 'TPD52L1', 'DRAP1', 'SPSB3', 'RPS25', 'LSM7', 'RPS28', 'WNK1', 'RPL27A', 'RFXAP', 'PSMG3', 'RUNDC1', 'GALNTL6', 'CLPTM1L', 'FAU']",0.0869960600310292,0,0,78,"YY1",0.0869960600310292,0.0397687432847981,0.0770904245968357,NA,NA,NA,0.593077526429124,0.55039217529829,0.6233827343592,0.913749535334991,NA,0.979809304931412
"HIF1A (human)",0.00182829271301202,1.50663242109293,9.49837229136689,"['SLC25A3', 'COX7B', 'RPL3', 'CEP120', 'EEF1B2', 'RPS15', 'UXT', 'RPS4X', 'MAP1LC3A', 'SUMO1', 'C9ORF16', 'SUMO2', 'TMED2', 'CTSF', 'SNRNP35', 'RPS10', 'ACAD10', 'RPL39', 'RPS13', 'SCN1B', 'NDEL1', 'RPS6', 'SHISA5', 'AP1B1', 'MRPL47', 'EDF1', 'RNF41', 'COX6B1', 'CORT', 'NEIL2', 'DDX39B', 'TXLNB', 'PALLD', 'NDUFS5', 'MRTO4', 'SNRPG', 'JTB', 'RPL24', 'RPL29', 'RPP25', 'MZF1', 'BEX4', 'CUL7', 'RPS19BP1', 'RPL10', 'GMPR2', 'NDUFB3', 'PKD1L1', 'GPS2', 'COX7A2', 'HSD17B12', 'COX5A', 'COX7A1', 'PSMB10', 'PSMB5', 'RPS15A', 'BLOC1S1', 'DDT', 'RPS3', 'RPL13', 'DMD', 'RPL17', 'GDF11', 'TMEM184C', 'TAF13', 'TBCC', 'DOHH', 'BTBD8', 'EIF1', 'TMEM232', 'RPS26', 'FAU', 'TMEM9B', 'RPS23']",0.104077423451161,0,0,74,"HIF1A",0.104077423451161,0.000361225386584333,0.00130289488441869,0.607594291636803,0.605157873841528,0.423842107087656,0.740878645298125,0.635842918848807,NA,NA,NA,NA
"Klf4 (mouse)",0.00217315310355589,3.50666666666667,21.5013936045204,"['DRAP1', 'FIS1', 'TSTD1', 'TRPC3', 'PIK3IP1', 'ODC1', 'DNAJC8', 'RABAC1', 'LAGE3', 'RPS12']",0.104077423451161,0,0,10,"Klf4",0.104077423451161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PPARG (human)",0.00229773759501001,1.35005246589717,8.20268967145693,"['IFI27L2', 'RPL3', 'NDUFA12', 'SAT2', 'PARK7', 'RPL10A', 'RPL8', 'COX6A1', 'RPL6', 'HDDC3', 'SOX2', 'RPS15', 'RPS14', 'RPS16', 'RPL18A', 'RPS19', 'RPL36AL', 'HMGN2', 'RPS10', 'TMEM8B', 'CHGB', 'GABARAPL1', 'DAPK1', 'VPS33B', 'AP1B1', 'C1ORF122', 'RNF41', 'COX6B1', 'MYL6', 'NEIL2', 'DDX39B', 'RPL7L1', 'RPL24', 'HECA', 'SCG3', 'RPL26', 'RPL29', 'UBA52', 'NECAB2', 'ENY2', 'SET', 'BEX1', 'BRI3', 'MRPL16', 'MRPL14', 'SKA2', 'BLOC1S1', 'LLPH', 'SERF2', 'ATP6V1F', 'SURF1', 'EIF2AK1', 'SETDB2', 'OSGIN2', 'LSM4', 'LSM3', 'EIF1', 'RPS26', 'RPS25', 'RPS27', 'BCL6', 'NACA', 'ARPC3', 'OSTC', 'PSMG3', 'NOL12', 'KIAA0825', 'RPS21', 'RPS24', 'KLHDC9', 'DAZAP2', 'SLC25A3', 'COX4I1', 'COX7C', 'USE1', 'MRPL33', 'SUMO1', 'TMED2', 'ACP2', 'CTSF', 'MDP1', 'MRPS26', 'GPX4', 'MRPL47', 'NDUFC1', 'GLRX2', 'C4ORF48', 'SYP', 'JOSD1', 'MZT2B', 'CORT', 'HAX1', 'PALLD', 'UFC1', 'TMEM219', 'OTUB1', 'TSSC4', 'TOMM40', 'URM1', 'TIMM13', 'RPL36A', 'RPS27L', 'UQCR11', 'TMEM160', 'TIMM10', 'UQCR10', 'CLCN3', 'NOL3', 'COX5A', 'PSMB6', 'PSMB5', 'PHKG1', 'OS9', 'TCEAL4', 'ERBB4', 'TDG', 'RPL14', 'RPS3', 'AP2S1', 'NHS', 'RPL13', 'CD59', 'DMD', 'SCAND1', 'RABAC1', 'AAMP', 'POLR2K', 'RPL19', 'RANBP1', 'NDUFA2', 'VEGFB', 'ADAT1', 'RPL35A', 'DOHH', 'RANBP6', 'BCKDK', 'TMEM59', 'PIK3IP1', 'EIF3D', 'TPT1']",0.104077423451161,0,0,140,"PPARG",0.104077423451161,0.000105145671019294,0.0508917234811099,0.890478473183962,0.887673441024361,-0.277340531598484,0.00628147413274265,0.0376946028825148,NA,NA,NA,NA
"FOXF2 (human)",0.00248142445631648,1.52446361675559,9.14513910036183,"['RPL5', 'NDUFA12', 'COX6A1', 'USE1', 'RPL6', 'RPS15', 'COMTD1', 'RPS16', 'MAP1LC3A', 'SUMO1', 'SPDYE2', 'C9ORF16', 'SUMO2', 'CTSF', 'SNRNP35', 'EIF2B1', 'RPS10', 'RPS13', 'RPS9', 'RPS7', 'AP1B1', 'COX6B1', 'MZT2B', 'MYL6', 'DDX39B', 'RPL7L1', 'UFC1', 'SNRPG', 'TMEM219', 'RPL29', 'MAPRE1', 'OTUB1', 'SET', 'BRI3', 'GMPR2', 'RPL11', 'NOL3', 'LAGE3', 'APH1A', 'C7ORF50', 'PSMB5', 'RPS15A', 'ZMAT1', 'PHKG1', 'BLOC1S1', 'RPL13', 'SCAND1', 'RABAC1', 'SERF2', 'ATP6V1F', 'GADD45GIP1', 'RPL41', 'CENPV', 'SNAPIN', 'MDH2', 'DOHH', 'LSM4', 'BCKDK', 'RPS27', 'NACA', 'NDUFAB1', 'NAA16', 'FAU', 'RPS24', 'GRINA']",0.104077423451161,0,0,65,"FOXF2",0.104077423451161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRX (human)",0.00268586899228804,1.50893376547827,8.93251210125737,"['RPL3', 'NDUFA11', 'NDUFA12', 'COX6A1', 'RND2', 'RPL6', 'COMTD1', 'MAP1LC3A', 'SUMO1', 'RPL18A', 'SPDYE2', 'RPL36', 'TMED2', 'CTSF', 'SNRNP35', 'EIF2B1', 'RPS10', 'GABARAPL1', 'GPX4', 'RPS8', 'AP1B1', 'RPS3A', 'GLRX2', 'ATP1B2', 'SYP', 'RNF41', 'COX6B1', 'MZT2B', 'MYL6', 'RPL7L1', 'UFC1', 'SNRPG', 'RPL24', 'TMEM219', 'RPL29', 'MAPRE1', 'OTUB1', 'CUL7', 'SET', 'RPL10', 'COX5A', 'MCHR1', 'LAGE3', 'APH1A', 'C7ORF50', 'PSMB5', 'BLOC1S1', 'AP2S1', 'RPL13', 'SCAND1', 'RABAC1', 'GADD45GIP1', 'FIS1', 'RPL41', 'CENPV', 'SNAPIN', 'TAF13', 'MDH2', 'EIF2AK1', 'GSS', 'BCKDK', 'RPS27', 'NACA', 'PSMG3', 'NAA16', 'FAU', 'RPS24']",0.104077423451161,0,0,67,"CRX",0.104077423451161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR1H3 (human)",0.00350996709327991,1.52241867734688,8.60493662117736,"['DAZAP2', 'RPL3', 'NDUFA12', 'COX6A1', 'RPL9', 'USE1', 'RPL6', 'MRPL33', 'RPS15', 'RPL18A', 'RPS19', 'SPDYE2', 'TMED2', 'TIMM17B', 'CTSF', 'MDP1', 'TMEM8B', 'VPS33B', 'NDUFC1', 'DDX39B', 'PALLD', 'RPL7L1', 'UFC1', 'TMEM126A', 'TMEM219', 'UBA52', 'OTUB1', 'SRSF9', 'NECAB2', 'SET', 'RBM8A', 'MRPS36', 'BRI3', 'RPL11', 'AK1', 'RPS27L', 'TMEM160', 'TIMM10', 'LAGE3', 'APH1A', 'OS9', 'TCEAL4', 'CAMK2N2', 'TDG', 'RPS3', 'RPL13', 'SERF2', 'ATP6V1F', 'RPL19', 'VEGFB', 'DOHH', 'MANBAL', 'RPS25', 'RPS27', 'FAM151B', 'PIK3IP1', 'ARPC3', 'NOL12', 'RPS21', 'RPS24']",0.112043465654937,0,0,60,"NR1H3",0.112043465654937,0.456754798376042,0.0198345677838277,0.658842012446574,0.656835932070148,0.964332309046995,0.959404546977048,0.779557761305753,NA,NA,NA,NA
"PITX2 (human)",0.00365848539478709,1.32811594202899,7.45166814278208,"['RPL5', 'SLC35B4', 'RPL3', 'RPL34', 'GPR61', 'COX6A1', 'RPL6', 'RIMS2', 'CYP4Z1', 'COMTD1', 'RPS16', 'RPL35', 'SNRNP35', 'RPS10', 'RPL39', 'AP2M1', 'RPS13', 'TMEM8B', 'GABARAPL1', 'RPS9', 'RPS8', 'DAPK1', 'RPL23', 'PAM16', 'ATP1B2', 'COX6B1', 'MYL6', 'DDX39B', 'RPL7L1', 'MRTO4', 'SCG5', 'JTB', 'RPL24', 'CHMP4A', 'RPL27', 'SNRPF', 'RPL29', 'UBA52', 'SRSF9', 'BEX4', 'SET', 'RBM8A', 'APH1A', 'MRPL20', 'C7ORF50', 'LDHA', 'ZMAT1', 'BLOC1S1', 'FAM192A', 'SERF2', 'STARD13', 'SNAPIN', 'CPSF6', 'EIF2AK1', 'LSM4', 'MRPL21', 'MANBAL', 'EIF1', 'RPS27', 'BCL6', 'NACA', 'OSTC', 'RPL27A', 'TBCE', 'PSMG3', 'NOL12', 'RPS24', 'SLC25A3', 'COX7B', 'ZCCHC10', 'CELF1', 'MAGEF1', 'USE1', 'MRPL33', 'SNAPC5', 'MAP1LC3A', 'SPDYE2', 'C9ORF16', 'SUMO2', 'TMED2', 'ACP2', 'CTSF', 'EIF2B1', 'NDEL1', 'DUSP4', 'TRPC3', 'GPX4', 'VBP1', 'AKTIP', 'TCF12', 'RPS3A', 'GLRX2', 'PPRC1', 'MZT2B', 'CORT', 'RPL37A', 'UFC1', 'TMEM219', 'RBM23', 'MAPRE1', 'OTUB1', 'ATG4D', 'NDUFB9', 'NDUFB8', 'RNASEK', 'TM2D2', 'RPL10', 'NDUFB5', 'GMPR2', 'RPL11', 'TMEM160', 'COX5A', 'LAGE3', 'PSMB6', 'PSMB5', 'RPS15A', 'PHKG1', 'RPL14', 'RPS3', 'AP2S1', 'RPL13', 'CD59', 'STX4', 'DMD', 'RPL15', 'RABAC1', 'RPL17', 'GADD45GIP1', 'CENPV', 'TAF13', 'MDH2', 'NDUFA2', 'ADAT1', 'DOHH', 'COX6C', 'BCKDK', 'PSMC1', 'NDUFAB1', 'NAA16', 'FAU']",0.112043465654937,0,0,140,"PITX2",0.112043465654937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
