"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ILF3",6.22864198172145e-07,10.9556650246305,156.544810861961,"['RPL7A', 'RPS15A', 'RPL14', 'RPL13', 'RPS3A', 'RPL23A', 'RPL15', 'RPS2', 'RPL9', 'RPL19']",1.55164742868092e-05,0,0,10,"ILF3",1.55164742868092e-05,0.00899011583582085,0.0656179613196807,NA,NA,NA,0.0696174791726616,0.177461398472631
"ESR1",1.24131794294473e-06,7.25,98.5951924203583,"['RPS3A', 'RPL23A', 'RPL9', 'RPL7A', 'RPS15A', 'RPS18', 'RPL14', 'TMED2', 'RPL13', 'RPL15', 'RPS2', 'RPS12', 'RPL19']",1.55164742868092e-05,0,0,13,"ESR1",1.55164742868092e-05,0.0218354448282029,0.772543752271758,0.781200678459919,0.789705432947246,-0.832060479389962,0.617161210665874,0.597262073520639
"RAD21",2.96146345056632e-06,12.6115007012623,160.542222173176,"['RPS15A', 'RPS18', 'RPL13', 'RPL22L1', 'RPS3A', 'RPL23A', 'RPS2', 'RPS27A']",2.46788620880527e-05,0,0,8,"RAD21",2.46788620880527e-05,0.00581829517164384,0.0496628551155047,NA,NA,NA,0.960216252485335,0.943696786885679
"ILF2",1.31052873104941e-05,12.3265625,138.581314779753,"['RPL7A', 'RPS15A', 'RPL14', 'RPL23A', 'RPS2', 'RPL9', 'RPL19']",8.19080456905883e-05,0,0,7,"ILF2",8.19080456905883e-05,0.577716147237425,0.89913887113961,NA,NA,NA,0.707042608664392,0.924807147682672
"EED",0.000279835039263455,18.6122448979592,152.272550403962,"['RPL7A', 'RPS3A', 'RPL15', 'RPL19']",0.00139917519631727,0,0,4,"EED",0.00139917519631727,0.505289174124737,0.521215165320138,NA,NA,NA,0.0903451307685778,0.486806775562445
"TCF3",0.00219528155239464,9.24897959183673,56.6171196074551,"['RPL7A', 'RPL14', 'RPL13', 'RPL23A']",0.009147006468311,0,0,4,"TCF3",0.009147006468311,0.13263111539582,0.397607051196671,NA,NA,NA,0.596688344503463,0.888076822383027
"E2F2",0.00309753299675219,61.9459459459459,357.870977752321,"['RPS3A', 'RPS2']",0.0110626178455435,0,0,2,"E2F2",0.0110626178455435,NA,NA,NA,NA,NA,NA,NA
"UPF1",0.0199403789144558,12.3459459459459,48.3344834658111,"['RPL7A', 'TRMT112']",0.055389941429044,0,0,2,"UPF1",0.055389941429044,0.159171239921861,0.779898433806928,NA,NA,NA,0.565799238016747,0.6529910503547
"ERG",0.0199403789144558,12.3459459459459,48.3344834658111,"['RPL7A', 'RPS18']",0.055389941429044,0,0,2,"ERG",0.055389941429044,NA,NA,NA,NA,NA,NA,NA
"ESR2",0.0227471587741989,4.2552380952381,16.0989062437754,"['RPL7A', 'RPS18', 'RPL23A', 'RPS27A']",0.0568678969354972,0,0,4,"ESR2",0.0568678969354972,0.142739370163513,0.489606906686521,NA,NA,NA,0.878893334239015,0.987973423306276
"WRNIP1",0.0328834596552046,Inf,Inf,"['POLD4']",0.063237422413855,0,0,1,"WRNIP1",0.063237422413855,0.63174740811493,0.143738550282886,NA,NA,NA,0.932436705998606,0.980551156905643
