GENE_SYMBOLS,refseq_ids
ANAPC11,NM_001002244
IFITM3,NM_021034
U2AF1L4,NM_001040425
COA7,NM_023077
DHCR24,NM_014762
USE1,NM_018467
CRIM1-DT,NR_037631
MLIP,NM_001281746
SSR4,NM_001204526
NTNG1,NM_001113226
SRRD,NM_001013694
PLA2R1,NM_001007267
TMC7,NM_001160364
SLC2A12,NM_145176
SOX6,NM_001145811
OCEL1,NM_024578
MYLK,NM_001321309
C9orf153,NM_001010907
DUSP1,NM_004417
FAM43B,NM_207334
SMCR5,NM_144774
DBF4,NM_001318060
PDZRN4,NM_001164595
POLQ,NM_006596
SLC26A3,NM_000111
CUX2,NM_001370598
DLEU1,NM_005887
LDLR,NM_000527
RTL8A,NM_001078172
PCBD1,NM_000281
OPA3,NM_001017989
PHPT1,NM_001135860
CEBPB,NM_001285878
BRINP3,NM_001317188
DHCR7,NM_001163817
PES1,NM_001243225
ANKRD9,NM_001348651
ANO3,NM_001313726
EFNB3,NM_001406
SRXN1,NM_080725
MEIKIN,NM_001278059
CCDC59,NM_014167
APOD,NM_001647
AQP11,NM_001363477
JAGN1,NM_001363890
LRRC73,NM_001012974
PLPP7,NM_001411021
ECT2L,NM_001077706
SVBP,NM_199342
SERHL2,NM_001284334
LRRD1,NM_001045475
GPR85,NM_001146265
LRRC29,NA
NEURL4,NM_001005408
SF3B5,NM_031287
GRAMD1C,NM_001172105
ZNF853,NM_001353546
MRM2,NM_013393
COL11A1,NM_001190709
PDE1A,NM_001003683
EMC9,NM_001346874
ACAT2,NM_001303253
GSG1L,NM_001109763
NEUROD2,NM_006160
BUB3,NM_001007793
ZNF117,NM_015852
POP4,NM_006627
SPRYD4,NM_207344
GRPEL2,NM_152407
GFAP,NM_001131019
SMIM15,NM_001048249
TOP1MT,NM_001258446
C8orf88,NM_001190972
KDM2B-DT,NR_183427
C8orf82,NM_001001795
RGS2,NM_002923
CORIN,NM_001278585
XYLT1,NM_022166
ERICH2,NM_001289947
PRDM6,NM_001136239
COL5A2,NM_000393
SNHG3,NR_002909
MIEN1,NM_001330206
RAB24,NM_001031677
LAGE3,NM_006014
CBX4,NM_003655
PPIF,NM_005729
F2R,NM_001311313
OLMALINC,NR_026762
FGFR2,NM_000141
CIART,NM_001300838
DOLPP1,NM_001135917
ANKRD18A,NM_001331100
ZFAND2A,NM_001365381
CCDC97,NM_001346100
CCDC71L,NM_175884
NUDT12,NM_001300741
OTUD1,NM_001145373
ART3,NM_001130016
SNHG16,NR_038108
SLC39A11,NM_001159770
POLR2L,NM_021128
ZNF350,NM_021632
MRPL50,NM_019051
ZPR1,NM_001317086
LACTB2,NM_016027
PAPPA2,NM_020318
SLC22A10,NM_001039752
MRPL14,NM_001318767
SEPTIN1,NM_001365977
TRIOBP,NM_001039141
KCNA4,NM_002233
TNNT2,NM_000364
UAP1L1,NM_207309
PRC1,NM_001267580
FAM43A,NM_153690
ZSCAN1,NM_182572
PAQR8,NM_133367
SLC25A18,NM_001303484
HCCS,NM_001122608
LGALSL,NM_014181
PIK3IP1,NM_001135911
HIF3A,NM_022462
GLI3,NM_000168
KRT10,NM_000421
CPNE4,NM_001289112
CDK20,NM_001039803
TMEM97,NM_014573
CCNG1,NM_001364015
SLIT3,NM_001271946
OCIAD2,NM_001014446
THSD4,NM_001286429
KLHL21,NM_001324309
NFIL3,NM_001289999
SEMA3A,NM_006080
TMEM191B,NM_001242313
FRG1-DT,NR_149038
MCMDC2,NM_001136160
NPPC,NM_024409
COL6A6,NM_001102608
RCAN3,NM_001251977
DNAJA1,NM_001314039
TCP10L,NM_018277
CCDC167,NM_138493
PLAT,NM_000930
JUN,NM_002228
C10orf143,NM_001355042
RAB3B,NM_002867
DDIT4,NM_019058
MFSD3,NM_138431
TXNDC17,NM_032731
PDE6B,NM_000283
IFIT2,NM_001547
IMPG2,NM_016247
ZNF672,NM_024836
KCNMB3,NM_001163677
ALDH1L1,NM_001270364
FABP3,NM_001320996
COL5A1,NM_000093
A1BG,NM_130786
MANF,NM_006010
KCNQ5-IT1,NR_120503
GADD45G,NM_006705
DNAJC14,NM_001394687
NME6,NM_001308426
RCC1,NM_001048194
NDNF,NM_024574
SOX4,NM_003107
MERTK,NM_006343
TMEM54,NM_001329722
PDLIM5,NM_001011513
MICALL1,NM_001410818
RAB39A,NM_017516
SLC1A3,NM_001166695
FAM131C,NM_182623
HLA-C,NM_001243042
C2orf88,NM_001042519
POLN,NM_181808
LSS,NM_001001438
AQP4,NM_001317384
ENTPD5,NM_001249
SCNN1D,NM_001130413
DGCR6L,NM_033257
C18orf21,NM_001201474
NNMT,NM_001372045
FAM229A,NM_001167676
SLC5A3,NM_006933
WDR66,NA
C14orf119,NM_017924
SYT10,NM_198992
ZNF584,NM_001318002
CATSPERG,NM_001330496
C3orf67,NA
ZBBX,NM_001199201
RBPMS,NM_001008710
PVALB,NM_001315532
ACTL6A,NM_004301
MAF1,NM_032272
C6orf47,NM_021184
GPC5,NM_004466
ZFP36L1,NM_001244698
AHNAK,NM_001346445
KLHDC8B,NM_173546
C10orf90,NM_001004298
GATD3B,NA
MISP3,NM_001291291
ALKBH7,NM_032306
PLEKHG1,NM_001029884
STK17B,NM_004226
PIM1,NM_001243186
FANK1,NM_001350939
RUNX1,NM_001001890
ST8SIA6,NM_001004470
RASGEF1C,NM_001031799
LRRC61,NM_001142928
HTR4,NM_000870
HRK,NM_003806
MAGT1,NM_001367916
ANKRD20A4,NA
PANK4,NM_018216
CDKN2A,NM_000077
SAYSD1,NM_001304793
FBXL8,NM_018378
LSM2,NM_021177
CRHBP,NM_001882
VIPR2,NM_001304522
HSPB1,NM_001540
NRIP2,NM_031474
MORN2,NM_001145450
SCD,NM_005063
ASIC4,NM_018674
ADAMTS20,NM_025003
IQGAP2,NM_001285460
DCUN1D3,NM_173475
WNT5B,NM_030775
HPYR1,NR_026684
COL21A1,NM_001318751
PTHLH,NM_002820
ENTPD7,NM_001349962
NEK6,NM_001145001
NRAD1,NR_026955
SLC27A6,NM_001017372
SLC7A11,NM_014331
VPS25,NM_032353
RHD,NM_001127691
RFX8,NM_001145664
ACOT11,NM_015547
PART1,NM_001039499
KHK,NM_000221
PDGFC,NM_016205
PDE3A,NM_000921
NUP210L,NM_001159484
CA4,NM_000717
INHA,NM_002191
OVCH1,NM_001353179
APOE,NM_000041
DOCK8,NM_001190458
SPACA9,NM_001316897
NKAIN3-IT1,NA
ANKMY1,NM_001282771
ZNF134,NM_003435
C11orf95,NA
MROH7,NM_001039464
SALL1,NM_001127892
IGFBP3,NM_000598
NSDHL,NM_001129765
AGT,NM_000029
FAM66D,NR_027425
CFAP54,NM_001306084
HTR1F,NM_000866
CADPS2,NM_001009571
OR2L2,NM_001004686
ZNF436,NM_001077195
LRRC75A,NM_001113567
LYPD1,NM_001077427
INF2,NM_001031714
DLX5,NM_005221
DANCR,NR_024031
ASXL3,NM_030632
ZNF511,NM_145806
DIRAS3,NM_004675
WWTR1,NM_001168278
MC1R,NM_002386
LRMDA,NM_001305581
GALNT3,NM_004482
ANKRD18B,NM_001013728
TSTD1,NM_001113205
NWD2,NM_001144990
BRIP1,NM_032043
LRRC66,NM_001024611
ZNF677,NM_001317998
LRRC69,NM_001129890
LIX1,NM_153234
IGF2BP3,NM_006547
STK10,NM_005990
PLD1,NM_001130081
DCN,NM_001920
TAC1,NM_003182
KLHL17,NM_198317
AP4M1,NM_001363671
PAQR7,NM_178422
ROR2,NM_001318204
PRCD,NM_001077620
IER5,NM_016545
CARD18,NM_021571
AMPD3,NM_000480
MRVI1,NA
TENT5A,NM_017633
LOXL3,NM_001289164
IGFBP7,NM_001253835
SEMA3C,NM_001350120
GRIK3,NM_000831
SHROOM3,NM_020859
VEPH1,NM_001167911
CCDC81,NM_001156474
OR2L5,NM_001258284
HAUS4,NM_001166269
GOLGA6L9,NM_001291420
TMEM200C,NM_001080209
FAM85B,NR_147089
LCP2,NM_005565
HTR7,NM_000872
NR2E1,NM_001286102
LPCAT2,NM_017839
DSCC1,NM_024094
RUBCNL,NM_001286761
KCNJ10,NM_002241
TMEM47,NM_031442
SCART1,NM_001033584
ARMCX6,NM_001009584
DCDC1,NM_001350255
MDGA1,NM_153487
DNAJB4,NM_001317099
ST18,NM_001352826
LRRC42,NM_001256409
CNDP1,NM_032649
HCN3,NM_020897
LHX2,NM_004789
CD36,NM_000072
MKX,NM_001242702
CDHR2,NM_001171976
MAML2,NM_032427
GRAMD2B,NM_001146319
TBL1Y,NM_033284
RBM11,NM_001320602
KCTD12,NM_138444
ARL9,NM_001363794
SMOC1,NM_001034852
PPP1R14A,NM_001243947
IL16,NM_001172128
FANCI,NM_001113378
PRKCH,NM_006255
GNA14,NM_004297
KCNH8,NM_144633
ZNF69,NM_001321163
ZBTB33,NM_001184742
MYO1E,NM_004998
NCR3LG1,NM_001009913
XIST,NR_001564
PPFIBP2,NM_001256568
SLC5A4,NM_014227
NDOR1,NM_001144026
TLL1,NM_001204760
GAL3ST3,NM_033036
KCNJ2,NM_000891
P2RY12,NM_022788
COL5A3,NM_015719
RBM20,NM_001134363
ENOSF1,NM_001126123
NPTX2,NM_002523
SAMD3,NM_001017373
MFGE8,NM_001114614
ACKR1,NM_001122951
TEX30,NM_001286775
SLC14A1,NM_001128588
CFAP47,NM_001304548
VWA3A,NM_173615
BAG3,NM_004281
C12orf75,NM_001145199
TINCR,NM_001396408
PAH,NM_000277
ISLR2,NM_001130136
RPRM,NM_019845
CDR1,NM_004065
SYT6,NM_001253772
LRRC14,NM_001272036
RXRG,NM_001256570
PCDHGA1,NM_018912
LEKR1,NM_001004316
FREM2,NM_207361
SLCO1C1,NM_001145944
NABP1,NM_001031716
MEIOB,NM_001163560
ATP2B4,NM_001001396
NOG,NM_005450
SLC9C2,NM_178527
WDR34,NA
S100A1,NM_006271
CENPQ,NM_018132
TSIX,NR_003255
SMOC2,NM_001166412
KLHL1,NM_001286725
ITGA1,NM_181501
SP8,NM_182700
STK32B,NM_001306082
RIPK2,NM_001375360
RPH3AL,NM_001190411
ABHD14B,NM_001146314
PRKY,NM_002760
RADX,NM_001184782
CHRNA6,NM_001199279
TPTE2,NM_001141968
FAM66A,NR_026789
HGF,NM_000601
TMEM74,NM_153015
ABI3BP,NM_001349329
RPS4Y1,NM_001008
EPB41L4A,NM_001347887
EFEMP1,NM_001039348
NLGN4Y,NM_001164238
DACH1,NM_001366712
KCNG1,NM_002237
HCG11,NR_026790
GPC6,NM_005708
TSPAN2,NM_001308315
HGFAC,NM_001297439
HSPH1,NM_001286503
ZDHHC11,NM_001393492
TRPC6,NM_004621
HSPA1B,NM_005346
USH2A,NM_007123
CSNKA2IP,NM_001368165
ZFY,NM_001145275
PCDH11Y,NM_001278619
DNAJB1,NM_001300914
FAM157C,NR_126161
KDM5D,NM_001146705
DDX11,NM_001257144
MEPE,NM_001184694
NGB,NM_021257
TTTY10,NM_139210
ARL17B,NM_001039083
POGLUT3,NM_001363502
VWDE,NM_001135924
USP9Y,NM_004654
