Item ID	Item value	Change in Kuiper test statistic when item removed
JPT1	11.1793029556176	-0.0071428571428572285
CDKN1B	12.9705291615239	-0.0071428571428572285
SUV39H1	10.0522779423461	0.021428571428571352
ODC1	10.8447341699592	0.021428571428571352
AMD1	13.1403569877189	-0.0071428571428572285
HMGB3	10.3864113781903	0.021428571428571352
NOLC1	11.706949784943	-0.0071428571428572285
KIF11	18.5289642637728	-0.0071428571428572285
HMMR	17.5496562984842	-0.0071428571428572285
CKS1B	11.8551410589972	-0.0071428571428572285
RPS6KA5	18.9922260053561	-0.0071428571428572285
PTTG1	14.8316119425544	-0.0071428571428572285
MYC	14.2466773645975	-0.0071428571428572285
STMN1	11.2386498737634	-0.0071428571428572285
CHMP1A	12.406692707011	-0.0071428571428572285
E2F1	11.2296580471652	-0.0071428571428572285
NEK2	11.1361073171377	0.0018705411519046589
DMD	23.9545864544197	0.021428571428571352
BUB3	13.5704674281356	-0.0071428571428572285
POLE	20.1357869465499	0.012589176961891768
GINS2	10.7921046528742	0.021428571428571352
POLQ	11.4368027403955	-0.0071428571428572285
CASP8AP2	22.7736411968478	0.021428571428571352
HSPA8	11.4251259079143	-0.0071428571428572285
CDKN2C	15.2904366986815	-0.0071428571428572285
TGFB1	11.3729976693098	-0.0071428571428572285
HMGA1	11.3647022546929	-0.0071428571428572285
CDC25A	14.6332652617969	-0.0071428571428572285
CCNA2	17.9753747177753	-0.0071428571428572285
SLC7A5	9.8982478907472	0.021428571428571352
RBL1	22.9437992052535	0.021428571428571352
UBE2S	11.3189669496756	-0.0071428571428572285
CKS2	14.6119539558012	-0.0071428571428572285
MCM3	12.4399123281357	-0.0071428571428572285
TACC3	21.7353015943428	0.021428571428571352
MCM2	11.8371975991657	-0.0071428571428572285
