"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"PITX2 (human)",0.000955811741929271,1.56817496229261,10.9034414563735,"['POP5', 'RPL3', 'TUSC2', 'RPL34', 'RPL6', 'TXN2', 'PSMD8', 'RPS16', 'C19ORF53', 'RPL35', 'RPS10', 'SEPHS2', 'RPL39', 'RPS13', 'SLC39A3', 'PHYH', 'GABARAPL1', 'RPS9', 'RPS8', 'RPL23', 'AIP', 'ATP1B2', 'COX6B1', 'TMEM134', 'DPM3', 'MRTO4', 'SCG5', 'RPL24', 'SNRPE', 'RPL27', 'RPL29', 'PVALB', 'SRSF9', 'BEX4', 'SET', 'LDHA', 'SERF2', 'SNAPIN', 'PMM1', 'LSM4', 'MRPL21', 'OCEL1', 'MANBAL', 'C1ORF216', 'IGSF10', 'RPS27', 'RPL27A', 'PPT1', 'PSMG3', 'SERINC3', 'RPS24', 'SCN2B', 'MRPS17', 'MCFD2', 'COX7B', 'UBXN1', 'MAGEF1', 'RPLP0', 'USE1', 'SNAPC5', 'MED11', 'MAP1LC3A', 'SPDYE2', 'TMED2', 'ACP2', 'CTSF', 'DUSP4', 'TRPC3', 'GPX4', 'ATP6AP1', 'VBP1', 'SSR2', 'HAUS4', 'NME2', 'RPS3A', 'ETV1', 'AMPD3', 'PPRC1', 'SRP9', 'MZT2B', 'CORT', 'RPL37A', 'UFC1', 'HAP1', 'PFDN5', 'OTUB1', 'NDUFB9', 'RNASEK', 'RPL10', 'NDUFB5', 'GMPR2', 'RPL11', 'TMEM160', 'LAGE3', 'PSMB6', 'RPS15A', 'PHKG1', 'GNG4', 'RPL14', 'RPL13', 'CD59', 'RPL15', 'ATP6V0E2', 'RPL17', 'GADD45GIP1', 'TAF13', 'BCKDK', 'POLE2', 'BAX', 'FAU', 'PFKM']",0.0188503679506566,0,0,111,"PITX2",0.0188503679506566,NA,NA,NA,NA,NA,NA,NA
"ATF4 (human)",0.00103859374623236,1.80593406593407,12.4065641325111,"['POP5', 'MESP1', 'MCFD2', 'RNH1', 'RAB3A', 'RPL3', 'CHPF', 'FAM89B', 'RPL34', 'DIRAS1', 'PARK7', 'ZNF48', 'CNDP2', 'LSM10', 'RPS14', 'TMEM147', 'MAP1LC3A', 'RPL35', 'RPLP2', 'SEC61B', 'RPS12', 'GABARAPL1', 'RPL21', 'RPS8', 'HAX1', 'FNDC4', 'VGF', 'ASPHD1', 'PRKAR1A', 'CRH', 'HECA', 'RPP25', 'CUTA', 'BEX1', 'RPL11', 'NDUFB2', 'MRPL17', 'TMEM160', 'RNF7', 'SEZ6L2', 'LDHA', 'TCEAL6', 'PARD6A', 'RPL18', 'HES4', 'MPDU1', 'MOAP1', 'PDAP1', 'CCK', 'OCEL1', 'AIMP2', 'RPS25', 'FABP3', 'RPS27', 'SST', 'RPS29', 'UBE2S', 'IMPDH2', 'C18ORF32', 'PSMG3', 'CYCS', 'RSL24D1', 'RPS21']",0.0188503679506566,0,0,63,"ATF4",0.0188503679506566,5.75879369963604e-09,8.28179199313266e-05,0.854815879401149,0.855486273502113,-0.0310148141915295,0.0224666890199597,0.195004696727288
"NR1I2 (human)",0.00105456603919757,1.9263872255489,13.2046638350389,"['RNH1', 'RPL3', 'COX4I1', 'SAT2', 'RPL10A', 'RPL8', 'USE1', 'TOMM22', 'RPS15', 'PSMD8', 'MED11', 'RPL18A', 'SPDYE2', 'RPL35', 'TMED2', 'CTSF', 'RPS10', 'GABARAPL1', 'HSP90AA1', 'RPS9', 'GPX4', 'PGAM1', 'COX6B1', 'TMEM134', 'DDIT3', 'UFC1', 'VDAC3', 'RPL24', 'HAP1', 'SRSF9', 'NECAB2', 'UQCRB', 'COX17', 'VPS4A', 'MRPL17', 'UQCR11', 'OAZ1', 'LAGE3', 'PHKG1', 'DDT', 'SERF2', 'ATP6V1F', 'RPL19', 'GADD45GIP1', 'SPRYD4', 'BTBD6', 'LSM5', 'RPS26', 'AIMP2', 'RPS27', 'BAX', 'RPS24']",0.0188503679506566,0,0,52,"NR1I2",0.0188503679506566,NA,NA,NA,NA,NA,NA,NA
"PPARG (human)",0.00133451415091947,1.50860655737705,9.98575039908176,"['POP5', 'IFI27L2', 'RNH1', 'RAB3A', 'RPL3', 'TMEM179B', 'TUSC2', 'SAT2', 'PARK7', 'RPL10A', 'RPL8', 'RPL6', 'HDDC3', 'TXN2', 'RPS15', 'PSMD8', 'RPS14', 'C3ORF18', 'RPS16', 'RPL18A', 'RPS19', 'RPL36AL', 'HMGN2', 'RPS10', 'SLC39A3', 'CHGB', 'GABARAPL1', 'RPSA', 'C1ORF122', 'COX6B1', 'TMEM134', 'DPM3', 'SFRP1', 'NEIL2', 'VDAC3', 'RPL24', 'CARD18', 'SNRPE', 'VDAC1', 'HECA', 'RPL26', 'AURKAIP1', 'RPL29', 'FTL', 'NECAB2', 'SET', 'BEX1', 'MRPL17', 'MRPL14', 'C12ORF57', 'SERF2', 'ATP6V1F', 'SURF1', 'PMM1', 'LSM1', 'LSM4', 'LSM3', 'OCEL1', 'SYT6', 'RPS26', 'IGSF10', 'AIMP2', 'RPS25', 'RPS27', 'PSMG3', 'RPS21', 'RPS24', 'SCN2B', 'DAZAP2', 'UBXN1', 'COX4I1', 'RPLP0', 'COX7C', 'USE1', 'MED11', 'SUMO1', 'MED10', 'TMED2', 'ACP2', 'CTSF', 'MDP1', 'MRPS26', 'GPX4', 'SSR2', 'NDUFC1', 'C4ORF48', 'AMPD3', 'SRP9', 'MZT2B', 'CORT', 'HAX1', 'UFC1', 'HAP1', 'OTUB1', 'TOMM40', 'WBP2', 'RGS16', 'VPS4A', 'TIMM13', 'RPL36A', 'UQCR11', 'TMEM160', 'ATP1A1', 'TIMM10', 'UQCR10', 'PSMB6', 'PHKG1', 'RPL14', 'RPL13', 'CD59', 'ATP6V0E2', 'AAMP', 'POLR2K', 'RPL19', 'RANBP1', 'GABBR1', 'NDUFA6', 'SPRYD4', 'VEGFB', 'RPL35A', 'BCKDK', 'FABP3', 'PIK3IP1', 'C6ORF47', 'POLE2', 'EIF3D']",0.022380079569572,0,0,126,"PPARG",0.022380079569572,1.62112938045234e-05,0.0949383941699264,0.782312287524077,0.78284877905673,-0.366402862715901,0.00614568995147202,0.102248737488678
"MYC (mouse)",0.00140853647640663,1.75472202423378,11.520108181607,"['MCFD2', 'RPL30', 'RNH1', 'FAM89B', 'RPLP1', 'DIRAS1', 'FGF1', 'SRP14', 'MRPL40', 'RPS19', 'RPLP2', 'SLC39A7', 'CTSF', 'SEC62', 'RPS12', 'ATP6V1G1', 'H2AFZ', 'SSR2', 'NME2', 'RPL13A', 'RPSA', 'AMPD3', 'PPRC1', 'CORT', 'VGF', 'RFX5', 'TMEM126A', 'PCYOX1', 'CUTA', 'BEX4', 'SET', 'ODC1', 'COPS7A', 'UQCR11', 'OAZ1', 'PSMB10', 'SRM', 'CPLX3', 'RBM15B', 'LDHA', 'TCEAL6', 'PHKG1', 'CCDC85B', 'DDT', 'DPH2', 'RPL14', 'EIF4H', 'TAF9B', 'GABRD', 'SERF2', 'SURF1', 'NDUFA7', 'SURF2', 'BTBD6', 'MANBAL', 'MANF', 'SPSB3', 'RPS28', 'UQCRQ', 'APEX1', 'BAX', 'CBLN4', 'TOMM5', 'RPS23', 'PPIL6']",0.022380079569572,0,0,65,"MYC",0.022380079569572,NA,NA,NA,NA,NA,NA,NA
"TP53 (mouse)",0.00157557576636352,1.97412823397075,12.7393150289899,"['HRK', 'NDUFB9', 'RPL30', 'SET', 'UBXN1', 'THYN1', 'PHB', 'RPL9', 'COX7A1', 'PET117', 'CNDP2', 'TOMM22', 'LSM10', 'PSMB6', 'RPS15', 'PARD6A', 'RPS19', 'RPS18', 'EIF4H', 'ACP2', 'RPS2', 'SERF2', 'LRRC47', 'RPS9', 'ENDOG', 'TAF13', 'RPS5', 'PCDHGA1', 'RPL35A', 'SRP9', 'ATOX1', 'GADD45G', 'RPS26', 'LYRM2', 'PSMC5', 'RPL37A', 'R3HCC1', 'TOMM7', 'BAX', 'RPL27', 'RPL26', 'SERINC3', 'RPS24', 'GRINA', 'SRSF9']",0.0237165615357877,0,0,45,"TP53",0.0237165615357877,NA,NA,NA,NA,NA,NA,NA
"XBP1 (human)",0.00257522610263045,2.29795884500498,13.7000122718398,"['MESP1', 'MCFD2', 'WBP2', 'ZFAND2A', 'RPL11', 'ODC1', 'ATP1A1', 'TIMM10', 'RPL9', 'HDDC3', 'TXN2', 'LSM10', 'PARD6A', 'B3GALT2', 'SEPHS2', 'HES4', 'MPDU1', 'WWTR1', 'RPS9', 'TGFB1', 'MRPS24', 'H3F3B', 'TAF13', 'P2RY14', 'PDAP1', 'CWC15', 'RPS27', 'VGF', 'APEX1']",0.0368257332676154,0,0,29,"XBP1",0.0368257332676154,1.33486826411049e-12,1.21843141259669e-10,0.81913064341924,0.819017255921375,0.0527234351059098,2.53995180385837e-05,0.00252645425989178
"NR1H2 (human)",0.00425699216695821,2.45316315205327,13.3922897145818,"['DAZAP2', 'SPRYD4', 'RPLP0', 'RPL11', 'NDUFC1', 'MYL6B', 'BTBD6', 'RPL9', 'MANBAL', 'PSMD8', 'MED11', 'AIMP2', 'RPS25', 'TMEM134', 'PHKG1', 'PIK3IP1', 'IMPDH2', 'CAMK2N2', 'TMEM126A', 'SNRPE', 'AURKAIP1', 'SERF2', 'RPL19']",0.0560515349598086,0,0,23,"NR1H2",0.0560515349598086,0.062027700849731,0.0571317980524257,NA,NA,NA,0.0431438947974769,0.120517758841279
"APEX1 (human)",0.00431165653536989,1.7671568627451,9.62470163324891,"['MRPS17', 'MCFD2', 'RPL30', 'RNH1', 'POP4', 'PSMD8', 'RPS4X', 'RPS14', 'MED11', 'RPL18A', 'RPL37', 'RPS10', 'SLC39A3', 'RPS9', 'TINF2', 'RPL13A', 'MRPL46', 'COX6B1', 'NDUFS5', 'MRTO4', 'RPL37A', 'UFC1', 'RPL27', 'NECAB2', 'NDUFB7', 'UQCR10', 'PET117', 'LDHA', 'PHKG1', 'EIF4H', 'CD59', 'TP53TG5', 'POLR2I', 'RPL17', 'OST4', 'FIS1', 'RPL41', 'SNAPIN', 'SPRYD4', 'PMM1', 'PDAP1', 'C20ORF27', 'CCK', 'RPL23A', 'SPSB3', 'POLE2', 'PPT1', 'BAX', 'RPS23']",0.0560515349598086,0,0,49,"APEX1",0.0560515349598086,7.12652703663737e-20,6.18699538731409e-08,0.246618066393257,0.248181434597896,-0.349553956175,3.74858772899016e-05,0.0104794878923909
"THRB (human)",0.0121104130555534,1.50637358225434,6.64866543384368,"['MRPS17', 'COX7B', 'RNH1', 'ZFAND2A', 'RPLP0', 'RPL8', 'COX7C', 'ZNF48', 'RPL7', 'EEF1B2', 'RPS4X', 'MRPL40', 'KAT5', 'SNRPD1', 'RPS13', 'LRRC47', 'TRAPPC2L', 'RPS7', 'RPL21', 'RPL23', 'RPS5', 'HAUS4', 'MZT2B', 'CORT', 'HAX1', 'RPP21', 'SNRPE', 'PHPT1', 'SLC25A5', 'PFDN6', 'OTUB1', 'FTL', 'TSEN34', 'TOMM40', 'WBP2', 'NDUFB11', 'VPS4A', 'COPS7A', 'COX5B', 'LAGE3', 'GABARAP', 'ANAPC11', 'DDT', 'CAMK2N2', 'CD59', 'RPS2', 'ATP6V0E2', 'RPL17', 'DNAJC19', 'GDF11', 'MOAP1', 'SURF1', 'NDUFA7', 'SNAPIN', 'PCP4L1', 'VEGFB', 'RPL23A', 'DNAJC14', 'TPD52L1', 'OCEL1', 'NUDT22', 'RPS25', 'LSM7', 'DBNDD2', 'RPL27A', 'RPS24', 'TMEM9B']",0.150590353647316,0,0,67,"THRB",0.150590353647316,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538
"SREBF2 (human)",0.0156482851218553,1.66028645833333,6.9024648686383,"['NECAB2', 'TOMM40', 'RPL12', 'POP4', 'ATP1A3', 'UQCR10', 'FGF1', 'RPL9', 'LAGE3', 'PSMB6', 'RPS14', 'LDHA', 'PHKG1', 'DDT', 'ACP2', 'RPL38', 'HMGN2', 'OST4', 'NDUFA7', 'MRPS26', 'ENDOG', 'USP5', 'SLC32A1', 'PCDH20', 'TINF2', 'TBCC', 'RPL13A', 'C20ORF27', 'C4ORF48', 'ARL4C', 'TMEM134', 'FABP3', 'DBNDD2', 'HAX1', 'VGF', 'DDIT3', 'LPCAT2', 'PPT1', 'SYNC', 'C8ORF33', 'FTL']",0.186475397702109,0,0,41,"SREBF2",0.186475397702109,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795
