GENE_SYMBOLS,refseq_ids
SCN1B,NM_001037
RPL7,NM_000971
TMEM115,NM_007024
PIM1,NM_001243186
TMEM232,NM_001039763
LRRC29,NA
SNRPF,NM_001394209
POLD2,NM_001127218
ANKMY1,NM_001282771
BACH2,NM_001170794
ERBB4,NM_001042599
PFKFB2,NM_001018053
EIF2B1,NM_001414
CASP6,NM_001226
LSM4,NM_001252129
FAM98C,NM_001351675
CDK5RAP1,NM_001278167
CEP70,NM_001288964
HK1,NM_000188
RASGRP2,NM_001098670
PANX1,NM_015368
SYNGR3,NM_004209
ENTPD5,NM_001249
SNAPIN,NM_012437
SLC49A4,NM_032839
TMEM108,NM_001136469
TMEM14B,NM_001127711
CYCS,NM_018947
FBXO16,NM_001258211
DRAP1,NM_006442
PUS1,NM_001002019
RPL23A,NM_000984
PGAP3,NM_001291726
PTPN2,NM_001207013
IRF3,NM_001197122
PTPN3,NM_001145368
RPL5,NM_000969
LYRM1,NM_001128301
PHKA2,NM_000292
DMD,NM_000109
IL1RAPL2,NM_017416
ST6GAL2,NM_001142351
CUL9,NM_015089
COX5A,NM_004255
PSMB6,NM_001270481
ZMPSTE24,NM_005857
TM2D2,NM_001024380
PARD6A,NM_001037281
ATG4D,NM_001281504
ROBO2,NM_001128929
RPL37,NM_000997
SLC25A33,NM_032315
TPP2,NM_001330588
MRPS18B,NM_014046
UBASH3B,NM_001363365
HSD17B12,NM_016142
TSTD1,NM_001113205
CCDC148,NM_001171637
PFDN6,NM_001185181
TPD52L1,NM_001003395
GRINA,NM_000837
CYHR1,NA
IFITM3,NM_021034
GDPD5,NM_001351167
LMO3,NM_001001395
TECPR2,NM_001172631
CHP1,NM_007236
TUBGCP4,NM_001286414
DHPS,NM_001206974
MANBAL,NM_001003897
SORCS3,NM_014978
OS9,NM_001017956
NOL12,NM_024313
PDGFC,NM_016205
COMTD1,NM_144589
CUEDC2,NM_024040
TRMT11,NM_001031712
NDEL1,NM_001025579
CLPTM1L,NM_030782
ZBTB49,NM_001330625
DDX39B,NM_004640
PCDHGA1,NM_018912
TANC1,NM_001145909
BCKDK,NM_001122957
TMEM147,NM_001242597
PTMA,NM_001099285
IRF2,NM_002199
SUMO1,NM_001005781
PDIA6,NM_001282704
DAG1,NM_001165928
TBCC,NM_003192
LETMD1,NM_001024668
UBE2J1,NM_016021
PDE7B,NM_018945
SMOC2,NM_001166412
SURF1,NM_001280787
TSR3,NM_001001410
OXLD1,NM_001039842
NDUFB8,NM_001284367
ST6GAL1,NM_001353916
LATS1,NM_001270519
COX14,NM_001257133
RDH14,NM_020905
TMED2,NM_001321445
PHLDA3,NM_012396
USH2A,NM_007123
TMEM87B,NM_001329914
THSD7B,NM_001080427
FXN,NM_000144
LHX2,NM_004789
EDF1,NM_001281297
FIBP,NM_004214
ATP5F1B,NM_001686
SLC25A3,NM_002635
NUP58,NM_001008564
ACYP1,NM_001107
PSMC1,NM_001330212
COA3,NM_001040431
REX1BD,NM_001100418
RPL28,NM_000991
NCAM2,NM_001352591
RBFOX1,NM_001142333
MANEA,NM_024641
DPCD,NM_001329742
KCTD18,NM_001321547
SVBP,NM_199342
CEP112,NM_001037325
DUS2,NM_001271762
TTC32,NM_001008237
ALMS1,NM_001378454
MERTK,NM_006343
SOX2,NM_003106
MSANTD1,NM_001012982
OCIAD2,NM_001014446
NDST3,NM_004784
CLGN,NM_001130675
INPP4B,NM_001101669
C4orf47,NM_001114357
CKMT2,NM_001099735
CEP120,NM_001166226
PPARGC1B,NM_001172698
TEX15,NM_001350162
LPAR1,NM_001351397
LCNL1,NM_207510
RBM20,NM_001134363
GAS2,NM_001143830
TPT1,NM_001286272
COA8,NM_001302652
CYBC1,NM_001033046
PDCD5,NM_004708
BLVRB,NM_000713
NF2,NM_000268
ATP6AP2,NM_005765
WDR66,NA
RPL36,NM_015414
WBP1L,NM_001083913
TCEA3,NM_003196
HECA,NM_016217
URM1,NM_001135947
ANGPTL1,NM_001376763
RPS18,NM_022551
LDHA,NM_001135239
ATP5F1D,NM_001001975
MRTO4,NM_016183
TMCO1,NM_001256164
TSHZ1,NM_001308210
PANK4,NM_018216
KLHDC9,NM_001007255
FAM78B,NM_001017961
BRK1,NM_018462
MRPS36,NM_033281
OARD1,NM_001329684
MRPL21,NM_181512
MAP1LC3A,NM_032514
SEPTIN3,NM_001363845
TCEAL3,NM_001006933
IDH3G,NM_004135
DNAH7,NM_018897
SURF2,NM_001278928
TDRD9,NM_153046
C16orf87,NM_001001436
EIF1,NM_005801
UQCRFS1,NM_006003
BTBD8,NM_001376131
SETDB1,NM_001145415
CAMK2N2,NM_033259
FAM151B,NM_205548
CAMK4,NM_001323374
RPL10A,NM_007104
RPS6,NM_001010
DNAJC1,NM_022365
FAM199X,NM_207318
RPS7,NM_001011
RFXAP,NM_000538
SAT2,NM_001320845
RPRML,NM_203400
USE1,NM_018467
MCRIP2,NM_001331229
RPL15,NM_001253379
DBR1,NM_016216
CES2,NM_001365405
UFC1,NM_016406
OSTM1,NM_014028
FBXO30,NM_001348092
GIHCG,NR_038269
KBTBD4,NM_001318716
ASIC1,NM_001095
ZXDB,NM_007157
ATF2,NM_001256090
DDX56,NM_001257189
PLEKHH1,NM_020715
DGLUCY,NM_001102366
POLR3GL,NM_001330685
MAN2A1,NM_002372
VIP,NM_003381
RASA4,NM_001079877
RPL6,NM_000970
PCMTD2,NM_001104925
PCBD1,NM_000281
MDP1,NM_001199821
TMEM256,NM_152766
CEP83,NM_001042399
RPP25,NM_017793
CCDC30,NM_001080850
IGFBP5,NM_000599
CRTAC1,NM_001206528
STARD13,NM_001243466
DUSP3,NM_004090
RPF1,NM_025065
SLC30A3,NM_001318949
KRBA2,NM_001304947
CENPV,NM_181716
TANC2,NM_001394998
MRPL58,NM_001303265
DRAIC,NR_026979
ATP5F1A,NM_001001935
ITGB5,NM_001354764
SLC25A4,NM_001151
PLAGL1,NM_001080951
ASAH1,NM_001127505
SNTG1,NM_001287813
FRMPD1,NM_001371223
TMEM132A,NM_017870
LLPH,NM_032338
TINF2,NM_001099274
SCG5,NM_001144757
RUNDC1,NM_001321381
DCAKD,NM_001128631
ZFR2,NM_001145640
LAGE3,NM_006014
DHTKD1,NM_018706
AGBL4,NM_001323573
DAZAP2,NM_001136264
ARMCX3,NM_016607
CCNI,NM_001348132
CRYBG1,NM_001371242
TNS3,NM_001410877
AKAP5,NM_004857
SPSB3,NM_001324081
NDUFAB1,NM_005003
PSMB3,NM_002795
SF3A1,NM_001005409
SLC25A17,NM_001282726
MRPL9,NM_001300733
R3HCC1,NM_001136108
CGGBP1,NM_001008390
ABI3BP,NM_001349329
NPDC1,NM_015392
HNRNPH3,NM_001322434
PPRC1,NM_001288727
CASC2,NM_178816
SRSF9,NM_003769
CHMP4A,NM_014169
NUDCD2,NM_001329991
NOL7,NM_001317724
RPL7L1,NM_001366481
CENPX,NM_001271006
XPNPEP3,NM_001204827
SNHG3,NR_002909
TBCE,NM_001079515
PKD1L1,NM_138295
PLPBP,NM_001349346
TSSC4,NM_001297658
TRIR,NM_001329738
EIF3D,NM_003753
EAF2,NM_001320041
SEC14L2,NM_001204204
FIS1,NM_016068
GBF1,NM_001199378
TIMM8B,NM_012459
MBP,NM_001025081
NKAP,NM_024528
NXPH2,NM_007226
SESN3,NM_001271594
CNDP2,NM_001168499
LIN52,NM_001024674
NHS,NM_001136024
TMEM132D,NM_133448
ERMN,NM_001009959
IDH3A,NM_005530
PCSK6,NM_001291309
TXNDC17,NM_032731
TMSB4X,NM_021109
C1orf43,NM_001098616
NDUFA2,NM_001185012
LSM5,NM_001130710
PURB,NM_033224
UNC13B,NM_001330653
HSPA8,NM_006597
NAA38,NM_001320924
UBA52,NM_001033930
TIMM17B,NM_001167947
NEK6,NM_001145001
VPS33B,NM_001289148
DBNDD2,NM_001048221
SNHG15,NR_003697
PRR36,NM_001080403
CROCC,NM_014675
RTN1,NM_001243115
THRB-IT1,NA
MMP16,NM_005941
MAGEF1,NM_022149
PNN,NM_002687
ACVR2A,NM_001278579
ANKRD50,NM_001167882
SPDYE21P,NA
BBOF1,NM_025057
ZBTB40,NM_001083621
PPP1R3F,NM_001184745
NACA,NM_001113201
TNIK,NM_001161560
EPHB3,NM_004443
WNK1,NM_001184985
PRKCD,NM_001316327
SCART1,NM_001033584
ATP8A2,NM_001313741
ALDOC,NM_005165
PTPN9,NM_002833
ARL6IP4,NM_001002251
AKTIP,NM_001012398
PITPNC1,NM_012417
BEX2,NM_001168399
TMEM8B,NM_001042589
PIP5K1A,NM_001135636
KCNH1,NM_002238
RGS17,NM_012419
ARL4A,NM_001037164
DAPK1,NM_001288729
ROR2,NM_001318204
CFAP54,NM_001306084
EFNB2,NM_001372056
SLC13A3,NM_001011554
KLHL15,NM_030624
CA3,NM_005181
NAB2,NM_001330305
AQP11,NM_001363477
DNAJB9,NM_012328
ACHE,NM_000665
KNTC1,NM_014708
TSTD2,NM_139246
FAAP20,NM_001146310
BTBD6,NM_001387567
CD81,NM_001297649
AP5B1,NM_138368
METTL14,NM_020961
