GENE_SYMBOLS,refseq_ids
METAP1D,NM_001322278
RPL24,NM_000986
CHCHD2,NM_001320327
TAF13,NM_005645
SYCE1L,NM_001129979
VEGFB,NM_001243733
RPS10,NM_001014
RPS3A,NM_001006
B4GAT1,NM_006876
SELENOW,NM_003009
RPS29,NM_001030001
DCTN3,NM_001281425
HMGN4,NM_006353
ATOX1,NM_004045
CBARP,NM_001393918
CTSF,NM_003793
ARMCX5-GPRASP2,NM_001199818
SLIRP,NM_001267863
NDUFB10,NM_004548
VDAC3,NM_001135694
SELENOK,NM_021237
TRAPPC4,NM_001318486
AGPAT1,NM_001371437
FLRT1,NM_001384466
KAT5,NM_001206833
NPIPB5,NM_001135865
UQCR10,NM_001003684
RPS21,NM_001024
UQCRFS1,NM_006003
RPL6,NM_000970
MRPS7,NM_015971
FITM2,NM_001080472
LAMTOR5,NM_001382293
RPS2,NM_002952
HEIH,NR_045680
RPL10,NM_001256577
DNAJB9,NM_012328
UQCRB,NM_001199975
RPS16,NM_001020
UBE2S,NM_014501
CAMKV,NM_001320147
BEX5,NM_001012978
ACTR6,NM_022496
RPS14,NM_001025070
RPL27A,NM_000990
NME3,NM_002513
LSM3,NM_014463
GOLGA8A,NM_001368071
NME2,NM_001018137
TIMP2,NM_003255
MCHR1,NM_005297
RRAGA,NM_006570
RPS24,NM_001026
C1orf216,NM_001348691
CPLX3,NM_001030005
ARL4D,NM_001661
GYG1,NM_001184720
RPL32,NM_000994
SNHG19,NR_132114
MRPS26,NM_030811
GSS,NM_000178
RPP25,NM_017793
EAF1,NM_033083
DDT,NM_001084392
HDDC3,NM_001286451
SAT2,NM_001320845
OAZ1,NM_001301020
ANTKMT,NM_001271285
TTPAL,NM_001039199
SLC6A1,NM_001348250
COX17,NM_001382002
ATP6V0C,NM_001198569
BEX1,NM_018476
SMIM19,NM_001135674
RHOBTB1,NM_001242359
TH2LCRR,NR_132124
ATP5MPL,NA
ATP5IF1,NM_016311
RPL29,NM_000992
COX14,NM_001257133
PGM2L1,NM_173582
USP5,NM_001098536
FTL,NM_000146
RPS8,NM_001012
GLRX5,NM_016417
RPL7,NM_000971
SPINT2,NM_001166103
LRRTM4,NM_001134745
POLR2K,NM_005034
BCL2L2,NM_001199839
SEPHS2,NM_012248
PDAP1,NM_014891
PNMA1,NM_006029
WBP2,NM_001330499
GAB1,NM_002039
EIF3I,NM_001394168
NDN,NM_002487
BAX,NM_001291428
LRRTM1,NM_178839
FAM32A,NM_014077
ASCL1,NM_004316
TIMM10,NM_012456
CHPF,NM_001195731
COX7B,NM_001866
MAGEF1,NM_022149
COX4I1,NM_001318786
RPS18,NM_022551
POLR1C,NM_001318876
ZNF213,NM_001134655
CHCHD10,NM_001301339
SMIM26,NM_001348957
SPDYE5,NM_001099435
AGBL5,NM_001035507
FRAS1,NM_001166133
PDXP,NM_020315
NT5C3B,NM_052935
EIF4G2,NM_001042559
SV2C,NM_001297716
SNRPD1,NM_001291916
IQCA1,NM_001270584
ZSCAN18,NM_001145542
BORCS7,NM_001136200
NEDD8,NM_006156
DNAJC19,NM_001190233
LSM5,NM_001130710
C1orf122,NM_001142726
PRKD3,NM_005813
HSBP1,NM_001537
DAZAP2,NM_001136264
SERTM1,NM_203451
RAD18,NM_020165
DPYSL4,NM_006426
MRPL34,NM_001382342
SDHAF1,NM_001042631
SRSF9,NM_003769
NDUFA7,NM_005001
LRRC47,NM_020710
GTF3C6,NM_138408
DIRAS1,NM_145173
C6orf226,NM_001008739
RPS26,NM_001029
MZT2B,NM_001330282
NUDCD2,NM_001329991
C12orf40,NM_001031748
MRFAP1,NM_001272053
C1orf56,NM_017860
PTPN13,NM_006264
SF3A1,NM_001005409
CNDP2,NM_001168499
CENPJ,NM_018451
ATP5MC1,NM_001002027
ANGPT2,NM_001118887
RPL12,NM_000976
SFRP1,NM_003012
EIF4H,NM_022170
TOMM22,NM_020243
NME9,NM_001349018
RPS4X,NM_001007
TXLNB,NM_153235
PNPO,NM_018129
LRRC8C-DT,NR_033981
SLC35B1,NM_001278784
MYCBP,NM_012333
SNHG29,NM_152350
HERPUD1,NM_001010989
CYC1,NM_001916
MRTO4,NM_016183
OXLD1,NM_001039842
TCHP,NM_001143852
NEU1,NM_000434
RPA3,NM_002947
LGI2,NM_018176
RPL35,NM_007209
PSMG3,NM_001134340
GMPR2,NM_001002000
KDELR2,NM_001100603
OMG,NM_002544
INSYN1,NM_001039614
VIP,NM_003381
MANBAL,NM_001003897
PKD2L2,NM_001258448
DNA2,NM_001080449
GNL3,NM_014366
UQCRH,NM_001297565
SRP9,NM_001130440
CALR,NM_004343
ANKUB1,NM_001144960
RNF112,NM_007148
PEX11B,NM_001184795
DOCK6,NM_001367830
NDUFB3,NM_001257102
CALM3,NM_001329921
PPP1R35,NM_001346938
SLC3A1,NM_000341
PMM1,NM_002676
ENDOG,NM_004435
SPDYE2,NM_001031618
CFTR,NM_000492
RARRES1,NM_002888
DYNLL2,NM_080677
TBCC,NM_003192
SNHG15,NR_003697
RANBP1,NM_001278639
OST4,NM_001134693
BLOC1S2,NM_001001342
ADGRV1,NM_032119
RPL8,NM_000973
NDUFA4,NM_002489
MKRN2OS,NM_001195279
TOR1A,NM_000113
WDR1,NM_005112
SNU13,NM_001003796
TMEM160,NM_017854
CDK5R1,NM_003885
MRPS34,NM_001300900
AIMP2,NM_001326606
CD302,NM_001198763
R3HCC1,NM_001136108
USP1,NM_001017415
CCDC106,NM_001370467
MAGEE1,NM_020932
ZNF565,NM_001042474
SPDYE3,NM_001004351
CCT7,NM_001009570
RPL27,NM_000988
STRADB,NM_001206864
IFI27L2,NM_032036
PLEKHJ1,NM_001300836
KIT,NM_000222
NDUFB2,NM_004546
SLC39A7,NM_001077516
RPL37,NM_000997
TMEM258,NM_014206
TRMT10B,NM_001286950
EIF1B,NM_005875
SPSB3,NM_001324081
ZNHIT3,NM_001033577
CYP51A1,NM_000786
ATP6V1G1,NM_004888
TP53TG5,NM_014477
TIMM8B,NM_012459
PGRMC1,NM_001282621
NDUFB1,NM_004545
MED10,NM_032286
NDUFC1,NM_001184986
POMP,NM_015932
C4orf3,NM_001001701
MPI,NM_001289155
HCRTR2,NM_001384272
RPP21,NM_001199120
CRLF3,NM_015986
MRPS23,NM_016070
TGFB1,NM_000660
RAB3A,NM_002866
MRPL43,NM_001308396
LYRM9,NM_001076680
NDUFB11,NM_001135998
DNPH1,NM_006443
RBIS,NM_001099670
HNRNPA0,NM_006805
P4HA3,NM_001288748
TAF9B,NM_015975
SERF2,NM_001018108
PSMC5,NM_001199163
MRPL17,NM_022061
IQCJ-SCHIP1,NM_001197113
SPATA2L,NM_152339
BEGAIN,NM_001159531
TPRG1L,NM_182752
TMEM126A,NM_001244735
ELOB,NM_007108
UQCRQ,NM_014402
RGS16,NM_002928
IMP4,NM_001320304
PCDH18,NM_001300828
GPX4,NM_001039847
TCEAL2,NM_080390
CCDC115,NM_001321118
CHML,NM_001381853
SPRY2,NM_001318536
MAK,NM_001242385
RTL9,NM_001385449
ANKRD30BL,NM_001024655
MZT1,NM_001071775
CES4A,NM_001190201
PLEKHG3,NM_001308147
FN1,NM_001306129
LONRF3,NM_001031855
CHRM5,NM_001320917
CFL2,NM_001243645
HHIP,NM_022475
PCDH8,NM_002590
ST8SIA2,NM_001330416
RALYL,NM_001100391
COX7A2,NM_001366292
PPIL1,NM_016059
CXXC4,NM_025212
MZT2A,NM_001085365
GDF11,NM_005811
POLE4,NM_019896
QRICH2,NM_001388453
SLC26A5,NM_001167962
HAT1,NM_001033085
RUNDC1,NM_001321381
TCEAL5,NM_001012979
CCDC127,NM_145265
CA1,NM_001128829
AAMP,NM_001087
LSM7,NM_016199
RPL13A,NM_001270491
ARL16,NM_001040025
RNF7,NM_001201370
TOMM6,NM_001134493
UQCR11,NM_006830
HRH1,NM_000861
MAK16,NM_032509
NCBP2,NM_001042540
MIEF1,NM_001304564
NDUFA13,NM_015965
DALRD3,NM_001009996
GPR12,NM_005288
PNOC,NM_001284244
GABARAP,NM_007278
MMP16,NM_005941
LSM6,NM_007080
MAP1LC3B,NM_022818
FAM174C,NM_017914
C12orf57,NM_001301834
C20orf27,NA
PTP4A3,NM_007079
COPS9,NM_001163424
AHCY,NM_000687
PARD6A,NM_001037281
CCDC28B,NM_001301011
NEK5,NM_001365552
NEIL2,NM_001135746
SEC61B,NM_006808
APOLD1,NM_001130415
STUB1,NM_001293197
C1QTNF7,NM_001135170
LAMTOR1,NM_017907
CCDC192,NM_001317938
RAN,NM_001300796
C16orf91,NA
SLC39A3,NM_144564
SNHG7,NM_032887
DPYD,NM_000110
TRAPPC2L,NM_001318524
STAG3,NM_001282716
DRAP1,NM_006442
ABCD2,NM_001412788
SYF2,NM_015484
ATP6V1F,NM_001198909
SEM1,NM_001201450
GPAA1,NM_003801
FSTL4,NM_015082
AIP,NM_001302959
NDUFAF4,NM_014165
B3GALT2,NM_003783
BTBD6,NM_001387567
TMEM203,NM_053045
PHKG1,NM_001258459
SNRPE,NM_001304464
NT5C,NM_001252377
KHDRBS2-OT,NA
ZNF622,NM_033414
TCEAL6,NM_001006938
KBTBD7,NM_032138
MRPL40,NM_001318151
HSPA5,NM_005347
XBP1,NM_001079539
MANEAL,NM_001031740
SQLE,NM_003129
RPS6,NM_001010
MFSD10,NM_001120
PRKD1,NM_001330069
LYG2,NM_175735
ELP5,NM_015362
ATP5MF,NM_001003713
TEX15,NM_001350162
GPSM2,NM_001321038
HAPLN1,NM_001884
SPDYE1,NM_001378423
PDXDC1,NM_001285444
HIST3H2A,NA
C4orf48,NM_001141936
FAM227B,NM_001330293
RBM4B,NM_001286135
MRPS17,NM_015969
CCK,NM_000729
SMIM27,NM_001349118
CLN5,NM_001366624
TINF2,NM_001099274
CITED2,NM_001168388
TMEM141,NM_032928
ICMT,NM_012405
DSE,NM_001080976
PET100,NM_001171155
CD2BP2,NM_001243646
MIEF2,NM_001144900
TULP3,NM_001160408
B3GALT1,NM_020981
COX7A1,NM_001864
RHBDL2,NM_001304746
RPS5,NM_001009
ZNF675,NM_138330
MRPL46,NM_022163
KMO,NM_001410944
CERS4,NM_024552
PSMB6,NM_001270481
POLR2E,NM_001316323
MNS1,NM_018365
SLC35C2,NM_001281457
PFDN5,NM_002624
ZNF66,NM_001009883
RPL22L1,NM_001099645
CHCHD1,NM_203298
TXN2,NM_012473
EPB41,NM_001166005
NAA38,NM_001320924
TM7SF2,NM_001277233
RNF6,NM_005977
IMPDH2,NM_000884
FIBP,NM_004214
ATP5F1E,NM_006886
PHB,NA
LSM4,NM_001252129
ACMSD,NM_001307983
SYVN1,NM_032431
FKBP4,NM_002014
PSMB10,NM_002801
PEX19,NM_001131039
DUSP7,NM_001947
PRRG1,NM_000950
DPH2,NM_001039589
C6orf120,NM_001029863
MYDGF,NM_019107
MRPL35,NM_001363782
TIMP3,NM_000362
TMEM256,NM_152766
WDR73,NM_032856
NDUFA6,NM_002490
NDUFA1,NM_004541
NXN,NM_001205319
LSM1,NM_014462
COPZ1,NM_001271734
SURF1,NM_001280787
MRPL49,NM_004927
SRP14,NM_001309434
TMEM134,NM_001078650
FIS1,NM_016068
THYN1,NM_001037304
TMEM255A,NM_001104544
MED11,NM_001001683
EIF3D,NM_003753
IGSF21,NM_032880
PRELID1,NM_001271828
MUC20,NM_001098516
GADD45A,NM_001199741
HYDIN,NM_001198542
CD247,NM_000734
DDA1,NM_024050
PTGES2,NM_001256335
NEDD9,NM_001142393
MFSD4B,NM_153369
USHBP1,NM_001297703
GCSH,NM_004483
TOM1L1,NM_001321173
IQUB,NM_001282855
PTK2B,NM_004103
MSMO1,NM_001017369
MARCH9,NA
ETV4,NM_001079675
NUDT22,NM_001128612
SNX31,NM_001363720
RFK,NM_018339
TARID,NR_109982
CFAP70,NM_001350933
FDFT1,NM_001287742
PELI3,NM_001098510
PHLDA1,NM_007350
ATRAID,NM_001170795
PPP1R11,NM_021959
B3GNT5,NM_032047
AHR,NM_001621
ZNF7,NM_001282795
NDUFB7,NM_004146
LRRC24,NM_001024678
SHOC1,NM_001080551
COX6B1,NM_001863
TUSC1,NM_001004125
COX6C,NM_004374
MRPL36,NM_032479
HINT1,NM_005340
TCTA,NM_022171
ARHGAP6,NM_001174
TMEM155,NA
HLA-B,NM_005514
TTC9B,NM_152479
PYURF,NM_032906
HRAS,NM_001130442
PNMA6A,NM_032882
DBP,NM_001352
ETV1,NM_001163147
KHDC1,NM_001251874
CUTA,NM_001014433
UBXN1,NM_001286077
RFX4,NM_001206691
FUCA2,NM_032020
SNRNP25,NM_024571
NHP2,NM_001034833
TSEN34,NM_001077446
TMEM128,NM_001297551
UFC1,NM_016406
RNF5,NM_006913
TUSC2,NM_007275
DOCK5,NM_001322810
ATP5PD,NM_001003785
CXCL14,NM_004887
SCUBE2,NM_001170690
SNHG21,NR_110096
GGCX,NM_000821
MAIP1,NM_001369399
PEX10,NM_001374425
RIC8A,NM_001286134
PRAF2,NM_007213
PEG13,NR_144431
ADAMTS5,NM_007038
SLC39A13,NM_001128225
FNDC5,NM_001171940
HMGCR,NM_000859
MDH2,NM_001282403
GORASP1,NM_001278789
NDUFC2,NM_001204054
KIF9,NM_001134878
BICC1,NM_001080512
NPTN-IT1,NR_103844
AURKAIP1,NM_001127229
PTRH2,NM_001015509
TMEM191C,NM_001207052
TJP2,NM_001170414
MAGEH1,NM_014061
ANAPC15,NM_001278485
GTPBP2,NM_001286216
CFAP46,NM_001200049
HIPK4,NM_144685
PIP4P1,NM_001100814
IRF2BPL,NM_024496
PARK7,NM_001123377
ENO4,NM_001242699
LEPR,NM_001003679
USE1,NM_018467
TRPC7,NM_001167576
PLXDC2,NM_001282736
FKBP5,NM_001145775
PFDN6,NM_001185181
UQCC3,NM_001085372
SNRPA1,NM_003090
STOML2,NM_001287031
C3orf18,NM_001171740
MRPL21,NM_181512
TRPM3,NM_001007470
MDP1,NM_001199821
CACHD1,NM_001293274
YIF1A,NM_001300861
ZDHHC4,NM_001134387
ODC1,NM_001287188
TMEM18,NM_001352680
ATP5MC3,NM_001002256
TMEM147,NM_001242597
POLE2,NM_001197330
PRSS51,XM_047422509
NDUFS5,NM_001184979
ACSM6,NM_207321
HAR1A,NR_003244
DPM3,NM_018973
CHDH,NM_018397
COX5B,NM_001862
PFN2,NM_002628
FAM89B,NM_001098784
COA4,NM_016565
UBXN8,NM_001282189
THAP7,NM_001008695
NOP9,NM_001286367
GPATCH4,NM_001396855
GADD45GIP1,NM_052850
SLC1A6,NM_001272087
BAG1,NM_001172415
ATP5ME,NM_007100
EPHB3,NM_004443
TMEM179B,NM_001363599
HMGB3,NM_001301228
RYR1,NM_000540
LRRC73,NM_001012974
GLRX,NM_001118890
BHLHE41,NM_030762
IER2,NM_004907
MMD2,NM_001100600
LIPE,NM_001416100
KBTBD4,NM_001318716
TDRD6,NM_001010870
SHISA8,NM_001207020
GABARAPL2,NM_007285
NUBP1,NM_001278506
LIPI,NM_001302998
LINGO1,NM_001301186
FAM241B,NM_145306
IFIT3,NM_001031683
RUNX2,NM_001015051
IDI1,NM_001317955
ARF5,NM_001662
FOXO1,NM_002015
ABHD14A,NM_015407
SATB2,NM_001172509
SNX17,NM_001267059
DCAF11,NM_001163484
ATP6V1G2,NM_001204078
CC2D2B,NM_001001732
PET117,NM_001164811
SAC3D1,NM_001367485
MRPL47,NM_020409
MLIP,NM_001281746
NOP53,NM_015710
TRPC5,NM_012471
TCTEX1D1,NA
MPDU1,NM_001330073
PRADC1,NM_032319
RAB5IF,NM_001199534
PTPRK,NM_001135648
SURF2,NM_001278928
TRPC4,NM_001135955
MYH11,NM_001040113
ADGRG2,NM_001079858
MYADM,NM_001020818
GPR27,NM_018971
SPRN,NM_001012508
OCEL1,NM_024578
DUOX1,NM_017434
MRPL24,NM_024540
HAP1,NM_001079870
CENPB,NM_001810
HTRA2,NM_001321727
SLC35F6,NM_017877
C19orf53,NM_014047
FMC1,NM_197964
NUDT15,NM_001304745
SEC14L5,NM_014692
B4GALT7,NM_007255
BCKDK,NM_001122957
LGALS3BP,NM_005567
MAP11,NA
NUBP2,NM_001284501
TTLL9,NM_001008409
ADAM32,NM_001313994
MSANTD1,NM_001012982
NDUFB4,NM_001168331
ARHGAP28,NM_001010000
MIEN1,NM_001330206
POP5,NM_015918
TSR3,NM_001001410
RFX5,NM_000449
GJD2,NM_020660
IL7,NM_000880
SGCD,NM_000337
FAM43B,NM_207334
MRM2,NM_013393
LHFPL6,NM_005780
TMTC4,NM_001079669
ANOS1,NM_000216
ZNF672,NM_024836
SELENOS,NM_018445
ETFBKMT,NM_001135863
FAAP100,NM_025161
SYCP3,NM_001177948
COA3,NM_001040431
EMG1,NM_001320049
ILF3-DT,NM_203300
MLX,NM_013383
TMPRSS11D,NM_004262
MEIS2,NM_001220482
CBR3,NM_001236
PXMP2,NM_018663
NFE2L3,NM_004289
PEG10,NM_001040152
INSIG1,NM_001346590
PPP1R14B,NM_138689
FAHD2B,NM_001320848
H1F0,NA
SLIT3,NM_001271946
CCDC113,NM_001142302
NCK1-DT,NR_110175
PDIA4,NM_001371244
STARD4,NM_001308056
YRDC,NM_024640
CRIM1-DT,NR_037631
MPPED2,NM_001145399
ACAT2,NM_001303253
KCNMB2,NM_001278911
SP9,NM_001145250
MEA1,NM_001318942
ZXDB,NM_007157
PAPPA,NM_002581
C17orf58,NM_001382359
ANAPC11,NM_001002244
PLCXD2,NM_001134478
THEM6,NM_001363000
CYP3A5,NM_000777
EBP,NM_006579
MAFB,NM_005461
TCF7,NM_001134851
SLC22A10,NM_001039752
FUNDC1,NM_173794
PHPT1,NM_001135860
PPEF1,NM_001377986
SNAPIN,NM_012437
MESP1,NM_018670
ZNF48,NM_001214906
ARF6,NM_001663
MRPS12,NM_021107
CCNQ,NM_001130997
PIK3IP1,NM_001135911
LHFPL2,NM_005779
TMPRSS11A,NM_001114387
CDKN1B,NM_004064
TICAM2,NM_021649
DRC3,NM_001130090
CLIC5,NM_001114086
PRR13,NM_001005354
ANKRD9,NM_001348651
ID2,NM_002166
TCOF1,NM_000356
KIF15,NM_020242
MRPL54,NM_172251
TXNDC17,NM_032731
U2AF1L4,NM_001040425
DPM2,NM_001378436
DLEU1,NM_005887
ABRAXAS1,NM_001345962
SNHG3,NR_002909
WDR77,NM_001317062
SNAI3,NM_178310
PCDH11X,NM_001168360
GRPEL1,NM_025196
OPRK1,NM_000912
SMIM15,NM_001048249
KLRD1,NM_001114396
SUPT4H1,NM_003168
PHYH,NM_001037537
CBLN2,NM_182511
NMBR,NM_001324307
ASGR1,NM_001197216
LAGE3,NM_006014
CCDC97,NM_001346100
KRT10,NM_000421
FMO5,NM_001144829
B4GALT3,NM_001199873
PDZRN4,NM_001164595
SVBP,NM_199342
POLR2L,NM_021128
TCP10L,NM_018277
ECT2L,NM_001077706
CENPX,NM_001271006
EFCAB13,NM_001195192
DHCR24,NM_014762
FSIP2,NM_173651
ANO3,NM_001313726
NPPC,NM_024409
TESK2,NM_001320800
SLC17A7,NM_020309
CCDC59,NM_014167
NUDT12,NM_001300741
SDE2,NM_152608
HLA-F,NM_001098478
ZNF804A,NM_194250
BRINP3,NM_001317188
STK17A,NM_004760
TUNAR,NM_001416131
MRPL14,NM_001318767
TNFSF13B,NM_001145645
CALB2,NM_001740
POP4,NM_006627
CLEC11A,NM_002975
LSM10,NM_032881
SPIN2B,NM_001006681
ZFAND2B,NM_001270998
UBL5,NM_001048241
SFRP4,NM_003014
PORCN,NM_001282167
HIF3A,NM_022462
MEG9,NR_047664
MYOM1,NM_003803
SRRD,NM_001013694
GON7,NM_032490
LAMTOR2,NM_001145264
HIGD1A,NM_001099668
ZNF275,NM_001080485
SLC16A6,NM_001174166
IGFBP5,NM_000599
DHCR7,NM_001163817
LRRD1,NM_001045475
ANLN,NM_001284301
PBX3,NM_001134778
RPP38,NM_001097590
DUSP28,NM_001033575
RELN,NM_005045
BBC3,NM_001127240
SF3B5,NM_031287
CDK18,NM_002596
PHLDA3,NM_012396
NOP10,NM_018648
FRG1-DT,NR_149038
COQ10A,NM_001099337
COL11A1,NM_001190709
KLRG1,NM_001329099
ZNF350,NM_021632
NPTX1,NM_002522
GHR,NM_000163
ATF5,NM_001193646
TSTA3,NA
KIAA1211L,NA
SAXO2,NM_001008226
LSS,NM_001001438
OCIAD2,NM_001014446
CNPPD1,NM_001321389
POLE3,NM_001278255
NAXE,NM_144772
SPRYD4,NM_207344
CKMT2,NM_001099735
LRTM1,NM_001304389
SSR4,NM_001204526
RGS2,NM_002923
DNAJC14,NM_001394687
GGH,NM_001410926
DPH6-DT,NR_038251
F2R,NM_001311313
