"Ensembl","Gene_Symbols"
"ENSG00000117385","P3H1"
"ENSG00000008118","CAMK1G"
"ENSG00000115183","TANC1"
"ENSG00000131389","SLC6A6"
"ENSG00000163389","POGLUT1"
"ENSG00000183624","HMCES"
"ENSG00000163285","GABRG1"
"ENSG00000138685","FGF2"
"ENSG00000109775","UFSP2"
"ENSG00000164574","GALNT10"
"ENSG00000137261","KIAA0319"
"ENSG00000005108","THSD7A"
"ENSG00000005471","ABCB4"
"ENSG00000127990","SGCE"
"ENSG00000164889","SLC4A2"
"ENSG00000164897","TMUB1"
"ENSG00000129295","LRRC6"
"ENSG00000111321","LTBR"
"ENSG00000123329","ARHGAP9"
"ENSG00000140470","ADAMTS17"
"ENSG00000217555","CKLF"
"ENSG00000258947","TUBB3"
"ENSG00000161955","TNFSF13"
"ENSG00000177731","FLII"
"ENSG00000171532","NEUROD2"
"ENSG00000167378","IRGQ"
"ENSG00000104946","TBC1D17"
"ENSG00000088899","LZTS3"
"ENSG00000167074","TEF"
