"Ensembl","Gene_Symbols"
"ENSG00000162374","ELAVL4"
"ENSG00000162390","ACOT11"
"ENSG00000188641","DPYD"
"ENSG00000152689","RASGRP3"
"ENSG00000163171","CDC42EP3"
"ENSG00000116117","PARD3B"
"ENSG00000131389","SLC6A6"
"ENSG00000144724","PTPRG"
"ENSG00000114541","FRMD4B"
"ENSG00000114861","FOXP1"
"ENSG00000170017","ALCAM"
"ENSG00000152953","STK32B"
"ENSG00000151466","SCLT1"
"ENSG00000164136","IL15"
"ENSG00000083312","TNPO1"
"ENSG00000145779","TNFAIP8"
"ENSG00000147488","ST18"
"ENSG00000051009","FAM160A2"
"ENSG00000166900","STX3"
"ENSG00000174718","RESF1"
"ENSG00000134294","SLC38A2"
"ENSG00000111737","RAB35"
"ENSG00000100580","TMED8"
"ENSG00000089505","CMTM1"
"ENSG00000179593","ALOX15B"
"ENSG00000170921","TANC2"
"ENSG00000134769","DTNA"
"ENSG00000141837","CACNA1A"
"ENSG00000105122","RASAL3"
"ENSG00000121297","TSHZ3"
"ENSG00000186998","EMID1"
