Rank,Term name,P-value,Z-score,Combined score,Overlapping genes,Adjusted p-value,Old p-value,Old adjusted p-value,gene count
1,NFKB1 mouse,4.979795989909495e-07,2.325268941584731,33.745946209789636,"['CD86', 'ITGAM', 'CSF1', 'CD80', 'TNFAIP3', 'CXCL1', 'CXCL13', 'ATP12A', 'TNFSF13B', 'CCND3', 'CDH1', 'PPP1R13L', 'KDR', 'PDK4', 'CD38', 'SOX9', 'JUNB', 'IL15', 'MMP2', 'NGB', 'MMP14', 'ADORA2A', 'ADORA2B', 'BTK', 'PPARA', 'TLR4', 'PTGES', 'TLR2', 'CEBPA', 'CEBPB', 'EPAS1', 'EBI3', 'LEF1', 'SLC1A2', 'HMGCR', 'DCST1', 'LTC4S', 'EGFR', 'RELB', 'HSD11B2', 'TERT', 'CYP11A1', 'ALOX5', 'HMOX1', 'PMAIP1', 'HES1', 'APOE', 'MSX1', 'IGF2BP2', 'PRODH', 'BANP', 'EGR2', 'VEGFC', 'CFLAR', 'SELE', 'AGT', 'VEGFA', 'PER2', 'SELP', 'NFKBIA', 'CENPJ', 'HAMP']",0.0002684110038561218,0,0,62
2,RELA human,3.005970162983906e-06,1.924334642233857,24.46774215632616,"['CD86', 'SERPINA3', 'OXTR', 'GSK3A', 'CD83', 'CSF1', 'CD80', 'TNC', 'TNFAIP3', 'CXCL1', 'CXCL5', 'RGS4', 'THBD', 'FGF8', 'CDH1', 'ADORA3', 'PDK4', 'TNFSF10', 'ITGAX', 'CD38', 'JUNB', 'VWF', 'MMP2', 'BGN', 'MIF', 'CREB3', 'CEACAM1', 'MMP14', 'ADORA2A', 'TLR9', 'S100A6', 'IRF7', 'TLR7', 'PGR', 'PPARA', 'CFTR', 'TLR3', 'PTGES', 'TLR2', 'ABCG2', 'EPAS1', 'CFI', 'EBI3', 'PTAFR', 'NOLC1', 'CXCR4', 'LPL', 'CYP3A4', 'LTC4S', 'CYP19A1', 'EGFR', 'CYP3A7', 'HSD11B2', 'SOCS3', 'TERT', 'ALOX5', 'CCL3', 'HMOX1', 'HES1', 'CD58', 'IGF2BP2', 'MUC6', 'ABCA1', 'EGR1', 'CD74', 'CARD8', 'TNFRSF10B', 'TNFRSF10A', 'CCK', 'CFLAR', 'SELE', 'AGT', 'PSMB9', 'VEGFA', 'GFAP', 'NFKBIA', 'TF', 'COL1A2', 'TNIP3', 'ALOX5AP', 'SDC1', 'PTPN6']",0.0006247803012023005,0,0,82
3,SP1 human,3.4774413796046416e-06,1.678312705584211,21.095071169969074,"['OXTR', 'CD83', 'TNC', 'RORA', 'CXCL14', 'GJA1', 'PTTG1', 'KDR', 'TNFSF10', 'CYP1B1', 'SOX9', 'PELO', 'ST6GAL1', 'HGF', 'TINF2', 'KRT5', 'MIF', 'LOR', 'CYP27A1', 'BTK', 'PGR', 'UTRN', 'EZR', 'CFTR', 'PTGES', 'ABCG2', 'CBFB', 'GIPR', 'TGFA', 'LPL', 'FBLN1', 'CYP19A1', 'LDHC', 'HSD11B2', 'LDHA', 'TERT', 'APOE', 'CD14', 'CD99', 'ABCA1', 'EGR1', 'PRNP', 'CD163', 'VDR', 'HMGA1', 'TNFRSF10B', 'HMGA2', 'DHCR24', 'LYZ', 'ALOX15B', 'NR4A1', 'TF', 'TCN2', 'STAR', 'PNOC', 'ACVRL1', 'CDKN1B', 'ITGB2', 'ATP2A2', 'CXCL1', 'FOXM1', 'CXCL5', 'SPN', 'THBD', 'TIMP2', 'ITGAX', 'PHGDH', 'CA9', 'HRAS', 'ABCC3', 'GPR39', 'PTGIR', 'ITGA2', 'MMP2', 'APOA1', 'PAX6', 'ASPN', 'DDB2', 'TGFBR2', 'CCNA2', 'BACE2', 'F7', 'MMP14', 'MMRN1', 'ELF4', 'CHI3L1', 'CD44', 'ENG', 'ARF6', 'TLR2', 'OAT', 'ODC1', 'FGL2', 'LRP5', 'LCAT', 'PTN', 'MAT2B', 'CYP3A4', 'LTC4S', 'CYP3A5', 'EGFR', 'CYP3A7', 'ACAN', 'WIF1', 'ALOX5', 'POLD1', 'SPP1', 'HAS2', 'PDE6A', 'MUC4', 'MICB', 'MUC6', 'CHGA', 'CDKN2A', 'HSD3B1', 'CCK', 'AGT', 'VEGFA', 'KISS1', 'APEX1', 'LEP', 'MNDA', 'VIM']",0.0006247803012023005,0,0,123
4,SPI1 human,6.181991681363791e-06,3.7321888412017166,44.763388000297866,"['CSF3R', 'ITGAM', 'CSF1', 'ITGB2', 'ALOX15', 'CSF2RA', 'GATA1', 'ITGAX', 'FCGR1A', 'ELANE', 'PTGIR', 'CD163', 'DAPK2', 'CYBB', 'FLI1', 'HCK', 'IL5', 'BCL6', 'BTK', 'PRTN3', 'MNDA', 'CD68', 'TLR4', 'CLEC4G', 'CD22']",0.0008330233790637709,0,0,25
5,SP1 mouse,1.0232444106807842e-05,1.8757989540964555,21.552830735762047,"['NRP1', 'CSF1', 'COX4I1', 'TNFAIP3', 'SLC2A3', 'ATP12A', 'NRGN', 'CDH5', 'CCND3', 'MRC1', 'PHGDH', 'SLC11A1', 'HGF', 'MMP2', 'CIRBP', 'NGB', 'KRT5', 'MIF', 'WNT9A', 'LOR', 'TGFBR2', 'ACTA2', 'TAL1', 'BTK', 'ACSBG1', 'PGR', 'ITGA6', 'MGARP', 'SLC25A4', 'TLR2', 'CSF1R', 'CEBPA', 'NOTCH1', 'CEBPD', 'EPAS1', 'ADCY4', 'CEND1', 'LPL', 'KCNA5', 'FBLN1', 'HMGCR', 'SLC5A2', 'EGFR', 'SOCS3', 'TERT', 'CYP11A1', 'ALOX5', 'UCP2', 'RHO', 'MFN2', 'APOE', 'CD14', 'GPC4', 'PDE6A', 'ACSS1', 'ABCA1', 'CDKN2D', 'NGFR', 'EGR1', 'JUN', 'TFAP2C', 'PTGES2', 'HMGA1', 'HMGA2', 'NFATC1', 'MERTK', 'BMP7', 'SOD3', 'AGT', 'VEGFA', 'GFAP', 'COL1A2', 'STAR', 'BHLHE40', 'LHX4', 'HSPA1B', 'CDK5R2', 'CDK5R1']",0.0009923562747254917,0,0,78
6,RELA mouse,1.1046637566517532e-05,2.659229444113165,30.350808036761904,"['CD86', 'CDKN1B', 'CSF1', 'EPAS1', 'CD80', 'EBI3', 'PTAFR', 'SLC1A2', 'TNFAIP3', 'CXCR4', 'ATP12A', 'GLI1', 'DCST1', 'LTC4S', 'TNFSF13B', 'HSD11B2', 'CYP11A1', 'PDK4', 'CD38', 'MAP3K8', 'HES1', 'SOX9', 'APOE', 'IGF2BP2', 'PGLYRP1', 'GABRE', 'CDKN2A', 'HGF', 'NGB', 'CFLAR', 'AGT', 'SELP', 'CLDN5', 'MMP14', 'PECAM1', 'PPARA', 'TLR2']",0.0009923562747254917,0,0,37
7,NFKB1 human,2.1041189602300115e-05,1.817801573590214,19.575957192669282,"['CD86', 'SERPINA3', 'GSK3A', 'CD83', 'CSF1', 'CD80', 'TNC', 'TNFAIP3', 'CXCL1', 'CXCL5', 'TNFSF13B', 'RGS4', 'THBD', 'FGF8', 'CDH1', 'ADORA3', 'PDK4', 'TNFSF10', 'ITGAX', 'CD38', 'JUNB', 'VWF', 'MMP2', 'BGN', 'MIF', 'CREB3', 'CEACAM1', 'MMP14', 'ADORA2A', 'TLR9', 'S100A6', 'IRF7', 'TLR7', 'CFTR', 'TLR3', 'PTGES', 'TLR2', 'ABCG2', 'CFI', 'EBI3', 'PTAFR', 'NOLC1', 'CXCR4', 'LPL', 'NOD2', 'LTC4S', 'CYP19A1', 'EGFR', 'CYP3A7', 'HSD11B2', 'SOCS3', 'TERT', 'ALOX5', 'CCL3', 'HMOX1', 'HES1', 'CD58', 'IGF2BP2', 'MUC6', 'ABCA1', 'EGR1', 'CD74', 'CARD8', 'TNFRSF10B', 'TNFRSF10A', 'CCK', 'CFLAR', 'SELE', 'AGT', 'PSMB9', 'VEGFA', 'GFAP', 'NFKBIA', 'TF', 'COL1A2', 'TNIP3', 'ALOX5AP', 'SDC1', 'PTPN6']",0.0016201715993771088,0,0,79
8,STAT1 human,7.54142458567652e-05,2.705822114007448,25.685055282844573,"['CD86', 'MVP', 'LY96', 'FGF2', 'EGFR', 'TNFSF13B', 'SOCS3', 'MUC1', 'FCGRT', 'PIM1', 'CCL3', 'HMOX1', 'FCGR1A', 'MUC4', 'S100A10', 'CCR1', 'HSP90AA1', 'IL1R1', 'HLA-E', 'PSMB9', 'PLSCR1', 'IRF7', 'IRF8', 'PPARA', 'VIP', 'XAF1', 'TLR3', 'CFTR', 'CD22']",0.004651912203841482,0,0,29
9,ETS1 mouse,8.145095900303099e-05,3.4042769983970573,32.05300224492309,"['CSF1R', 'EGR1', 'CSF3R', 'VWF', 'CDKN2A', 'EBF1', 'IKZF1', 'NR2F2', 'RUNX3', 'FLI1', 'TGFBR2', 'VEGFA', 'CDH5', 'THBD', 'IL5', 'KDR', 'SPP1', 'HMOX1', 'ERG', 'LTBR', 'TLR4']",0.004651912203841482,0,0,21
10,HDAC3 human,9.10073599085621e-05,6.3831242873432155,59.3922278775564,"['JUN', 'CDKN2A', 'CDH1', 'MMP2', 'ALOX5', 'TLR9', 'CXCR4', 'LGALS9', 'GATA2', 'EGFR', 'PRAM1', 'VEGFA']",0.004651912203841482,0,0,12
