"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"REL (mouse)",0.0243985992532083,1.35999378749525,5.04996912768505,"['CNTNAP3', 'BTG2', 'IRS2', 'IL1RAP', 'RPL7A', 'UBASH3B', 'RASGEF1B', 'COL10A1', 'PDE8B', 'A4GALT', 'TMSB10', 'KCND3', 'IL1R1', 'DUSP1', 'IL18', 'ABCC9', 'DLEC1', 'FOS', 'RUNX1', 'TMPRSS11D', 'CYP39A1', 'ITPKC', 'CEACAM1', 'PTP4A3', 'RBP2', 'CTXN3', 'MATN2', 'RASL12', 'SHC1', 'HSD17B6', 'ART4', 'C3', 'UGCG', 'NFIL3', 'NNAT', 'RPS27A', 'GBP2', 'RAI2', 'BARD1', 'SEMA4A', 'HHATL', 'EGLN3', 'XBP1', 'CAV3', 'GINS3', 'WNT7B', 'LIMK2', 'HMGA2', 'PSMB9', 'RPS27', 'NUDT8', 'PNPLA3', 'FAS', 'SPRY1', 'FGFR3']",0.605310926886067,0,0,55,"REL",0.605310926886067,0.0137868433374607,0.871721687809075,0.706952598372212,0.714566893443672,-1.04531052169803,0.742839001611727,0.973137312105603
"CBEPB (human)",0.0255008010201857,1.28011013929381,4.69678223695711,"['WDR49', 'MOXD1', 'KDM5D', 'TFRC', 'PROS1', 'IL1RAP', 'ADARB2', 'SYNE2', 'WDR88', 'RGS4', 'ZFYVE28', 'LGALS3', 'LCNL1', 'ZNF608', 'RPS19', 'LRRTM4', 'C1QTNF7', 'RASGEF1B', 'RNF19A', 'EFHD2', 'IL13RA1', 'CHST9', 'EPHA7', 'PRMT8', 'MYH15', 'VWA5A', 'ANO6', 'ABCC9', 'NPNT', 'ZFY', 'F3', 'TMPRSS11D', 'ACTA2', 'CEACAM1', 'PLSCR1', 'MRAS', 'SYNPO2L', 'CRISPLD1', 'LRRC7', 'CTXN3', 'MAPRE2', 'CD44', 'CPB2', 'CALCRL', 'C1R', 'KCNA1', 'LYPD1', 'SLC3A1', 'CRYZ', 'HSD11B1', 'UGCG', 'NT5E', 'PLN', 'CLMP', 'IFI16', 'ARSF', 'FSD2', 'RPS27A', 'FILIP1L', 'LDLR', 'PIRT', 'BANP', 'SLC38A4', 'SMAD1', 'GADD45B', 'GADD45A', 'LIMK2', 'P2RY14', 'USP9Y', 'PLEKHA5', 'BTBD11', 'LAMB1', 'ZIC4', 'BMX', 'SULF1', 'BCL6', 'ZNF618', 'FABP5', 'VEPH1', 'SERPINI2', 'IFT27', 'SPINK13', 'FAS', 'TMCC2', 'SPRY1', 'EVI2B']",0.605310926886067,0,0,86,"CBEPB",0.605310926886067,NA,NA,NA,NA,NA,NA,NA
"TFAP2A (mouse)",0.0261429968422554,1.36510891826476,4.97469433362244,"['IFITM2', 'AVIL', 'WFDC1', 'TRIM29', 'EFHD2', 'PDE8B', 'RPS10', 'JUNB', 'CALN1', 'APOBEC2', 'VWA5A', 'PIPOX', 'MMD2', 'TNFRSF1A', 'DUSP22', 'CLDN11', 'PTP4A3', 'ACAP1', 'RBP1', 'S100A6', 'RELL1', 'TLCD1', 'TRIB1', 'MAPRE2', 'CD44', 'MATN2', 'TMPRSS9', 'LXN', 'NXPH3', 'SHC1', 'HAAO', 'ATL2', 'SEZ6', 'SLC3A1', 'PLA2G5', 'NDRG1', 'PPL', 'SOCS3', 'PDLIM2', 'CDH23', 'HES5', 'BANP', 'HHATL', 'LIMK2', 'ARHGEF38', 'VASN', 'PSMB9', 'TTLL6', 'BHMT', 'FXYD3', 'P4HA3', 'PTPN7']",0.605310926886067,0,0,52,"TFAP2A",0.605310926886067,NA,NA,NA,NA,NA,NA,NA
"KLF11 (human)",0.0300607018894031,1.38235143965693,4.84450113874749,"['CEBPB', 'NXPH3', 'FAM89A', 'SHC1', 'NLRC5', 'LFNG', 'ZFYVE28', 'SPRED3', 'RPL7A', 'DOCK11', 'LCNL1', 'ZFP36', 'C20ORF203', 'DBP', 'PDLIM2', 'TMSB4X', 'INPP5D', 'HES1', 'PIM3', 'EPS8L2', 'STK32A', 'HES4', 'HHATL', 'HES6', 'PAQR6', 'PRMT8', 'KCND3', 'GINS3', 'ACTN1', 'ROM1', 'WNT7A', 'MMD2', 'SLC39A14', 'C1ORF61', 'IL17RB', 'GFAP', 'EFNA1', 'FXYD3', 'IRF7', 'SERPING1', 'PTPN7', 'CRYAB', 'MAPRE2', 'SHANK2', 'GALK1']",0.61461706039422,0,0,45,"KLF11",0.61461706039422,NA,NA,NA,NA,NA,NA,NA
"NFE2 (human)",0.0323954716888057,1.26016473188348,4.32203313906454,"['WDR49', 'PTPRR', 'CDKN1A', 'C2CD2', 'PYGM', 'NRARP', 'SLC7A10', 'ETS1', 'LFNG', 'ZFYVE28', 'SPRED3', 'AIFM3', 'LCNL1', 'RASSF3', 'ENOSF1', 'C1RL', 'HES6', 'ST6GAL2', 'KCND3', 'COL25A1', 'ACTN1', 'CLEC11A', 'ROM1', 'BGN', 'ARID5A', 'OSMR', 'NPNT', 'MRPS6', 'SLC39A14', 'F3', 'TPST1', 'ITPKC', 'PTP4A3', 'RNF125', 'COL4A1', 'TLCD1', 'NUPR1', 'ANGPTL4', 'HAP1', 'SHANK2', 'DDR2', 'MATN2', 'ITIH4', 'RASL12', 'SLC22A3', 'CEBPB', 'HPN', 'C5ORF49', 'SEZ6', 'PLD5', 'SLC5A3', 'NDRG1', 'CYP3A7', 'ITPRIPL2', 'HSD11B1', 'TCEAL7', 'SOCS3', 'PDLIM2', 'DDT', 'BAG3', 'MAN1C1', 'SLC19A3', 'EPS8L2', 'PCDH1', 'TRPM4', 'P2RY12', 'SEMA4A', 'EGR1', 'YTHDF1', 'XBP1', 'EGF', 'WNT7B', 'ARHGAP29', 'WNT7A', 'RPL23A', 'TBX6', 'DHRS1', 'PML', 'VASN', 'VEGFA', 'EFNA1', 'TTLL6', 'FAP', 'VEPH1', 'ID3', 'C6ORF118', 'RPS21', 'HSPA1B']",0.61461706039422,0,0,88,"NFE2",0.61461706039422,NA,NA,NA,NA,NA,NA,NA
"MIR133B (human)",0.0345401251270438,1.33097624890812,4.47957836229848,"['IFITM2', 'SYNE2', 'LFNG', 'AIFM3', 'HELB', 'COMTD1', 'GLIPR2', 'TMSB4X', 'C1RL', 'JUNB', 'CHST9', 'TLE2', 'APOBEC2', 'WARS', 'CCDC78', 'PIPOX', 'ANO6', 'SLC39A14', 'ACTA2', 'CEACAM1', 'PLSCR1', 'FNDC4', 'TLCD1', 'MAPRE2', 'VAMP5', 'SHANK2', 'SLC22A3', 'CEBPD', 'NXPH3', 'SEZ6', 'TNFRSF11B', 'CYP3A7', 'TCEAL7', 'FAM124A', 'EFNB3', 'PTCHD1', 'DDT', 'NNAT', 'PDPN', 'HHATL', 'OST4', 'LIMK2', 'ARHGEF38', 'ZIC4', 'VEGFA', 'TTLL6', 'SMTN', 'NUDT8', 'FXYD3', 'PNPLA3', 'IFT27', 'CD9', 'RADIL', 'PI16']",0.61461706039422,0,0,54,"MIR133B",0.61461706039422,NA,NA,NA,NA,NA,NA,NA
"RELB (human)",0.0347125914508363,1.32711817932547,4.45998341443974,"['CLIC4', 'SERPINE3', 'PIK3CD', 'NRARP', 'ADARB2', 'ZFYVE28', 'HELB', 'ZFP36', 'LRRTM4', 'H2AFJ', 'FAM186A', 'OIP5', 'ENPP3', 'UTY', 'TMSB10', 'ST6GAL2', 'CCDC78', 'ACTN2', 'ACTN1', 'IL18', 'EMP1', 'MMD2', 'ANO6', 'PARP9', 'OSMR', 'OVOL2', 'DUSP22', 'ITPKC', 'VCAN', 'FNDC4', 'RBP1', 'CTXN3', 'SHC1', 'HAAO', 'NLRC5', 'WDR64', 'HSD17B6', 'HSD17B7', 'HSPH1', 'PTCHD1', 'INPP5D', 'PDPN', 'HES1', 'BCL2L14', 'BANP', 'SEMA4A', 'XBP1', 'EGF', 'PRSS35', 'ABCA7', 'DGAT2L6', 'RPS28', 'PDCD4', 'SPRY1', 'RADIL']",0.61461706039422,0,0,55,"RELB",0.61461706039422,NA,NA,NA,NA,NA,NA,NA
"KLF4 (human)",0.0392658443229122,1.34059775840598,4.34005150372443,"['CEBPB', 'NXPH3', 'FAM89A', 'SHC1', 'NLRC5', 'LFNG', 'ZFYVE28', 'SPRED3', 'RPL7A', 'DOCK11', 'LCNL1', 'ZFP36', 'C20ORF203', 'DBP', 'PDLIM2', 'TMSB4X', 'INPP5D', 'HES1', 'PIM3', 'EPS8L2', 'STK32A', 'HES4', 'BARD1', 'HHATL', 'HES6', 'PAQR6', 'PRMT8', 'KCND3', 'GINS3', 'ACTN1', 'ROM1', 'WNT7A', 'MMD2', 'SLC39A14', 'C1ORF61', 'IL17RB', 'GFAP', 'EFNA1', 'ACAP1', 'FXYD3', 'IRF7', 'SERPING1', 'TLCD1', 'PTPN7', 'CRYAB', 'MAPRE2', 'SHANK2', 'GALK1']",0.62284532952128,0,0,48,"KLF4",0.62284532952128,NA,NA,NA,NA,NA,NA,NA
"NR5A1 (mouse)",0.0393158181425393,1.43383976106999,4.64008949129697,"['CDKN1A', 'PIK3CD', 'PLA2G5', 'HSD17B7', 'PPL', 'DOCK11', 'HELB', 'PDLIM2', 'IRAK2', 'ATOH8', 'ENPP3', 'TMSB10', 'BCL2L14', 'ARRDC4', 'NQO1', 'OLAH', 'XBP1', 'DUSP1', 'P2RY14', 'ROM1', 'ARID5A', 'WNT7A', 'SOD2', 'SLC39A14', 'RAB11A', 'PTP4A3', 'FNDC4', 'APOC1', 'PDCD4', 'RPS21', 'DSC2', 'PDZRN4']",0.62284532952128,0,0,32,"NR5A1",0.62284532952128,NA,NA,NA,NA,NA,NA,NA
"STAT5B (mouse)",0.0480363093062833,1.31934731934732,4.00527209870978,"['CNTNAP3', 'ABCD4', 'ITIH4', 'CLIC4', 'FAM89A', 'MEI4', 'LYPD1', 'NOD1', 'NRARP', 'HSD17B7', 'NDRG1', 'RND3', 'SOCS3', 'NT5E', 'EDNRA', 'HSPH1', 'C1QTNF7', 'UTY', 'SEMA4A', 'SMAD1', 'OLAH', 'EGR1', 'ST6GAL1', 'YTHDF1', 'GADD45B', 'HGF', 'LIMK2', 'VWA5A', 'ARID5A', 'RPL23A', 'EMP3', 'FOS', 'HIPK3', 'VASN', 'GFAP', 'ETV6', 'CYP39A1', 'DUSP22', 'TANC1', 'KLF6', 'RPS28', 'BCL6', 'PDCD4', 'SERPING1', 'MYH9', 'PRKCQ', 'PIGM', 'SLC28A2']",0.628719830613329,0,0,48,"STAT5B",0.628719830613329,0.0140912835636573,0.249969441562346,NA,NA,NA,0.9760688975405,0.990942127193262
"STAT1 (mouse)",0.0517055009880921,4.00698080279232,11.8694428760587,"['CEBPD', 'LHFPL1', 'PSMB9']",0.628719830613329,0,0,3,"STAT1",0.628719830613329,0.123796198889056,0.607484615271347,NA,NA,NA,0.459110960373848,0.0961324881063038
"SP4 (human)",0.0526139416179936,3.08472296933835,9.08381244331881,"['GADD45B', 'NEK5', 'SYTL4', 'VEGFA']",0.628719830613329,0,0,4,"SP4",0.628719830613329,0.013419142646822,0.103451343211573,NA,NA,NA,0.385725330343714,0.618321019473096
"CBEPA (human)",0.0527925546007381,1.30223274629739,3.83036800914399,"['C4ORF19', 'WFDC1', 'ETS1', 'HELB', 'GLIPR1', 'DBP', 'BOC', 'PIM3', 'ENPP3', 'UTY', 'PDE8B', 'JUNB', 'HES6', 'ARID5A', 'ANO6', 'CYP39A1', 'FNDC4', 'S100A6', 'MYH9', 'RPL26', 'NUPR1', 'CRYAB', 'RGS17', 'C1R', 'CHRNA4', 'LRRC19', 'ATL2', 'PON1', 'NLRC5', 'PPL', 'HSD11B1', 'C3', 'BAG3', 'ATOH8', 'PDPN', 'CDH23', 'PCDH1', 'RAI2', 'BANP', 'DNAH11', 'FZD4', 'LIMK2', 'SAMD4A', 'ZIC4', 'DGAT2L6', 'RAB11A', 'ZNF618', 'VEPH1', 'APOC1', 'ID3']",0.628719830613329,0,0,50,"CBEPA",0.628719830613329,NA,NA,NA,NA,NA,NA,NA
"En1 (mouse)",0.0534262561750461,1.41547543005661,4.14656869572439,"['MOXD1', 'TMPRSS3', 'PIK3CD', 'ART4', 'ITPRIPL2', 'AIFM3', 'RPS15A', 'RASSF3', 'C1RL', 'GBP1', 'JUNB', 'LDLR', 'CALN1', 'P2RY12', 'NQO1', 'COL25A1', 'EMP1', 'PRSS35', 'PDZK1', 'EMP3', 'DGAT2L6', 'IL17RB', 'VEGFA', 'CYP39A1', 'DUSP22', 'FAM20C', 'TMCC2', 'PIGM', 'GALK1']",0.628719830613329,0,0,29,"En1",0.628719830613329,NA,NA,NA,NA,NA,NA,NA
