"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"TFAP2A (mouse)",3.7095060024223e-06,1.77291210509853,22.1695777063615,"['PTPRT', 'COL18A1', 'RPL30', 'RAB3A', 'CD83', 'RPL32', 'FRMPD4', 'GMFG', 'SLA', 'STMN4', 'TCIRG1', 'YBX1', 'SLC6A1', 'GALNT10', 'GRIP1', 'SIPA1L1', 'GRM7', 'IMPA2', 'TUBB3', 'PIM1', 'MLX', 'RPL35', 'PGM5', 'KIF21B', 'HMGN2', 'PDE8B', 'RPS10', 'DLEU7', 'CCDC112', 'SRRM4', 'HSP90AA1', 'TPI1', 'DYNLT3', 'MAMDC2', 'UNC5D', 'OPRM1', 'MYO7A', 'UNC13D', 'DOK3', 'ASPHD1', 'S100A6', 'RBMS1', 'KCNQ5', 'PHPT1', 'PFN1', 'ASTN1', 'CX3CR1', 'TRABD', 'NAPB', 'GRAMD1A', 'HPCA', 'HTRA1', 'CACNA1B', 'UQCR11', 'LTC4S', 'CSF2RA', 'TMEM163', 'PHF21A', 'PSMB10', 'TYMP', 'GNG3', 'PRDX5', 'SBNO2', 'SV2B', 'MAN2A1', 'CREG2', 'SNCG', 'HMOX1', 'MGAT1', 'TPPP', 'TRPM3', 'LAIR1', 'PACSIN1', 'BANP', 'ESRRA', 'MLKL', 'IL10RB', 'LIMK2', 'TMEM176B', 'INSR', 'TNFSF13', 'TTC9B', 'PNMA2', 'NSG1', 'SMAD6', 'PDP1', 'TMEM232', 'PTPRE', 'SLC25A37', 'AGBL4', 'LSM7', 'PPFIBP1', 'NFIB', 'APOC2', 'FXYD1', 'STUB1']",0.00109059476471216,0,0,96,"TFAP2A",0.00109059476471216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF11 (human)",4.21454452330764e-05,1.73235932434346,17.452452955917,"['PTPRT', 'PRR5', 'FCGBP', 'COL18A1', 'SIGLEC9', 'WNT2B', 'ARHGDIG', 'TNFAIP2', 'STMN3', 'TCIRG1', 'ACTG1', 'RIMS2', 'ZFP36', 'LGALS1', 'DBP', 'TUBB3', 'TMSB4X', 'FAM110B', 'PMEPA1', 'PGM5', 'SLC16A3', 'RBFOX1', 'NUP210', 'KCNH7', 'PLEKHG5', 'CTDSPL', 'C4ORF48', 'UNC13D', 'OLFM1', 'INPP4B', 'NDUFS6', 'ASPHD1', 'PPDPF', 'KCNQ5', 'PDE5A', 'PHPT1', 'ASTN2', 'PFN1', 'NBL1', 'ABCG1', 'HDAC4', 'NDRG4', 'CEBPB', 'ARHGEF25', 'HVCN1', 'RPL12', 'HPCA', 'NLRC5', 'CACNA1B', 'PDGFB', 'CEND1', 'PLD4', 'LTC4S', 'CPLX1', 'SBNO2', 'SUSD3', 'MGAT1', 'TPPP', 'CD55', 'MARCKSL1', 'TMEM176B', 'ZBTB16', 'ATP2B4', 'CCK', 'NR1D2', 'NR1D1', 'GRIN2B', 'NAP1L5', 'MLLT11', 'PTPRE', 'CXCL12', 'NFIB', 'APOC2', 'FXYD1', 'BHLHE40', 'STUB1', 'RAMP1', 'UBE2M', 'C1QC']",0.00619538044926223,0,0,79,"KLF11",0.00619538044926223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF148 (human)",6.4290032515383e-05,1.63866726280061,15.8165900439841,"['PTPRT', 'PRR5', 'FCGBP', 'COL18A1', 'CDKN1A', 'SIGLEC9', 'ARHGDIG', 'TNFAIP2', 'STMN3', 'TCIRG1', 'ACTG1', 'RIMS2', 'LGALS1', 'TUBB3', 'TMSB4X', 'RASGEF1C', 'FAM110B', 'PMEPA1', 'TMSB10', 'ERMAP', 'SLC16A3', 'RBFOX1', 'NUP210', 'SLC11A1', 'PLEKHG5', 'CTDSPL', 'C4ORF48', 'UNC13D', 'INPP4B', 'GPRC5B', 'CARHSP1', 'ASPHD1', 'PPDPF', 'DNAJB11', 'KCNQ5', 'PDE5A', 'FAM20A', 'PHPT1', 'ASTN2', 'PFN1', 'NBL1', 'ABCG1', 'NDRG4', 'CEBPB', 'PHLPP1', 'TSHZ3', 'ARHGEF25', 'HVCN1', 'RPL12', 'HPCA', 'NLRC5', 'CACNA1B', 'PDGFB', 'CEND1', 'PLD4', 'CACNA1D', 'UQCR10', 'LTC4S', 'CPLX1', 'UGCG', 'SBNO2', 'SUSD3', 'HEATR3', 'TPPP', 'OPCML', 'PACSIN1', 'MARCKSL1', 'IL10RB', 'TMEM176B', 'ZBTB16', 'KCNIP4', 'ATP2B4', 'KLHL2', 'CCK', 'NR1D2', 'NR1D1', 'GRIN2B', 'NAP1L5', 'PDP1', 'PTPRE', 'CXCL12', 'BCL6', 'NFIB', 'APOC2', 'FXYD1', 'BHLHE40', 'STUB1', 'XKR4', 'FGF13', 'UBE2M', 'HSPA1A', 'C1QC']",0.00630042318650754,0,0,92,"ZNF148",0.00630042318650754,0.0282271492062768,0.617167415400915,NA,NA,NA,0.906470409593366,0.971332170590255,0.668050366211779,0.899312151220191,NA,0.846014702740339
"ETV4 (human)",0.000174893940242439,1.60346121971433,13.8720734744404,"['ROBO2', 'ARHGAP9', 'KCNK6', 'SH3GL3', 'COL18A1', 'SIGLEC9', 'LRRK2', 'SLA', 'TCIRG1', 'AFF3', 'SLC6A1', 'PCSK5', 'ANTXR1', 'LITAF', 'CDH8', 'RGS4', 'ADAMTSL2', 'MLX', 'RPL38', 'RTTN', 'HMGN2', 'ERC2', 'PDE8B', 'PDK1', 'CCDC112', 'ATG3', 'ACOT7', 'FCER1G', 'DSCAM', 'MAMDC2', 'NRG1', 'TGFBR1', 'DNAJC3', 'OLFM1', 'MS4A6A', 'TIAM1', 'INPP4B', 'CACNB4', 'ASPHD1', 'KIFC3', 'PFDN5', 'ISCU', 'PRTFDC1', 'FKBP5', 'TRABD', 'C1QA', 'NDUFB10', 'SATB1', 'HPCA', 'PDGFB', 'CACNA1A', 'LTC4S', 'CSF2RA', 'AIF1', 'GNG3', 'CCDC85B', 'SNTG1', 'MAN2A1', 'PCBP1', 'UBTD2', 'CTNNA3', 'TPPP', 'PPARGC1B', 'OPCML', 'GOT1', 'LIMK2', 'TNFSF13', 'RPL35A', 'KLHL2', 'CCK', 'GRIN2B', 'NAP1L5', 'ATOX1', 'PTPRE', 'LRFN5', 'FGF14', 'TG', 'BHLHE40', 'RGS10', 'CALR', 'PIK3AP1', 'MDGA2', 'SEC24D', 'FGF13', 'CDK5R2', 'HSPA1B', 'LGMN']",0.0128547046078193,0,0,87,"ETV4",0.0128547046078193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF4 (human)",0.000269166803864174,1.60001645458534,13.1524221105593,"['PTPRT', 'PRR5', 'FCGBP', 'COL18A1', 'SIGLEC9', 'WNT2B', 'ARHGDIG', 'TNFAIP2', 'STMN3', 'TCIRG1', 'ACTG1', 'RIMS2', 'ZFP36', 'LGALS1', 'DBP', 'TUBB3', 'TMSB4X', 'FAM110B', 'PMEPA1', 'PGM5', 'SLC16A3', 'RBFOX1', 'NUP210', 'KCNH7', 'PLEKHG5', 'CTDSPL', 'C4ORF48', 'UNC13D', 'OLFM1', 'INPP4B', 'NDUFS6', 'ASPHD1', 'PPDPF', 'KCNQ5', 'PDE5A', 'TLR5', 'PHPT1', 'ASTN2', 'PFN1', 'NBL1', 'ABCG1', 'HDAC4', 'NDRG4', 'CEBPB', 'ARHGEF25', 'HVCN1', 'RPL12', 'HPCA', 'NLRC5', 'CACNA1B', 'PDGFB', 'CEND1', 'PLD4', 'SLC1A5', 'LTC4S', 'CPLX1', 'DNAJB1', 'SBNO2', 'SUSD3', 'MGAT1', 'TPPP', 'CD55', 'MARCKSL1', 'TMEM176B', 'ZBTB16', 'ATP2B4', 'CCK', 'NR1D2', 'NR1D1', 'GRIN2B', 'NAP1L5', 'MLLT11', 'PTPRE', 'CXCL12', 'NFIB', 'APOC2', 'FXYD1', 'BHLHE40', 'STUB1', 'RAMP1', 'UBE2M', 'C1QC']",0.0158270080672134,0,0,82,"KLF4",0.0158270080672134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CACYBP (mouse)",0.000734279017346289,1.49073814986849,10.7580929369349,"['BCAR3', 'IFITM3', 'DOCK5', 'FCGBP', 'WNT2B', 'RPLP1', 'GMFG', 'F13A1', 'RORA', 'STMN4', 'TCIRG1', 'RBPJ', 'ADARB2', 'ELAVL2', 'TNFSF13B', 'SGCE', 'GRIP1', 'GOLGA4', 'NHSL1', 'SIPA1L1', 'IMPA2', 'TUBB3', 'C1RL', 'ADAMTSL2', 'CHORDC1', 'PMEPA1', 'RPL35', 'RPL38', 'ERC2', 'PDE8B', 'TMSB10', 'XYLB', 'HSBP1', 'IL18', 'NRG1', 'AMPD2', 'KSR2', 'ATG14', 'TMEM173', 'EML1', 'GAP43', 'PCP4', 'ASPHD1', 'NHP2', 'KCNQ5', 'KIFC3', 'NBL1', 'MGLL', 'STX1A', 'NRN1', 'PHLPP1', 'NUFIP2', 'SATB1', 'ARHGEF25', 'MVP', 'HVCN1', 'HPCA', 'PLD4', 'TMEM160', 'COX5B', 'IQGAP2', 'SDCBP', 'GNG3', 'LDHA', 'HRH2', 'TBC1D14', 'MGAT1', 'TPPP', 'RPS27A', 'PLTP', 'LAIR1', 'MAP2K6', 'ESRRA', 'MARCKSL1', 'SPRYD3', 'TMEM176B', 'KCNIP4', 'TNFSF13', 'TTC9B', 'NR1D2', 'GRIN2B', 'PDP1', 'BST2', 'SLC6A6', 'AGBL4', 'PLCXD3', 'TEF', 'NFIB', 'APOC2', 'DNAJA2', 'APOC1', 'FAU', 'XKR4', 'TOMM6', 'C1QC']",0.0359796718499682,0,0,95,"CACYBP",0.0359796718499682,0.295840763740042,0.172407743454636,NA,NA,NA,0.906470409593366,0.984475940189945,0.681136248476553,0.783264988077183,NA,0.982365551011925
"CACYBP (human)",0.00341673598706933,1.48530157978418,8.43513100903561,"['PTPRT', 'SNAP25', 'FCGBP', 'STEAP3', 'SIGLEC9', 'WNT2B', 'TNFAIP2', 'STMN3', 'STMN4', 'TCIRG1', 'RIMS2', 'LGALS1', 'TUBB3', 'FTH1', 'STAB1', 'FAM110B', 'HMGN2', 'SLC16A3', 'ACOT7', 'KCNH7', 'PLEKHG5', 'CACNA2D3', 'SYN3', 'UNC13D', 'CARHSP1', 'NRG3', 'ASPHD1', 'PHPT1', 'FKBP5', 'CEBPB', 'GRAMD1A', 'SELPLG', 'ARHGEF25', 'PXN', 'HPCA', 'CEND1', 'TMEM160', 'LTC4S', 'PRDM11', 'CPLX1', 'SBNO2', 'SYNGR2', 'SEC14L1', 'SNCG', 'SUSD3', 'MGAT1', 'PLTP', 'SERF2', 'CD55', 'PACSIN1', 'BANP', 'ESRRA', 'MARCKSL1', 'TMEM176B', 'CHCHD10', 'NR1D1', 'NAP1L5', 'MLLT11', 'LSM7', 'CXCL12', 'NFIB', 'APOC2', 'APOC1', 'REEP2', 'CALM3', 'STUB1', 'CNIH3', 'RAMP1', 'C1QC']",0.143502911456912,0,0,69,"CACYBP",0.143502911456912,0.295840763740042,0.172407743454636,NA,NA,NA,0.906470409593366,0.984475940189945,0.681136248476553,0.783264988077183,NA,0.982365551011925
"TFAP2C (human)",0.00472815098363984,1.3859126984127,7.4204829647218,"['SNAP25', 'RYR2', 'COL18A1', 'CLIC4', 'PID1', 'WNT2B', 'STMN3', 'SLC2A3', 'SLC6A1', 'PIGX', 'KBTBD12', 'ZFP36', 'MAP1LC3A', 'CAPNS1', 'RPL18A', 'GUK1', 'ENOSF1', 'CASP4', 'STAB1', 'ADAMTSL2', 'PMEPA1', 'DLGAP1', 'ITGAV', 'KIF21B', 'ERMAP', 'YWHAG', 'ZNF365', 'CSGALNACT1', 'ACSL1', 'PDE4D', 'PLEKHG5', 'SEMA6D', 'UBE2QL1', 'KSR2', 'MYO7A', 'EML1', 'TGFBR1', 'RUNX1', 'CACNB4', 'NDUFS6', 'SLC25A19', 'DPYD', 'DDIT4', 'SBDS', 'KCNQ5', 'TLR5', 'SLC25A5', 'ANKRD36B', 'CHMP5', 'TRABD', 'C1QA', 'CEBPB', 'SELPLG', 'HPCA', 'HTRA1', 'PDGFB', 'PLD4', 'TMTC2', 'PDXP', 'PHYHIPL', 'DENND3', 'TMEM160', 'CACNA1C', 'IQGAP2', 'CSF2RA', 'AIF1', 'UQCRH', 'SRM', 'GNG3', 'SBNO2', 'LRIG1', 'UBTD2', 'SUSD3', 'SOCS6', 'SLC38A2', 'GPR155', 'PPARGC1B', 'TMEM132D', 'MLKL', 'LIMK2', 'IDH1', 'KCNIP4', 'EAF2', 'RPL35A', 'KLHL2', 'SOD2', 'VMP1', 'CXCL12', 'RGS10', 'RPS21', 'CDK5R2', 'UBE2M', 'RPS23']",0.160064836296921,0,0,93,"TFAP2C",0.160064836296921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFE2 (human)",0.0048999439682731,1.31203538735639,6.97810154854813,"['CARS', 'FCGBP', 'NDUFA13', 'ISCA1', 'GMFG', 'SLA', 'STMN4', 'ANTXR1', 'ACTG1', 'RASSF4', 'TUBB3', 'C1RL', 'SLC16A3', 'RBFOX1', 'C11ORF87', 'ACOT7', 'WSB2', 'ACSL1', 'CACNA2D3', 'ARID5A', 'KAZN', 'ATP11A', 'MYO7A', 'DISP1', 'INPP4B', 'CARHSP1', 'DOK3', 'WDFY3', 'ASTN2', 'PFN1', 'NBL1', 'ABCG1', 'FTL', 'NDRG4', 'TSHZ3', 'ARHGEF25', 'HTRA1', 'ARHGAP19', 'CEND1', 'SLC1A5', 'BRCC3', 'SLC5A3', 'MED12L', 'RASGRP3', 'PGS1', 'C12ORF57', 'PRDX5', 'ADAP2', 'SEC14L1', 'HRH2', 'ADAMTS17', 'TBC1D14', 'NLRP3', 'PPARGC1B', 'ESRRA', 'XBP1', 'CNTN5', 'ZBTB16', 'IDH1', 'DSTN', 'CHCHD10', 'NR1D2', 'PTPRE', 'SLC6A6', 'RPS25', 'RALYL', 'LSM7', 'CXCL12', 'UQCRQ', 'BHLHE40', 'GRB2', 'PKIG', 'RPS21', 'PTPRT', 'DOCK5', 'COL18A1', 'CDKN1A', 'RPLP0', 'TNFAIP2', 'SLC40A1', 'TCIRG1', 'YBX1', 'PIGX', 'IQCJ-SCHIP1', 'FCGR3A', 'MAP1LC3A', 'GRM7', 'PSTPIP2', 'ENOSF1', 'STAB1', 'ADAMTSL2', 'TMEM108', 'NCK2', 'FLVCR2', 'ERC2', 'MCF2L2', 'YWHAG', 'ZNF365', 'TPI1', 'H2AFZ', 'PLEKHG5', 'SORCS1', 'AMPD2', 'C4ORF48', 'SYN3', 'MRPS6', 'TGFBR1', 'GPRC5B', 'SLC7A8', 'CDH12', 'TLR5', 'SGK1', 'TRABD', 'C1QA', 'CEBPB', 'GRAMD1A', 'NDUFB2', 'LTC4S', 'TYMP', 'DNAJB1', 'SNCG', 'RPS2', 'P2RY12', 'KCNIP4', 'TTC9B', 'RPL23A', 'LILRB4', 'FCGR2A', 'TEF', 'ST5', 'APOC2', 'RGS10', 'CPVL', 'RAMP1', 'HSPA1B', 'C1QC']",0.160064836296921,0,0,136,"NFE2",0.160064836296921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POU2F1 (mouse)",0.00640606093313422,1.42259535924609,7.18483310634106,"['BCAR3', 'SNAP25', 'RAB3C', 'SH3GL3', 'ATP8A2', 'CD83', 'GPR65', 'FAM13A', 'SLA', 'STON2', 'LDB2', 'COX7C', 'LITAF', 'CDH8', 'RGS4', 'GRM5', 'GLIPR1', 'HPGDS', 'NHSL1', 'IMPA2', 'RASGEF1B', 'TMSB4X', 'KYNU', 'C1RL', 'CHORDC1', 'TMEM108', 'DLGAP1', 'DLEU7', 'RGS6', 'HIST1H2AC', 'IFNAR2', 'CSGALNACT1', 'RNF44', 'GPR34', 'RPL23', 'RPSA', 'OPRM1', 'MRPS6', 'OLFM3', 'NRG3', 'NDUFS6', 'CDH12', 'WDFY3', 'PDE5A', 'SGK1', 'ACPP', 'ST6GALNAC5', 'FKBP5', 'SATB1', 'ARHGEF25', 'FPR1', 'LY96', 'CACNA1C', 'SLC5A3', 'SCIN', 'KCNMB2', 'UBTD2', 'SPP1', 'CTNNA3', 'E2F3', 'TPPP', 'BCO2', 'GBP2', 'OSBPL6', 'CCZ1', 'NAP1L2', 'IGF1', 'SSH2', 'RALYL', 'TMEM39A', 'CCDC65', 'CNTN4', 'SEC24D']",0.17188395012982,0,0,73,"POU2F1",0.17188395012982,0.0654425710311166,0.597237503564322,NA,NA,NA,0.950742070213896,0.999976985188991,NA,NA,NA,NA
"MYOG (mouse)",0.00643103214771434,1.40598877819764,7.09549141538774,"['EIF4A2', 'IFITM3', 'TNFAIP8', 'AQP4', 'ELAVL2', 'TRMT112', 'MAP1LC3A', 'GUK1', 'ENC1', 'NCK2', 'TSPO', 'DLGAP1', 'ITGAV', 'KIF21B', 'PDE8B', 'SULT4A1', 'TMSB10', 'DLEU7', 'ACOT7', 'DSCAM', 'KCNH7', 'WNT5A', 'GAB1', 'AMPD2', 'UNC5C', 'SYN3', 'TMEM173', 'UNC13D', 'RUNX1', 'TIAM1', 'CARHSP1', 'PPDPF', 'RASA2', 'FAM20A', 'SLC25A5', 'RBMS3', 'TRABD', 'KHDRBS2', 'KHDRBS3', 'SATB1', 'HPCA', 'RPL11', 'ARHGAP19', 'PRICKLE2', 'PLD4', 'PLA2G7', 'PHF21A', 'RHOBTB1', 'RASGRP3', 'GNG3', 'SBNO2', 'LRIG1', 'SNCG', 'MGAT1', 'TPPP', 'PPARGC1B', 'RPL41', 'ANGPT2', 'GOT1', 'KCNIP4', 'TNFSF13', 'EAF2', 'RAB27A', 'IGF1', 'NR1D1', 'TPCN1', 'EEPD1', 'RALYL', 'TG', 'NSG2', 'KIF26B', 'ACER3', 'CCDC65', 'PIK3AP1', 'PKIG', 'PTPN2', 'CBLN2', 'C1QC']",0.17188395012982,0,0,78,"MYOG",0.17188395012982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
