"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ESR2",0.000896759935433563,Inf,Inf,"['RPS26', 'RPS25', 'RPL36AL', 'RPS27A', 'RPL10A', 'RPS13']",0.0407559210372385,0,0,6,"ESR2",0.0407559210372385,0.208818069994023,0.781739942383568,NA,NA,NA,0.976655068913836,0.73478964382765,NA,NA,NA,NA
"ILF3",0.00159827141322504,16.3048780487805,104.984380327462,"['RPS26', 'RPS25', 'RPS15A', 'MRPL17', 'RPL10A', 'RPS13', 'RPS23']",0.0407559210372385,0,0,7,"ILF3",0.0407559210372385,1.19765356230246e-11,3.93147084597446e-07,0.988334715733688,0.987517930759482,0.0296611606793639,0.180969943195579,0.175233567568773,0.0650064426958434,0.808627534012811,0.180886570475564,0.500092338319318
"RAD21",0.00465340774561752,13.8072289156626,74.1469660149165,"['RPS25', 'RPS15A', 'RPL35A', 'UBE2L6', 'RPS27A', 'RPS13']",0.0512988662039763,0,0,6,"RAD21",0.0512988662039763,2.16853674986037e-07,0.00146112997313554,0.586732330087983,0.584200121299501,-0.0447398123810547,0.567450321053803,0.539573771868589,0.22153079400454,0.862931513462543,NA,0.337153317938522
"ILF2",0.00465340774561752,13.8072289156626,74.1469660149165,"['RPS26', 'RPS15A', 'MRPL17', 'RPL10A', 'RPS13', 'RPS23']",0.0512988662039763,0,0,6,"ILF2",0.0512988662039763,1.90518726386715e-06,1.16594671718472e-05,0.996020323484668,0.995735742536116,0.0426388007923498,0.00158212586626629,0.0209675294021814,0.155519112390423,0.811313715497116,NA,0.93470647551083
"ESR1",0.00502930060823298,5.2875,27.9839581183647,"['BTF3', 'RPS26', 'RPS25', 'RPS15A', 'RPL36AL', 'RPL36A', 'RPL10A', 'RPS13', 'RPS23']",0.0512988662039763,0,0,9,"ESR1",0.0512988662039763,0.18294314602639,0.421255280475284,NA,NA,NA,0.995647574233562,0.966611863683392,NA,NA,NA,NA
"TAF1",0.0310399404813622,Inf,Inf,"['RPL36A', 'RPL35A', 'MRPL17']",0.251723466840233,0,0,3,"TAF1",0.251723466840233,0.933680698038531,0.11079138410967,NA,NA,NA,0.654413507410969,0.335239730518602,NA,NA,NA,NA
"TP53",0.0345502797623849,5.65476190476191,19.0301943446891,"['RPS19BP1', 'PRKCD', 'COPS7A', 'RPL26', 'RPS27A']",0.251723466840233,0,0,5,"TP53",0.251723466840233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFE2L2",0.0953531134094963,6.66279069767442,15.6586794541331,"['DDIT3', 'PRKCD', 'COPS7A']",0.423054340520255,0,0,3,"NFE2L2",0.423054340520255,0.00042582872372315,0.00384693225756174,0.720445101498024,0.717807390010722,0.446931043007456,0.868649450268845,0.972066937889357,NA,NA,NA,NA
"TCF3",0.0953531134094963,6.66279069767442,15.6586794541331,"['HIST3H2A', 'RPL36A', 'RPS13']",0.423054340520255,0,0,3,"TCF3",0.423054340520255,0.249651595985705,0.657142290557042,NA,NA,NA,0.63475387205847,0.392381707798168,NA,NA,NA,NA
"ATF2",0.0995421977694718,Inf,Inf,"['PGAM1', 'CYCS']",0.423054340520255,0,0,2,"ATF2",0.423054340520255,0.000202582685901837,2.82858665799841e-05,0.276338904694818,0.275667563247303,0.711822348013704,0.796644639738211,0.993104424618544,0.714286281885988,0.821802083389357,NA,0.378891360649935
