"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"PPARG (human)",1.29671002367675e-06,1.74661333853608,23.6765319415592,"['IFI27L2', 'RPL3', 'NDUFA12', 'PARK7', 'RPL10A', 'RPL8', 'COX6A1', 'RPL6', 'HDDC3', 'TXN2', 'RPS15', 'RPS14', 'RPS16', 'RPL18A', 'RPS19', 'RPL36AL', 'HMGN2', 'RPS10', 'CHGB', 'GABARAPL1', 'AP1B1', 'C1ORF122', 'RNF41', 'COX6B1', 'MYL6', 'NEIL2', 'RPL24', 'SCG3', 'RPL26', 'RPL29', 'UBA52', 'NECAB2', 'SET', 'BEX1', 'BRI3', 'MRPL14', 'SKA2', 'C12ORF57', 'BLOC1S1', 'SERF2', 'ATP6V1F', 'SURF1', 'EIF2AK1', 'SETDB2', 'OSGIN2', 'LSM4', 'LSM3', 'SYT6', 'RPS26', 'RPS25', 'RPS27', 'NACA', 'ARPC3', 'OSTC', 'PSMG3', 'KIAA0825', 'RPS21', 'RPS24', 'DAZAP2', 'SLC25A3', 'COX4I1', 'COX7C', 'USE1', 'SUMO1', 'TMED2', 'ACP2', 'CTSF', 'MRPS26', 'GPX4', 'MRPL47', 'NDUFC1', 'GLRX2', 'C4ORF48', 'SYP', 'MZT2B', 'CORT', 'HAX1', 'PALLD', 'TMEM219', 'OTUB1', 'TOMM40', 'URM1', 'TIMM13', 'RPL36A', 'RPS27L', 'UQCR11', 'TMEM160', 'TIMM10', 'UQCR10', 'CLCN3', 'NOL3', 'COX5A', 'PSMB5', 'PHKG1', 'OS9', 'TCEAL4', 'TDG', 'RPL14', 'RPS3', 'AP2S1', 'NHS', 'RPL13', 'CD59', 'SCAND1', 'RABAC1', 'POLR2K', 'RPL19', 'RANBP1', 'ADAT1', 'RPL35A', 'DOHH', 'RANBP6', 'BCKDK', 'TMEM59', 'SPCS2', 'PIK3IP1', 'EIF3D', 'TPT1']",0.000219230202852877,0,0,118,"PPARG",0.000219230202852877,1.62112938045234e-05,0.0949383941699264,0.782312287524077,0.78284877905673,-0.366402862715901,0.00614568995147202,0.102248737488678
"PITX1 (human)",1.57719570397753e-06,2.08684674104521,27.8799848068534,"['RPL5', 'COX7B', 'ZCCHC10', 'RPL3', 'CELF1', 'COX6A1', 'RPL6', 'TXN2', 'SUMO1', 'C9ORF16', 'RPL35', 'TMED2', 'ACP2', 'CTSF', 'SNRNP35', 'EIF2B1', 'RPS10', 'RPL39', 'GPX4', 'PAM16', 'AP1B1', 'GLRX2', 'RNF41', 'COX6B1', 'MYL6', 'RPL24', 'TMEM219', 'RPL27', 'DNAJC8', 'LAP3', 'RPL29', 'UBA52', 'OTUB1', 'SET', 'RPL11', 'COX7A2', 'TMEM160', 'NOL3', 'FAM149A', 'APH1A', 'PSMB5', 'RPS15A', 'PHKG1', 'BLOC1S1', 'RPL14', 'AP2S1', 'RPL13', 'RABAC1', 'RPL17', 'GADD45GIP1', 'NOP56', 'TAF13', 'GSS', 'DOHH', 'RPS26', 'BCKDK', 'RPS27', 'NACA', 'PPT1', 'NAA16', 'FAU', 'RPS24', 'GRINA']",0.000219230202852877,0,0,63,"PITX1",0.000219230202852877,NA,NA,NA,NA,NA,NA,NA
"CRX (human)",5.76888204129242e-05,1.8661717585102,18.2146708346349,"['RPL3', 'NDUFA11', 'NDUFA12', 'COX6A1', 'RND2', 'RPL6', 'TXN2', 'MAP1LC3A', 'SUMO1', 'RPL18A', 'TMED2', 'CTSF', 'SNRNP35', 'EIF2B1', 'RPS10', 'GABARAPL1', 'GPX4', 'RPS8', 'AP1B1', 'RPS3A', 'GLRX2', 'ATP1B2', 'SYP', 'RNF41', 'COX6B1', 'MZT2B', 'MYL6', 'SNRPG', 'RPL24', 'TMEM219', 'RPL29', 'MAPRE1', 'OTUB1', 'CUL7', 'SET', 'RPL10', 'COX5A', 'MCHR1', 'APH1A', 'C7ORF50', 'PSMB5', 'BLOC1S1', 'AP2S1', 'RPL13', 'SCAND1', 'RABAC1', 'GADD45GIP1', 'RPL41', 'TAF13', 'EIF2AK1', 'GSS', 'BCKDK', 'RPS27', 'NACA', 'PSMG3', 'NAA16', 'FAU', 'RPS24']",0.00495644490908725,0,0,58,"CRX",0.00495644490908725,NA,NA,NA,NA,NA,NA,NA
"HIF1A (human)",7.13157540875863e-05,1.81271797256452,17.3085441440353,"['SLC25A3', 'COX7B', 'RPL3', 'EEF1B2', 'RPS15', 'UXT', 'RPS4X', 'MAP1LC3A', 'SUMO1', 'C9ORF16', 'SUMO2', 'TMED2', 'CTSF', 'SNRNP35', 'RPS10', 'ACAD10', 'RPL39', 'RPS13', 'RPS6', 'SHISA5', 'AP1B1', 'MRPL47', 'EDF1', 'RNF41', 'COX6B1', 'CORT', 'NEIL2', 'PALLD', 'NDUFS5', 'SNRPG', 'JTB', 'RPL24', 'RPL29', 'BEX4', 'CUL7', 'RPS19BP1', 'RPL10', 'GMPR2', 'NDUFB3', 'GPS2', 'COX7A2', 'COX5A', 'COX7A1', 'PSMB10', 'C12ORF57', 'PSMB5', 'RPS15A', 'BLOC1S1', 'DDT', 'RPS3', 'RPL13', 'RPL17', 'GDF11', 'TMEM184C', 'TAF13', 'TBCC', 'DOHH', 'BTBD8', 'RPS26', 'FAU', 'TMEM9B', 'RPS23']",0.00495644490908725,0,0,62,"HIF1A",0.00495644490908725,0.000302344691196479,0.00121092221392744,0.61652393386657,0.617317541563475,0.423643696333801,0.484306763894514,0.564965483098805
"NRF1 (mouse)",8.98826497178501e-05,1.77920902574581,16.5769005106474,"['RPL5', 'RPL30', 'NDUFA13', 'COX7B', 'COX4I1', 'PARK7', 'RPL8', 'COX6A1', 'COX7C', 'RPS15', 'RPS14', 'RPS16', 'RPS19', 'RPL35', 'RPL38', 'SNRNP35', 'RPS10', 'CHCHD1', 'ACAD10', 'RPS9', 'RPL21', 'RPS8', 'TNFRSF19', 'PAM16', 'GLRX2', 'SYP', 'COMMD6', 'GTPBP4', 'COX6B1', 'RPL27', 'DNAJC8', 'UBA52', 'POMP', 'COX7A2', 'COX5B', 'COX5A', 'PARD6A', 'TDG', 'CEP70', 'RPS3', 'SNRPB2', 'RPS2', 'DCAF11', 'BTF3', 'RWDD1', 'NDUFA5', 'YIPF3', 'GSS', 'RPL23A', 'DOHH', 'COX6C', 'RPS25', 'LYRM2', 'LSM7', 'RPS28', 'SPCS1', 'ARPC3', 'UBE2S', 'NAA16', 'RPS21', 'TOMM5', 'RPS24', 'RPS23', 'AARS']",0.00499747532431247,0,0,64,"NRF1",0.00499747532431247,3.27021819603819e-06,0.151681117684159,NA,NA,NA,0.291124951068865,0.910530018183984
"FOXF2 (human)",0.000146469883103687,1.8201109172807,16.0691963770068,"['RPL5', 'NDUFA12', 'COX6A1', 'USE1', 'RPL6', 'TXN2', 'RPS15', 'RPS16', 'MAP1LC3A', 'SUMO1', 'C9ORF16', 'SUMO2', 'CTSF', 'SNRNP35', 'EIF2B1', 'RPS10', 'RPS13', 'RPS9', 'RPS7', 'AP1B1', 'COX6B1', 'MZT2B', 'MYL6', 'SNRPG', 'TMEM219', 'RPL29', 'MAPRE1', 'OTUB1', 'SET', 'BRI3', 'GMPR2', 'RPL11', 'NOL3', 'APH1A', 'C7ORF50', 'PSMB5', 'RPS15A', 'PHKG1', 'BLOC1S1', 'RPL13', 'SCAND1', 'RABAC1', 'SERF2', 'ATP6V1F', 'GADD45GIP1', 'RPL41', 'DOHH', 'LSM4', 'BCKDK', 'RPS27', 'NACA', 'NAA16', 'FAU', 'RPS24', 'GRINA']",0.00678643791713751,0,0,55,"FOXF2",0.00678643791713751,NA,NA,NA,NA,NA,NA,NA
"YY1 (mouse)",0.0002703839537,1.71927537534838,14.1249949251743,"['NDUFA13', 'RPL3', 'RPL32', 'POP4', 'RPL10A', 'CELSR2', 'HDDC3', 'RPL7', 'SERP2', 'RPS15', 'RPL7A', 'SUMO1', 'HMGN2', 'RPS10', 'ENDOG', 'GSTO1', 'DUSP28', 'MRPL47', 'NDUFC1', 'COMMD6', 'MRPL46', 'PPP1R3F', 'GORASP1', 'NDUFS3', 'JTB', 'RPL26', 'MAPRE1', 'PTMA', 'RPL28', 'CUL7', 'NDUFB7', 'CCDC148', 'NDUFB11', 'NDUFB2', 'MRPL14', 'COPS7A', 'COX5B', 'UQCRH', 'TSPAN31', 'MRPL20', 'RPL14', 'RPS3', 'TMEM208', 'RPL15', 'SCAND1', 'GADD45GIP1', 'NOP56', 'RANBP1', 'SURF1', 'YIPF3', 'EIF2AK1', 'RPL35A', 'DOHH', 'TPD52L1', 'RPS25', 'LSM7', 'RPS28', 'RPL27A', 'PSMG3', 'GALNTL6', 'FAU']",0.0107381055898,0,0,61,"YY1",0.0107381055898,0.0472173512656153,0.109903419665039,NA,NA,NA,0.927367548052344,0.443098219003713
"NR1H3 (human)",0.000640911819395565,1.76060118089104,12.9450291266925,"['NECAB2', 'DAZAP2', 'SET', 'RPL3', 'RBM8A', 'BRI3', 'NDUFA12', 'RPL11', 'AK1', 'RPS27L', 'TMEM160', 'TIMM10', 'COX6A1', 'RPL9', 'USE1', 'RPL6', 'TXN2', 'APH1A', 'RPS15', 'OS9', 'RPL18A', 'RPS19', 'TCEAL4', 'CAMK2N2', 'TDG', 'RPS3', 'TMED2', 'RPL13', 'CTSF', 'SERF2', 'ATP6V1F', 'RPL19', 'IDH1', 'NDUFC1', 'DOHH', 'MANBAL', 'RPS25', 'SPCS2', 'RPS27', 'PIK3IP1', 'PALLD', 'ARPC3', 'TMEM219', 'LAP3', 'UBA52', 'RPS21', 'RPS24', 'OTUB1']",0.0222716857239959,0,0,48,"NR1H3",0.0222716857239959,0.262814860247566,0.0465352974105701,0.652324527234159,0.653707507290102,0.732551910022944,0.881250410367735,0.593880055165205
"IKZF1 (human)",0.00115599054856557,1.71437113813036,11.5939451637446,"['NECAB2', 'RPL5', 'RPL30', 'SET', 'RPL10', 'RPL11', 'COX6A1', 'NOL3', 'C12ORF57', 'RPS15', 'RPS14', 'C7ORF50', 'RPS16', 'MAP1LC3A', 'SUMO1', 'PHKG1', 'RPL18A', 'BLOC1S1', 'C9ORF16', 'TMED2', 'RPL13', 'CTSF', 'RPS2', 'SNRNP35', 'RPS10', 'SERF2', 'ATP6V1F', 'MRPS26', 'ENDOG', 'RPS7', 'PAM16', 'SHISA5', 'AP1B1', 'TBCC', 'ATP1B2', 'DOHH', 'CORT', 'MYL6', 'RPS27', 'FNDC4', 'PIK3IP1', 'RPL27', 'FAU', 'MAPRE1', 'TOMM6', 'GRINA', 'OTUB1']",0.0357072636112476,0,0,47,"IKZF1",0.0357072636112476,NA,NA,NA,NA,NA,NA,NA
"NR1I2 (human)",0.00153875008634796,1.6773160972607,10.863615444376,"['NECAB2', 'RPL3', 'UQCRB', 'NDUFA11', 'BRI3', 'NDUFA12', 'COX4I1', 'AK1', 'UQCR11', 'RPL10A', 'RPL8', 'COX6A1', 'COX5A', 'USE1', 'RPS15', 'PSMB5', 'PHKG1', 'OS9', 'RPL18A', 'DDT', 'RPS3', 'RPL35', 'TMED2', 'CTSF', 'RPS10', 'SERF2', 'ATP6V1F', 'RPL19', 'GADD45GIP1', 'GABARAPL1', 'RPS9', 'GPX4', 'IDH1', 'EIF2AK1', 'ADAT1', 'DOHH', 'GTPBP4', 'COX6B1', 'RPS26', 'SPCS2', 'RPS27', 'PALLD', 'DDIT3', 'RPL24', 'LAP3', 'MAPRE1', 'UBA52', 'RPS24']",0.0409596047701861,0,0,48,"NR1I2",0.0409596047701861,NA,NA,NA,NA,NA,NA,NA
