"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"NRF1 (mouse)",1.19567386055296e-06,2.50081306962145,34.1030892469981,"['RPL30', 'COX7B', 'NDUFA13', 'COX4I1', 'ECI1', 'COX7A2', 'FOXO4', 'COX5B', 'IER3IP1', 'MEA1', 'SLC5A3', 'PET117', 'MRPL54', 'TMEM220', 'PSMB6', 'RPS15', 'RPS14', 'HINT3', 'TDG', 'BAG1', 'RPL35', 'RPL38', 'RPS10', 'CHCHD1', 'COX8A', 'NDUFA5', 'PHF10', 'SSR4', 'RPL21', 'RPS8', 'COX6C', 'RAD23B', 'COX6B1', 'COMMD5', 'RPS28', 'EIF3K', 'SNRNP25', 'RPS21', 'RPS24', 'PDZRN4', 'TOMM5', 'SRSF9']",0.000318049246907089,0,0,42,"NRF1",0.000318049246907089,2.74347443311857e-31,8.59133325468693e-19,0.874750737979355,0.874394120357568,-0.0497595083636545,2.34689533833632e-05,0.199374015749818
"HIF1A (human)",0.00276665054063543,1.8058595803661,10.636725805884,"['COX7B', 'CSRNP2', 'RPS19BP1', 'GPS2', 'COX7A2', 'COX7A1', 'PSMB10', 'UXT', 'RPS15', 'GOLGA7B', 'EEF1B2', 'TMEM201', 'RPS15A', 'SUMO1', 'DDT', 'SEC61B', 'PCDHA9', 'RPS10', 'RPL39', 'RPS13', 'COG3', 'VPS37B', 'COX6B1', 'RPS26', 'MFAP1', 'MORN2', 'GNB4', 'RPL24', 'FAU', 'RPL29', 'CCDC150', 'BEX5']",0.367964521904512,0,0,32,"HIF1A",0.367964521904512,0.524431052539902,0.00186529445025647,0.333119346825934,0.332395158408244,1.84590119513897,0.000607543792814419,0.0107428676317449
"TP63 (human)",0.00559320191977097,1.79535377505777,9.31106978340229,"['COX7B', 'ECI1', 'NDUFB1', 'MRPL14', 'TMEM160', 'UQCR10', 'MEA1', 'PSMB10', 'UXT', 'PSMB6', 'RNF113A', 'TDG', 'RPS27A', 'TMSB10', 'ZNF267', 'COX8A', 'RPL41', 'NDUFA5', 'CHIT1', 'RPS27', 'GAN', 'PPIE', 'RPL24', 'FAU', 'RPL29', 'MFGE8', 'RPS24']",0.495930570219693,0,0,27,"TP63",0.495930570219693,NA,NA,NA,NA,NA,NA,NA
"CPEB1 (human)",0.0128935077856865,6.85333333333333,29.8190682999621,"['CHIT1', 'UQCR10', 'TMPRSS11F']",0.817353195509126,0,0,3,"CPEB1",0.817353195509126,2.24273447734865e-28,4.99561472400602e-10,0.639223415154641,0.638669197265166,-0.211854590703303,0.00247126144634236,0.66075715249416
"FOXO3A (mouse)",0.0162547647532435,2.20956769804696,9.10202511534982,"['CHIT1', 'CHCHD2', 'TMEM201', 'RPS15A', 'MRPL51', 'CHCHD10', 'VPS37B', 'IER3IP1', 'CHCHD1', 'POLR2K', 'TPT1']",0.817353195509126,0,0,11,"FOXO3A",0.817353195509126,NA,NA,NA,NA,NA,NA,NA
"NR5A2 (mouse)",0.0184365382445668,1.62723755819291,6.49824432647938,"['COX7B', 'NDUFA13', 'NDUFB2', 'PDGFA', 'GPS2', 'UQCR11', 'FOXO4', 'COX5B', 'RPL10A', 'COX7A1', 'RPL18A', 'RPL36AL', 'BAG1', 'UQCRFS1', 'POLR2I', 'FIS1', 'SUN2', 'SSR4', 'MRPS24', 'SACM1L', 'RIIAD1', 'MRPL21', 'MRPL51', 'RRNAD1', 'TOMM5', 'GZF1']",0.817353195509126,0,0,26,"NR5A2",0.817353195509126,NA,NA,NA,NA,NA,NA,NA
"NR1I2 (human)",0.0256458064091768,1.62035323801514,5.93596188934238,"['COX8A', 'UQCRB', 'COX4I1', 'COX17', 'UQCR11', 'FOXO4', 'RPL10A', 'TMEM220', 'COX6B1', 'RPS15', 'RPS26', 'TMEM201', 'RPS27', 'CNNM1', 'RPL18A', 'DDT', 'GNB4', 'PPIE', 'RPL24', 'RPL35', 'RPS10', 'RPS24', 'SRSF9']",0.872698679484951,0,0,23,"NR1I2",0.872698679484951,NA,NA,NA,NA,NA,NA,NA
"ETS1 (mouse)",0.0289943159683022,1.56814449917898,5.55225939766986,"['HDDC2', 'RNASEK', 'UQCRB', 'FLII', 'RNF4', 'MEA1', 'COX7A1', 'CYB5D1', 'ZFP36L1', 'SUMO1', 'RPL18A', 'RPL35', 'TMSB10', 'POLR2K', 'RPS13', 'FIS1', 'OST4', 'SSR4', 'CHCHD10', 'MRPL21', 'SNPH', 'LAMTOR2', 'SNRNP25', 'RPS21', 'SRSF9']",0.872698679484951,0,0,25,"ETS1",0.872698679484951,1.11190689416626e-08,0.0156237668955435,0.921851112214014,0.921851579102261,-0.157274766391784,0.596309380328159,0.665255812069739
"CREB1 (mouse)",0.0295273989299419,1.72740038616816,6.08465846296916,"['PHF10', 'URM1', 'RPLP1', 'ARL3', 'NDUFB2', 'MRPS18B', 'LENG9', 'TET1', 'VPS37B', 'PLCXD2', 'RPL9', 'MRPL21', 'TCEAL8', 'MRPL2', 'RPL35', 'EPHB3', 'CHGB']",0.872698679484951,0,0,17,"CREB1",0.872698679484951,0.203842840058736,0.164067012684051,NA,NA,NA,0.438563819938428,0.694495446885467
"FOXA1 (human)",0.0361894462353315,1.54458161865569,5.12644746056214,"['TOP3B', 'SACM1L', 'FLII', 'RPL11', 'NDUFA1', 'GPS2', 'OSGIN2', 'COX7A1', 'GOLGA7B', 'RPS26', 'UBL5', 'RNF113A', 'RPS27', 'CNNM1', 'RPL35', 'SNRNP25', 'SEC61B', 'CTXN2', 'EVI2B', 'TMSB10', 'RPL39', 'CHCHD1', 'RPS24', 'ZNF134']",0.911096464044426,0,0,24,"FOXA1",0.911096464044426,NA,NA,NA,NA,NA,NA,NA
