"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ILF3",5.15175177197056e-11,6.41667355656607,152.005216519458,"['SSR4', 'RPL21', 'RPS8', 'RPL11', 'NEDD8', 'RPS3A', 'RPL10A', 'RPL9', 'UQCRH', 'RPS26', 'RPS14', 'RPS28', 'RNF113A', 'RPS15A', 'MRPL40', 'SUMO1', 'RPL18A', 'RPL24', 'LAMTOR2', 'MRPL9', 'RPL29', 'RPS24', 'RPS13']",6.3881721972435e-09,0,0,23,"ILF3",6.3881721972435e-09,2.69292009318988e-36,3.7376762105082e-23,0.760953611767452,0.761748681080659,0.130802087571629,0.000107358378291278,0.118967657211547,0.0875716351285189,0.951292296336926,0.315754243851157,0.78748084487376
"ILF2",4.56352318774619e-06,5.2625322997416,64.7155468187139,"['RPL21', 'SSR4', 'RPS8', 'RPL11', 'NEDD8', 'RPL10A', 'RPL9', 'MRPL21', 'RPS26', 'RPS15A', 'SUMO1', 'RPS13', 'RPS24']",0.000282938437640264,0,0,13,"ILF2",0.000282938437640264,3.5200782480735e-29,4.95097972971707e-21,0.875209995343366,0.87485519958397,-0.0155306062535701,1.5319464133528e-06,0.0459476609269091,0.196336059573835,0.972431618192022,NA,0.389111043469775
"ESR1",4.83321927573081e-05,2.49138686131387,24.7579394427483,"['FLII', 'RPL11', 'NEDD8', 'MYL6B', 'FOXO4', 'RNF4', 'RPL10A', 'RPL9', 'RPS14', 'RPS15A', 'SUMO1', 'RPL18A', 'RPL36AL', 'TDG', 'BAG1', 'SEC61B', 'RPS10', 'RPS13', 'RPS12', 'FIS1', 'RPL21', 'RPS8', 'RPS3A', 'RPS26', 'GNB4', 'RPL24', 'RPL29', 'RPS24']",0.00199773063396874,0,0,28,"ESR1",0.00199773063396874,0.000160127592785165,0.620936199705528,0.635858440247454,0.635012071511032,-1.23151048308644,0.806268154080142,0.901763669611147,NA,NA,NA,NA
"RAD21",0.000365422602066973,3.76040230078375,29.7615387784131,"['RPS14', 'RPL30', 'RPS15A', 'SUMO1', 'RPL11', 'RPL35A', 'RPS3A', 'RPS27A', 'MEA1', 'RPS10', 'RPS13']",0.0113281006640762,0,0,11,"RAD21",0.0113281006640762,7.94137601101377e-22,5.3961587983296e-16,0.931056809246814,0.931195297025472,0.0980899705599007,0.0236612922567521,0.263611385869428,0.219540683097866,0.556914074598212,NA,0.564005223683561
"KLF7",0.0216563832790001,Inf,Inf,"['SUMO1']",0.466645573816054,0,0,1,"KLF7",0.466645573816054,2.91669901271608e-10,0.00319665964955834,0.749355041539165,0.749979835424336,-0.283301944210379,0.196417532866883,0.889578566327159,NA,NA,NA,NA
"POLE",0.0225796245394865,10.1189773844641,38.3580819296926,"['SUMO1', 'NEDD8']",0.466645573816054,0,0,2,"POLE",0.466645573816054,2.86434868238664e-13,4.7764033956505e-10,0.728690099935244,0.728738933259623,0.206185926767563,2.22964185378982e-05,0.01206814118431,NA,NA,NA,NA
"TP53",0.0330503907434828,1.76591192725976,6.0212685541121,"['PLK3', 'RPS19BP1', 'ARL3', 'SIAH1', 'COX17', 'RPL11', 'GPS2', 'NEDD8', 'SUMO1', 'TDG', 'BAG1', 'RPL26', 'RPS27A', 'RPS10', 'TPT1']",0.554981782862779,0,0,15,"TP53",0.554981782862779,0.0856611584776267,0.206280298465481,NA,0.932887607650947,NA,0.169939845342364,0.217697839327482,NA,NA,NA,NA
"RFX5",0.0358052763137277,7.58702064896755,25.2621992754819,"['CD74', 'NDUFA7']",0.554981782862779,0,0,2,"RFX5",0.554981782862779,2.74292497856261e-10,8.10708441051652e-09,0.735943358549628,0.73604346991408,0.315420713179113,0.545461600122586,0.790868736407654,NA,NA,NA,NA
"PML",0.0541788334130778,2.31228707699296,6.74139198337515,"['SUMO1', 'TDG', 'SIAH1', 'RPL11', 'RNF4', 'GTF2E1']",0.598219568778556,0,0,6,"PML",0.598219568778556,0.585109963172866,0.00274582966898476,0.566400639802039,0.565657548712886,1.45419742057337,0.247916741109921,0.232931630611268,0.0835128745249924,0.9016568161225,0.539119712859734,0.833091166553266
"HTT",0.0545454950266616,2.02157842157842,5.88020589856384,"['CHCHD2', 'NDUFA13', 'SUMO1', 'SIAH1', 'COX5B', 'COX6C', 'UQCRH', 'COX6B1']",0.598219568778556,0,0,8,"HTT",0.598219568778556,1.02651761221649e-08,2.17911601153395e-06,NA,NA,NA,0.00397838317968004,0.71559196907756,0.990596365874499,0.984215812363681,NA,0.777930401697357
"CTCF",0.0620738849089599,3.50803418803419,9.75033515229024,"['SUMO1', 'H2AFZ', 'FAU']",0.598219568778556,0,0,3,"CTCF",0.598219568778556,2.63600574573633e-10,4.0200056720519e-06,NA,NA,NA,0.669080706896203,0.546821613652762,0.771502239191367,0.899747450097321,NA,0.811927095122464
"ESR2",0.0626027876930808,1.87423293869708,5.19339727126228,"['RPS26', 'RPL18A', 'RPL36AL', 'RPL29', 'RPS27A', 'RPL10A', 'NEFH', 'RPS24', 'RPS13']",0.598219568778556,0,0,9,"ESR2",0.598219568778556,0.0229584522941577,0.000452765461234045,0.559070884624173,0.558290839809761,0.762765792734755,0.84541352720504,0.428400896345096,NA,NA,NA,NA
"CBFB",0.062716567694526,5.35294117647059,14.8229880124294,"['RPL35', 'CHGB']",0.598219568778556,0,0,2,"CBFB",0.598219568778556,0.933105631132624,0.270758940391247,NA,NA,NA,0.23247373302362,0.112135786562734,0.40396989796438,0.587531618932238,NA,0.32551747188386
"HDAC8",0.069431808775658,3.33626016260163,8.89917431006941,"['PPIL1', 'RPS28', 'RPS10']",0.614967449155828,0,0,3,"HDAC8",0.614967449155828,1.24745752603698e-34,2.28932736027621e-23,0.807161755024846,0.807068829378932,0.0843062960992484,0.0031862206220775,0.970443567730733,0.607486761336986,0.885388958503586,NA,0.470117288611756
"E2F2",0.0812502617191943,4.54867256637168,11.4181744745286,"['RPS3A', 'RPS24']",0.649944327778547,0,0,2,"E2F2",0.649944327778547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
