"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"NRF1 (mouse)",6.60852836852478e-05,2.05869022127052,19.8139967646164,"['RPL30', 'NDUFA13', 'COX7B', 'COX4I1', 'POMP', 'COX7A2', 'COX5B', 'MEA1', 'IER3IP1', 'COX7C', 'COX5A', 'MRPL54', 'PET117', 'TOMM22', 'PSMB6', 'RPS15', 'RPS14', 'LAPTM4B', 'RPS19', 'BAG1', 'RPL35', 'RPL38', 'RPS2', 'RPS10', 'CHCHD1', 'COX8A', 'NDUFA6', 'NDUFA5', 'RPL21', 'SSR4', 'RPS8', 'COX6C', 'COX6B1', 'PSMA5', 'RPS25', 'LSM7', 'RPS28', 'ERP29', 'SNRNP25', 'RPS21', 'TOMM5', 'RPS24', 'SRSF9']",0.0181073677297579,0,0,43,"NRF1",0.0181073677297579,2.74347443311857e-31,8.59133325468693e-19,0.874750737979355,0.874394120357568,-0.0497595083636545,2.34689533833632e-05,0.199374015749818
"HIF1A (human)",0.000148080971818369,2.00730877052463,17.6999495748471,"['COX7B', 'RPS19BP1', 'RPL10', 'NDUFB3', 'COX7A2', 'ING1', 'COX5A', 'COX7A1', 'PSMB10', 'EEF1B2', 'RPS15', 'UXT', 'RPS4X', 'RPS15A', 'SUMO1', 'BLOC1S1', 'DDT', 'C9ORF16', 'SEC61B', 'PCDHA9', 'RPS10', 'RPL17', 'RPL39', 'RPS13', 'MRPL47', 'COX6B1', 'PSMA5', 'RPS26', 'MRPL52', 'GCHFR', 'MFAP1', 'SP1', 'NDUFS5', 'MORN2', 'SNRPG', 'C19ORF25', 'JTB', 'RPL24', 'FAU', 'RPL29', 'BEX5']",0.0202870931391166,0,0,41,"HIF1A",0.0202870931391166,0.524431052539902,0.00186529445025647,0.333119346825934,0.332395158408244,1.84590119513897,0.000607543792814419,0.0107428676317449
"ELK4 (human)",0.00088950440313203,1.87107077291971,13.1439842233729,"['RPL30', 'PDE1C', 'RPL10', 'MRPS12', 'UQCR11', 'TIMM10', 'UQCR10', 'COX5B', 'MRPL54', 'RPS15', 'UXT', 'LAPTM4B', 'HRH1', 'PRDX5', 'CHCHD7', 'BAG1', 'C9ORF16', 'AP1S2', 'RPS12', 'EGR1', 'FIS1', 'TSTD1', 'RPL21', 'GLRX5', 'SAMD4A', 'NME2', 'PDAP1', 'MRPL51', 'C18ORF32', 'SNRPG', 'RNF181', 'COL9A3', 'AURKAIP1', 'RPL29', 'TRIB2', 'RPS21', 'NOP10']",0.0812414021527254,0,0,37,"ELK4",0.0812414021527254,1.42221194356722e-12,4.4050556670906e-06,0.888151243010812,0.887960029285804,-0.00308464721569026,0.897232152848274,0.883266743859059
"IRF8 (human)",0.00260376922518569,1.74445556550598,10.3808977740138,"['RPL30', 'NDUFA13', 'NDUFA12', 'CDCA5', 'MRPS12', 'COX7A2', 'UQCR10', 'COX7C', 'ING1', 'NKAIN2', 'SERP2', 'RPS15', 'RPS14', 'CHCHD7', 'BAG1', 'RPL35', 'HMGN2', 'RPL17', 'RPS12', 'CHGB', 'EGR1', 'NDUFA8', 'RPL41', 'MRPS24', 'GSTO1', 'RPL22', 'RPS27', 'MRPL51', 'UQCRQ', 'SNRPG', 'CHMP2A', 'RNF181', 'RPL24', 'AMOTL1', 'AURKAIP1', 'RPL29', 'RPS21']",0.17835819192522,0,0,37,"IRF8",0.17835819192522,NA,NA,NA,NA,NA,NA,NA
"RARA (human)",0.00592374961981613,1.7565358754313,9.00889598962343,"['NDUFA12', 'MYL6B', 'TIMM10', 'RPL10A', 'MEA1', 'RPL9', 'RPS15', 'RPL18A', 'RPS19', 'TCEAL4', 'CTSK', 'RPS10', 'RPS12', 'OST4', 'HEXIM2', 'GABARAPL1', 'NDUFA6', 'COX6B1', 'RPS26', 'GCHFR', 'RPS25', 'LSM7', 'RPS27', 'MFAP1', 'ERP29', 'CYCS', 'AURKAIP1', 'RPS21', 'RPS24']",0.324621479165924,0,0,29,"RARA",0.324621479165924,0.00198338332342482,0.345129403687738,NA,NA,NA,0.113297939708661,0.166218112366803
"TP63 (human)",0.00975901285249628,1.66865827128719,7.72516030416255,"['ZNF593', 'COX7B', 'RPL32', 'NDUFB3', 'NDUFB1', 'MRPL14', 'TMEM160', 'UQCR10', 'MEA1', 'ING1', 'PSMB10', 'PSMB6', 'UXT', 'CTSK', 'HMGN2', 'RPS27A', 'TMSB10', 'COX8A', 'RPL41', 'NDUFA5', 'NME2', 'MRPL52', 'RPS27', 'GAN', 'JTB', 'RPL24', 'FAU', 'RPL29', 'PFDN5', 'RPS24']",0.405276319371096,0,0,30,"TP63",0.405276319371096,NA,NA,NA,NA,NA,NA,NA
"YY1 (mouse)",0.0103537745824732,1.59926345222669,7.30928028988828,"['ISCA2', 'NDUFA13', 'RPL32', 'MRPS12', 'NDUFB2', 'MRPL14', 'COX5B', 'RPL10A', 'ING1', 'UQCRH', 'MRPL54', 'SERP2', 'RPS15', 'SUMO1', 'AP1S2', 'HMGN2', 'RPS10', 'POLR2J', 'EGR1', 'FIS1', 'RANBP1', 'NDUFA6', 'SSR4', 'GSTO1', 'MRPS18B', 'RPL35A', 'MRPL47', 'RPS25', 'LSM7', 'RPS28', 'SP1', 'GAN', 'JTB', 'FAU', 'RPL26']",0.405276319371096,0,0,35,"YY1",0.405276319371096,6.27493191586787e-13,4.002006464613e-10,0.824313896732824,0.823775918171581,0.220349345966686,0.0535324945781881,0.259891340440779
"ETS1 (mouse)",0.0219329339610807,1.55209944434897,5.9286565898293,"['HDDC2', 'RNASEK', 'RPL32', 'UQCRB', 'RPL12', 'NDUFB3', 'MEA1', 'COX7A1', 'PRDX5', 'SUMO1', 'RPL18A', 'RPL35', 'TMSB10', 'POLR2K', 'RPS13', 'OST4', 'FIS1', 'TSTD1', 'SSR4', 'COBL', 'CHCHD10', 'MRPL21', 'MBLAC1', 'VGF', 'FAM163A', 'LAMTOR2', 'OCIAD2', 'SNRNP25', 'RPS21', 'SRSF9']",0.751202988167012,0,0,30,"ETS1",0.751202988167012,1.11190689416626e-08,0.0156237668955435,0.921851112214014,0.921851579102261,-0.157274766391784,0.596309380328159,0.665255812069739
"NR5A1 (mouse)",0.0273967440336931,1.69933512338576,6.11307109468706,"['IFI27L1', 'FIS1', 'NDUFA8', 'CADM4', 'RPS19BP1', 'RPS8', 'MRPS36', 'MRPS12', 'UQCR11', 'TOMM22', 'LAPTM4B', 'UBL5', 'HRH1', 'LSM7', 'RPL36AL', 'CYCS', 'TMSB10', 'RPS21', 'TOMM5']",0.834078651692435,0,0,19,"NR5A1",0.834078651692435,NA,NA,NA,NA,NA,NA,NA
"ELK1 (human)",0.0493547483918519,1.45992366412214,4.39250342323357,"['PDE1C', 'MYL6B', 'COX7C', 'ING1', 'UQCRH', 'RPS15', 'MRPL40', 'TCEAL4', 'CCDC85B', 'CHCHD7', 'CHCHD1', 'RPS12', 'POLR2L', 'FIS1', 'SPAG7', 'NDUFA6', 'PDAP1', 'C4ORF48', 'ATOX1', 'RPS26', 'RPS27', 'MRPL51', 'UQCRQ', 'FAM163A', 'ITM2A', 'ISCU', 'NOP10']",0.999854786846108,0,0,27,"ELK1",0.999854786846108,2.97076636837325e-12,6.01933715300983e-10,0.68506901964184,0.684763681333511,0.277192937522881,0.847078702109006,0.949378598943762
