pathway,pval,padj,log2err,ES,NES,size,leadingEdge
DE_ANOVA_UP_SD,0.139169234038033,1,0.0371659974986293,0.273972462392028,1.14464473925733,462,PHF10|CBFA2T3|ZFP36L1|NRIP2|MAF|NXNL2|FAM43A|ATP7A|CAPN12|HSPA1B|FZD1|RGPD2|SLC5A3|SSTR2|TOP3B|PLCXD2|HSPA1A|PPP1R3C|WDCP|ZBTB33|FOSB|PALMD|ZBTB21|PAQR9|ARID5A|HEXIM1|SLC38A2|DNAJB1|TTC30A|FOSL2|METRNL|PLCD4|USH2A|FOS|THAP1|CYP27A1|RHOJ|TSC22D3|HSPH1|NFIL3|C4orf54|PDIK1L|PJA1|DNAJB11|FLT3|STAC3|PAQR8|VEGFA|TRIM16|GTPBP4|RNF32|CDKN1A|NPTN|PURA|HSPB1|VAT1|CBLL1|IRS2|SPTY2D1|FURIN|CTHRC1|FGFR1OP2|SETD7|PKP2|TMEM33|MSL1|GPC6|TMEM214|DDX19B|BSN|SC5D|KCNK13|KYAT1|RNF166|L3MBTL3|INSM1|GRAMD2B|MCL1|LYVE1|CHMP1B|FMNL1|TAF12|CREB3L2|ELK3|ALDH1A3|NEFM|PANK1|TLCD4|OTUD1|KLF10|CACFD1|RRM2B|NR4A3|LUZP2|PGLYRP1|HOMER2|PRKG2|SRSF2|DCDC2B|IMPDH2|OTUD7B|UBE2Q1|INSIG2|IL15RA|CAMK1G|TRIL|CBX5|ADAMTS2|IFTAP|PTPN9|DUSP5|CEACAM1|MFN2|UBASH3B
sleep_DOWN_wake_DOWN,0.139266218103339,1,0.0411104208438996,0.328077988703733,1.21475756444916,121,ZFP36L1|ATP7A|HSPA1B|SLC5A3|SSTR2|PPP1R3C|DNAJB1|FOSL2|CRAT|FOS|MCAM|NFIL3|PURA|HSPB1|TMEM33|MSL1|SC5D|GPR12|KCNK13|L3MBTL3|GRAMD2B|DNAJB2|ELK3|PANK1|KLHL13|HOMER2|DUSP16|TMPO|CBX5|PTPN9|SPINT2|FGFRL1|CEACAM1
sleep_No_Change_wake_No Change,0.264889393079977,1,0.0652191815441775,-0.237233916595583,-1.07302889259097,167,ISYNA1|UXT|SSR4|RAB40A|U2AF1L4|GM2A|UQCR11|ATOX1|MDP1|ATP5IF1|UQCR10|NDUFA7|MICOS13|PPDPF|LSM7|RPL35|NDUFA12|CHMP3|GADD45GIP1|NDUFB7|TXN|RPL11|FAU|PFDN5|NDUFA6|RPS18|IMP3|BAG1|UBE2V1|OSTC|C12orf57|MRPL20|FGFR1|RPS19|COMMD3|MMD2|ERCC8|PMM1|RPS7|STMN1
Down_sleep_7OR8,0.281421389396709,1,0.025240829600395,0.270515847802484,1.08521377988316,258,PHF10|CBFA2T3|ZFP36L1|NRIP2|MAF|CAPN12|RGPD2|SLC5A3|PLCXD2|HSPA1A|ZBTB33|FOSB|PALMD|ZBTB21|HEXIM1|TTC30A|METRNL|PLCD4|THAP1|CYP27A1|RHOJ|HSPH1|C4orf54|PJA1|DNAJB11|FLT3|STAC3|VEGFA|RNF32|CDKN1A|IRS2|SPTY2D1|FURIN|CTHRC1|SETD7|TMEM33|TMEM214|KYAT1
sleep_DOWN_wake_No_Change,0.432877672625307,1,0.018807507340403,0.25696067094875,1.01736065741362,223,PHF10|CBFA2T3|ZFP36L1|NRIP2|MAF|CAPN12|RGPD2|SLC5A3|PLCXD2|HSPA1A|ZBTB33|PALMD|ZBTB21|HEXIM1|TTC30A|METRNL|PLCD4|HSPH1|C4orf54|PJA1|DNAJB11|STAC3|VEGFA
Up_SD_4OR7,0.517707192405988,1,0.0167691504149564,0.254604004666842,0.979019613328163,165,FAM43A|FZD1|WDCP|FOSB|PAQR9|ARID5A|SLC38A2|USH2A|THAP1|CYP27A1|RHOJ|PDIK1L|FLT3|PAQR8|TRIM16|GTPBP4|RNF32|CDKN1A|NPTN|VAT1|CBLL1|IRS2|PKP2|TMEM33|GPC6|DDX19B|RNF166|INSM1|LYVE1|FMNL1|TAF12|ALDH1A3|KLF10|RRM2B|NR4A3|LUZP2|PGLYRP1|PRKG2|IL15RA|IFTAP|PTPN9|DUSP5|MFN2|UBASH3B|PTGS2
sleep_UP_wake_No_Change,0.585215605749487,1,0.0843074724832269,-0.1918116797333,-0.977994707441385,529,GFER|CORO1B|MRPL2|PRADC1|HEPACAM|ZNRD2|RAB40A|MZT2A|MRPL54|TMEM18|BOLA1|SMIM20|PTPMT1|COX5B|ATP5MC1|NFKBIB|RPS10|CENPX|SMDT1|DMAC1|TK2|SAC3D1|NDUFA12|NABP2|COX8A|ELOB|DUSP28|DNAJC19|GALK1|NCBP2AS2|NME2|MZT2B|HINT2|FIS1|IMMP2L|PEX16|MRPL55|UQCRFS1|BRI3|HMGN2|WNT9A|NDUFAF8|CHID1|CHCHD10|PSMB10|TMSB10|PFDN5|RPS18|BCL7A|MRPL11|DGAT2|TMEM141|RPL18|BEX1|DNAAF11|MRPL15|NDUFB11|CLPP|EMC9|MRPS34|WDR54|AP2S1|SQSTM1|PARK7|GET3|SNRNP25|DCTN2|SMIM19|MRPS26|SELENOM|RPL18A|EIF3D|SDHAF1|RPS15|HHATL|RPS5|NCBP2|SLC52A2|PIN1|NDUFA8|CNP|RPL19|GNG3|PMM1|NENF|EMC7|LIN7B|BRK1|STMN1|RNASEK|COA8|EDF1|UQCC3|TTYH1|RPS9|GABARAPL1|PRDX5|ENY2|NBAS|SLC22A8|ALDOA|UFC1|MPG|CCDC74B|ZDHHC4|TIMM13|RPL13|BACE2|KIF16B|CRIP2|GPR135|C12orf43|H3-3B|MRPL19|RPL15|TPGS1|LRPAP1|VPS25|PSMB3|ACBD6|TAF10|VEGFB|EPB41L5|NGEF|DHPS|PRAF2|ACP1|BEX3|MYL12B|EMC4|CREB3|NDUFA11|LGMN|TTC9B|GSTO1|NDUFV1|ISCU|SERF2|ATP6V1G1|RRAS2|CFAP410|MIF|RPL28|H3-3A|CNTLN|EXOSC4|NT5C|TAFA5|LSM10|RPL3|DOCK3|SUV39H1|PDE4B|MARCHF2|NHP2|FIBP|ADGRB3|NDRG3|RAB33A|ZBTB22
sleep_DOWN_wake_UP,0.606592162965059,1,0.0166530476908409,0.285254244444181,0.908589460757154,46,FOSB|THAP1|CYP27A1|RHOJ|FLT3|RNF32|CDKN1A|IRS2|TMEM33|FMNL1|KLF10
sleep_No_Change_wake_UP,0.650298185509453,1,0.014072452142226,0.244912534103419,0.908861142798506,123,FAM43A|FZD1|WDCP|PAQR9|ARID5A|SLC38A2|USH2A|PDIK1L|PAQR8|TRIM16|GTPBP4|NPTN|VAT1|CBLL1|PKP2|GPC6|DDX19B|RNF166|INSM1|LYVE1|TAF12|ALDH1A3|RRM2B|NR4A3|LUZP2|PGLYRP1|PRKG2|IL15RA|IFTAP|PTPN9|DUSP5|MFN2|UBASH3B
sleep_No_Change_wake_DOWN,0.729111229377328,1,0.00978494632328249,0.218623570565169,0.91240710353233,450,HLA-F|HSPA2|NKAIN1|STARD4|CYGB|STOM|HS3ST1|MAOA|SIAH1|CCDC74A|PAQR6|ANKRD44|EHD1|EIF3CL|RBM22|STT3A|ARSG|CABLES2|TOMM34|OPALIN|RASGRP2|RPA1|TMEM63A|SLC24A3|E2F1|PPM1A|BAG6|LETM1|MFSD13A|WDR24|NCSTN|PDE6D|RFX5|ILVBL|SLC16A2|ABCB1|LPCAT2|SLC25A18|CCT2|VAMP1|ZMYM3|VAMP4|DHCR7|KLF6|CENPP|TESK1|TMEM106C|EXOSC8|WDR1|HSPA4|SLC6A6|GPR12|NTN1|FEM1C|AKT1|RTCA|RGMA|SLC9A3R2|HNRNPR|KLF16|GPS1|MAPK7|N6AMT1|RUNDC3A|SMIM10L2A|HSDL1|THAP3|KCNA4|FCHSD2|PCYT2|PHLDB1|SGTA|DGLUCY|INSIG1|CPPED1|BRD2|WDR13|CD83|SV2A|KLHL13|CTSO|SLC39A6|IMPDH2|PPM1K|HNRNPAB|SLC24A2|SYNGR3|INAFM1|PLSCR3|KCNS2|GMPR|STK25|FASN|DCX|TRIL|RUSC1|MFN2|GNB2|RNF220|COPG1|ACLY|TPPP|ARL2BP|SCAMP1|TMEM30A|ENPP5|DCTN5|SLC48A1|CBR1|MSMO1|PRPF19|FBXO21|ECHS1|UBL7|AP3M2|TRIM28|QDPR|ABCB9|ZMYND19|SLC1A6|GNPNAT1|SUPT5H|TVP23A|TRNAU1AP|ABCC1|GLRX|DDHD2|CAMK2N2|TPST1|PACRG|TRAPPC9|JAKMIP1|NUTF2|HLA-A|GUCY1A1|SQLE|TRNP1|MAN2B2
