pathway,pval,padj,log2err,ES,NES,size,leadingEdge
DE_ANOVA_UP_SD,0.000430629181413067,0.00611812019407951,0.49849310876659,0.462937590627321,1.17776961223854,463,NEDD9|FOSL2|FAM43A|SPRED3|LYVE1|HOMER2|NRIP2|KYAT1|SSTR2|FAM20A|PAQR8|NR4A3|KCNMA1|USH2A|ETV5|SPRED2|NFIL3|BBS12|DUSP5|ZBTB21|HOMER1|BDNF|NOTCH4|CBLL1|NMNAT1|PPCDC|PER2|PHF10|PLCXD2|FURIN|MVB12B|NKRF|ARID5A|EGR2|ADCYAP1|SLC9A5|ZMYM1|GRID1|FOS|SHC4|BCL6|GRAMD2B|MICAL2|RRM2B|PURA|UBASH3B|SP110|WDCP|SULT1A2|NR4A1|PSME4|ZBTB33|AMPH|DUSP4|GTPBP4|DUSP6|SLC5A3|TSC22D3|SLC35F3|ATF4|GPC6|TRIL|CALB1|BSN|IFTAP|CACFD1|TOP3B|OCIAD2|RAPGEF4|CSMD2|CEP41|SLC38A2|SFSWAP|INSIG2|IL1RAP|CDKN1A|SETD7|MED7|TRIM16|SBK1|ARC|SCG2|PHLDA1|NEDD8|C9orf40|MFN2|DNAJA4|PPP1R3C|METRNL|SPTY2D1|RGPD1|USP27X|RGCC|MCL1|PLEKHG1|ABRACL|CCDC127|SLCO3A1|GSS|PSD3|TMEM151B|SC5D|SRSF3|PCGF6|SPRY4|VAT1|APOBEC4|ZNF830|LRP8|CDH11|BHLHE40|APLP2|ZMYND8|CYS1|TRIB2|TTC9|EGR1|NXNL2|BICDL1|PANK1|TTC30A|CYP1B1|CASP8AP2|ENOX1|BYSL|MSANTD3|UBE2Q1|RUNDC1|CBFA2T3|DIP2C|HIVEP3|ZNF846|TMEM214|TSGA10|DNAJB1|NPTN|MAZ|NAV2|CBLN4|CHORDC1|PTK2|TRAF3|PPM1H|FMNL1|LONRF3|EGR4|CYP27A1|EIF4G3|TNRC6A|OTUD1|UBE2V2|CPHXL|ZFTRAF1|DNAJB5|PRSS23|MYADM|ACVR1|DTNA|KLF9|IGF1R|P4HA2|HEXIM1|TXN|IMPDH2|PAQR9|HSPH1|ANKRD26|TMEM186|KAT2B|FZD1|ZBTB16|AGO3|FASTKD5|ARHGEF28|SPRED1|MRPL51|BTBD9|KCNN2|SETBP1|FLNB|RFX3|TLCD4|PDP1|CEACAM1|CAMK1G
sleep_No_Change_wake_UP,0.000764765024259939,0.00611812019407951,0.477270815362862,0.527925443402854,1.29841306478191,126,NEDD9|FAM43A|LYVE1|FAM20A|PAQR8|NR4A3|KCNMA1|USH2A|SPRED2|BBS12|DUSP5|NOTCH4|CBLL1|PER2|MVB12B|ARID5A|ADCYAP1|SLC9A5|GRID1|RRM2B|UBASH3B|WDCP|GTPBP4|GPC6|CALB1|IFTAP|OCIAD2|RAPGEF4|SLC38A2|TRIM16|NEDD8|C9orf40|MFN2|PLEKHG1|CCDC127|GSS|VAT1|BHLHE40|APLP2|CYP1B1|CASP8AP2|BYSL|MSANTD3|NPTN|MAZ|NAV2
Up_SD_4OR7,0.00124255613114105,0.00662696603275224,0.45505986738723,0.505664054021884,1.25610634179192,166,NEDD9|FAM43A|LYVE1|FAM20A|PAQR8|NR4A3|KCNMA1|USH2A|SPRED2|BBS12|DUSP5|BDNF|NOTCH4|CBLL1|PER2|MVB12B|ARID5A|ADCYAP1|SLC9A5|GRID1|MICAL2|RRM2B|UBASH3B|WDCP|PSME4|GTPBP4|GPC6|CALB1|IFTAP|OCIAD2|RAPGEF4|SLC38A2|CDKN1A|TRIM16|SCG2|NEDD8|C9orf40|MFN2|PLEKHG1|CCDC127|GSS|VAT1|APOBEC4|BHLHE40|APLP2|ZMYND8|TRIB2|CYP1B1|CASP8AP2|BYSL|MSANTD3|HIVEP3|NPTN|MAZ|NAV2|CBLN4|PTK2|PPM1H|FMNL1|CYP27A1|EIF4G3|DNAJB5|IGF1R|PAQR9|TMEM186|FZD1|ZBTB16|AGO3|SPRED1|MRPL51
sleep_DOWN_wake_No_Change,0.0420957904209579,0.168383161683832,0.0688594151123592,0.451663118547198,1.13094067300129,222,SPRED3|NRIP2|KYAT1|ETV5|SPRED2|ZBTB21|HOMER1|BDNF|NMNAT1|PPCDC|PHF10|PLCXD2|FURIN|NKRF|EGR2|ZMYM1|SHC4|BCL6|MICAL2|UBASH3B|SP110|NR4A1|ZBTB33|DUSP4|SLC5A3|SLC35F3|ATF4|TRIL|CACFD1|CSMD2|CEP41|INSIG2|SETD7|MED7|SBK1|PHLDA1|METRNL|SPTY2D1|RGPD1|ABRACL|SLCO3A1|PSD3|TMEM151B|PCGF6|SPRY4|CDH11|ZMYND8|CYS1|TTC9|EGR1|BICDL1|TTC30A|ENOX1|UBE2Q1|RUNDC1|CBFA2T3|DIP2C|TMEM214|TSGA10|PTK2|PPM1H|LONRF3|EGR4|TNRC6A|OTUD1|UBE2V2|CPHXL|ZFTRAF1|DNAJB5|MYADM|DTNA|IGF1R|P4HA2|HEXIM1|IMPDH2|HSPH1|ANKRD26|KAT2B|AGO3|FASTKD5|ARHGEF28|SPRED1|BTBD9|KCNN2|RFX3|TLCD4|PDP1|CEACAM1
Down_sleep_7OR8,0.0895910408959104,0.286691330866913,0.0460013775372782,0.436305285741436,1.09618704860801,255,SPRED3|NRIP2|KYAT1|ETV5|SPRED2|ZBTB21|HOMER1|BDNF|NMNAT1|PPCDC|PHF10|PLCXD2|FURIN|NKRF|EGR2|ZMYM1|SHC4|BCL6|MICAL2|UBASH3B|SP110|NR4A1|PSME4|ZBTB33|DUSP4|SLC5A3|SLC35F3|ATF4|TRIL|CACFD1|CSMD2|CEP41|INSIG2|CDKN1A|SETD7|MED7|SBK1|SCG2|PHLDA1|METRNL|SPTY2D1|RGPD1|ABRACL|SLCO3A1|PSD3|TMEM151B|PCGF6|SPRY4|APOBEC4|CDH11|ZMYND8|CYS1|TRIB2|TTC9|EGR1|BICDL1|TTC30A|ENOX1|UBE2Q1|RUNDC1|CBFA2T3|DIP2C|HIVEP3|TMEM214|TSGA10|CBLN4|PTK2|PPM1H|FMNL1|LONRF3|EGR4|CYP27A1|TNRC6A|OTUD1|UBE2V2|CPHXL|ZFTRAF1|DNAJB5|MYADM|DTNA|IGF1R|P4HA2|HEXIM1|IMPDH2|HSPH1|ANKRD26|KAT2B|AGO3|FASTKD5|ARHGEF28|SPRED1|BTBD9|KCNN2|RFX3|TLCD4|PDP1|CEACAM1
sleep_DOWN_wake_DOWN,0.159484051594841,0.425290804252908,0.0331242538688919,0.448324044450826,1.10059523360341,120,NEDD9|FOSL2|HOMER2|SSTR2|NFIL3|EGR2|ZMYM1|GRID1|FOS|FNDC4|GRAMD2B|PURA|AMPH|CAPZA2|DUSP6|SLC5A3|GPR12|ARC|DNAJB2|DNAJA4|PPP1R3C|BTG2|GPKOW|USP27X|CCDC127|SLCO3A1|SC5D|PAF1|LRP8|SERPINB1|ZMYND8|PANK1|KIF13A|DIP2C|ZNF846|DNAJB1|CHORDC1|TRAF3
sleep_UP_wake_UP,0.332266773322668,0.675332466753325,0.0204528763153076,0.433253735483802,1.05044089186475,87,ZFAND4|USP2|APBB3|PHKA2|KCTD14|PER2|ADCYAP1|TMEM201|SULT1A2|TSC22D3|CMC1|CHID1|KCNJ11|FBXO6|CDKN1A|SH3BGRL3|ZFAND5|BACE2|MAT2B|GSTM4|DHPS|IMMP2L|ABHD16A|NXNL2|SPRN|TRPM4|PIGL|PRSS23|ABHD18|SGK1|RIPPLY2|KLF9|IGF1R|DBP|ZBTB16|SETBP1|CAMK1G|CITED4|PLPP7|DCXR|FNDC10
sleep_DOWN_wake_UP,0.337666233376662,0.675332466753325,0.0202064706520175,0.455245835902755,1.06464219405312,44,SPRED2|BDNF|MICAL2|PSME4|CDKN1A|SCG2|APOBEC4|ZMYND8|TRIB2|HIVEP3|CBLN4|PTK2|PPM1H|FMNL1|CYP27A1|DNAJB5|SPRED1|PTGS2|FOSB|AFF3
sleep_No_Change_wake_No Change,0.426057394260574,0.726487351264874,0.0167451615446054,0.409678008250847,1.01739461870725,165,S100A1|KCNAB2|PAQR8|BCAN|ACP1|ERCC8|MFSD10|UXT|DYNLT3|CHMP1A|BPGM|STMN1|GM2A|WDR1|BSN|TRAPPC1|TOP3B|UQCR10|SFSWAP|USP6NL|IL1RAP|CACNB3|NGB|C9orf40|XAB2|CDKL4|MICOS13|RGCC|UQCR11|MCL1|LSM7|MRPL23|EIF2B5|SRSF3|ZNF830|THUMPD1|NICN1|YPEL3|UBE2V1|HINT3|CDK16|KARS1|LSM4|CFAP20|ATOX1|PPDPF|CHMP3|NGRN|TXN|NDUFB7|RNH1|CDH13|BUB3|SOD2|ATP5IF1|MDP1|ERGIC3|CEND1|PSMD2|IDH3B|MSL1|LGI3|TRA2A
All_DE_sleep_wake_genes,0.454054594540546,0.726487351264874,0.0158200612917092,0.389296652089396,1.00410090786066,1661,S100A1|TGFBR3|SLC6A6|CABLES2|NEDD9|FOSL2|RCOR2|FAM43A|SPRED3|KCNAB2|LYVE1|RPA1|HOMER2|ZNF707|NRIP2|KYAT1|SSTR2|FAM20A|ZFAND4|KLF6|PAQR8|STT3A|BCAN|MAP1LC3A|NR4A3|KCNMA1|USH2A|ETV5|NFU1|DGLUCY|AKT1|ELAC2|GALNT6|RBFOX3|MZT2A|MCRIP1|SPRED2|TSN|NFIL3|BBS12|DUSP5|ZBTB21|HOMER1|BDNF|CCN3|USP2|NUDT18|NOTCH4|APBB3|CBLL1|NUCB2|TMEM106C|APMAP|NMNAT1|ACP1|DNALI1|PHKA2|PPCDC|ERLIN2|LAMP1|KCTD14|LACTB2|PMPCA|R3HCC1|PER2|LRSAM1|ANAPC2|PHF10|PLCXD2|FURIN|MVB12B|PRDX3|NKRF|GNB4|PRORP|ARID5A|NRARP|ERCC8|EGR2|MPDU1|TMEM115|ADCYAP1|SLC9A5|ZMYM1|MFSD10|UXT|EIF4A3|TMEM201|MRPS10|PPM1K|MFSD5|ZMYM3|GRID1|STOM|DYNLT3|FOS|SHC4|FNDC4|BCL6|GRAMD2B|GPR137|MICAL2|RRM2B|EGFL7|PURA|CHMP1A|WDR24|UBASH3B|OSBPL2|PDE6D|SP110|WDCP|SULT1A2|NR4A1|BPGM|GPS1|PSME4|NDUFAF8|ZBTB33|RUNDC3A|AMPH|SORCS2|GBA2|HLA-A|STMN1|CAPZA2|DUSP4|PLSCR3|GTPBP4|DUSP6|ACHE|SLC5A3|PHLDA3|GM2A|TSC22D3|SLC35F3|ATF4|SLC1A6|CTDNEP1|WDR1|GPC6|PSMB10|TRIL|UBL7|TMSB10|CALB1|GPR12|BSN|CMC1|ELOC|PRR36|RNF126|TRAPPC1|LYRM9|PRXL2B|IFTAP|SGTB|G6PC3|CACFD1|TOP3B|OCIAD2|RAPGEF4|ANO4|CSMD2|ALDH1L1|NKAIN1|PEX11B|MID1IP1|MAP1S|CEP41|SLC38A2|GPR135|CHID1|UQCR10|QDPR|KCNJ11|SLC24A3|SMIM10L2A|FBXO6|SFSWAP|USP6NL|VPS4A|INSIG2|GASK1B|IL1RAP|CDKN1A|MAPK1|COPG1|NTMT1|TEX264|SETD7|MED7|TRIM16|PLPPR1|CACNB3|PRDX6|CORO1A|MRPL12|SBK1|MYO16|HS3ST1|MORF4L1|ARC|SCG2|AMBRA1|DMAC1|ASTN2|LPCAT2|FDFT1|PHLDA1|NEDD8|DPM2|PCYOX1|NGB|DIPK1B|GDA|C9orf40|LRRC8D|SH3BGRL3|SLC4A3|TMED1|FABP3|DNAJB2|ZFAND5|ST6GALNAC6|TESK1|SIAH1|SLC25A18|FLOT1|PDXP|CCDC115|SAR1A|XAB2|MFN2|DNAJA4|PPP1R3C|BTG2|CCDC74A|METRNL|GID8|GPKOW|CPPED1|MYO5B|ID2|MPPED2|ABCB1|CDKL4|ALG2|RASSF3|KCNJ4|SPTY2D1|MAOA|SGTA|MICOS13|PMVK|HSDL1|GRM2|RGPD1|GAL3ST1|ARSB|USP27X|BNIP3|FAM3A|RGCC|GPANK1|UQCR11|MCL1|LSM7|PACRG|UBA1|PLEKHG1|ABRACL|MRPL23|ADCK2|APEX1|CCDC127|ASB14|SLCO3A1|GSS|PSD3|TVP23A|CSTF1|TMEM151B|BACE2|FRMD8|EIF2B5|SC5D|FBXW5|MAT2B|ZNHIT2|DCTN2|SRSF3|NFE2L3|PCGF6|MANBAL|ASPHD2|GSTM4|SPRY4|TMEM132A|VAT1|APOBEC4|SDHAF1|PAF1|ZNF830|TRIM28|ORC6|HLA-F|LRP8|SUSD4|TESK2|THUMPD1|CDH11|NICN1|UBXN6|BHLHE40|FCHSD2|JAKMIP1|DHPS|ARFGAP1|SERPINB1|APLP2|ZMYND8|MAP2K1|ITM2B|YPEL3|IMMP2L|UBE2V1|HINT3|CYS1|SPSB3|C11orf87|TRIB2|DNAJC30|TTC9|CDK16|ABHD16A|AMIGO1|SSU72|RHBDD2|SH2D3C|EGR1|NXNL2|BICDL1|OMG|DHRS7|PANK1|TTC30A|PTH1R|PLXDC2|CTSF|CYP1B1|CASP8AP2|C17orf58|ENOX1|BYSL|KARS1|NUDT6|MSANTD3|COA8|UBE2Q1|SERF2|RUNDC1|UBXN1|MACF1|RETSAT|ANKRD34C|EDN1|AUH|ARL2BP|DIRAS1|CKS1B|ABCF3|LGMN|PIK3R2|CBFA2T3|KIF13A|DIP2C|HIVEP3|GUCY1B1|ZNF846|RRAGC|RNF220|TAF10|TMEM214|SPRN|DUSP22|TSGA10|TPST1|HMOX2|CFAP410|DNAJB1|NPTN|LSM4|SLC25A5|MAZ|NAV2|DBNDD2|CBLN4|ZHX1|CHORDC1|DCX|TMEM42|PTK2|TRPM4|RTRAF|CENPX|TK2|LSM10|TRAF3|LDLR|DIS3L2|PPM1H|NEURL4|EEF2|MANEAL|TMEM191B|AZU1|GATD3|FMNL1|RND2|SLC2A8|PIGL|LONRF3|FBXO21|ANKRD16|EGR4|CFAP20|SLC22A8|CYP27A1|EIF4G3|TNRC6A|HK1|OTUD1|TMEM151A|UBE2V2|CPHXL|ATOX1|ADGRF5|EML2|ZFTRAF1|DNAJB5|PPDPF|UVSSA|SUN2|ACTR1A|COL19A1|CLIP3|VAMP4|PRSS23|SLC35B2|HMGCS1|PPM1M|IDE|MYADM|CHMP3|ABHD18|SLC8A3|ACVR1|ALAD|SGK1|DTNA|RIPPLY2|KLF9|CCDC106|WSB2|ATP6V1G1|HSPA2|IGF1R|P4HA2|HEXIM1|SNX15|NGRN|COMMD8|HMGB3|PSME1|ILF3|LXN|AP2S1|DBP|TXN|IMPDH2|LETM1|MIEF2|MED27|UQCRFS1|ZWILCH|ZMYND19|FABP5|PAQR9|HSPH1|COPS7A|DOHH|TMOD1|ANKRD26|NDUFB7|RPS10|TRAPPC9|PIN1|TMEM186|RNH1|RASL11B|KAT2B|RFX5|DNAJC14|SLC30A1|FZD1|ZBTB16|AGO3|ARL2|CDH13|FASTKD5|ARHGEF28|SPRED1|MRPL51|BTBD9|BUB3|KCNN2|RAD18|USE1|SETBP1|MZT2B|ILVBL|HMGN2|TKT|SPINT2|FLNB|NELFB|RFX3|TLCD4|CNDP2|FAM217B|NDUFB4|STK25|CNP|SOD2|PDP1|CEACAM1
