"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"CCND1",0.0227302543430729,7.1875,27.1979201196377,"['CDKN2A', 'RUNX1', 'WDR77']",0.678509000829257,0,0,3,"CCND1",0.678509000829257,NA,NA,NA,NA,NA,NA,NA
"CDKN1B",0.0257488809997236,19.0758620689655,69.8055250060405,"['PIM1', 'SGK1']",0.678509000829257,0,0,2,"CDKN1B",0.678509000829257,1.46248114256339e-09,3.5540982471054e-05,0.708520790155545,0.709550894536752,0.033193545673554,0.0152189779335481,0.0820965829033228
"NFKB1",0.0360749163643292,3.21361502347418,10.6761352289137,"['PURB', 'DNAJA1', 'RIPK2', 'PCBD1', 'JAKMIP1']",0.678509000829257,0,0,5,"NFKB1",0.678509000829257,1.32526612606581e-06,4.00762710655951e-06,NA,NA,NA,0.000115027406030369,0.0168182834819852
"SMARCC1",0.0482679672602708,9.53103448275862,28.8884429677869,"['RUNX1', 'ARF6']",0.678509000829257,0,0,2,"SMARCC1",0.678509000829257,1.10586213992103e-06,0.000970158320950043,NA,NA,NA,0.660087812244169,0.506168301058542
"MYC",0.0685765472471005,1.74726368159204,4.68232539036946,"['RCN1', 'NFIL3', 'WIPF1', 'CDKN2A', 'CROCC', 'ABI3BP', 'PIM1', 'PTPN9', 'PCBD1', 'RBMS2', 'WDR77', 'RUNX1']",0.678509000829257,0,0,12,"MYC",0.678509000829257,NA,NA,NA,NA,NA,NA,NA
"BMI1",0.0754423001346625,6.34942528735632,16.409373132255,"['CDKN2A', 'RUNX1']",0.678509000829257,0,0,2,"BMI1",0.678509000829257,0.0587176417349245,0.0302175866767317,0.642672906249219,0.643848446984843,0.509116464845248,0.906120760764144,0.702304648426258
"CBX3",0.0754423001346625,6.34942528735632,16.409373132255,"['PIM1', 'RUNX1']",0.678509000829257,0,0,2,"CBX3",0.678509000829257,1.38387430691529e-07,0.0146581389036667,0.622507493966314,0.623254154616241,-0.334727804105743,0.521547034845476,0.539278157823598
"SMARCA4",0.0805665997641844,3.58333333333333,9.02523814538568,"['CDKN2A', 'WDR77', 'RUNX1']",0.678509000829257,0,0,3,"SMARCA4",0.678509000829257,6.13209260713134e-07,2.90618295340121e-05,0.680385972940595,0.680628794349885,0.332579923666618,0.635012814326174,0.0854991819664808
"CDKN2AIP",0.0960154246456496,Inf,Inf,"['CDKN2A']",0.678509000829257,0,0,1,"CDKN2AIP",0.678509000829257,0.000492913985469505,0.00665546052679244,0.838294740576834,0.838715783017862,0.0302728303204517,0.0537683508372454,0.181589973975381
"CDX2",0.0960154246456496,Inf,Inf,"['DLX5']",0.678509000829257,0,0,1,"CDX2",0.678509000829257,NA,NA,NA,NA,NA,NA,NA
