Rank,Term name,P-value,Z-score,Combined score,Overlapping genes,Adjusted p-value,Old p-value,Old adjusted p-value,gene count
1,hsa-miR-126-3p,0.00477068511425273,22.16025641025641,118.45245083820419,"['BCL2', 'PITPNC1']",0.35474635624880446,0,0,2
2,hsa-miR-3150a-3p,0.005240817781461456,9.603085553997195,50.42846928653517,"['UNC5B', 'RALGAPA2', 'LIMD2']",0.35474635624880446,0,0,3
3,hsa-miR-6763-5p,0.005240817781461456,9.603085553997195,50.42846928653517,"['UNC5B', 'RALGAPA2', 'LIMD2']",0.35474635624880446,0,0,3
4,hsa-miR-1915-3p,0.005710781616145163,9.298913043478262,48.03259966194915,"['BCL2', 'MSN', 'IFNLR1']",0.35474635624880446,0,0,3
5,hsa-miR-6755-5p,0.005828547445328569,19.85919540229885,102.17531133847619,"['IFNLR1', 'LIMD2']",0.35474635624880446,0,0,2
6,hsa-miR-1343-5p,0.0060377749796119195,9.10647737355812,46.531546976821986,"['RALGAPA2', 'MSN', 'LIMD2']",0.35474635624880446,0,0,3
7,hsa-miR-939-5p,0.006549050432944034,8.832113646147224,44.411711253913346,"['RALGAPA2', 'MSN', 'LIMD2']",0.35474635624880446,0,0,3
8,hsa-miR-3190-5p,0.0072700655797788664,8.490683229813664,41.808039035516934,"['UNC5B', 'IFNLR1', 'FKBP5']",0.35474635624880446,0,0,3
9,hsa-miR-550a-3-5p,0.007806965984644862,16.926470588235293,82.1397417365899,"['GALNT2', 'UNC5B']",0.35474635624880446,0,0,2
10,hsa-miR-1271-3p,0.007806965984644862,16.926470588235293,82.1397417365899,"['GALNT2', 'UNC5B']",0.35474635624880446,0,0,2
11,hsa-miR-550a-5p,0.008671856687081323,15.981481481481481,75.8748379071964,"['GALNT2', 'UNC5B']",0.35474635624880446,0,0,2
12,hsa-miR-3132,0.009577830370190537,15.135964912280702,70.35656908476696,"['IFNLR1', 'LIMD2']",0.35474635624880446,0,0,2
13,hsa-miR-197-5p,0.009577830370190537,15.135964912280702,70.35656908476696,"['IFNLR1', 'LIMD2']",0.35474635624880446,0,0,2
14,hsa-miR-200b-3p,0.009709439420447887,7.6064659977703455,35.253358832145516,"['BCL2', 'MSN', 'FKBP5']",0.35474635624880446,0,0,3
15,hsa-miR-4666a-5p,0.01052427547453866,14.375,65.46476689191046,"['UNC5B', 'FKBP5']",0.35474635624880446,0,0,2
16,hsa-miR-4662b,0.011012485400106232,14.022357723577235,63.22296342963317,"['IFNLR1', 'TNPO1']",0.35474635624880446,0,0,2
17,hsa-miR-4647,0.011012485400106232,14.022357723577235,63.22296342963317,"['IFNLR1', 'TNPO1']",0.35474635624880446,0,0,2
18,hsa-miR-4426,0.011012485400106232,14.022357723577235,63.22296342963317,"['IFNLR1', 'TNPO1']",0.35474635624880446,0,0,2
19,mmu-miR-5046,0.011156989538468854,138.76,623.8218213249835,['UNC5B'],0.35474635624880446,0,0,1
20,hsa-miR-4300,0.011510586664612698,13.686507936507937,61.10325164276469,"['MSN', 'IFNLR1']",0.35474635624880446,0,0,2
21,hsa-miR-6726-5p,0.011510586664612698,13.686507936507937,61.10325164276469,"['MSN', 'IFNLR1']",0.35474635624880446,0,0,2
22,hsa-miR-920,0.011510586664612698,13.686507936507937,61.10325164276469,"['MSN', 'IFNLR1']",0.35474635624880446,0,0,2
