"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"RELB (human)",0.00321439412263549,3.3986308773194,19.5085368104604,"['OTUD4', 'PXT1', 'SCGN', 'HEPN1', 'P2RX6', 'TDG', 'WDR64', 'PSORS1C1', 'STOX1']",0.668173227317288,0,0,9,"RELB",0.668173227317288,1.5735778357363e-13,0.00064080645221077,0.902647169280014,0.89777386634436,-0.106644557089175,0.958299138182872,0.667363140189516,NA,NA,NA,NA
"SP4 (human)",0.00639400217528506,18.4646962233169,93.2909368096947,"['CDK9', 'CCND1']",0.668173227317288,0,0,2,"SP4",0.668173227317288,3.96816549888352e-20,7.6840356691054e-10,0.831652574576208,0.825435920454036,-0.169012963013921,1.75400115767075e-05,0.0286047774705334,NA,NA,NA,NA
"ETS1 (human)",0.0217369457217654,2.05278035288217,7.8595661451651,"['IZUMO2', 'CSRNP2', 'CDCA7L', 'ROM1', 'CRKL', 'CDK9', 'P2RX6', 'FCGR3A', 'CCND1', 'NRIP2', 'TDG', 'PADI2', 'ZNF226', 'S100A11', 'TMEM45A']",0.980475145473057,0,0,15,"ETS1",0.980475145473057,0.000201593972488026,0.00518406372053837,0.892262574903591,0.887499081198788,0.188112784984166,0.479392555841096,0.249711265936466,NA,NA,NA,NA
"FOXF2 (human)",0.0227350867722764,2.72463447053611,10.3095969023025,"['OTUD4', 'PPP1R14A', 'CSRNP2', 'KRTAP5-8', 'S100A11', 'STOX1', 'CRKL']",0.980475145473057,0,0,7,"FOXF2",0.980475145473057,1.17646324472997e-05,8.72721506395951e-06,0.424555242561009,0.421373348563882,0.533121633321954,0.968531329013104,0.804031411774484,NA,NA,NA,NA
"JUN (mouse)",0.0291373383813608,2.57724261226207,9.11244644735256,"['C1QA', 'PPP1R14A', 'P2RX6', 'TDG', 'WDR64', 'BEND6', 'CRKL']",0.980475145473057,0,0,7,"JUN",0.980475145473057,7.52204810788994e-08,2.4968403786962e-05,0.761652508948989,0.75614032001176,0.28044888979072,0.116934344432496,0.205942896868073,NA,NA,NA,NA
"RBPJ (mouse)",0.0309604319283844,2.54182095027165,8.83294289376925,"['PXT1', 'SRGN', 'P2RX6', 'CSRNP2', 'CCND1', 'FAM163A', 'KCNAB3']",0.980475145473057,0,0,7,"RBPJ",0.980475145473057,1.38995022561098e-07,1.9623985533338e-07,NA,0.858605971864515,NA,0.46687256722758,0.804840063251847,NA,NA,NA,NA
"THRB (human)",0.0437543706876054,2.12105941638345,6.63714227920734,"['OTUD4', 'CDK9', 'P2RX6', 'CSRNP2', 'FAM163A', 'TBXAS1', 'S100A11', 'STOX1', 'CRKL']",0.980475145473057,0,0,9,"THRB",0.980475145473057,1.27899063765053e-22,5.66144411518645e-14,0.848052827612479,0.842424493404311,-0.177754082738541,0.000122029948063921,0.0541515789119381,NA,NA,NA,NA
"NFAT2 (human)",0.059649754647495,2.32136050432488,6.5445309878221,"['PXT1', 'SCGN', 'FCGR3A', 'CDCA7L', 'TBXAS1', 'RSPH10B2']",0.980475145473057,0,0,6,"NFAT2",0.980475145473057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGR1 (human)",0.0679011262445468,2.76142131979695,7.42740226300569,"['CDK9', 'CCND1', 'TBXAS1', 'C1QC']",0.980475145473057,0,0,4,"EGR1",0.980475145473057,6.73871845264656e-10,0.0151554090386221,0.696471749024972,0.688890030832028,0.110485093928644,0.919217817398899,0.97444802370051,NA,NA,NA,NA
"ZNF281 (human)",0.0725261906561983,2.389886536228,6.27060229420455,"['ZCCHC24', 'PPP1R14A', 'CSRNP2', 'ECHDC3', 'S100A11']",0.980475145473057,0,0,5,"ZNF281",0.980475145473057,3.28432444506894e-05,5.15468146619894e-05,0.761652508948989,0.75614032001176,0.482511461829674,0.995977000201977,0.927960534709685,NA,NA,NA,NA
"KLF4 (human)",0.0915740970811858,2.05616653574234,4.91548576447543,"['DOCK11', 'CCND1', 'KLHL17', 'ROM1', 'PADI2', 'C1QC']",0.980475145473057,0,0,6,"KLF4",0.980475145473057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MZF1 1-4 (human)",0.0967439112871705,1.83808479532164,4.29319238157444,"['P2RX6', 'NRIP2', 'KLHL17', 'ROM1', 'ECHDC3', 'KCNAB3', 'PSORS1C1', 'RSPH10B2']",0.980475145473057,0,0,8,"MZF1 1-4",0.980475145473057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMARCA2 (human)",0.099267826383472,2.0076834421821,4.63761577177769,"['OTUD4', 'HEPN1', 'P2RX6', 'FAM163A', 'PSORS1C1', 'CRKL']",0.980475145473057,0,0,6,"SMARCA2",0.980475145473057,1.72483510103544e-13,0.00026847029012381,NA,NA,NA,0.0186026603973581,0.388123439184262,0.547874794049991,0.834121588360616,NA,0.822547186144981
"GATA2 (human)",0.105099288993748,1.52723604572966,3.44063336850437,"['PXT1', 'SRGN', 'C1QA', 'IZUMO2', 'CSRNP2', 'CAB39L', 'CDCA7L', 'KLHL17', 'WDR64', 'SCGN', 'P2RX6', 'DOCK11', 'FCGR3A', 'FAM163A', 'NRIP2', 'PADI2', 'ECHDC3', 'ZNF226', 'FKBP3', 'C1QC', 'TMEM45A', 'BEND6']",0.980475145473057,0,0,22,"GATA2",0.980475145473057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEAD2 (human)",0.113320940386204,1.92898130437465,4.20041717810156,"['PXT1', 'C1QA', 'TBXAS1', 'ROM1', 'ECHDC3', 'C1QC']",0.980475145473057,0,0,6,"TEAD2",0.980475145473057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD4 (mouse)",0.118067181658255,1.90479965847411,4.06960729027128,"['OTUD4', 'ZCCHC24', 'P2RX6', 'TDG', 'KLHL17', 'BEND6']",0.980475145473057,0,0,6,"SMAD4",0.980475145473057,1.67408833179734e-16,3.50279786232651e-10,0.697877455919441,0.68991527222802,0.216823287855184,0.00346687479802026,0.132885378375401,0.000285580676067794,0.720856604656473,0.106149133666663,0.004162226266235
"NFE2 (human)",0.120426613710866,1.68590578322482,3.56858159871516,"['CDK9', 'C1QA', 'P2RX6', 'FCGR3A', 'CCND1', 'TDG', 'ROM1', 'C1QC', 'CRKL']",0.980475145473057,0,0,9,"NFE2",0.980475145473057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RELA (mouse)",0.121937698050258,1.88585413015892,3.96829919277132,"['OTUD4', 'TDG', 'TBXAS1', 'PADI2', 'BEND6', 'CRKL']",0.980475145473057,0,0,6,"RELA",0.980475145473057,0.187868341772011,0.0316546641946342,NA,NA,NA,0.14952759893237,0.480736290182626,0.824840308810098,0.811313715497116,NA,0.996681573002696
"ZNF148 (human)",0.121937698050258,1.88585413015892,3.96829919277132,"['PPP1R14A', 'DOCK11', 'CSRNP2', 'ROM1', 'PADI2', 'C1QC']",0.980475145473057,0,0,6,"ZNF148",0.980475145473057,7.59519877615823e-20,1.06642611357427e-07,0.553905432119293,0.546279855969571,-0.38507732778339,0.00226032319576339,0.154940315277258,0.668050366211779,0.899312151220191,NA,0.846014702740339
"REPIN1 (human)",0.133934588456602,1.83104969126727,3.68114915488263,"['OTUD4', 'P2RX6', 'KLHL17', 'TBXAS1', 'STOX1', 'BEND6']",0.980475145473057,0,0,6,"REPIN1",0.980475145473057,1.52108980069909e-08,4.73114206578659e-07,0.943524609836349,0.941432081737539,0.161156015936077,0.04028055131253,0.110117210167108,NA,NA,NA,NA
"SP1 (mouse)",0.140411298023178,1.66574562505233,3.27015736411191,"['OTUD4', 'CDK9', 'ZCCHC24', 'PPP1R14A', 'KLHL17', 'ROM1', 'STOX1', 'BEND6']",0.980475145473057,0,0,8,"SP1",0.980475145473057,3.62787740507462e-25,2.63175628541343e-15,0.807131385758225,0.802462528361996,-0.231825816360036,0.000189554825055536,0.192910570862424,NA,NA,NA,NA
"TFAP2D (human)",0.149777266860228,1.87371262163506,3.55744198078513,"['KRTAP5-8', 'TDG', 'PADI2', 'ECHDC3', 'S100A11']",0.980475145473057,0,0,5,"TFAP2D",0.980475145473057,0.808957288887121,0.422096104452598,NA,NA,NA,0.604709316322331,0.733608280028816,NA,NA,NA,NA
"VDR (human)",0.161067747204225,5.93551797040169,10.8378415884984,"['NRIP2']",0.980475145473057,0,0,1,"VDR",0.980475145473057,0.335450061310829,0.0401384098347604,0.935581760547625,NA,0.286685859727127,0.208743860643761,0.15375471179694,NA,NA,NA,NA
"KLF11 (human)",0.161636624491585,1.82238139728018,3.32111609897154,"['DOCK11', 'CCND1', 'ROM1', 'PADI2', 'C1QC']",0.980475145473057,0,0,5,"KLF11",0.980475145473057,2.84799198670652e-07,0.00255174573727333,0.763575541796709,0.758091188912528,-0.268173894633447,0.0449519051974055,0.0910526540635167,NA,NA,NA,NA
