"Ensembl","Gene_Symbols","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"ENSG00000188976","NOC2L","3.00434713847413","3.43303007882684","4.26866388734225e-07","0.122270052934106","0.469690194691313","-3.40074795348621",6.91780303671318e-07,0.00568159163405253
"ENSG00000187961","KLHL17","6.20864971013035","0.859169384045359","0.00317510675238267","0.116997780558639","-0.0639794243830458","0.856783907258123",0.00392793669246336,1
"ENSG00000188290","HES4","2.20922515949432","6.71288317598252","1.03713036321811e-17","0.324147129334704","5.39066712786168","-4.00043853233374",3.16392508238209e-17,1.3804205134433e-13
"ENSG00000187608","ISG15","2.75912959693569","1.48178682139803","6.8668516703527e-06","0.301373586127845","0.553012763181137","-1.3747250880913",1.02509865110357e-05,0.0913977957323944
"ENSG00000188157","AGRN","1.039518433685","1.30468035643361","0.0684390862287557","0.0778260059420319","1.12484367095417","0.660997389085683",0.0760180453730066,1
"ENSG00000131591","C1orf159","0.0201358276558313","7.25018996620485","1.09326995254722e-27","0.239260578689625","0.145978710615686","7.24872021546593",6.87685400208105e-27,1.45514230684035e-23
"ENSG00000078808","SDF4","3.08643075675104","4.26936875599165","1.71187661129548e-09","0.116594896882831","0.235387062500223","-4.26287491083719",3.24435108875735e-09,2.27850776963428e-05
"ENSG00000176022","B3GALT6","2.82164867362759","3.15851058878887","8.42187294367515e-33","0.389950275008172","0.993393853422566","-2.99822577393259",8.48562671312008e-32,1.12095128880316e-28
"ENSG00000160087","UBE2J2","5.70958575239091","0.545161511260785","0.412671697709434","0.0203112087035003","-0.295836808678236","0.457910095969962",0.428691505059985,1
"ENSG00000162572","SCNN1D","0.156978631062426","1.8564018761047","9.76601030511983e-08","0.187565864394722","0.290220041746877","1.83357581053348",1.64538730583728e-07,0.00129985597161145
"ENSG00000131584","ACAP3","0.861345543348319","7.1354378818926","0.000190025429367339","0.0954121559354832","5.41379771363354","4.64814673630299",0.000257324088399561,1
