"Ensembl","Gene_Symbols","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"ENSG00000188976","NOC2L","3.12838971523145","5.30253030084752","2.45341627079888e-06","0.204446213138169","0.0700069467570289","-5.30206814543267",5.67517736606415e-06,0.0326549705643331
"ENSG00000187961","KLHL17","4.91291744370315","1.20837126951718","0.00891024181954683","0.156042232680413","-1.18415726327408","0.240692128724219",0.0127480725161957,1
"ENSG00000188290","HES4","2.08291093463162","6.07269037945346","3.15224586986374e-09","0.3939847654503","5.29362647141439","-2.97574985942157",1.02783911141319e-08,4.19563925278864e-05
"ENSG00000187608","ISG15","2.33416857432095","0.203729524047299","0.96418175202999","0.0426416746827243","0.147196349511166","-0.140850820583785",0.967088102450578,1
"ENSG00000188157","AGRN","3.06663840842783","1.20883873971215","0.322894759436413","0.076554939978826","0.0905227780781286","-1.20544461725866",0.355831201200419,1
"ENSG00000131591","C1orf159","0.0408379129987395","7.81080276615901","1.89773502687824e-14","0.261358368371582","0.31888822971472","7.80429049618136",1.27892927634174e-13,2.52588532077494e-10
"ENSG00000078808","SDF4","3.08354721441861","6.36789965615359","6.90219066238912e-08","0.184385746795803","0.36942000442554","-6.35717507161563",1.92233014681731e-07,0.000918681577163992
"ENSG00000176022","B3GALT6","2.98263678421135","3.13415152409166","2.75621331469862e-16","0.440832617576503","0.496096463148132","-3.09463957113231",2.44079835120683e-15,3.66851992186386e-12
"ENSG00000160087","UBE2J2","3.62577261987802","1.43546831475755","0.225004150023534","0.0561851655673177","-0.668185723612497","-1.27047122023024",0.255289850550954,1
"ENSG00000162572","SCNN1D","0.028629115482452","3.2818494972994","0.0320943307747731","0.298594382091197","0.0939436139182481","3.28050464415588",0.0419787286372081,1
"ENSG00000131584","ACAP3","1.4815668093479","3.59658959773996","0.30763233626428","0.0487361415527674","3.58228123944661","0.320496265313919",0.340194948128744,1
"ENSG00000169972","PUSL1","2.84191366164155","0.961596518483011","4.86093185793651e-08","0.291172300705816","0.28387629374822","-0.918739415833685",1.37569642843153e-07,0.000646990030291349
"ENSG00000127054","INTS11","4.64880147813795","3.77552177706716","0.0013969220352066","0.113494737354687","-3.76789143203476","-0.239914246153404",0.00224553530055554,1
"ENSG00000224051","CPTP","3.06734090859324","2.48265213564742","0.000483732431435055","0.272661214037826","0.184171911209854","-2.47581144955669",0.000830557102992851,1
"ENSG00000107404","DVL1","3.22403176048213","6.62838067958101","9.67315822655495e-13","0.278932063117932","-0.545819043003795","-6.60586951170982",5.0768823342053e-12,1.28749735995446e-08
"ENSG00000175756","AURKAIP1","2.96791164579903","7.26568223402962","4.21950693811652e-09","0.363868531932059","1.25557629754543","-7.15637243908782",1.35068872886799e-08,5.61616373463309e-05
"ENSG00000221978","CCNL2","4.59707218086266","0.586953103066949","0.873061719038054","0.0118988852849347","-0.583054785223992","-0.0675356396825052",0.884020652749829,1
"ENSG00000242485","MRPL20","2.98556781980312","5.53333265527143","1.04760032357702e-07","0.274049732295028","0.85983875784646","-5.46611814585069",2.85670155845321e-07,0.00139435603068101
"ENSG00000235098","ANKRD65","2.97645702940717","4.12223697836262","2.42600045129134e-14","0.602190741188926","0.677638508224888","-4.06615835377214",1.60758419479612e-13,3.22900660066877e-10
"ENSG00000179403","VWA1","1.99474251586119","0.163739961656284","0.548291262092604","0.0753910668400426","0.149244510705754","-0.0673561509247775",0.577308496040864,1
"ENSG00000215915","ATAD3C","5.96938077857303","0.488084295587485","0.0408928021686918","0.24671871113986","-0.150661665244878","0.464249224258664",0.0524559750255675,1
"ENSG00000160072","ATAD3B","0.267720930977223","4.09076004967498","5.41039975451245e-05","0.202695822074485","1.08214612315337","3.94503200901602",0.000105667528587763,0.720124207325607
"ENSG00000197785","ATAD3A","2.62190210354938","1.36634010038833","0.00590856593964804","0.103073246747895","0.678540298920225","-1.18594617612708",0.00870137338534138,1
"ENSG00000205090","TMEM240","3.00247902011614","6.46250309069317","1.70418284203763e-11","0.299338756307327","0.896125353959571","-6.40007074548474",7.52327483499862e-11,2.26826736275209e-07
"ENSG00000160075","SSU72","3.23048667197987","20.251263324191","4.01626696212921e-13","0.357694574901633","-1.7978461822993","-20.1713017758031",2.22921239641117e-12,5.34565132659398e-09
"ENSG00000228594","FNDC10","3.00221336194681","3.98571982633703","0.000223137462504722","0.227462445450982","0.553729887404564","-3.94706799356827",0.000400534002149407,1
"ENSG00000197530","MIB2","5.63314167916607","2.57956639125867","0.0763334107278077","0.0710832700055807","-1.56120810354886","2.05348290090877",0.0940823689040813,1
"ENSG00000248333","CDK11B","0.133582760174538","1.60458144427272","0.100040733342908","0.122635426948348","0.213707513834223","1.59028636095363",0.120851530295344,1
"ENSG00000189339","SLC35E2B","4.90440481197258","1.97535154133849","0.100433235713733","0.0755017945162393","-1.93904760708624","0.376972265984485",0.121267111900784,1
"ENSG00000008128","CDK11A","5.67987185074461","1.78389062724822","0.00567685453177021","0.154203578545346","-1.01213330772801","1.46896287814622",0.00838332783954971,1
"ENSG00000215790","SLC35E2A","5.69718244023544","0.605035457584515","0.870019904553173","0.0172610444606436","-0.3346059094047","0.504090061721076",0.88127586983278,1
