"Gene_Symbols","p_cogdx","p_ceradsc","p_braak","acrophase_cog1","acrophase_cog2","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","acrophase_braak0to3","acrophase_braak3to5","acrophase_braak5to7","amplitude_cog1","amplitude_cog2","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad","BHQ_braak","Bonf_braak"
"PYCR2","0.621586986457219","0.574236619939719","0.00107361857728437","2.84060932591361","3.21163643557952","2.78316334840743","3.0073255865977","1.60610937578608","3.03136809620271","2.63137702456165","4.8726270222334","6.59852106647108","4.95312221258017","4.66125623849882","0.943508246878774","4.49381423305468","6.47304403828274",0.841730253358812,1,0.999776569014154,1,0.502556007491038,1
"SDE2","0.542912585620021","0.854208567226993","0.778552126272737","3.13121001348221","2.63955471405012","3.11590775032776","2.86975981650505","2.87282043946653","3.22891446580904","2.90745405329979","1.65557668511335","2.01847764046882","1.71681532082825","1.64834730429259","2.30609486654223","1.60813745632547","1.87540688238705",0.796482374286932,1,0.999776569014154,1,0.979993344167402,1
"H3F3A","0.832137347982802","0.621502620658314","0.263730860215044","3.31496960819981","3.34898199453294","3.20143221176305","3.54332728582111","1.19648919557848","3.39883965896545","3.22498679548514","15.8341038575627","10.2536312590316","14.8860946317141","15.0953297811217","7.34093036279255","13.9140283706011","18.1762739374668",0.938902682044488,1,0.999776569014154,1,0.878596340321796,1
"PARP1","0.0256341116343532","0.549732977651878","0.0928052535534779","2.99587258817513","1.05111195100767","2.92586034914432","3.19886785158752","1.41817844253201","3.11436811619653","2.87153359695049","8.33336377552774","8.30116445157081","7.88512515274696","6.77024475861678","3.70916353519805","7.13158002918391","9.65588735742663",0.157123157053343,1,0.999776569014154,1,0.811220309330882,1
"STUM","0.00316038558100472","0.600859073573969","0.971290413192406","2.36629304886959","0.779240821236923","2.17744090251871","2.71014066450608","2.08321409261118","2.28420851785425","2.24910634110754","5.22914891927005","14.4751788902217","4.90050604686368","5.18260690763521","3.24601967079668","4.46467532114345","5.29974608491885",0.0429313084953947,1,0.999776569014154,1,0.993645147925345,1
"PSEN2","0.188347966755141","0.153405407173114","0.845515094234941","2.31299933392291","3.45120995911224","2.23536154445505","3.14278075824065","2.80581643366843","2.5290227960993","2.24673267036163","1.59986073489978","3.76830291675495","1.65239295011196","2.24640863442062","1.23156829375476","1.52494754641079","1.85605082354125",0.477928394088579,1,0.999776569014154,1,0.983375802676613,1
"CDC42BPA","0.433783969692907","0.593989833517717","0.612212925997818","5.98579741638692","5.50526968581365","5.97098850292361","5.83345654735247","5.56762382531029","5.9378176391243","5.98810094094936","115.501436724963","76.4930366643635","115.122226531196","87.7412112626798","74.2875377181325","103.759592530313","124.504232275859",0.718647174942559,1,0.999776569014154,1,0.954112916016444,1
"SNAP47","0.353116274838414","0.823340748192603","0.413317957570037","2.88277794913368","3.38676064631423","2.88627908526546","2.96588832589524","2.4704652896528","2.8808404911115","2.89170002717994","8.68449747941827","12.4278458929324","8.73495874012112","7.7082228092398","3.40960151181967","7.84086160765858","10.0223294355681",0.649384109145566,1,0.999776569014154,1,0.918228032494938,1
"JMJD4","0.89246055835609","0.99907429012513","0.74663885425399","2.72271251615752","2.52911687178746","2.66208107435472","2.67716302603279","2.68304135019623","2.79552294308674","2.54236568986311","2.24419048966472","2.41940315518717","2.28023895565252","2.28227069240361","2.49714261168","2.10736635193734","2.58565709860814",0.960686361918485,1,0.999776569014154,1,0.976064640949409,1
"WNT9A","0.279750293259914","0.474283620613454","0.349836489365038","0.493094007439938","3.72391711035755","0.334232786967263","1.45995418188346","2.50196531329724","0.387912028883755","0.631023557731105","0.507610509747696","1.05363198839201","0.454489556780925","0.454508280744544","0.987127726452866","0.667106024453245","0.288870937839141",0.581574424486248,1,0.999776569014154,1,0.904645031834744,1
"ARF1","0.0705623576200064","0.819626591787339","0.0481066222046499","3.06372071496897","1.70345919920258","3.03057536951355","3.06500217304112","2.12790654060614","3.19595446766302","2.92883268262343","53.2187237767669","23.5492787410493","51.0529985820681","43.2639011656299","24.6799630440437","47.3772931130152","59.9427536264832",0.286055957887148,1,0.999776569014154,1,0.810026793913966,1
"MRPL55","0.204339570417363","0.502817384625627","0.279362941146983","2.90796991447256","1.05607730766015","2.78823443431843","3.2780705443826","2.92504003461312","3.18905754443634","2.55670233344361","5.32766500530015","4.94358863932976","4.91299472990935","5.97509863052814","7.98413614418792","4.58757579467019","6.08091296887478",0.49875037471313,1,0.999776569014154,1,0.887768050190134,1
"GUK1","0.347445479455178","0.362855154381898","0.90347207701431","3.08876970636884","2.90355914464978","3.01601207091512","3.26333891726296","3.08133499619487","3.10856200430024","3.02061035278146","45.6930641043661","25.8637819369369","43.3969148248659","49.3160110565921","35.875861138744","42.1248550143993","46.0113693362565",0.644579432924512,1,0.999776569014154,1,0.984479244959053,1
"GJC2","3.17735888436712e-07","0.867805198458913","0.878594927286499","3.3825235416036","0.456883010942514","5.9818529877552","3.99907520419939","3.23898321509685","5.98981400733116","2.39887681368753","0.111936640994042","14.485716255903","0.565832962585406","0.562888808554198","0.291186300338044","0.985013076099703","0.123328480983712",0.0002763269977714,0.00207608629504548,0.999776569014154,1,0.984479244959053,1
"TRIM17","0.546495539158788","0.641629130295244","0.946429364406453","2.81315129323301","3.25251767695061","2.765171676419","3.1082772572753","2.65091811883712","2.84841715142552","2.8049618092714","1.70395322590776","1.38960994051805","1.61179165030021","1.94585564295843","0.956807294454633","1.57132911766796","1.81956541481419",0.798930769066165,1,0.999776569014154,1,0.988170256796383,1
"HIST3H2A","0.14948133752882","0.737450069101022","0.803329696495234","3.38207112973909","3.87418747410024","3.43632904321017","3.32984942686514","3.06837810532752","3.44565413709917","3.43928467748171","2.76038018869169","4.7393755627083","2.79835036467412","1.95982788452474","1.48363410662669","2.48809197347256","3.06620814386568",0.425396802880362,1,0.999776569014154,1,0.981552836185962,1
"RNF187","0.110668345383592","0.376756857138653","0.31672807955232","3.09996613821046","1.69517792949607","2.9685738596052","3.29015629185194","2.03563223126827","3.15028131042657","2.96561847316832","38.2524851188751","34.8154428025954","36.7816091726386","41.312706244266","13.0459538738176","40.7292225188495","36.5487017397795",0.36446923827439,1,0.999776569014154,1,0.902036025686247,1
"RAB4A","0.0178160835096564","0.306968478460344","0.87526998943803","3.26541198034294","3.50944482919052","3.20334655714699","3.52244845857438","3.26309843093684","3.27083016981423","3.24666703176694","10.7793890265646","27.7105627988957","11.615066873183","10.0258187714452","6.15922263870925","11.9374478333282","11.3329353679969",0.125307093274591,1,0.999776569014154,1,0.984479244959053,1
"CCSAP","0.240909835343562","0.635181401840778","0.0124917730789639","3.16772733599103","2.01948638359592","3.12091679458764","3.30698938084288","1.10787459440746","3.23425660538595","3.06961566551627","17.2804795497665","7.0032921076867","16.7484775083782","14.1932395915072","4.37648478287236","13.7124138302705","21.7665146382966",0.54055563221539,1,0.999776569014154,1,0.810026793913966,1
"AGT","0.89359337012849","0.990837439190667","0.394671314687074","6.22161626904204","0.128953030717954","0.0428268724008322","0.0881931885024895","3.38798549755647","6.07674748990758","0.0320131194583234","1.1420535920604","0.639268221020554","1.15997343939032","1.0284128572562","0.235455459805903","0.549666560485336","2.05513711839749",0.960686361918485,1,0.999776569014154,1,0.912843316872687,1
"C1orf198","0.692427198361105","0.785425419789932","0.688799042201084","0.19650231069047","4.25416898632743","0.24482695864975","0.251610909491314","1.61666399269611","0.0189179399017598","0.327601283395148","0.950612665680843","0.498911175002466","0.855578567433222","1.48172995607564","1.13292257460006","0.870738270138214","1.03383558241023",0.877486290553037,1,0.999776569014154,1,0.964673911175289,1
"TRIM67","0.272886061771452","0.542945914276259","0.911032761369155","0.220351362035809","3.88925996564411","0.307608342965277","6.05350860227405","5.95490688112153","0.329044517956627","0.152931565778534","1.1122814106083","1.09539863362478","1.00913243863227","1.13452772418778","1.02730462433171","1.18753682416171","0.853099734309744",0.575730554605963,1,0.999776569014154,1,0.984479244959053,1
"EXOC8","0.353495728210095","0.382399392325311","0.0671867218779227","3.11322014589853","3.46383194700841","3.11779158221879","3.03835748954068","2.64471507639743","3.18062327926661","3.03053475543504","4.25774174494865","7.09551440534511","4.50111676691951","2.78157484836299","0.4630118284759","3.93939539440085","5.18469908941158",0.64953348934892,1,0.999776569014154,1,0.810026793913966,1
"DISC1","0.432143259491083","0.483519378997296","0.287488370897535","6.20130572528016","5.1766444335592","6.25288998161992","6.25040729380686","6.1039497572767","0.029851602019291","6.13578970169491","11.3799137671362","5.71009733666737","10.5427866873185","15.7132554752975","9.29927049283387","9.24830397105124","14.6807366892256",0.717019821613696,1,0.999776569014154,1,0.890320519691658,1
"PCNX2","0.00452562974346527","0.825272319839163","0.380329375206473","0.0187322698212541","4.17361491702167","6.26266650392055","0.118975932169114","5.73815038031461","0.0945232554621988","6.21348177753917","86.02175019201","77.1363419663963","79.892713888127","81.0626334440889","28.8331815423347","79.3304466559449","88.3738021588366",0.0533680713016962,1,0.999776569014154,1,0.908075670379301,1
"MAP3K21","0.217463119726102","0.51719221837629","0.751308309687424","5.81189097837952","4.53892336083104","5.683479487456","5.99120681029298","5.70388918251828","5.76163134316692","5.67744284536615","8.74059556114289","7.77664956891653","8.62410550296202","7.05459391656446","3.58422921906645","7.84733932238015","9.42223054513845",0.514902272417882,1,0.999776569014154,1,0.976064640949409,1
"SLC35F3","0.14321785695594","0.761320344806103","0.151154201767167","6.2198249104556","5.18657038858485","6.24064733173307","6.16268341312908","6.00438079148059","0.0445222189773459","6.12366733534718","321.435313077068","107.350706754747","314.885808467327","241.453087806761","72.0902285776754","285.90603105344","372.197085442172",0.414982473325992,1,0.999776569014154,1,0.83960717307068,1
"IRF2BP2","0.00267050076336832","0.872638263249048","0.132364148420432","2.98255558824049","0.842854442026287","2.92178640217506","2.77541498658296","1.16994358969375","3.02195760769279","2.90084335855518","8.04720989588902","17.7374140854468","7.42521670485923","5.66619706224309","5.96250467546439","6.08443050383016","9.70828764607438",0.0383495648084585,1,0.999776569014154,1,0.821782639471483,1
"TOMM20","0.712302157120341","0.614763992138355","0.0229776609331262","3.05995355031636","2.7404802179261","2.99429605573315","3.13193454600439","1.99314599344638","3.13175091197707","2.93253655559086","102.003110053584","81.0790117024367","101.292239735299","93.6114124841333","27.8593882451196","102.259320434973","110.389064280164",0.887525227807839,1,0.999776569014154,1,0.810026793913966,1
"RBM34","0.570654838251063","0.74667498371953","0.607567709815926","2.09069786339961","3.25348914192265","2.04019706482989","3.20272386115095","6.16198981617346","2.63582685305406","1.66682599740786","0.29351461002947","1.13314059210582","0.373570316402107","0.371416906284937","0.840518513675591","0.47687984116514","0.349542782530822",0.812655628826282,1,0.999776569014154,1,0.952496551795356,1
"TBCE","0.00670168313115622","0.457018785889865","0.480099372271634","6.25851625710187","4.26257082015806","0.00593512574521324","5.9641583830395","5.4771315594673","0.0373928147372944","6.23090112684784","13.0906462950882","12.4901915856457","12.6758153658114","9.9166727587926","6.65856248034757","12.710214559906","12.7520427957989",0.068419996217148,1,0.999776569014154,1,0.923446228391803,1
"RYR2","0.0285113433838221","0.978121548637291","0.597609789595769","6.03272686265018","4.14218065502744","6.0284043630272","6.07168618672355","5.67230950762879","6.17534731235679","5.89561269041091","441.514229679457","504.323236863271","410.537876968874","391.075417045178","287.175129264855","391.379068280997","479.445135223455",0.167379261158934,1,0.999776569014154,1,0.950056839763526,1
"CHRM3","0.555338200096314","0.798426546612773","0.428647641256168","0.091756069613957","6.12436581313731","0.119907914067075","0.165672732047412","0.338303920333495","0.156531845434269","0.00511014988334632","188.426302287974","97.2323886724648","190.87884093582","154.677543859233","150.558574133595","163.396861658138","221.074972227134",0.80424571371184,1,0.999776569014154,1,0.918955716724092,1
"FMN2","0.00384066276909854","0.824455507146856","0.383142641823624","6.13403433177183","4.2963286619884","6.08833398746946","6.09406264910783","5.35146146018461","6.11147072617169","6.0993132925029","148.578389341113","170.943933141179","141.912433964834","118.803761866132","62.403900326806","130.312218665549","157.822679319905",0.0475282017675944,1,0.999776569014154,1,0.908075670379301,1
"GREM2","0.767715548906542","0.77025147222148","0.755609211266868","5.71395289589393","4.52871950690347","5.67942584474832","5.99217270380983","3.84918503628234","6.16658484510729","5.23473240422457","3.77520638898835","7.18165435295351","3.39351235673181","6.64236724495072","2.09744881340206","5.4178341508479","3.89858159298483",0.908693189360515,1,0.999776569014154,1,0.976733470519189,1
"KMO","0.571075816714988","0.511734528372776","0.0814389625995363","1.58669319229046","2.24275571315549","1.56731531655944","1.95179544142851","0.892179543881861","1.705275569936","1.51850783425227","3.84453880503255","3.29795363569708","3.88711276527024","3.63916928331361","4.32221678589381","4.32726478398595","2.95387262684251",0.812710892105055,1,0.999776569014154,1,0.810026793913966,1
"CHML","0.0192176431997924","0.28826206690074","0.101976904114084","2.51715190447793","1.03495242328801","2.29563557998989","2.93349834767911","0.791693011124178","2.39801279112496","2.42256446061048","8.17022277648287","19.7655129694605","8.16935522737535","9.67175833618522","4.36401819916761","6.43542976106947","11.1863113048146",0.130826879816436,1,0.999776569014154,1,0.811220309330882,1
"WDR64","0.598358299155372","0.648584979393104","0.140639251048165","5.01426804668766","4.22418773196391","4.98054556157836","4.71153126769597","5.63454952162173","4.61087240701763","5.18724663748672","7.30163569951728","13.5491390561412","7.74958407613688","4.60637876881511","3.0990220628094","6.07680196191036","11.7437300420906",0.829023139669466,1,0.999776569014154,1,0.834638389054233,1
"PLD5","0.350159047774932","0.614686212962378","0.0561248553098022","0.0435384042107936","3.68816079295577","6.23919248071948","1.4143694767787","3.01010125892042","0.14307411173901","0.00454593078542355","1.51300889621898","3.60803551248247","1.43514367472325","0.867444311966193","7.08909925683067","2.12685241253605","1.07921569719924",0.647224672747215,1,0.999776569014154,1,0.810026793913966,1
"SDCCAG8","0.00852605542776514","0.650216924665115","0.263612350646302","6.16217931835368","4.28126095622058","6.12664568133271","6.26884449107661","5.70663133555247","6.28229505568165","6.01307148361063","44.2490451367257","36.0807947401714","42.2492266345777","35.6819442790376","14.2459945341361","42.3043386902625","44.8965387099669",0.0800420203520365,1,0.999776569014154,1,0.878596340321796,1
"AKT3-IT1","0.455134382161484","0.888047997282921","0.307434671136282","6.27022557394795","0.188731564719073","6.23771864449174","5.9962324173892","4.0004049780217","0.19321607941705","5.89805057197885","0.596042161156282","1.37749775747465","0.623580024102889","0.631314851593942","0.3299290619826","0.845469208168013","0.596547520975595",0.73464625816283,1,0.999776569014154,1,0.900451025624488,1
"ZBTB18","0.00800903302616619","0.613456550872362","0.271439607068641","3.06121651545318","1.03131535999422","2.99637136296036","2.80320154403439","1.81302709502085","3.11946881232695","2.90864544969518","46.814182618228","60.440655899823","44.703119150112","29.975137187807","18.211898394754","41.4296951750866","49.7148012584935",0.0767330150076108,1,0.999776569014154,1,0.883711553915861,1
"COX20","0.0371907403777255","0.493294674866127","0.0673224671248194","2.82390594139282","3.58254865507582","2.84258378626881","3.25919280167212","3.088688042536","3.07934017340913","2.291289295739","3.58275870865383","17.0509015195117","3.70194603615311","6.79418804848428","6.1211090606544","6.62147328242727","0.918984101177705",0.195949078177098,1,0.999776569014154,1,0.810026793913966,1
"EFCAB2","0.0346760008115707","0.994936612798405","0.48888080692037","6.10978340901971","4.27149553636766","6.10900209148848","6.13881837327433","5.27224209894508","6.23238848571505","6.02873187357297","21.7235359557587","16.9890092209385","20.2196679408194","20.4848142005214","11.6123164259314","20.5071804145479","22.0356610727284",0.186941410315844,1,0.999776569014154,1,0.925714177366577,1
"KIF26B","0.579600943108465","0.854562186801191","0.295506578127813","6.06143421948389","0.609986585135594","6.17425603748343","5.70899364318346","3.95252957218287","0.269089281005742","5.70959148877382","13.6223295635148","11.548485206217","13.5052775512375","8.67525510107018","2.00652094137829","14.0823776614168","18.6991319312636",0.817950877380283,1,0.999776569014154,1,0.895406290561764,1
"SMYD3","0.00125220530089833","0.918290122426736","0.396719101392359","6.19430726103663","4.17517159615366","6.17915787230454","6.14429736342983","5.64921813986732","6.27037743428221","6.11176305474838","256.188161637886","231.686634560941","240.022542722447","212.427532134923","124.787415977228","232.49892243479","261.851857900567",0.0231794583330217,1,0.999776569014154,1,0.913917598557215,1
"CNST","0.138931377663465","0.968387663443027","0.0505248707449252","3.71078223665801","3.67947487960964","3.67704114575025","3.71382957061497","5.97298737239621","3.69629592686687","3.67539992842925","33.4642035329526","72.9977521541052","34.8239314600986","32.2456300748345","15.3845574306199","36.0216359267118","38.2165575502855",0.408724728344476,1,0.999776569014154,1,0.810026793913966,1
"ZNF695","0.278634861166534","0.924642079364788","0.876002013882264","5.64514730097122","4.07902856151695","5.59312092472183","5.27593659089657","4.88043433713614","5.35093288376572","5.69894102229908","1.26462826090715","1.85026051540597","1.19318153993754","1.05731874200025","0.647948931079177","1.02764342878971","1.42629612857315",0.580919011762008,1,0.999776569014154,1,0.984479244959053,1
"ZNF124","0.98335044408985","0.361411070898549","0.74180051192266","5.7624370265216","5.75618011197575","5.70287172210053","6.25853238070136","5.26633059426845","5.91499912730717","5.58109495231772","6.00796690059937","5.40845702312863","6.44006759909538","3.85873333407825","1.22517471170721","7.01151018762518","5.2575811823089",0.994306994998929,1,0.999776569014154,1,0.976064640949409,1
"ZNF496","0.0732516348999079","0.381867253699446","0.181741721526599","0.535150461618995","3.1485888423994","0.566475510282824","1.14200944966497","1.0677126074841","0.744802024106748","0.522585255112466","3.8234260574986","2.52843927267215","3.92717350206618","2.97678230320522","1.44866278798812","2.4793680883744","5.36674843594705",0.292916880315788,1,0.999776569014154,1,0.853760116801745,1
"NLRP3","0.0494196744922209","0.752939592675101","0.575278648487833","0.493417596351721","3.18650233069243","0.580036441127491","1.01993187621345","1.99177081473045","0.84481683997576","0.476323485140934","0.8671039440144","1.53509493625605","0.787518528533946","0.889537338110363","0.451002987125526","0.498237570724642","1.21180120823775",0.233594305091061,1,0.999776569014154,1,0.94478241955051,1
"OR2L5","0.270275120564592","0.101752499989279","0.0257199465115373","5.94147360091565","4.79333994609538","5.85731961730362","0.238557572147497","0.805096657759538","6.08492791299393","5.67560069374631","5.52401401429983","3.112616081661","5.4906774391558","4.95053290256933","4.22493797412144","4.82371470922913","6.90849620510648",0.573291535041058,1,0.999776569014154,1,0.810026793913966,1
"OR2L2","0.255189200590048","0.256481678808594","0.128610646537939","5.75772008738438","4.45996017984184","5.66721651728639","6.23042213816945","0.391958305441481","5.66631093418858","5.57744841898381","4.77981536396527","3.41343848052091","4.77594839074546","3.21135682162253","5.16125733762955","3.61859996439621","6.10648773224338",0.554548304357562,1,0.999776569014154,1,0.821448645629417,1
"OR2L3","0.495556007164155","0.347577320521498","0.10691966272665","5.73509372122893","4.49792081828576","5.58739658597908","0.000420675635000212","0.830502022082028","5.83379753566334","5.45499381236651","5.70551432707496","6.15938143194629","5.74115329760523","5.83077615370611","2.96975709287062","4.52708979296162","8.06074721336433",0.764668846332119,1,0.999776569014154,1,0.811220309330882,1
"OR2M2","0.16000362627254","0.104827941255858","0.14514158711","5.70402641258881","4.01726503776568","5.34764489410195","0.111735191194776","1.59159913668395","5.76273481177809","5.22169703983602","0.810646584154672","1.88445380059161","0.763909216271515","1.55057397568514","0.915036356674676","0.832266203244912","0.894726786313496",0.439270459691083,1,0.999776569014154,1,0.839487013245491,1
"OR2M3","0.269646226041362","0.379216880174699","0.180686856329827","5.66271470761007","4.14058748108157","5.48078417335","0.0671270280190289","0.465696625414713","5.92527868351578","5.02959801926658","1.71299143933222","3.57452670717046","1.75429143699122","1.52386666979561","2.31203226795611","1.78291856633893","2.09473663106468",0.57245956419678,1,0.999776569014154,1,0.853760116801745,1
"OR2M4","0.135525716336131","0.212639600320121","0.153528333049979","5.99738238180668","4.09104242690437","5.84442601187316","0.322876951780816","0.885672185769789","6.08845574614262","5.59256529310468","3.11724970848068","4.60169747940121","2.94365719885681","3.75937218516007","3.60753534852222","2.70931970709952","3.41511959527534",0.404990783734065,1,0.999776569014154,1,0.83960717307068,1
"OR2T6","0.639593078891047","0.378821520683898","0.405116210998661","5.32990419608301","4.21513494250297","5.10507393797841","0.086207161240601","2.7388913589113","5.45630124387948","4.72263296793982","0.678984954815632","1.51153462040842","0.78254865226315","0.715423616351547","0.743557278732307","0.82960333881594","0.652895036814641",0.852732754421947,1,0.999776569014154,1,0.917196577500087,1
"SH3BP5L","0.436438995992316","0.839885637498787","0.826506025115252","3.51195952409626","3.08117066578678","3.44303140516148","3.34016532799493","3.75054772340622","3.4260545917154","3.46930331425597","4.75195910789404","5.64784343405533","4.8792553821182","3.54602340108501","0.831166863485109","4.78757931958304","4.97393928268271",0.720268292391911,1,0.999776569014154,1,0.981552836185962,1
"ZNF672","0.642961744522402","0.511118672058449","0.0536449431017362","3.18474678618085","3.52076273429132","3.13841110870151","3.39717655375316","6.07631911993948","3.01546141501228","3.41982644921745","1.4298100639341","1.32742075286894","1.42596043934284","0.930337303424983","0.848752618388217","1.4140804133147","1.52142384878346",0.854058149768118,1,0.999776569014154,1,0.810026793913966,1
"ZNF692","0.0275424149609008","0.453851158824626","0.223069148879626","5.5175193242053","0.285643635835916","5.51757842102463","6.20260445522242","4.60931477159875","6.04764972728007","5.11913363361143","5.25741026244319","20.7856376069378","5.97370322303923","5.96081483923289","4.72484099555458","7.81846660318824","5.26829095739482",0.164200921518101,1,0.999776569014154,1,0.865463559654869,1
"FAM110C","1.06054530623009e-06","0.787944455632575","0.324034450141606","2.85576609337644","0.602683059459979","2.7379485815896","2.65645545686465","2.28528534150443","1.59719334807251","2.89646061319463","1.92399827485505","14.3919820536886","1.23707513648542","2.16276146366158","1.90869127729471","0.715946500991327","2.61994212562011",0.000296820272241191,0.00692960303090741,0.999776569014154,1,0.90441738454731,1
"ACP1","0.0458330956569087","0.425891368776105","0.406929832430237","2.97862929181775","3.47049315546902","2.97163130965891","3.24410441604549","2.56078977016732","3.10034580788517","2.9550951273481","6.78733950331326","14.9307519046295","7.05391868214736","7.39170619642507","2.82928609264406","7.27310268236821","7.66346578573235",0.222326241293423,1,0.999776569014154,1,0.918228032494938,1
"TMEM18","0.104411938024374","0.186974303321045","0.882133644768698","2.91418372901445","0.852218138695416","2.76550050621454","3.21175674772469","3.17566106170281","3.01696968613922","2.68214549153239","3.01948964101406","6.01914012719472","2.38184700823388","6.03219603579657","3.61371789533079","2.44726164537268","3.18682360422332",0.355512039109567,1,0.999776569014154,1,0.984479244959053,1
"SNTG2","0.215154927086783","0.815267777428128","0.994238772757433","6.03454405427549","3.87193260881362","6.00178367915642","6.26738870920167","5.91760194843195","6.05595475624241","6.02781106742296","6.17441845026494","14.234819914714","5.7787753187674","2.86014381263504","3.70549991901573","6.12306155410337","4.38765476071653",0.512049646308602,1,0.999776569014154,1,0.998211850370679,1
"TPO","0.224432741958966","0.50990898982228","0.147586600853175","1.64966070099409","3.5100149122184","1.67959443800559","2.34830891667287","2.36571567553984","2.11325693197062","1.30038060237602","1.74190552493722","5.28703195504583","1.42172716385401","2.70925594168596","6.13790418745279","1.66944965256497","0.942646438834999",0.521943168065156,1,0.999776569014154,1,0.83960717307068,1
"MYT1L","0.11257966322791","0.727514163240526","0.257995489073888","6.27928238813405","4.71783952089375","0.00504715027661604","0.0482207481593936","0.306945101206619","0.105467554677839","6.09473683246286","141.375993076447","76.2127370104591","140.007635757785","108.341932850369","127.027203122268","127.099910082692","158.773896436719",0.36819675041576,1,0.999776569014154,1,0.878596340321796,1
"RNASEH1","0.000589519967107541","0.946568753742733","0.369903155372839","3.2016160666793","0.657315219892965","3.19539244851651","3.25197461822596","2.8650642307023","3.26234469197834","3.13163527644968","7.09394794719328","16.2078485245797","6.02117111450271","7.15314409411278","2.01500314733362","4.64754934362762","8.63109837052631",0.014372848750301,1,0.999776569014154,1,0.904645031834744,1
"RPS7","0.241074244302976","0.601391627733312","0.990004116968118","2.99107726156453","3.52959815379784","2.96337928027556","3.24262352341698","2.84728223589794","3.06855569939271","2.99035351407074","25.5377128343431","48.680849224509","25.4909709156527","28.1458266820764","24.4217195429478","26.0222774777556","25.6483392082416",0.54055563221539,1,0.999776569014154,1,0.997257224938089,1
"COLEC11","0.473726674106367","0.314001026214356","0.891587902966525","0.914970007583889","3.11318812967267","0.827567415727332","1.81143173176501","2.24093791585888","1.20986250188321","0.815317578248333","1.11962232679364","1.55652094105453","1.0410277947826","1.70158063218494","1.07432622313705","0.8317823594368","1.41846381884924",0.749146777490449,1,0.999776569014154,1,0.984479244959053,1
"DCDC2C","0.793815598544438","0.468870113009667","0.576325323585208","1.10766754041703","2.492911637964","1.0399531935801","2.01011254967506","1.10615677157821","1.57592926327394","0.90590587763076","1.25057004674798","0.669476742819978","1.37779825969658","1.26920048073591","2.05611989461522","0.788067975405211","1.69448526285506",0.919643815760524,1,0.999776569014154,1,0.94478241955051,1
"NRIR","0.0764545956123368","0.703763938237503","0.65461057403205","0.0428995280090424","3.92832769728141","6.18114720064135","0.529478590385121","3.93504834545872","6.19756912970957","0.107916991595786","1.1136033927551","3.65228894730885","1.02594713824377","0.478189640941647","1.35110757301903","0.837272177744567","1.18521624748227",0.301263873102133,1,0.999776569014154,1,0.963329344315859,1
"CMPK2","0.200843468563658","0.994563011596314","0.875009573372666","3.25721175091286","2.84939649199232","3.17407738728864","3.15369106327696","3.34520858181166","3.25536181053534","3.04620486689957","1.85086013329209","2.41532645232983","1.87855964112752","1.9163054879146","1.81044697371256","1.90778926438731","2.00469483482668",0.494279180261748,1,0.999776569014154,1,0.984479244959053,1
"RNF144A","6.92937713020164e-05","0.688794457412507","0.0976878989003664","6.01262316858105","4.12766293793557","5.87839185975322","6.09542542339432","5.13013673016952","5.8844292513236","5.913837127054","51.7276096785764","110.127218644234","48.4726343231466","45.7669365857289","19.1237909257682","39.2810572584266","63.1093511816044",0.00353723048193262,0.452765501687375,0.999776569014154,1,0.811220309330882,1
"ID2","0.0179460637698134","0.383593222522384","0.0420624468852249","3.31925689058485","0.962364051814545","3.18877129708272","3.6222094819343","1.03733027287381","3.38802871774657","3.15555023380909","22.9065823431413","33.218946040154","21.5744230848241","15.0800269070252","8.55624451511376","15.7940422950264","29.040359893729",0.125664287388535,1,0.999776569014154,1,0.810026793913966,1
"YWHAQ","0.911512489423859","0.255367891712193","0.184013963024569","3.01787196705728","3.10341889572231","2.92411268878919","3.27155304608755","2.08244235704828","3.08928120460419","2.91968939426508","31.8310298321656","37.5887734537242","32.174695819864","32.0411188629725","11.2083591591971","31.5553720658689","36.046101322417",0.965443768178877,1,0.999776569014154,1,0.853760116801745,1
"CYS1","0.855179863569448","0.777177255675783","0.209781924682534","1.4492065526557","1.99388905162956","1.42885439450956","2.09906804838052","3.26003767960435","2.04174078104028","0.96545630778936","1.34239012545791","1.45986860526978","1.44133579815592","1.16946123177937","0.502997927799828","1.37962123088519","1.95659416139641",0.947632287829988,1,0.999776569014154,1,0.865463559654869,1
"RRM2","0.645694502192321","0.941957793681756","0.886318309635443","1.44084735018589","0.933372085496368","1.41206488521125","1.18051429102932","0.635252375032901","1.48788166394795","1.32442069054159","0.905489206620641","1.91826768884026","0.947218272254507","1.01148913675583","1.4195966317666","0.949042932574007","0.90419790610913",0.855678575794539,1,0.999776569014154,1,0.984479244959053,1
"HPCAL1","0.387234869939516","0.730885715543497","0.328573419978786","2.92669834073318","1.51916463321615","2.81462699236783","3.11442752264295","0.822615718483932","2.9288905236559","2.87728306228963","40.198777504796","30.9980058591648","38.3489583586341","39.0788927383007","22.8030265887368","36.0762884929701","45.1401629833558",0.683532089406713,1,0.999776569014154,1,0.904645031834744,1
