"Ensembl","Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","amp_ratio_CTL","amp_ratio_AD","mesor_CTL","mesor_AD","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000188976","NOC2L",9.53970621493783e-11,"3.12529658008904","2.99528777337908","5.24700099899769","3.57969092547025","0.127663941374661","0.202173344702318","28.039953074649","25.9529811248037",1.80822400627773e-10,1.26973489720823e-06,0.382380212080512
"ENSG00000187961","KLHL17",0.000161516644161631,"4.87510923577636","6.09119911231933","1.31358556586137","0.818076494644275","0.111786671236423","0.170892721189481","7.31819353412971","7.68660921728141",0.000217322612673379,1,0.473559903942401
"ENSG00000188290","HES4",7.93841092474809e-25,"2.02727693773022","2.19084502336037","6.30762663772166","6.96235498804297","0.332900405729545","0.403827250709064","20.9142280039735","15.6196161270601",2.84645068449346e-24,1.05660249408397e-20,-0.0987582988107624
"ENSG00000187608","ISG15",0.00400881884915543,"1.30174689668929","2.74208742443176","0.170474081075414","2.07031195952063","0.388424978407169","0.0353827172997691","5.33001756995764","4.81800421463183",0.00489292791217412,1,-2.49687131197218
"ENSG00000188157","AGRN",0.32615326059183,"2.91440227135065","1.18170676509163","1.04426423990129","0.952949461039178","0.0571742970619429","0.0657152104486191","16.6674451634578","15.8907539483232",0.340959778391239,1,0.0915059689615023
"ENSG00000131591","C1orf159",3.68723649472985e-32,"0.0719763183852753","6.26787328621577","7.89864867240495","7.26351423927428","0.240402005279288","0.263158707066573","30.2140334929231","30.0147723039496",1.87890956144159e-31,4.90771177448543e-28,0.0838279239992599
"ENSG00000078808","SDF4",3.08357727549909e-15,"3.08552032547917","3.13164286178838","6.28577238417751","4.78981527983372","0.131393358314195","0.181975725458718","36.4540136677234","34.5418179723288",7.21307795024479e-15,4.10424135368929e-11,0.271796880787374
"ENSG00000176022","B3GALT6",1.27950048618188e-42,"2.95302790679568","2.82081225407039","3.0724195782311","3.2154395824642","0.395565900466923","0.429093616812161","8.12870770374473","7.16025468068447",1.21643939079149e-41,1.70301514710808e-38,-0.0454986895333426
"ENSG00000160087","UBE2J2",0.570859806282627,"3.46882922231871","5.27909381625162","1.14508230854118","0.395187948800937","0.0147678589847987","0.044518391901055","26.7600028689145","25.7215559602018",0.582769138028974,1,1.06387032710952
"ENSG00000162572","SCNN1D",7.15059981193768e-05,"0.0215988060680698","0.159656386767015","3.22096533022241","2.2060114388297","0.218719164487558","0.293638869519488","10.0860454729617","10.9691381644849",9.85141118899602e-05,0.951744834968905,0.3784950004781
"ENSG00000131584","ACAP3",0.0016835542821332,"1.30644860408079","0.852190709442239","4.05816187982867","7.29107719564416","0.0969457807215751","0.0547792447590214","75.2077825499582","74.0821071499045",0.00211556906110205,1,-0.58592116642951
"ENSG00000169972","PUSL1",3.15797195385641e-22,"2.79429930219709","2.74161268634934","0.93372353247152","1.24838295758873","0.33545436883928","0.280782410285863","3.72146877057621","3.32543456522402",1.00101468696901e-21,4.20326067058288e-18,-0.29042396826737
"ENSG00000127054","INTS11",7.31070744621881e-05,"4.62931183919172","5.01548582651454","3.92952746384006","1.81734570773432","0.0549487296085261","0.118424037412358","33.0734799636266","33.1818400191617",0.00010062618005085,0.973055161091724,0.771142146202224
"ENSG00000224051","CPTP",4.14196236769763e-12,"3.13110590342899","3.01142529572443","2.44604500925851","2.67854480385049","0.27255891866428","0.270691273550181","9.82739738247105","9.0362905947356",8.40773510966226e-12,5.51295191140555e-08,-0.0908012251515604
"ENSG00000107404","DVL1",2.30960335709982e-20,"3.26791787155191","3.04240204014132","6.44596282676786","4.50321228355358","0.173517556511571","0.272263321107052","25.9524878870299","23.6754727025215",6.76068191840743e-20,3.07408206829986e-16,0.358663033605653
"ENSG00000175756","AURKAIP1",6.79722140960386e-24,"2.90056739379438","2.69951074813684","7.12852143993236","9.50122067614537","0.382346632424221","0.352599242944446","24.8497564001128","20.2170639403656",2.33594156885689e-23,9.04710169618274e-20,-0.287316441334671
"ENSG00000221978","CCNL2",0.849761302227574,"4.35112774074435","0.101459349730781","0.72723280760697","0.877405765708981","0.0171994214671021","0.0147661275316866","51.0136790000305","49.2500695288187",0.854964315719178,1,-0.18772290325122
"ENSG00000242485","MRPL20",5.93550332535328e-23,"2.92233012692888","2.76432270225411","5.46365171345588","7.20365243273009","0.295548164440904","0.268249662915987","24.3738696410361","20.3677859426315",1.94154704498531e-22,7.90015492604522e-19,-0.276470801531448
"ENSG00000235098","ANKRD65",3.11877603562534e-48,"2.91668924784697","2.94507584652933","3.96254701758481","5.37973658368208","0.605098879231378","0.567939500046303","8.89067352184762","6.97705832621565",4.444422808798e-47,4.15109090341733e-44,-0.305752406064583
"ENSG00000179403","VWA1",0.595033805231501,"1.8917855536042","1.60287644443131","0.171466350672344","0.131128040783164","0.0629677336516595","0.0786372733834375","2.0824640363995","2.18047171900619",0.606702922294414,1,0.26821278495794
