"Gene_Symbols","p_cogdx","p_ceradsc","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","amplitude_cerad3to5","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad"
"RPL22","0.269812760954302","0.563211756732681","2.96301178680922","3.37539014865534","2.94835111211433","3.12249950498235","19.1970326259476","37.7802162653727","18.9678762034233","25.9132145146369",0.613595581870667,1,0.998657205197301,1
"ICMT","0.704497937828976","0.606194456885826","3.1956128577345","2.88406313970274","3.14993825046005","3.2461587798378","7.26228446288608","6.37530507161541","7.37976402301549","6.0008838524674",0.872927151659586,1,0.998657205197301,1
"KLHL21","0.574446043159234","0.255615157771506","3.71131268043089","3.82469626942399","3.69884488201586","4.01425697913788","7.57440666114772","2.0293793776257","7.72162459691876","2.89889941137683",0.808076274114756,1,0.998657205197301,1
"PHF13","0.998547508549321","0.635263052534616","3.08057698874441","3.11078117614477","3.08059471101652","3.01235848666368","2.65358080565388","2.69901412817058","2.76504860609676","1.76265861709913",0.998918665496503,1,0.998657205197301,1
"PARK7","0.643364221835043","0.174170540222045","3.05834653337392","3.45927555909603","2.97259809330245","3.4787162820606","11.4269207600333","14.4619868814542","11.0832043271208","13.9602763217052",0.846468283924064,1,0.998657205197301,1
"ENO1","0.008885180563103","0.166941176896748","3.11315654285966","1.23125683116645","3.01685148033204","3.38767855272702","33.6223388972296","22.9004474661028","31.0712180197444","34.6429286619586",0.166351897910755,1,0.998657205197301,1
"GPR157","0.168063115771045","0.324783231602224","6.23876631265476","3.96244934226794","0.0355100276221586","6.15962284095926","0.956502381998725","1.16047069797918","0.790677189275376","1.56215972135118",0.515031828198138,1,0.998657205197301,1
"H6PD","0.0350392826701195","0.703840318864869","0.0142090932646766","4.34705331155161","0.0102603167570153","0.088980010524631","4.07774019317954","2.42781950048498","3.92843915633173","3.04286421700857",0.280388183898235,1,0.998657205197301,1
"CLSTN1","0.330633042070385","0.737686426622656","3.11253331813606","2.70363636156551","3.05491609402492","3.16685510471556","103.435289539754","53.4861544514065","99.2731799962282","89.5404402327894",0.661407455794896,1,0.998657205197301,1
"NMNAT1","0.119100577203178","0.111755318602811","0.375109086488451","4.29273833198178","0.430207738628523","6.12664858293556","3.81924350263687","1.47274317264635","3.87658883622768","2.31266350739648",0.451748489331654,1,0.998657205197301,1
"SRM","0.717217711054645","0.969261649020578","2.90700310229466","2.77051994901669","2.85232288532059","2.88278444668537","7.91551147979518","5.79493328552497","7.713534615791","7.37305716448402",0.878684359828898,1,0.998657205197301,1
"FBXO2","0.624452857581415","0.224721003884434","3.10277465567967","2.89368709247889","3.0260111503553","3.2889824292421","22.4625999051003","16.0130721747284","21.9760981152805","21.3047053942354",0.835219691361629,1,0.998657205197301,1
"MAD2L2","0.498745118224806","0.46681350363669","3.18605589143472","2.45431839507633","3.18563150467006","2.66990923197817","1.57332341030568","1.5344853981309","1.65249910335874","1.12600353866336",0.766196935369254,1,0.998657205197301,1
"KIAA2013","0.670337265259032","0.209430204751858","3.16125773386544","3.17161823669984","3.11100330073103","3.11588682642064","4.76682314045657","3.44577582402628","4.77458122754591","2.47067399804483",0.858597411914155,1,0.998657205197301,1
"MFN2","0.274983535081833","0.358731576261119","3.09328877000471","2.81943556215003","3.06844786968205","3.12080033081579","19.7657787716808","11.5606726662851","19.6835225478729","14.8854709145085",0.618264699801655,1,0.998657205197301,1
"KAZN","0.00616457182832344","0.896134060171123","0.109699454485","4.38483715059329","0.102553852426074","0.0759061826971139","759.316783208997","528.079781439852","726.313909670854","636.61304167039",0.148468584218066,1,0.998657205197301,1
"EFHD2","0.419256504961452","0.0728951488733195","3.67438817732754","1.54384741845189","3.63539121359004","1.71412341092698","10.9964682543668","2.7342714993695","11.099939866133","1.23809227241108",0.725162952887269,1,0.998657205197301,1
