Item ID	Item value	Change in Kuiper test statistic when item removed
INPP5B	0.715536187152301	0.07272727272727253
INPP4B	22.8041800266576	0.07272727272727253
TPI1	11.6805918464726	-0.02727272727272745
IMPA2	11.7091050009703	-0.02727272727272745
ITPKA	12.2399710164485	-0.02727272727272745
INPP5K	11.9346606694298	-0.02727272727272745
PIP5K1B	21.9525330708403	0.07272727272727253
PIK3C2G	12.0653476450735	-0.02727272727272745
PIP4K2C	12.3667397437957	-0.022741307990890025
CDIPT	11.5928841690875	-0.02361824071501495
PLCB2	12.2579856810316	-0.02727272727272745
