"Ensembl","Gene_Symbols"
"ENSG00000158825","CDA"
"ENSG00000187513","GJA4"
"ENSG00000092607","TBX15"
"ENSG00000143520","FLG2"
"ENSG00000158714","SLAMF8"
"ENSG00000158869","FCER1G"
"ENSG00000203747","FCGR3A"
"ENSG00000162843","WDR64"
"ENSG00000153208","MERTK"
"ENSG00000067066","SP100"
"ENSG00000235947","EGOT"
"ENSG00000163823","CCR1"
"ENSG00000056736","IL17RB"
"ENSG00000186103","ARGFX"
"ENSG00000138496","PARP9"
"ENSG00000163840","DTX3L"
"ENSG00000168421","RHOH"
"ENSG00000145287","PLAC8"
"ENSG00000138722","MMRN1"
"ENSG00000132357","CARD6"
"ENSG00000079689","SCGN"
"ENSG00000124575","HIST1H1D"
"ENSG00000213719","CLIC1"
"ENSG00000204296","TSBP1"
"ENSG00000198502","HLA-DRB5"
"ENSG00000146192","FGD2"
"ENSG00000146242","TPBG"
"ENSG00000019991","HGF"
"ENSG00000258227","CLEC5A"
"ENSG00000173530","TNFRSF10D"
"ENSG00000104689","TNFRSF10A"
"ENSG00000164761","TNFRSF11B"
"ENSG00000155926","SLA"
"ENSG00000170122","FOXD4"
"ENSG00000165105","RASEF"
"ENSG00000157303","SUSD3"
"ENSG00000260314","MRC1"
"ENSG00000148482","SLC39A12"
"ENSG00000231131","LNCAROD"
"ENSG00000122877","EGR2"
"ENSG00000107738","VSIR"
"ENSG00000155629","PIK3AP1"
"ENSG00000142089","IFITM3"
"ENSG00000166796","LDHC"
"ENSG00000197629","MPEG1"
"ENSG00000229859","PGA3"
"ENSG00000181333","HEPHL1"
"ENSG00000137752","CASP1"
"ENSG00000177575","CD163"
"ENSG00000139146","SINHCAF"
"ENSG00000135678","CPM"
"ENSG00000165480","SKA3"
"ENSG00000132965","ALOX5AP"
"ENSG00000152207","CYSLTR2"
"ENSG00000152213","ARL11"
"ENSG00000156127","BATF"
"ENSG00000140030","GPR65"
"ENSG00000197249","SERPINA1"
"ENSG00000169594","BNC1"
"ENSG00000196993","NPIPB9"
"ENSG00000197471","SPN"
"ENSG00000167208","SNX20"
"ENSG00000140853","NLRC5"
"ENSG00000176387","HSD11B2"
"ENSG00000168404","MLKL"
"ENSG00000168418","KCNG4"
"ENSG00000141506","PIK3R5"
"ENSG00000172123","SLFN12"
"ENSG00000167895","TMC8"
"ENSG00000127530","OR7C1"
"ENSG00000188269","OR7A5"
"ENSG00000105122","RASAL3"
"ENSG00000175489","LRRC25"
"ENSG00000255974","CYP2A6"
"ENSG00000221826","PSG3"
"ENSG00000125740","FOSB"
"ENSG00000010310","GIPR"
"ENSG00000105281","SLC1A5"
"ENSG00000129450","SIGLEC9"
"ENSG00000168995","SIGLEC7"
"ENSG00000142512","SIGLEC10"
"ENSG00000167613","LAIR1"
"ENSG00000196209","SIRPB2"
"ENSG00000101327","PDYN"
"ENSG00000125810","CD93"
"ENSG00000198743","SLC5A3"
"ENSG00000159216","RUNX1"
"ENSG00000100285","NEFH"
"ENSG00000183963","SMTN"
"ENSG00000100365","NCF4"
"ENSG00000188511","C22orf34"
"ENSG00000196664","TLR7"
"ENSG00000155659","VSIG4"
"ENSG00000170935","NCBP2L"
"ENSG00000122122","SASH3"
"ENSG00000183878","UTY"
