Item ID	Item value	Change in Kuiper test statistic when item removed
ACSS2	22.2941931811093	0.03359683794466406
TPI1	11.0774693938196	-0.011857707509881354
PGAM1	11.2765046956858	-0.011857707509881354
PDHB	11.062451552307	-0.011857707509881354
ENO1	11.3902559813731	-0.011857707509881354
BPGM	10.7204753866004	-0.005644257217483517
ENO2	11.4259303806021	0.0014829357649728259
GCK	12.2866680528178	0.03359683794466406
ADH5	13.0198428153428	0.03359683794466406
LDHB	11.3303595560744	-0.011857707509881354
ALDH1A3	11.088748602361	-0.011857707509881354
PFKL	10.7555895654064	-0.011857707509881354
LDHA	10.7685727036019	-0.011857707509881354
PKM	11.1465045865694	-0.011857707509881354
ALDH1B1	11.1611815260198	-0.011857707509881354
PGK1	11.0392664662382	-0.011857707509881354
ALDOC	11.2093272640451	-0.011857707509881354
ALDOB	13.7497225920511	0.03359683794466406
ACSS1	1.15232143857926	0.03359683794466417
ALDOA	11.6660193891005	0.03359683794466406
PFKM	11.0966637899542	-0.011857707509881354
GAPDH	11.3830976524896	-0.011857707509881354
DLD	11.1105454346533	-0.011857707509881354
