"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ESR1",6.67408928105219e-09,7.71964017991005,145.322481746823,"['RPL21', 'RPL11', 'RPL36A', 'RPSA', 'RPS3A', 'RPL10A', 'RPL9', 'PLA2G7', 'RPL7', 'RPS25', 'RPS15A', 'RPS18', 'RPL36AL', 'SNRPD1', 'RPS3', 'RPS2', 'RPL18', 'RPL17', 'RPS12']",2.53615392679983e-07,0,0,19,"ESR1",2.53615392679983e-07,0.293236718481492,0.889547258984489,NA,NA,NA,0.820028840279806,0.862171011458207,NA,NA,NA,NA
"ILF2",9.45088837306796e-08,15.2105263157895,246.023753039446,"['RPS15A', 'RPL21', 'RPL11', 'RPS3', 'RPS2', 'RPL10A', 'RPL18', 'RPL9', 'RPL17', 'RPL7']",1.79566879088291e-06,0,0,10,"ILF2",1.79566879088291e-06,NA,NA,NA,NA,NA,NA,NA,0.155519112390423,0.811313715497116,NA,0.93470647551083
"ILF3",2.29340176948092e-07,9.80459770114943,149.893272506964,"['RPS25', 'RPS15A', 'RPL21', 'RPL11', 'RPS3', 'RPS3A', 'RPS2', 'RPL10A', 'RPL18', 'RPL9', 'RPL17', 'RPL7']",2.90497557467583e-06,0,0,12,"ILF3",2.90497557467583e-06,0.691811287879503,0.00908380295937195,0.595599695067329,0.595731595266875,1.5227477791157,0.974451289267525,0.991462635049616,0.0650064426958434,0.808627534012811,0.180886570475564,0.500092338319318
"RAD21",1.95606382379187e-06,11.7420814479638,154.344686184441,"['RPS25', 'RPL30', 'RPS15A', 'RPS18', 'RPL11', 'RPS3', 'RPS3A', 'RPS2', 'RPL17']",1.85826063260228e-05,0,0,9,"RAD21",1.85826063260228e-05,0.365511200277148,0.823670498890043,NA,NA,NA,0.912397188889802,0.847440453903984,0.22153079400454,0.862931513462543,NA,0.337153317938522
"ESR2",0.000785568220437195,5.85268292682927,41.8414345588303,"['RPS25', 'RPS18', 'RPL36AL', 'RPS3', 'RPL10A', 'RPL17', 'RPL7']",0.00597031847532268,0,0,7,"ESR2",0.00597031847532268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E2F2",0.00120186153591339,29.3333333333333,197.233920231396,"['RPS3', 'RPS3A', 'RPS2']",0.00761178972745147,0,0,3,"E2F2",0.00761178972745147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CTCF",0.00390706409132972,14.6333333333333,81.1413805606296,"['RPL36A', 'FAU', 'RPL17']",0.0212097764957899,0,0,3,"CTCF",0.0212097764957899,0.0221661326587756,0.26092468804582,0.677092979637917,NA,-0.043640744533342,0.800503405276175,0.956581961764326,0.880616565379577,0.81466781313771,NA,0.561730401026475
"TAF1",0.0087117202812339,9.73333333333333,46.1660370779896,"['RPL30', 'RPS3', 'RPL36A']",0.041380671335861,0,0,3,"TAF1",0.041380671335861,0.667820428977261,0.743989891252672,NA,NA,NA,0.812243517263801,0.842710812555845,NA,NA,NA,NA
"UPF1",0.0236161994057464,12.7391304347826,47.7185199726072,"['RPL11', 'RPS3']",0.0973686655366078,0,0,2,"UPF1",0.0973686655366078,0.96453870814201,0.313243422896215,NA,NA,NA,0.944428353199476,0.999976985188991,0.0123338594491643,0.765226432005424,0.159838785586126,0.0457278249572109
"FOS",0.0256233330359494,5.81333333333333,21.3015176881374,"['RPS25', 'ATRNL1', 'TMSB10']",0.0973686655366078,0,0,3,"FOS",0.0973686655366078,0.818549666195048,0.949499493094805,NA,NA,NA,0.950742070213896,0.999976985188991,NA,NA,NA,NA
