Item ID	Item value	Change in Kuiper test statistic when item removed
EGLN3	19.8968147942275	0.010024852132420548
CHST6	17.2687183519144	-0.004166666666666763
GPR87	13.8110299110094	-0.004166666666666763
IRS2	19.0872602889089	-0.004166666666666763
GLRX	13.8317985385468	-0.004166666666666763
PYGL	17.1159422629049	-0.004166666666666763
TPST1	16.3149831898495	-0.004166666666666763
VCAN	19.5562183430494	-0.004166666666666763
NT5E	6.45443467097664	0.06249999999999989
P4HA2	18.1269218902049	-0.004166666666666763
ANGPTL4	16.7906121505096	-0.004166666666666763
PAM	16.5587306227397	-0.004166666666666763
CD44	16.2195872620513	-0.004166666666666763
DSC2	15.0403781642785	-0.004166666666666763
GALK1	13.4937077174193	0.00905509139958749
IL13RA1	16.2711200448824	-0.004166666666666763
