Item ID	Item value	Change in Kuiper test statistic when item removed
KLHDC3	10.7731695313576	-0.0065359477124184995
CLTB	9.89870203238665	-0.0065359477124184995
PDAP1	11.3676685011072	-0.0065359477124184995
CCK	8.86339180045317	0.031139362146409777
SOD2	15.3923212851631	0.01995575070303346
MAPK8IP2	10.2948299312827	-0.0065359477124184995
ICAM1	16.9841819789021	0.05228758169934622
RHOB	13.0046177658671	-0.0065359477124184995
OLFM1	10.3426362196158	-0.0065359477124184995
CCND3	21.2792202826587	0.05228758169934622
GRPEL1	11.8096855532777	-0.0065359477124184995
POLE3	11.1811603233283	-0.0065359477124184995
SELENOW	13.4209851161404	-0.0065359477124184995
PPIF	12.43728223821	-0.0065359477124184995
AP2S1	10.277669715074	-0.0065359477124184995
JUNB	15.4685505839936	0.01995575070303346
SLC25A4	10.4142301624805	-0.0065359477124184995
ATP6V1F	9.76759923706505	-0.0065359477124184995
