"Ensembl","Gene_Symbols","p","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000188290","HES4",0.623697974540055,"2.16030746290679","2.09883440163398","10.4587855905083","8.50428751703778",0.868663658132042,1,0.206871901471237
"ENSG00000235098","ANKRD65",0.651948002355852,"3.3040011656395","3.33271034869393","1.8797564117552","2.99407566113722",0.882660194970366,1,-0.465493356367195
"ENSG00000197921","HES5",0.384989205596811,"1.53130974806117","1.79529113245206","18.5806524138003","15.8901845786278",0.718675092492965,1,0.156419250031162
"ENSG00000215912","TTC34",0.0908626341785942,"1.61112841503315","0.937013933763006","1.58176220709454","0.705455934287196",0.432348849608202,1,0.807450516375563
"ENSG00000171612","SLC25A33",0.76450044287527,"1.34372124154912","1.51550190170588","18.7523291010839","16.3200549119172",0.937639633143816,1,0.138923249195278
"ENSG00000171608","PIK3CD",0.162498635521466,"4.50929722240346","5.31828578014807","1.73578446392938","1.80091057008306",0.504865606672883,1,-0.0368329574528783
"ENSG00000116661","FBXO2",0.00627422859924269,"4.72147878694355","4.49535640691285","12.3620124108348","1.7394101192245",0.256959516378532,1,1.96108221137802
"ENSG00000116691","MIIP",0.133816715850101,"3.98731043502074","3.38008936928698","2.50906224443905","1.20733661111391",0.480144270351939,1,0.731492289859477
"ENSG00000162493","PDPN",0.324640096662955,"3.41097253036558","4.21195294701896","1.76686913342935","1.71910720560082",0.667284496780355,1,0.02740403959883
"ENSG00000142634","EFHD2",0.0279601491938501,"3.06294385658953","3.29059528161885","3.518092560951","1.33207113090287",0.34740812109076,1,0.971183984372094
"ENSG00000058453","CROCC",0.6058990287119,"4.85978573644626","5.15681072343602","7.08223286610956","4.71603469671831",0.860594309044687,1,0.406620894671392
"ENSG00000169991","IFFO2",0.207080700141257,"4.62717082718324","5.78273598562039","4.95326969749088","2.22048772645204",0.548206520467837,1,0.802321035110017
"ENSG00000127472","PLA2G5",0.801335317238399,"1.76370253656632","1.95499460114543","5.82408959614978","5.86936394539527",0.946967887498701,1,-0.00774357640648567
"ENSG00000183114","FAM43B",0.955965950271006,"4.23354993123166","4.32727639721752","1.35969683595154","1.53645546498361",0.986067570751078,1,-0.122216357294909
"ENSG00000117318","ID3",0.461711505391811,"4.64567227787634","4.45768159060447","11.946167854964","8.38791214901323",0.768171862425633,1,0.353618905783209
"ENSG00000001460","STPG1",0.548715503659615,"5.47128549298063","5.51324128914175","2.50315576179066","1.73637533961684",0.836473762648205,1,0.365752438228677
"ENSG00000169504","CLIC4",0.968122684703894,"4.45946654975047","4.39335136475853","28.857490101896","26.7735040996582",0.990045969096443,1,0.0749568360282585
"ENSG00000117643","MAN1C1",0.72848338183334,"4.32909978623764","4.23819753706721","17.5239484660953","24.4349309416663",0.920396615166274,1,-0.332445275326712
"ENSG00000142684","ZNF593",0.442202847569951,"2.6658532073934","2.66998432796527","0.663004671991813","1.18540332368487",0.753126699885028,1,-0.581056316294868
"ENSG00000158062","UBXN11",0.0997707831596188,"2.44001658015837","2.30207595753048","2.2502494259099","0.809320707731062",0.440294803932794,1,1.02260108162756
"ENSG00000142733","MAP3K6",0.7419718374191,"4.71350372274447","4.4240973059505","3.26673830016414","4.06997994785482",0.922409433101732,1,-0.219846047235706
"ENSG00000130770","ATP5IF1",0.00771822399189667,"2.9866934525033","3.00940843902823","1.99894795080882","10.9543964320636",0.256959516378532,1,-1.70111985876289
"ENSG00000242125","SNHG3",0.739549669237473,"3.46197159924743","3.61709128700015","3.10016195628755","2.71915575443864",0.922098501391234,1,0.131132906359018
"ENSG00000197989","SNHG12",0.560902541227154,"3.52931419036278","3.68968235643675","1.45203568931115","2.61771190782431",0.837778801598246,1,-0.589334123068765
"ENSG00000159023","EPB41",0.100598359817375,"4.48980784271935","4.88793289418357","12.6511499223732","7.4885939179249",0.440294803932794,1,0.52436706200437
"ENSG00000121769","FABP3",0.735266578425378,"2.61583359053648","2.80382923779014","1.36583889849948","1.10209218062583",0.920396615166274,1,0.21455846180354
"ENSG00000160050","CCDC28B",0.0648218368410085,"1.94195568231824","2.19619227399002","0.794887676819441","2.00034558268698",0.396550295216222,1,-0.922874418306058
"ENSG00000222046","DCDC2B",0.275231025971049,"2.16224999178047","3.02288103241048","1.09524690450982","0.929354464622297",0.627738455387816,1,0.164244879334001
"ENSG00000160062","ZBTB8A",0.0118612451258742,"2.30982225350768","3.11398253605881","4.5327561636437","1.79708050163284",0.260451644189157,1,0.925166774534744
"ENSG00000214114","MYCBP",0.474504758728457,"3.064920615521","3.50549664834512","5.08787419864104","5.8106042034072",0.776224336347517,1,-0.132824458536313
"ENSG00000131233","GJA9",0.037997566580262,"2.58495603567553","3.34122133763701","2.13011065430436","1.48307548355472",0.34740812109076,1,0.362055967661393
"ENSG00000158315","RHBDL2",0.34953781609907,"2.80908749433213","3.31860226103916","9.1216467306361","8.7333334087156",0.696725798140331,1,0.0435032196260302
"ENSG00000177868","SVBP",0.845279734638405,"4.05456831085381","3.84323118573082","1.62195447625217","1.68167473297068",0.961835176223683,1,-0.0361582728684943
"ENSG00000117834","SLC5A9",0.272349222013696,"2.23351282305107","2.84054207590324","1.51485301621324","0.753037251480512",0.626400758438402,1,0.698958996901752
"ENSG00000162391","FAM151A",0.144359178684886,"2.4064988909802","3.29435774744318","2.00240736043233","3.02274720305695",0.489807516950274,1,-0.41181595084041
"ENSG00000116133","DHCR24",0.553557232570361,"3.40049140328036","3.18669290985346","3.97685309946273","5.22990017235489",0.837778801598246,1,-0.273901362372558
"ENSG00000177606","JUN",0.791223804833251,"4.12794349648867","3.76415903440213","9.94660588441422","9.74171321211885",0.946080333970134,1,0.0208143791776347
"ENSG00000162598","C1orf87",0.82510794578759,"4.16501391106886","4.40117807245818","3.44302302846114","2.64156248637148",0.953650966984105,1,0.26497927983929
"ENSG00000116652","DLEU2L",0.163590939293228,"5.92616753490553","6.08869231356574","0.38367363166109","1.33072101128545",0.504865606672883,1,-1.2436839144199
"ENSG00000116717","GADD45A",0.645554916480751,"4.14581751787268","4.10840689264289","7.12853014186994","10.296688501704",0.879021964346924,1,-0.36771727688921
"ENSG00000033122","LRRC7",0.149184718336413,"2.00946311295325","2.36875679920487","55.5504008827642","38.2264458935844",0.494226469125659,1,0.373763155709023
"ENSG00000116791","CRYZ",0.613780587933484,"4.8791549467052","5.19891519774781","2.57884211708139","3.22599069580443",0.862492627119801,1,-0.223899589203865
"ENSG00000137955","RABGGTB",0.541793849033269,"3.16526394254481","3.30348890968546","4.06617269453333","3.29577349128387",0.830372798059331,1,0.210061299754732
"ENSG00000117069","ST6GALNAC5",0.173027215425938,"1.19468836513969","0.719838099988955","14.45823809042","18.8206856589867",0.513025693737906,1,-0.263692203787236
"ENSG00000142871","CCN1",0.882396742752356,"2.93119507575888","3.12372341022516","3.64838971161091","2.93750934569462",0.972448915794431,1,0.216723834368722
"ENSG00000117228","GBP1",0.0427426370507351,"3.86944277033453","4.03906944900479","0.692528471811146","4.71889055728569",0.35699132071952,1,-1.91897964778312
"ENSG00000162645","GBP2",0.115333681787769,"5.26919224278751","4.04766300313626","2.61122864723432","5.23311917606941",0.44552130143552,1,-0.695186644443436
"ENSG00000097046","CDC7",0.746827356996848,"4.47430555636168","4.25811347636266","4.83948002942136","6.21959682175197",0.926503394768056,1,-0.250897801976599
"ENSG00000023909","GCLM",0.76425690589285,"4.66295546727231","4.43485227328381","8.1089187332258","8.65580244185442",0.937639633143816,1,-0.0652653644704118
"ENSG00000137962","ARHGAP29",0.112167177590716,"4.68190774670214","4.57837989554616","31.2134978834112","20.593597851773",0.444038081072366,1,0.415870382131063
"ENSG00000117525","F3",0.683490212820062,"3.21862195143004","3.34488121892327","72.5586328064601","107.445019945762",0.896702867704196,1,-0.392584310990437
"ENSG00000143036","SLC44A3",0.729023435327223,"4.48715867360955","4.220228977506","18.3367191046621","16.2638627402307",0.920396615166274,1,0.119959921143174
"ENSG00000117519","CNN3",0.874589221917014,"4.46728512399773","4.29343895167987","54.4555973107155","56.5603630432594",0.969705439623055,1,-0.0379227989417702
"ENSG00000134222","PSRC1",0.508357647728779,"3.91398312984833","4.02366919736678","2.90638970128132","4.56357129529439",0.802710272275062,1,-0.451193837338117
"ENSG00000184371","CSF1",0.338253136031015,"4.96321609389839","5.15465675842494","6.72508215367114","4.28382342527096",0.679946134462345,1,0.450998207093528
"ENSG00000171385","KCND3",0.902985524538287,"4.85880119424459","4.77383178028931","41.9900939372763","38.9271604381567",0.975355949091447,1,0.0757415130623029
"ENSG00000134245","WNT2B",0.0863625516259737,"2.31447648465946","3.30134610271461","1.88409492471471","3.11551529646552",0.428521524908388,1,-0.502947003231817
"ENSG00000116815","CD58",0.853610842730297,"5.05729303658992","4.96253512227443","1.97121714959275","2.37953681454177",0.964692622167952,1,-0.188254658607822
"ENSG00000134253","TRIM45",0.169573758515931,"1.57578764403496","2.11682271804195","1.75060787971359","1.07588411350774",0.511741673282174,1,0.486820332717882
"ENSG00000174827","PDZK1",0.105947423423875,"2.03931250211133","2.66078449913583","2.75121963338881","1.99349190092485",0.444038081072366,1,0.322156491321012
"ENSG00000265972","TXNIP",0.392122238163048,"5.43542314686724","4.88685779431908","28.0632433653472","36.3664738607719",0.722138159101514,1,-0.259186647651183
"ENSG00000271425","NBPF10",0.264508126620856,"5.84843478393011","6.19718013286295","2.5505185021001","4.86955876516027",0.613907315405744,1,-0.646706657695688
"ENSG00000270629","NBPF14",0.950422304480682,"6.14681773183597","6.21583280762317","10.8099834300698","11.6783507591811",0.985772449742744,1,-0.0772666664887806
"ENSG00000264522","OTUD7B",0.916711439060693,"5.08464588902358","4.97419440065755","41.005899271272","42.3856738972532",0.976412333647063,1,-0.0330944843428405
"ENSG00000159208","CIART",0.751027622723658,"1.82358952462394","1.61090476042989","2.10254011622802","1.72885625980162",0.92976906111718,1,0.195686124563535
"ENSG00000143443","C1orf56",0.381599003518681,"2.8353511246115","3.21129520376452","2.50931216452571","3.63053951221288",0.718523333629522,1,-0.369372585636135
"ENSG00000213190","MLLT11",0.938609155719288,"2.7214582157373","2.7580479540989","9.0621956106442","9.8047178446887",0.978598365022946,1,-0.0787522507322091
"ENSG00000197956","S100A6",0.148687407768894,"4.25659300948469","3.78837046633652","14.4750660662259","15.302481939157",0.494226469125659,1,-0.0555874458786613
"ENSG00000188643","S100A16",0.00620327965264481,"1.11246862464834","2.83757727430033","2.07207215811821","3.35645647292567",0.256959516378532,1,-0.482336647180374
"ENSG00000160678","S100A1",0.0265007843004701,"3.47236078743147","3.07669792303014","2.35098135595132","10.363531105224",0.345383848135797,1,-1.48346017976774
"ENSG00000143554","SLC27A3",0.478094379408242,"4.15486387052214","4.26580346567154","1.11087082924508","2.6818225496163",0.776771536584389,1,-0.881352380624362
"ENSG00000160741","CRTC2",0.379605061277802,"3.2180196925207","3.22858552017657","2.24893101677429","1.25810607631296",0.716897456489607,1,0.580847523546106
"ENSG00000143545","RAB13",0.0372958398591574,"4.74425516918257","3.70963190654599","0.957872041059271","2.8518990109789",0.34740812109076,1,-1.09102617079395
"ENSG00000177954","RPS27",0.0255852067121046,"2.92016644841322","2.95048568477491","20.482634140268","54.256768065082",0.341891919678515,1,-0.974150329568383
"ENSG00000143552","NUP210L",0.322683761134281,"4.98446571016901","4.26304625722745","4.11324013871282","8.08943675871328",0.665922298744413,1,-0.676348033894787
"ENSG00000160691","SHC1",0.819210594199883,"3.64275792531805","3.82552296457328","4.60224372147231","5.54832921220154",0.953508442643466,1,-0.186952889475713
"ENSG00000169242","EFNA1",0.654647195820655,"4.34085816237385","4.15461760910587","4.96006008960192","6.66296453638141",0.88530396150889,1,-0.29514665559354
