"Ensembl","Gene_Symbols","p","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000187634","SAMD11",0.615273314401769,"5.06335724092189","5.53598449818957","0.137150450464793","0.136453356183172",0.801468828137012,1,0.00509565856222005
"ENSG00000188290","HES4",0.212845284888252,"1.99265184681874","2.19139395650762","4.96359489336808","6.127129819954",0.516704474466647,1,-0.210596166593361
"ENSG00000131591","C1orf159",0.207363864130183,"0.206980050411443","0.0575464117571082","5.62247662785516","6.22522992294056",0.512807732514274,1,-0.101838129133601
"ENSG00000176022","B3GALT6",0.231934291366285,"2.68954950925859","2.6767819401171","1.30443568441718","1.62725529925236",0.535710760254503,1,-0.221124208516611
"ENSG00000169972","PUSL1",0.0184828843731046,"2.762080262844","2.5639120091119","0.456880861769031","0.704131580217959",0.129086293157036,1,-0.432542581853259
"ENSG00000169962","TAS1R3",0.0321490775770986,"4.36447044762397","5.63083073290709","0.0475146107141234","0.0273602862699326",0.184717011137021,1,0.551944701942867
"ENSG00000175756","AURKAIP1",0.00347154979770429,"2.97827979077933","2.75893069279314","2.9389069674539","5.46257148806379",0.0365947636008668,1,-0.619881914950037
"ENSG00000235098","ANKRD65",0.000241603013732945,"3.05356967789068","3.02108024270082","1.54921897395133","3.07558769296486",0.00680686796140274,0.955056713286332,-0.685745086497101
"ENSG00000215915","ATAD3C",0.887429444838613,"5.7537774159603","5.67373683673458","0.794509845562214","0.72315285276081",0.942506339453798,1,0.0941047636280036
"ENSG00000160075","SSU72",0.0985148641055642,"3.31764630318049","3.03996415297827","10.2044732330487","10.1602194226948",0.361124506779302,1,0.00434613777490666
"ENSG00000187730","GABRD",0.631243584706395,"2.90331588892451","2.80998723387315","18.1174795701721","17.6171471729105",0.810192397693075,1,0.0280044954330754
"ENSG00000157911","PEX10",0.00200815923230524,"2.46225016714912","2.67029241959074","1.2384335736992","1.97896883419778",0.0240970688816986,1,-0.468728584207545
"ENSG00000157881","PANK4",0.173841781134031,"3.45007435916388","3.40166379567461","2.1958711973451","1.51346224003653",0.477836526562574,1,0.372178968225062
"ENSG00000197921","HES5",0.454966463763223,"1.4756198505513","1.75435564971277","1.09396784302949","0.92197682971455",0.709740501679566,1,0.171046495830403
"ENSG00000142606","MMEL1",0.128784205404726,"4.61159054648366","5.25487609682745","0.114195099036011","0.085028030182377",0.417624252637311,1,0.294927411698715
"ENSG00000142611","PRDM16",0.793065663801183,"6.11106835979173","6.11921089294304","7.49570625789711","6.62424440210345",0.891128075328618,1,0.1235940448
"ENSG00000158109","TPRG1L",0.346095468229505,"3.0929021912297","3.04387141475418","12.439760138064","14.1988430005905",0.628729497201854,1,-0.132262676836946
"ENSG00000235169","SMIM1",0.000926440229746155,"3.82141156218314","2.92773674947145","0.0341101281321066","0.112446151853437",0.0147835808613216,1,-1.19288010400155
"ENSG00000130764","LRRC47",0.311037575617999,"3.01596505495421","2.93796284290874","5.5793398897776","6.23634256127429",0.60182649849141,1,-0.111323412467962
"ENSG00000116251","RPL22",0.000664175762681949,"3.10614020964061","2.92832092514753","8.49890766662794","16.5912526039785",0.0112681836475611,1,-0.668937959477466
"ENSG00000116237","ICMT",0.187576916822605,"3.18647174883499","3.00460311333415","3.30833671834374","2.83969852360145",0.491687232659474,1,0.152747668204615
"ENSG00000049247","UTS2",0.305298370148106,"2.44011417229236","2.86249544450754","0.104665669892594","0.089563494589855",0.598373022048967,1,0.155823363367965
"ENSG00000142583","SLC2A5",0.0652829097884827,"5.25957674062557","4.98460413023327","1.66980705614467","0.870065154133095",0.29043841884458,1,0.651895264840695
"ENSG00000241563","CORT",2.77219117737399e-05,"2.31190065636553","2.30027516302384","0.58734827652113","1.38181731558237",0.0022478714155521,0.109584717241594,-0.855536847219277
"ENSG00000009724","MASP2",0.770113587563223,"2.36870154641644","2.51798897680457","0.476228906098598","0.542973012228367",0.879081435644649,1,-0.131160983658376
"ENSG00000171819","ANGPTL7",0.946857987799831,"2.81651597938232","2.9078872111115","0.323940714688968","0.321450721286682",0.972458418051619,1,0.00771626525592909
"ENSG00000116661","FBXO2",0.0403815224305716,"3.33069016387527","2.99435214711469","7.76443496878895","9.2444562203375",0.211931669419897,1,-0.174470356786488
"ENSG00000177674","AGTRAP",0.0526873072821166,"5.82543668475656","5.42913566679156","0.609008719183946","0.339698743603804",0.251537349862569,1,0.583773408209079
"ENSG00000175206","NPPA",0.0874333947997946,"2.41790995194139","2.55139911767572","0.133152055840673","0.212747481540729",0.337523642230066,1,-0.46861417756118
"ENSG00000116688","MFN2",0.710592736193443,"2.90142705959147","2.83063127668656","9.13744962863853","8.62721116236043",0.853774928478072,1,0.0574600157514103
"ENSG00000028137","TNFRSF1B",0.287121381213315,"5.36160239916575","5.13297292374765","1.68442223847175","1.13866258111639",0.588383006706187,1,0.391568220586551
"ENSG00000142615","CELA2A",0.809477881299904,"3.09978065678845","3.35483516620823","0.0907440767100902","0.106223320665403",0.901116886730082,1,-0.157500476051477
"ENSG00000215704","CELA2B",0.746236895894665,"2.60984390824242","2.81328205884408","1.07980482095352","1.04154296635722",0.868120791486642,1,0.0360770682931521
"ENSG00000183888","SRARP",0.295633756152246,"6.04796039367154","5.96765791315523","0.469931528838358","0.303201143805817",0.595330642715139,1,0.438190574560889
"ENSG00000142627","EPHA2",0.500866806573872,"5.4325294295007","5.15827226473323","0.227652795974301","0.163921640684402",0.736932728914985,1,0.328433130668138
"ENSG00000142632","ARHGEF19",0.296345422595077,"5.62822039534779","5.91471811123753","0.0669960426668766","0.0481658461374264",0.595330642715139,1,0.32998336944296
"ENSG00000009709","PAX7",0.782386161217461,"2.95238056342772","3.04823743000755","0.349131562744882","0.320436790848721",0.885420124618558,1,0.0857637853131559
"ENSG00000173436","MICOS10",0.00199385915280325,"2.83010623232434","2.81428063741484","10.3440211673018","17.2619892828781",0.0240443497880828,1,-0.512098245143063
"ENSG00000158747","NBL1",0.312359158717978,"2.97925247913783","2.79991822785098","8.42460110197043","9.03387468017759",0.602908083209066,1,-0.0698252369464958
"ENSG00000127472","PLA2G5",0.390754716586786,"0.807167744564639","1.20958571694407","0.331704469976467","0.262617654777854",0.668970720947408,1,0.233545231530108
"ENSG00000158825","CDA",0.0758365625933697,"5.70528090615917","6.03779174814726","0.140460668048469","0.0896777919281659",0.315030417662783,1,0.448704350081439
"ENSG00000158828","PINK1",0.272066721714367,"2.97385283400273","2.93819662413243","25.3740272353472","29.4392766749102",0.577283816928016,1,-0.14860362301817
"ENSG00000189410","SH2D5",0.463366859826589,"2.69093867390868","2.72653951146497","3.46109407602789","3.94696275131807",0.716343057056905,1,-0.131361613391387
"ENSG00000162551","ALPL",0.57563911983984,"0.687252723597276","0.448930466386699","0.448710422459075","0.456141770035091",0.779883055685172,1,-0.0164259195592016
"ENSG00000230068","CDC42-IT1",0.425664305727891,"0.0258391666877182","6.28106744264951","0.356947379347797","0.449170028430707",0.694582098307574,1,-0.229813124403094
"ENSG00000173372","C1QA",0.119522221174044,"5.62626110702548","5.14333508548257","1.2850721115765","0.778042429512965",0.400739050297706,1,0.501789054372754
"ENSG00000159189","C1QC",0.0935245540211609,"5.47158558510242","4.95081452210356","1.07392904996068","0.639307370482525",0.349657472826537,1,0.518693854702529
"ENSG00000173369","C1QB",0.149854049987729,"5.48420405522094","5.04496526817952","2.13633812398535","1.35282589126683",0.451509014601998,1,0.456897548876623
"ENSG00000227868","TEX46",0.907442105597068,"5.87573214293929","5.86492721932938","0.179913855583389","0.162441706573678",0.951238038564097,1,0.102158947608057
"ENSG00000179546","HTR1D",0.810837651650345,"3.45210850415216","3.38836403788717","0.0714810134938683","0.0524365824762858",0.902122498444642,1,0.309827382294356
"ENSG00000125945","ZNF436",0.0445522903949294,"3.15728379655772","3.26244799215261","1.86682218636151","1.25240347146143",0.224923632095985,1,0.399173137411333
"ENSG00000117318","ID3",0.374676883107894,"5.51919528748268","5.42370986137805","1.96287769970273","1.16867583983732",0.654686240525912,1,0.518540263541973
