Item ID	Item value	Change in Kuiper test statistic when item removed
CEBPB	12.9773632502937	-0.01111111111111085
HSPA5	11.1351396023621	-0.01111111111111085
PRKCD	8.05861451806517	0.059632915601021685
FN1	9.90015854966583	-0.01111111111111085
PIM1	14.6939660721479	0.060414006466147474
TIMP2	12.1839559656166	-0.01111111111111085
PLAT	9.75647115915635	-0.01111111111111085
LCP2	21.5942497328148	0.10000000000000031
CD36	11.6510619590193	-0.01111111111111085
CDK5R1	12.7254422927325	-0.01111111111111085
